LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Glenelg (S),VIC223,19674,217,5119,1103,30,7,Glenelg,22/07/2022,2022-07-23
Golden Plains (S),VIC230,23722,228,7847,961.1,24,6,Golden Plains,22/07/2022,2022-07-23
Greater Bendigo (C),VIC193,118093,1730,42277,1464.9,249,7,Greater Bendigo,22/07/2022,2022-07-23
Greater Dandenong (C),VIC247,168201,1320,53301,784.8,167,6,Greater Dandenong,22/07/2022,2022-07-23
Greater Geelong (C),VIC215,258934,2930,96311,1131.6,430,7,Greater Geelong,22/07/2022,2022-07-23
Greater Shepparton (C),VIC93,66498,758,22299,1139.9,108,7,Greater Shepparton,22/07/2022,2022-07-23
Hepburn (S),VIC94,15975,171,4226,1070.4,23,7,Hepburn,22/07/2022,2022-07-23
Hindmarsh (S),VIC152,5588,64,1476,1145.3,6,7,Hindmarsh,22/07/2022,2022-07-23
Hobsons Bay (C),VIC235,97751,1091,33811,1116.1,146,7,Hobsons Bay,22/07/2022,2022-07-23
Horsham (RC),VIC153,19921,244,6383,1224.8,35,7,Horsham,22/07/2022,2022-07-23
Hume (C),VIC198,233471,2084,90345,892.6,318,6,Hume,22/07/2022,2022-07-23
Indigo (S),VIC191,16701,161,4867,964,24,6,Indigo,22/07/2022,2022-07-23
Interstate,,,129,5806,0,36,0,,22/07/2022,2022-07-23
Kingston (C),VIC226,165782,1698,58725,1024.2,266,7,Kingston,22/07/2022,2022-07-23
Knox (C),VIC209,164538,2067,57415,1256.2,335,7,Knox,22/07/2022,2022-07-23
Latrobe (C),VIC219,75561,697,25089,922.4,126,6,Latrobe,22/07/2022,2022-07-23
Loddon (S),VIC185,7504,91,1639,1212.7,18,7,Loddon,22/07/2022,2022-07-23
Macedon Ranges (S),VIC228,50231,563,16131,1120.8,97,7,Macedon Ranges,22/07/2022,2022-07-23
Manningham (C),VIC195,127573,1447,43212,1134.3,243,7,Manningham,22/07/2022,2022-07-23
Mansfield (S),VIC244,9176,67,2948,730.2,9,6,Mansfield,22/07/2022,2022-07-23
Maribyrnong (C),VIC234,93448,990,35637,1059.4,139,7,Maribyrnong,22/07/2022,2022-07-23
Maroondah (C),VIC207,118558,1532,42600,1292.2,215,7,Maroondah,22/07/2022,2022-07-23
Melbourne (C),VIC132,178955,1865,65229,1042.2,291,7,Melbourne,22/07/2022,2022-07-23
Melton (C),VIC237,164895,1799,70835,1091,283,7,Melton,22/07/2022,2022-07-23
Mildura (RC),VIC222,55777,766,18206,1373.3,133,7,Mildura,22/07/2022,2022-07-23
Mitchell (S),VIC211,46082,634,16550,1375.8,95,7,Mitchell,22/07/2022,2022-07-23
Moira (S),VIC190,29925,318,8591,1062.7,55,7,Moira,22/07/2022,2022-07-23
Monash (C),VIC210,202847,2490,67213,1227.5,376,7,Monash,22/07/2022,2022-07-23
Moonee Valley (C),VIC121,130294,1382,47855,1060.7,202,7,Moonee Valley,22/07/2022,2022-07-23
Moorabool (S),VIC236,35049,384,12354,1095.6,56,7,Moorabool,22/07/2022,2022-07-23
Moreland (C),VIC131,185767,1983,71369,1067.5,321,7,Moreland,22/07/2022,2022-07-23
Mornington Peninsula (S),VIC204,167636,1564,55823,933,251,6,Mornington Peninsula,22/07/2022,2022-07-23
Mount Alexander (S),VIC105,19754,257,5871,1301,38,7,Mount Alexander,22/07/2022,2022-07-23
Moyne (S),VIC229,16953,168,4733,991,25,6,Moyne,22/07/2022,2022-07-23
Murrindindi (S),VIC250,14570,138,3725,947.2,15,6,Murrindindi,22/07/2022,2022-07-23
Nillumbik (S),VIC216,65094,733,23325,1126.1,108,7,Nillumbik,22/07/2022,2022-07-23
Northern Grampians (S),VIC166,11402,141,3272,1236.6,17,7,Northern Grampians,22/07/2022,2022-07-23
Overseas,,,11,168,0,0,0,,22/07/2022,2022-07-23
Overseas Traveller,,,0,621,0,0,0,,22/07/2022,2022-07-23
Port Phillip (C),VIC208,115601,988,41168,854.7,145,6,Port Phillip,22/07/2022,2022-07-23
Pyrenees (S),VIC217,7472,101,1930,1351.7,14,7,Pyrenees,22/07/2022,2022-07-23
Queenscliffe (B),VIC238,2940,41,1000,1394.6,5,7,Queenscliffe,22/07/2022,2022-07-23
South Gippsland (S),VIC178,29914,389,8325,1300.4,60,7,South Gippsland,22/07/2022,2022-07-23
Southern Grampians (S),VIC233,16100,225,4627,1397.5,39,7,Southern Grampians,22/07/2022,2022-07-23
Stonnington (C),VIC203,117768,1002,39276,850.8,150,6,Stonnington,22/07/2022,2022-07-23
Strathbogie (S),VIC110,10781,95,2676,881.2,15,6,Strathbogie,22/07/2022,2022-07-23
Surf Coast (S),VIC225,33456,346,13358,1034.2,49,7,Surf Coast,22/07/2022,2022-07-23
Swan Hill (RC),VIC180,20649,195,5984,944.4,35,6,Swan Hill,22/07/2022,2022-07-23
Towong (S),VIC187,6040,48,1390,794.7,9,6,Towong,22/07/2022,2022-07-23
Unincorporated Vic,,,29,380,0,3,0,,22/07/2022,2022-07-23
Unknown,,,253,9039,0,46,0,,22/07/2022,2022-07-23
Wangaratta (RC),VIC186,29187,320,9037,1096.4,48,7,Wangaratta,22/07/2022,2022-07-23
Warrnambool (C),VIC179,35181,368,11547,1046,55,7,Warrnambool,22/07/2022,2022-07-23
Wellington (S),VIC218,44380,402,13141,905.8,70,6,Wellington,22/07/2022,2022-07-23
West Wimmera (S),VIC232,3841,26,761,676.9,4,6,West Wimmera,22/07/2022,2022-07-23
Whitehorse (C),VIC196,178739,2307,58800,1290.7,343,7,Whitehorse,22/07/2022,2022-07-23
Whittlesea (C),VIC197,230238,2530,87708,1098.9,384,7,Whittlesea,22/07/2022,2022-07-23
Wodonga (C),VIC192,42083,608,15063,1444.8,85,7,Wodonga,22/07/2022,2022-07-23
Wyndham (C),VIC221,270487,3280,105399,1212.6,522,7,Wyndham,22/07/2022,2022-07-23
Yarra (C),VIC202,101495,852,38540,839.5,112,6,Yarra,22/07/2022,2022-07-23
Yarra Ranges (S),VIC206,159462,1843,54241,1155.8,254,7,Yarra Ranges,22/07/2022,2022-07-23
Yarriambiack (S),VIC200,6639,94,1527,1415.9,34,7,Yarriambiack,22/07/2022,2022-07-23
