LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Maroondah (C),VIC207,118558,999,24094,842.6,145,6,Maroondah,22/04/2022,2022-04-23
Melbourne (C),VIC132,178955,1701,44158,950.5,267,6,Melbourne,22/04/2022,2022-04-23
Melton (C),VIC237,164895,1294,50597,784.7,178,6,Melton,22/04/2022,2022-04-23
Mildura (RC),VIC222,55777,447,12010,801.4,86,6,Mildura,22/04/2022,2022-04-23
Mitchell (S),VIC211,46082,324,10405,703.1,47,6,Mitchell,22/04/2022,2022-04-23
Moira (S),VIC190,29925,153,5409,511.3,21,6,Moira,22/04/2022,2022-04-23
Monash (C),VIC210,202847,1723,40042,849.4,278,6,Monash,22/04/2022,2022-04-23
Moonee Valley (C),VIC121,130294,1042,32079,799.7,158,6,Moonee Valley,22/04/2022,2022-04-23
Moorabool (S),VIC236,35049,289,7892,824.6,38,6,Moorabool,22/04/2022,2022-04-23
Moreland (C),VIC131,185767,1719,47723,925.4,240,6,Moreland,22/04/2022,2022-04-23
Mornington Peninsula (S),VIC204,167636,1304,35766,777.9,189,6,Mornington Peninsula,22/04/2022,2022-04-23
Mount Alexander (S),VIC105,19754,141,2867,713.8,23,6,Mount Alexander,22/04/2022,2022-04-23
Moyne (S),VIC229,16953,142,2593,837.6,20,6,Moyne,22/04/2022,2022-04-23
Murrindindi (S),VIC250,14570,87,2110,597.1,21,6,Murrindindi,22/04/2022,2022-04-23
Nillumbik (S),VIC216,65094,543,14006,834.2,51,6,Nillumbik,22/04/2022,2022-04-23
Northern Grampians (S),VIC166,11402,114,1847,999.8,16,6,Northern Grampians,22/04/2022,2022-04-23
Other,,,1,1,0,0,0,,22/04/2022,2022-04-23
Overseas,,,0,78,0,0,0,,22/04/2022,2022-04-23
Overseas Traveller,,,0,621,0,0,0,,22/04/2022,2022-04-23
Port Phillip (C),VIC208,115601,972,28099,840.8,152,6,Port Phillip,22/04/2022,2022-04-23
Pyrenees (S),VIC217,7472,49,1024,655.8,7,6,Pyrenees,22/04/2022,2022-04-23
Queenscliffe (B),VIC238,2940,31,603,1054.4,0,7,Queenscliffe,22/04/2022,2022-04-23
South Gippsland (S),VIC178,29914,226,4609,755.5,36,6,South Gippsland,22/04/2022,2022-04-23
Southern Grampians (S),VIC233,16100,137,2429,850.9,20,6,Southern Grampians,22/04/2022,2022-04-23
Stonnington (C),VIC203,117768,907,26781,770.2,158,6,Stonnington,22/04/2022,2022-04-23
Strathbogie (S),VIC110,10781,59,1582,547.3,7,6,Strathbogie,22/04/2022,2022-04-23
Surf Coast (S),VIC225,33456,322,8402,962.5,60,6,Surf Coast,22/04/2022,2022-04-23
Swan Hill (RC),VIC180,20649,113,4099,547.2,23,6,Swan Hill,22/04/2022,2022-04-23
Towong (S),VIC187,6040,40,705,662.3,5,6,Towong,22/04/2022,2022-04-23
Unincorporated Vic,,,2,103,0,0,0,,22/04/2022,2022-04-23
Unknown,,,148,6649,0,38,0,,22/04/2022,2022-04-23
Wangaratta (RC),VIC186,29187,298,5272,1021,42,7,Wangaratta,22/04/2022,2022-04-23
Warrnambool (C),VIC179,35181,365,6735,1037.5,74,7,Warrnambool,22/04/2022,2022-04-23
Wellington (S),VIC218,44380,442,7066,995.9,71,6,Wellington,22/04/2022,2022-04-23
West Wimmera (S),VIC232,3841,23,321,598.8,12,6,West Wimmera,22/04/2022,2022-04-23
Whitehorse (C),VIC196,178739,1573,32600,880.1,225,6,Whitehorse,22/04/2022,2022-04-23
Whittlesea (C),VIC197,230238,1769,61342,768.3,292,6,Whittlesea,22/04/2022,2022-04-23
Wodonga (C),VIC192,42083,470,8247,1116.8,61,7,Wodonga,22/04/2022,2022-04-23
Wyndham (C),VIC221,270487,2078,71356,768.2,328,6,Wyndham,22/04/2022,2022-04-23
Yarra (C),VIC202,101495,956,25901,941.9,162,6,Yarra,22/04/2022,2022-04-23
Yarra Ranges (S),VIC206,159462,1408,32491,883,195,6,Yarra Ranges,22/04/2022,2022-04-23
Yarriambiack (S),VIC200,6639,33,762,497.1,4,5,Yarriambiack,2022-04-22,2022-04-23
