LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Glen Eira (C),VIC177,156511,889,61157,568,112,6,Glen Eira,08/08/2022,2022-08-09
Glenelg (S),VIC223,19674,94,5454,477.8,17,5,Glenelg,08/08/2022,2022-08-09
Golden Plains (S),VIC230,23722,166,8406,699.8,30,6,Golden Plains,08/08/2022,2022-08-09
Greater Bendigo (C),VIC193,118093,822,45530,696.1,132,6,Greater Bendigo,08/08/2022,2022-08-09
Greater Dandenong (C),VIC247,168201,789,56074,469.1,136,5,Greater Dandenong,08/08/2022,2022-08-09
Greater Geelong (C),VIC215,258934,2046,103184,790.2,335,6,Greater Geelong,08/08/2022,2022-08-09
Greater Shepparton (C),VIC93,66498,423,23973,636.1,71,6,Greater Shepparton,08/08/2022,2022-08-09
Hepburn (S),VIC94,15975,78,4537,488.3,15,5,Hepburn,08/08/2022,2022-08-09
Hindmarsh (S),VIC152,5588,16,1571,286.3,2,5,Hindmarsh,08/08/2022,2022-08-09
Hobsons Bay (C),VIC235,97751,560,36020,572.9,76,6,Hobsons Bay,08/08/2022,2022-08-09
Horsham (RC),VIC153,19921,113,6905,567.2,18,6,Horsham,08/08/2022,2022-08-09
Hume (C),VIC198,233471,1226,95233,525.1,190,6,Hume,08/08/2022,2022-08-09
Indigo (S),VIC191,16701,97,5213,580.8,12,6,Indigo,08/08/2022,2022-08-09
Interstate,,,38,5945,0,9,0,,08/08/2022,2022-08-09
Kingston (C),VIC226,165782,876,62262,528.4,148,6,Kingston,08/08/2022,2022-08-09
Knox (C),VIC209,164538,1079,61477,655.8,173,6,Knox,08/08/2022,2022-08-09
Latrobe (C),VIC219,75561,563,26981,745.1,105,6,Latrobe,08/08/2022,2022-08-09
Loddon (S),VIC185,7504,38,1773,506.4,7,6,Loddon,08/08/2022,2022-08-09
Macedon Ranges (S),VIC228,50231,385,17525,766.5,64,6,Macedon Ranges,08/08/2022,2022-08-09
Manningham (C),VIC195,127573,713,46227,558.9,107,6,Manningham,08/08/2022,2022-08-09
Mansfield (S),VIC244,9176,47,3134,512.2,7,6,Mansfield,08/08/2022,2022-08-09
Maribyrnong (C),VIC234,93448,536,37816,573.6,95,6,Maribyrnong,08/08/2022,2022-08-09
Maroondah (C),VIC207,118558,721,45472,608.1,98,6,Maroondah,08/08/2022,2022-08-09
Melbourne (C),VIC132,178955,934,69352,521.9,163,6,Melbourne,08/08/2022,2022-08-09
Melton (C),VIC237,164895,1188,75567,720.5,205,6,Melton,08/08/2022,2022-08-09
Mildura (RC),VIC222,55777,436,19860,781.7,64,6,Mildura,08/08/2022,2022-08-09
Mitchell (S),VIC211,46082,420,17949,911.4,48,6,Mitchell,08/08/2022,2022-08-09
Moira (S),VIC190,29925,145,9099,484.5,17,5,Moira,08/08/2022,2022-08-09
Monash (C),VIC210,202847,1209,72071,596,200,6,Monash,08/08/2022,2022-08-09
Moonee Valley (C),VIC121,130294,732,50607,561.8,130,6,Moonee Valley,08/08/2022,2022-08-09
Moorabool (S),VIC236,35049,226,13188,644.8,48,6,Moorabool,08/08/2022,2022-08-09
Moreland (C),VIC131,185767,1084,75635,583.5,170,6,Moreland,08/08/2022,2022-08-09
Mornington Peninsula (S),VIC204,167636,877,59178,523.2,166,6,Mornington Peninsula,08/08/2022,2022-08-09
Mount Alexander (S),VIC105,19754,131,6324,663.2,17,6,Mount Alexander,08/08/2022,2022-08-09
Moyne (S),VIC229,16953,75,5053,442.4,12,5,Moyne,08/08/2022,2022-08-09
Murrindindi (S),VIC250,14570,56,3998,384.4,8,5,Murrindindi,08/08/2022,2022-08-09
Nillumbik (S),VIC216,65094,409,24886,628.3,45,6,Nillumbik,08/08/2022,2022-08-09
Northern Grampians (S),VIC166,11402,102,3591,894.6,16,6,Northern Grampians,08/08/2022,2022-08-09
Other,,,1,1,0,1,0,,08/08/2022,2022-08-09
Overseas,,,5,181,0,2,0,,08/08/2022,2022-08-09
Overseas Traveller,,,0,621,0,0,0,,08/08/2022,2022-08-09
Port Phillip (C),VIC208,115601,540,43373,467.1,69,5,Port Phillip,08/08/2022,2022-08-09
Pyrenees (S),VIC217,7472,42,2127,562.1,6,6,Pyrenees,08/08/2022,2022-08-09
Queenscliffe (B),VIC238,2940,15,1068,510.2,3,6,Queenscliffe,08/08/2022,2022-08-09
South Gippsland (S),VIC178,29914,178,9034,595,34,6,South Gippsland,08/08/2022,2022-08-09
Southern Grampians (S),VIC233,16100,115,5036,714.3,21,6,Southern Grampians,08/08/2022,2022-08-09
Stonnington (C),VIC203,117768,622,41511,528.2,92,6,Stonnington,08/08/2022,2022-08-09
Strathbogie (S),VIC110,10781,44,2863,408.1,5,5,Strathbogie,08/08/2022,2022-08-09
Surf Coast (S),VIC225,33456,230,14092,687.5,54,6,Surf Coast,08/08/2022,2022-08-09
Swan Hill (RC),VIC180,20649,87,6373,421.3,21,5,Swan Hill,08/08/2022,2022-08-09
Towong (S),VIC187,6040,33,1488,546.4,4,6,Towong,08/08/2022,2022-08-09
Unincorporated Vic,,,8,419,0,3,0,,08/08/2022,2022-08-09
Unknown,,,118,5582,0,16,0,,08/08/2022,2022-08-09
Wangaratta (RC),VIC186,29187,197,9718,675,29,6,Wangaratta,08/08/2022,2022-08-09
Warrnambool (C),VIC179,35181,215,12331,611.1,31,6,Warrnambool,08/08/2022,2022-08-09
Wellington (S),VIC218,44380,233,14057,525,32,6,Wellington,08/08/2022,2022-08-09
West Wimmera (S),VIC232,3841,27,849,702.9,3,6,West Wimmera,08/08/2022,2022-08-09
Whitehorse (C),VIC196,178739,1193,63229,667.5,162,6,Whitehorse,08/08/2022,2022-08-09
Whittlesea (C),VIC197,230238,1333,93064,579,191,6,Whittlesea,08/08/2022,2022-08-09
Wodonga (C),VIC192,42083,324,16091,769.9,56,6,Wodonga,08/08/2022,2022-08-09
Wyndham (C),VIC221,270487,2101,113162,776.7,338,6,Wyndham,08/08/2022,2022-08-09
Yarra (C),VIC202,101495,500,40621,492.6,64,5,Yarra,08/08/2022,2022-08-09
Yarra Ranges (S),VIC206,159462,958,57881,600.8,147,6,Yarra Ranges,08/08/2022,2022-08-09
Yarriambiack (S),VIC200,6639,40,1713,602.5,5,6,Yarriambiack,2022-08-08,2022-08-09
