LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,135,3667,1053.5,18,7,Alpine,18/07/2022,2022-07-19
Ararat (RC),VIC220,11845,93,3003,785.1,24,6,Ararat,18/07/2022,2022-07-19
Ballarat (C),VIC241,109505,1444,40096,1318.7,216,7,Ballarat,18/07/2022,2022-07-19
Banyule (C),VIC188,131631,1417,46646,1076.5,243,7,Banyule,18/07/2022,2022-07-19
Bass Coast (S),VIC173,36320,373,11641,1027,69,7,Bass Coast,18/07/2022,2022-07-19
Baw Baw (S),VIC194,53396,526,17748,985.1,108,6,Baw Baw,18/07/2022,2022-07-19
Bayside (C),VIC182,106862,942,36270,881.5,196,6,Bayside,18/07/2022,2022-07-19
Benalla (RC),VIC199,14037,106,3576,755.1,25,6,Benalla,18/07/2022,2022-07-19
Boroondara (C),VIC201,183199,1939,58868,1058.4,372,7,Boroondara,18/07/2022,2022-07-19
Brimbank (C),VIC189,209523,1442,68456,688.2,281,6,Brimbank,18/07/2022,2022-07-19
Buloke (S),VIC183,6124,44,1213,718.5,8,6,Buloke,18/07/2022,2022-07-19
Campaspe (S),VIC239,37622,294,10524,781.5,66,6,Campaspe,18/07/2022,2022-07-19
Cardinia (S),VIC212,112159,1213,41258,1081.5,220,7,Cardinia,18/07/2022,2022-07-19
Casey (C),VIC213,353872,3365,130756,950.9,684,6,Casey,18/07/2022,2022-07-19
Central Goldfields (S),VIC169,13186,119,3364,902.5,37,6,Central Goldfields,18/07/2022,2022-07-19
Colac-Otway (S),VIC224,21564,206,5812,955.3,49,6,Colac-Otway,18/07/2022,2022-07-19
Corangamite (S),VIC231,16020,101,3778,630.5,15,6,Corangamite,18/07/2022,2022-07-19
Darebin (C),VIC205,164184,1582,58930,963.6,263,6,Darebin,18/07/2022,2022-07-19
East Gippsland (S),VIC243,47316,317,11646,670,68,6,East Gippsland,18/07/2022,2022-07-19
Frankston (C),VIC227,142643,1480,49112,1037.6,303,7,Frankston,18/07/2022,2022-07-19
Gannawarra (S),VIC214,10472,111,2267,1060,10,7,Gannawarra,18/07/2022,2022-07-19
Glen Eira (C),VIC177,156511,1593,56717,1017.8,310,7,Glen Eira,18/07/2022,2022-07-19
Glenelg (S),VIC223,19674,172,4972,874.3,49,6,Glenelg,18/07/2022,2022-07-19
Golden Plains (S),VIC230,23722,260,7714,1096,40,7,Golden Plains,18/07/2022,2022-07-19
Greater Bendigo (C),VIC193,118093,1523,41076,1289.7,293,7,Greater Bendigo,18/07/2022,2022-07-19
Greater Dandenong (C),VIC247,168201,1232,52368,732.5,219,6,Greater Dandenong,18/07/2022,2022-07-19
Greater Geelong (C),VIC215,258934,2775,94152,1071.7,484,7,Greater Geelong,18/07/2022,2022-07-19
Greater Shepparton (C),VIC93,66498,700,21761,1052.7,123,7,Greater Shepparton,18/07/2022,2022-07-19
Hepburn (S),VIC94,15975,147,4115,920.2,34,6,Hepburn,18/07/2022,2022-07-19
Hindmarsh (S),VIC152,5588,74,1443,1324.3,16,7,Hindmarsh,18/07/2022,2022-07-19
Hobsons Bay (C),VIC235,97751,1034,33059,1057.8,167,7,Hobsons Bay,18/07/2022,2022-07-19
Horsham (RC),VIC153,19921,248,6212,1244.9,52,7,Horsham,18/07/2022,2022-07-19
Hume (C),VIC198,233471,1824,88842,781.3,356,6,Hume,18/07/2022,2022-07-19
Indigo (S),VIC191,16701,172,4779,1029.9,35,7,Indigo,18/07/2022,2022-07-19
Interstate,,,92,5721,0,22,0,,18/07/2022,2022-07-19
Kingston (C),VIC226,165782,1510,57552,910.8,303,6,Kingston,18/07/2022,2022-07-19
Knox (C),VIC209,164538,1874,55937,1138.9,332,7,Knox,18/07/2022,2022-07-19
Latrobe (C),VIC219,75561,648,24591,857.6,100,6,Latrobe,18/07/2022,2022-07-19
Loddon (S),VIC185,7504,63,1568,839.6,11,6,Loddon,18/07/2022,2022-07-19
Macedon Ranges (S),VIC228,50231,479,15755,953.6,105,6,Macedon Ranges,18/07/2022,2022-07-19
Manningham (C),VIC195,127573,1322,42184,1036.3,244,7,Manningham,18/07/2022,2022-07-19
Mansfield (S),VIC244,9176,69,2898,752,10,6,Mansfield,18/07/2022,2022-07-19
Maribyrnong (C),VIC234,93448,958,34971,1025.2,184,7,Maribyrnong,18/07/2022,2022-07-19
Maroondah (C),VIC207,118558,1460,41527,1231.5,252,7,Maroondah,18/07/2022,2022-07-19
Melbourne (C),VIC132,178955,1746,63886,975.7,344,6,Melbourne,18/07/2022,2022-07-19
Melton (C),VIC237,164895,1576,69539,955.8,288,6,Melton,18/07/2022,2022-07-19
Mildura (RC),VIC222,55777,621,17682,1113.4,144,7,Mildura,18/07/2022,2022-07-19
Mitchell (S),VIC211,46082,497,16088,1078.5,95,7,Mitchell,18/07/2022,2022-07-19
Moira (S),VIC190,29925,249,8358,832.1,46,6,Moira,18/07/2022,2022-07-19
Monash (C),VIC210,202847,2429,65482,1197.5,475,7,Monash,18/07/2022,2022-07-19
Moonee Valley (C),VIC121,130294,1232,46933,945.6,246,6,Moonee Valley,18/07/2022,2022-07-19
Moorabool (S),VIC236,35049,319,12092,910.2,65,6,Moorabool,18/07/2022,2022-07-19
Moreland (C),VIC131,185767,1852,69935,996.9,302,6,Moreland,18/07/2022,2022-07-19
Mornington Peninsula (S),VIC204,167636,1587,54720,946.7,261,6,Mornington Peninsula,18/07/2022,2022-07-19
Mount Alexander (S),VIC105,19754,244,5693,1235.2,39,7,Mount Alexander,18/07/2022,2022-07-19
Moyne (S),VIC229,16953,142,4605,837.6,30,6,Moyne,18/07/2022,2022-07-19
Murrindindi (S),VIC250,14570,135,3630,926.6,23,6,Murrindindi,18/07/2022,2022-07-19
Nillumbik (S),VIC216,65094,656,22823,1007.8,131,7,Nillumbik,18/07/2022,2022-07-19
Northern Grampians (S),VIC166,11402,169,3177,1482.2,19,7,Northern Grampians,18/07/2022,2022-07-19
Overseas,,,13,163,0,0,0,,18/07/2022,2022-07-19
Overseas Traveller,,,0,621,0,0,0,,18/07/2022,2022-07-19
Port Phillip (C),VIC208,115601,916,40465,792.4,174,6,Port Phillip,18/07/2022,2022-07-19
Pyrenees (S),VIC217,7472,81,1858,1084,25,7,Pyrenees,18/07/2022,2022-07-19
Queenscliffe (B),VIC238,2940,42,973,1428.6,5,7,Queenscliffe,18/07/2022,2022-07-19
South Gippsland (S),VIC178,29914,337,8038,1126.6,49,7,South Gippsland,18/07/2022,2022-07-19
Southern Grampians (S),VIC233,16100,178,4463,1105.6,36,7,Southern Grampians,18/07/2022,2022-07-19
Stonnington (C),VIC203,117768,923,38559,783.7,161,6,Stonnington,18/07/2022,2022-07-19
Strathbogie (S),VIC110,10781,60,2599,556.5,13,6,Strathbogie,18/07/2022,2022-07-19
Surf Coast (S),VIC225,33456,309,13102,923.6,51,6,Surf Coast,18/07/2022,2022-07-19
Swan Hill (RC),VIC180,20649,151,5843,731.3,27,6,Swan Hill,18/07/2022,2022-07-19
Towong (S),VIC187,6040,58,1360,960.3,9,6,Towong,18/07/2022,2022-07-19
Unincorporated Vic,,,34,353,0,5,0,,18/07/2022,2022-07-19
