LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,47,3395,366.8,10,5,Alpine,04/07/2022,2022-07-05
Ararat (RC),VIC220,11845,73,2819,616.3,8,6,Ararat,04/07/2022,2022-07-05
Ballarat (C),VIC241,109505,916,37337,836.5,144,6,Ballarat,04/07/2022,2022-07-05
Banyule (C),VIC188,131631,1117,43764,848.6,219,6,Banyule,04/07/2022,2022-07-05
Bass Coast (S),VIC173,36320,264,10815,726.9,56,6,Bass Coast,04/07/2022,2022-07-05
Baw Baw (S),VIC194,53396,396,16625,741.6,69,6,Baw Baw,04/07/2022,2022-07-05
Bayside (C),VIC182,106862,749,34176,700.9,134,6,Bayside,04/07/2022,2022-07-05
Benalla (RC),VIC199,14037,62,3355,441.7,10,5,Benalla,04/07/2022,2022-07-05
Boroondara (C),VIC201,183199,1413,54765,771.3,240,6,Boroondara,04/07/2022,2022-07-05
Brimbank (C),VIC189,209523,884,65494,421.9,152,5,Brimbank,04/07/2022,2022-07-05
Buloke (S),VIC183,6124,43,1095,702.2,1,6,Buloke,04/07/2022,2022-07-05
Campaspe (S),VIC239,37622,232,9866,616.7,34,6,Campaspe,04/07/2022,2022-07-05
Cardinia (S),VIC212,112159,814,38688,725.8,144,6,Cardinia,04/07/2022,2022-07-05
Casey (C),VIC213,353872,2286,123438,646,389,6,Casey,04/07/2022,2022-07-05
Central Goldfields (S),VIC169,13186,82,3105,621.9,15,6,Central Goldfields,04/07/2022,2022-07-05
Colac-Otway (S),VIC224,21564,157,5370,728.1,34,6,Colac-Otway,04/07/2022,2022-07-05
Corangamite (S),VIC231,16020,90,3543,561.8,18,6,Corangamite,04/07/2022,2022-07-05
Darebin (C),VIC205,164184,1362,55373,829.6,243,6,Darebin,04/07/2022,2022-07-05
East Gippsland (S),VIC243,47316,316,10899,667.9,44,6,East Gippsland,04/07/2022,2022-07-05
Frankston (C),VIC227,142643,1057,46027,741,192,6,Frankston,04/07/2022,2022-07-05
Gannawarra (S),VIC214,10472,44,2027,420.2,19,5,Gannawarra,04/07/2022,2022-07-05
Glen Eira (C),VIC177,156511,1203,53260,768.6,225,6,Glen Eira,04/07/2022,2022-07-05
Glenelg (S),VIC223,19674,107,4659,543.9,23,6,Glenelg,04/07/2022,2022-07-05
Golden Plains (S),VIC230,23722,177,7188,746.1,35,6,Golden Plains,04/07/2022,2022-07-05
Greater Bendigo (C),VIC193,118093,1175,37809,995,203,6,Greater Bendigo,04/07/2022,2022-07-05
Greater Dandenong (C),VIC247,168201,863,49779,513.1,149,6,Greater Dandenong,04/07/2022,2022-07-05
Greater Geelong (C),VIC215,258934,2420,87947,934.6,395,6,Greater Geelong,04/07/2022,2022-07-05
Greater Shepparton (C),VIC93,66498,474,20245,712.8,86,6,Greater Shepparton,04/07/2022,2022-07-05
Hepburn (S),VIC94,15975,95,3822,594.7,12,6,Hepburn,04/07/2022,2022-07-05
Hindmarsh (S),VIC152,5588,30,1329,536.9,7,6,Hindmarsh,04/07/2022,2022-07-05
Hobsons Bay (C),VIC235,97751,731,30932,747.8,155,6,Hobsons Bay,04/07/2022,2022-07-05
Horsham (RC),VIC153,19921,114,5710,572.3,14,6,Horsham,04/07/2022,2022-07-05
Hume (C),VIC198,233471,1161,85088,497.3,205,5,Hume,04/07/2022,2022-07-05
Indigo (S),VIC191,16701,82,4428,491,21,5,Indigo,04/07/2022,2022-07-05
Interstate,,,97,5488,0,26,0,,04/07/2022,2022-07-05
Kingston (C),VIC226,165782,1305,54094,787.2,249,6,Kingston,04/07/2022,2022-07-05
Knox (C),VIC209,164538,1515,51731,920.8,259,6,Knox,04/07/2022,2022-07-05
Latrobe (C),VIC219,75561,529,23119,700.1,83,6,Latrobe,04/07/2022,2022-07-05
Loddon (S),VIC185,7504,41,1463,546.4,14,6,Loddon,04/07/2022,2022-07-05
Macedon Ranges (S),VIC228,50231,375,14797,746.6,56,6,Macedon Ranges,04/07/2022,2022-07-05
Manningham (C),VIC195,127573,1065,39144,834.8,189,6,Manningham,04/07/2022,2022-07-05
Mansfield (S),VIC244,9176,72,2713,784.7,13,6,Mansfield,04/07/2022,2022-07-05
Maribyrnong (C),VIC234,93448,691,32899,739.4,120,6,Maribyrnong,04/07/2022,2022-07-05
Maroondah (C),VIC207,118558,1494,38177,1260.1,239,7,Maroondah,04/07/2022,2022-07-05
Melbourne (C),VIC132,178955,1458,60046,814.7,283,6,Melbourne,04/07/2022,2022-07-05
Melton (C),VIC237,164895,993,66381,602.2,149,6,Melton,04/07/2022,2022-07-05
Mildura (RC),VIC222,55777,318,16480,570.1,63,6,Mildura,04/07/2022,2022-07-05
