LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,56,3413,437,18,5,Alpine,05/07/2022,2022-07-06
Ararat (RC),VIC220,11845,68,2827,574.1,8,6,Ararat,05/07/2022,2022-07-06
Ballarat (C),VIC241,109505,922,37509,842,172,6,Ballarat,05/07/2022,2022-07-06
Banyule (C),VIC188,131631,1170,44001,888.8,239,6,Banyule,05/07/2022,2022-07-06
Bass Coast (S),VIC173,36320,285,10876,784.7,61,6,Bass Coast,05/07/2022,2022-07-06
Baw Baw (S),VIC194,53396,414,16714,775.3,87,6,Baw Baw,05/07/2022,2022-07-06
Bayside (C),VIC182,106862,772,34347,722.4,173,6,Bayside,05/07/2022,2022-07-06
Benalla (RC),VIC199,14037,65,3367,463.1,12,5,Benalla,05/07/2022,2022-07-06
Boroondara (C),VIC201,183199,1441,55052,786.6,290,6,Boroondara,05/07/2022,2022-07-06
Brimbank (C),VIC189,209523,912,65688,435.3,195,5,Brimbank,05/07/2022,2022-07-06
Buloke (S),VIC183,6124,44,1105,718.5,10,6,Buloke,05/07/2022,2022-07-06
Campaspe (S),VIC239,37622,220,9907,584.8,41,6,Campaspe,05/07/2022,2022-07-06
Cardinia (S),VIC212,112159,852,38888,759.6,199,6,Cardinia,05/07/2022,2022-07-06
Casey (C),VIC213,353872,2394,123962,676.5,526,6,Casey,05/07/2022,2022-07-06
Central Goldfields (S),VIC169,13186,80,3122,606.7,17,6,Central Goldfields,05/07/2022,2022-07-06
Colac-Otway (S),VIC224,21564,170,5399,788.4,29,6,Colac-Otway,05/07/2022,2022-07-06
Corangamite (S),VIC231,16020,93,3560,580.5,17,6,Corangamite,05/07/2022,2022-07-06
Darebin (C),VIC205,164184,1399,55648,852.1,275,6,Darebin,05/07/2022,2022-07-06
East Gippsland (S),VIC243,47316,302,10947,638.3,48,6,East Gippsland,05/07/2022,2022-07-06
Frankston (C),VIC227,142643,1033,46226,724.2,196,6,Frankston,05/07/2022,2022-07-06
Gannawarra (S),VIC214,10472,45,2034,429.7,7,5,Gannawarra,05/07/2022,2022-07-06
Glen Eira (C),VIC177,156511,1270,53541,811.4,279,6,Glen Eira,05/07/2022,2022-07-06
Glenelg (S),VIC223,19674,108,4679,548.9,20,6,Glenelg,05/07/2022,2022-07-06
Golden Plains (S),VIC230,23722,180,7227,758.8,40,6,Golden Plains,05/07/2022,2022-07-06
Greater Bendigo (C),VIC193,118093,1233,38065,1044.1,255,7,Greater Bendigo,05/07/2022,2022-07-06
Greater Dandenong (C),VIC247,168201,886,49947,526.8,167,6,Greater Dandenong,05/07/2022,2022-07-06
Greater Geelong (C),VIC215,258934,2419,88393,934.2,443,6,Greater Geelong,05/07/2022,2022-07-06
Greater Shepparton (C),VIC93,66498,488,20334,733.9,89,6,Greater Shepparton,05/07/2022,2022-07-06
Hepburn (S),VIC94,15975,91,3840,569.6,17,6,Hepburn,05/07/2022,2022-07-06
Hindmarsh (S),VIC152,5588,34,1335,608.4,6,6,Hindmarsh,05/07/2022,2022-07-06
Hobsons Bay (C),VIC235,97751,779,31073,796.9,147,6,Hobsons Bay,05/07/2022,2022-07-06
Horsham (RC),VIC153,19921,116,5733,582.3,23,6,Horsham,05/07/2022,2022-07-06
Hume (C),VIC198,233471,1162,85306,497.7,218,5,Hume,05/07/2022,2022-07-06
Indigo (S),VIC191,16701,97,4451,580.8,23,6,Indigo,05/07/2022,2022-07-06
Interstate,,,122,5522,0,47,0,,05/07/2022,2022-07-06
Kingston (C),VIC226,165782,1308,54340,789,247,6,Kingston,05/07/2022,2022-07-06
Knox (C),VIC209,164538,1578,52064,959,332,6,Knox,05/07/2022,2022-07-06
Latrobe (C),VIC219,75561,529,23233,700.1,113,6,Latrobe,05/07/2022,2022-07-06
Loddon (S),VIC185,7504,41,1466,546.4,3,6,Loddon,05/07/2022,2022-07-06
Macedon Ranges (S),VIC228,50231,369,14853,734.6,56,6,Macedon Ranges,05/07/2022,2022-07-06
Manningham (C),VIC195,127573,1088,39348,852.8,204,6,Manningham,05/07/2022,2022-07-06
Mansfield (S),VIC244,9176,82,2734,893.6,21,6,Mansfield,05/07/2022,2022-07-06
Maribyrnong (C),VIC234,93448,709,33050,758.7,152,6,Maribyrnong,05/07/2022,2022-07-06
Maroondah (C),VIC207,118558,1464,38418,1234.8,247,7,Maroondah,05/07/2022,2022-07-06
Melbourne (C),VIC132,178955,1516,60350,847.1,307,6,Melbourne,05/07/2022,2022-07-06
Melton (C),VIC237,164895,991,66567,601,190,6,Melton,05/07/2022,2022-07-06
Mildura (RC),VIC222,55777,322,16546,577.3,66,6,Mildura,05/07/2022,2022-07-06
Mitchell (S),VIC211,46082,423,15118,917.9,80,6,Mitchell,05/07/2022,2022-07-06
Moira (S),VIC190,29925,167,7898,558.1,34,6,Moira,05/07/2022,2022-07-06
Monash (C),VIC210,202847,1711,60698,843.5,325,6,Monash,05/07/2022,2022-07-06
Moonee Valley (C),VIC121,130294,963,44443,739.1,191,6,Moonee Valley,05/07/2022,2022-07-06
Moorabool (S),VIC236,35049,266,11442,758.9,51,6,Moorabool,05/07/2022,2022-07-06
Moreland (C),VIC131,185767,1488,66235,801,264,6,Moreland,05/07/2022,2022-07-06
Mornington Peninsula (S),VIC204,167636,1313,51549,783.2,258,6,Mornington Peninsula,05/07/2022,2022-07-06
Mount Alexander (S),VIC105,19754,207,5145,1047.9,41,7,Mount Alexander,05/07/2022,2022-07-06
Moyne (S),VIC229,16953,118,4304,696,29,6,Moyne,05/07/2022,2022-07-06
Murrindindi (S),VIC250,14570,100,3379,686.3,22,6,Murrindindi,05/07/2022,2022-07-06
Nillumbik (S),VIC216,65094,556,21543,854.1,115,6,Nillumbik,05/07/2022,2022-07-06
Northern Grampians (S),VIC166,11402,67,2824,587.6,20,6,Northern Grampians,05/07/2022,2022-07-06
Overseas,,,10,134,0,4,0,,05/07/2022,2022-07-06
Overseas Traveller,,,0,621,0,0,0,,05/07/2022,2022-07-06
Port Phillip (C),VIC208,115601,860,38497,743.9,190,6,Port Phillip,05/07/2022,2022-07-06
Pyrenees (S),VIC217,7472,33,1716,441.6,10,5,Pyrenees,05/07/2022,2022-07-06
Queenscliffe (B),VIC238,2940,25,890,850.3,7,6,Queenscliffe,05/07/2022,2022-07-06
South Gippsland (S),VIC178,29914,208,7380,695.3,40,6,South Gippsland,05/07/2022,2022-07-06
Southern Grampians (S),VIC233,16100,91,4178,565.2,23,6,Southern Grampians,05/07/2022,2022-07-06
Stonnington (C),VIC203,117768,829,36609,703.9,157,6,Stonnington,05/07/2022,2022-07-06
Strathbogie (S),VIC110,10781,59,2461,547.3,14,6,Strathbogie,05/07/2022,2022-07-06
Surf Coast (S),VIC225,33456,305,12448,911.6,56,6,Surf Coast,05/07/2022,2022-07-06
Swan Hill (RC),VIC180,20649,120,5534,581.1,24,6,Swan Hill,05/07/2022,2022-07-06
Towong (S),VIC187,6040,35,1253,579.5,9,6,Towong,05/07/2022,2022-07-06
Unincorporated Vic,,,12,268,0,1,0,,05/07/2022,2022-07-06
Unknown,,,160,8359,0,45,0,,05/07/2022,2022-07-06
Wangaratta (RC),VIC186,29187,175,8285,599.6,27,6,Wangaratta,05/07/2022,2022-07-06
Warrnambool (C),VIC179,35181,241,10628,685,40,6,Warrnambool,05/07/2022,2022-07-06
