LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,54,3364,421.4,6,5,Alpine,30/06/2022,2022-07-01
Ararat (RC),VIC220,11845,47,2772,396.8,16,5,Ararat,30/06/2022,2022-07-01
Ballarat (C),VIC241,109505,857,36806,782.6,165,6,Ballarat,30/06/2022,2022-07-01
Banyule (C),VIC188,131631,981,43063,745.3,166,6,Banyule,30/06/2022,2022-07-01
Bass Coast (S),VIC173,36320,246,10630,677.3,45,6,Bass Coast,30/06/2022,2022-07-01
Baw Baw (S),VIC194,53396,385,16388,721,78,6,Baw Baw,30/06/2022,2022-07-01
Bayside (C),VIC182,106862,734,33685,686.9,103,6,Bayside,30/06/2022,2022-07-01
Benalla (RC),VIC199,14037,49,3316,349.1,12,5,Benalla,30/06/2022,2022-07-01
Boroondara (C),VIC201,183199,1258,53881,686.7,237,6,Boroondara,30/06/2022,2022-07-01
Brimbank (C),VIC189,209523,819,64944,390.9,160,5,Brimbank,30/06/2022,2022-07-01
Buloke (S),VIC183,6124,36,1072,587.9,7,6,Buloke,30/06/2022,2022-07-01
Campaspe (S),VIC239,37622,296,9736,786.8,48,6,Campaspe,30/06/2022,2022-07-01
Cardinia (S),VIC212,112159,787,38187,701.7,124,6,Cardinia,30/06/2022,2022-07-01
Casey (C),VIC213,353872,2139,121985,604.5,360,6,Casey,30/06/2022,2022-07-01
Central Goldfields (S),VIC169,13186,83,3059,629.5,13,6,Central Goldfields,30/06/2022,2022-07-01
Colac-Otway (S),VIC224,21564,124,5254,575,19,6,Colac-Otway,30/06/2022,2022-07-01
Corangamite (S),VIC231,16020,95,3486,593,17,6,Corangamite,30/06/2022,2022-07-01
Darebin (C),VIC205,164184,1273,54537,775.3,236,6,Darebin,30/06/2022,2022-07-01
East Gippsland (S),VIC243,47316,306,10694,646.7,63,6,East Gippsland,30/06/2022,2022-07-01
Frankston (C),VIC227,142643,1037,45402,727,169,6,Frankston,30/06/2022,2022-07-01
Gannawarra (S),VIC214,10472,33,1997,315.1,8,5,Gannawarra,30/06/2022,2022-07-01
Glen Eira (C),VIC177,156511,1052,52494,672.2,174,6,Glen Eira,30/06/2022,2022-07-01
Glenelg (S),VIC223,19674,101,4595,513.4,20,6,Glenelg,30/06/2022,2022-07-01
Golden Plains (S),VIC230,23722,206,7079,868.4,32,6,Golden Plains,30/06/2022,2022-07-01
Greater Bendigo (C),VIC193,118093,1182,37075,1000.9,175,7,Greater Bendigo,30/06/2022,2022-07-01
Greater Dandenong (C),VIC247,168201,693,49246,412,148,5,Greater Dandenong,30/06/2022,2022-07-01
Greater Geelong (C),VIC215,258934,2387,86443,921.9,426,6,Greater Geelong,30/06/2022,2022-07-01
Greater Shepparton (C),VIC93,66498,446,19953,670.7,82,6,Greater Shepparton,30/06/2022,2022-07-01
Hepburn (S),VIC94,15975,111,3768,694.8,24,6,Hepburn,30/06/2022,2022-07-01
Hindmarsh (S),VIC152,5588,22,1310,393.7,7,5,Hindmarsh,30/06/2022,2022-07-01
Hobsons Bay (C),VIC235,97751,613,30452,627.1,126,6,Hobsons Bay,30/06/2022,2022-07-01
Horsham (RC),VIC153,19921,125,5639,627.5,22,6,Horsham,30/06/2022,2022-07-01
Hume (C),VIC198,233471,1145,84377,490.4,196,5,Hume,30/06/2022,2022-07-01
Indigo (S),VIC191,16701,77,4370,461.1,15,5,Indigo,30/06/2022,2022-07-01
Interstate,,,90,5431,0,30,0,,30/06/2022,2022-07-01
Kingston (C),VIC226,165782,1212,53279,731.1,205,6,Kingston,30/06/2022,2022-07-01
Knox (C),VIC209,164538,1343,50830,816.2,280,6,Knox,30/06/2022,2022-07-01
Latrobe (C),VIC219,75561,539,22798,713.3,83,6,Latrobe,30/06/2022,2022-07-01
Loddon (S),VIC185,7504,19,1429,253.2,7,5,Loddon,30/06/2022,2022-07-01
Macedon Ranges (S),VIC228,50231,340,14576,676.9,61,6,Macedon Ranges,30/06/2022,2022-07-01
Manningham (C),VIC195,127573,976,38449,765.1,178,6,Manningham,30/06/2022,2022-07-01
Mansfield (S),VIC244,9176,75,2668,817.3,11,6,Mansfield,30/06/2022,2022-07-01
Maribyrnong (C),VIC234,93448,670,32486,717,109,6,Maribyrnong,30/06/2022,2022-07-01
Maroondah (C),VIC207,118558,1270,37229,1071.2,240,7,Maroondah,30/06/2022,2022-07-01
Melbourne (C),VIC132,178955,1294,59134,723.1,225,6,Melbourne,30/06/2022,2022-07-01
Melton (C),VIC237,164895,896,65761,543.4,154,6,Melton,30/06/2022,2022-07-01
Mildura (RC),VIC222,55777,305,16296,546.8,62,6,Mildura,30/06/2022,2022-07-01
