LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Greater Shepparton (C),VIC93,66498,390,13762,586.5,57,6,Greater Shepparton,23/04/2022,2022-04-24
Hepburn (S),VIC94,15975,121,2226,757.4,17,6,Hepburn,23/04/2022,2022-04-24
Hindmarsh (S),VIC152,5588,48,665,859,11,6,Hindmarsh,23/04/2022,2022-04-24
Hobsons Bay (C),VIC235,97751,800,21589,818.4,114,6,Hobsons Bay,23/04/2022,2022-04-24
Horsham (RC),VIC153,19921,246,3427,1234.9,28,7,Horsham,23/04/2022,2022-04-24
Hume (C),VIC198,233471,1433,68163,613.8,202,6,Hume,23/04/2022,2022-04-24
Indigo (S),VIC191,16701,119,2431,712.5,13,6,Indigo,23/04/2022,2022-04-24
Interstate,,,26,4369,0,14,0,,23/04/2022,2022-04-24
Kingston (C),VIC226,165782,1335,37237,805.3,181,6,Kingston,23/04/2022,2022-04-24
Knox (C),VIC209,164538,1343,33979,816.2,184,6,Knox,23/04/2022,2022-04-24
Latrobe (C),VIC219,75561,698,15541,923.8,65,6,Latrobe,23/04/2022,2022-04-24
Loddon (S),VIC185,7504,36,857,479.7,7,5,Loddon,23/04/2022,2022-04-24
Macedon Ranges (S),VIC228,50231,399,9707,794.3,51,6,Macedon Ranges,23/04/2022,2022-04-24
Manningham (C),VIC195,127573,981,26191,769,166,6,Manningham,23/04/2022,2022-04-24
Mansfield (S),VIC244,9176,73,1831,795.6,10,6,Mansfield,23/04/2022,2022-04-24
Maribyrnong (C),VIC234,93448,806,23567,862.5,84,6,Maribyrnong,23/04/2022,2022-04-24
Maroondah (C),VIC207,118558,1014,24248,855.3,159,6,Maroondah,23/04/2022,2022-04-24
Melbourne (C),VIC132,178955,1702,44370,951.1,225,6,Melbourne,23/04/2022,2022-04-24
Melton (C),VIC237,164895,1251,50748,758.7,150,6,Melton,23/04/2022,2022-04-24
Mildura (RC),VIC222,55777,460,12074,824.7,66,6,Mildura,23/04/2022,2022-04-24
Mitchell (S),VIC211,46082,317,10443,687.9,43,6,Mitchell,23/04/2022,2022-04-24
Moira (S),VIC190,29925,165,5442,551.4,33,6,Moira,23/04/2022,2022-04-24
Monash (C),VIC210,202847,1744,40282,859.8,246,6,Monash,23/04/2022,2022-04-24
Moonee Valley (C),VIC121,130294,1012,32222,776.7,144,6,Moonee Valley,23/04/2022,2022-04-24
Moorabool (S),VIC236,35049,263,7924,750.4,33,6,Moorabool,23/04/2022,2022-04-24
Moreland (C),VIC131,185767,1698,47940,914,216,6,Moreland,23/04/2022,2022-04-24
Mornington Peninsula (S),VIC204,167636,1251,35927,746.3,164,6,Mornington Peninsula,23/04/2022,2022-04-24
Mount Alexander (S),VIC105,19754,141,2883,713.8,18,6,Mount Alexander,23/04/2022,2022-04-24
Moyne (S),VIC229,16953,137,2603,808.1,11,6,Moyne,23/04/2022,2022-04-24
Murrindindi (S),VIC250,14570,90,2123,617.7,13,6,Murrindindi,23/04/2022,2022-04-24
Nillumbik (S),VIC216,65094,544,14094,835.7,85,6,Nillumbik,23/04/2022,2022-04-24
Northern Grampians (S),VIC166,11402,116,1859,1017.4,11,7,Northern Grampians,23/04/2022,2022-04-24
Other,,,1,1,0,0,0,,23/04/2022,2022-04-24
Overseas,,,2,80,0,2,0,,23/04/2022,2022-04-24
Overseas Traveller,,,0,621,0,0,0,,23/04/2022,2022-04-24
Port Phillip (C),VIC208,115601,963,28214,833,113,6,Port Phillip,23/04/2022,2022-04-24
Pyrenees (S),VIC217,7472,46,1030,615.6,7,6,Pyrenees,23/04/2022,2022-04-24
Queenscliffe (B),VIC238,2940,33,606,1122.4,2,7,Queenscliffe,23/04/2022,2022-04-24
South Gippsland (S),VIC178,29914,202,4633,675.3,23,6,South Gippsland,23/04/2022,2022-04-24
Southern Grampians (S),VIC233,16100,142,2456,882,27,6,Southern Grampians,23/04/2022,2022-04-24
Stonnington (C),VIC203,117768,898,26904,762.5,125,6,Stonnington,23/04/2022,2022-04-24
Strathbogie (S),VIC110,10781,59,1589,547.3,6,6,Strathbogie,23/04/2022,2022-04-24
Surf Coast (S),VIC225,33456,326,8448,974.4,47,6,Surf Coast,23/04/2022,2022-04-24
Swan Hill (RC),VIC180,20649,107,4108,518.2,8,6,Swan Hill,23/04/2022,2022-04-24
Towong (S),VIC187,6040,36,708,596,3,6,Towong,23/04/2022,2022-04-24
Unincorporated Vic,,,4,105,0,1,0,,23/04/2022,2022-04-24
Unknown,,,119,6658,0,26,0,,23/04/2022,2022-04-24
Wangaratta (RC),VIC186,29187,294,5307,1007.3,34,7,Wangaratta,23/04/2022,2022-04-24
Warrnambool (C),VIC179,35181,361,6775,1026.1,41,7,Warrnambool,23/04/2022,2022-04-24
Wellington (S),VIC218,44380,436,7120,982.4,55,6,Wellington,23/04/2022,2022-04-24
West Wimmera (S),VIC232,3841,25,325,650.9,4,6,West Wimmera,23/04/2022,2022-04-24
Whitehorse (C),VIC196,178739,1567,32818,876.7,227,6,Whitehorse,23/04/2022,2022-04-24
Whittlesea (C),VIC197,230238,1715,61571,744.9,240,6,Whittlesea,23/04/2022,2022-04-24
Wodonga (C),VIC192,42083,479,8307,1138.2,63,7,Wodonga,23/04/2022,2022-04-24
Wyndham (C),VIC221,270487,1987,71558,734.6,210,6,Wyndham,23/04/2022,2022-04-24
Yarra (C),VIC202,101495,952,26009,938,113,6,Yarra,23/04/2022,2022-04-24
Yarra Ranges (S),VIC206,159462,1324,32660,830.3,173,6,Yarra Ranges,23/04/2022,2022-04-24
Yarriambiack (S),VIC200,6639,37,771,557.3,9,6,Yarriambiack,2022-04-23,2022-04-24
