LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Towong (S),VIC187,6040,43,1320,711.9,18,6,Towong,14/07/2022,2022-07-15
Unincorporated Vic,,,38,326,0,3,0,,14/07/2022,2022-07-15
Unknown,,,241,8730,0,29,0,,14/07/2022,2022-07-15
Wangaratta (RC),VIC186,29187,223,8629,764,43,6,Wangaratta,14/07/2022,2022-07-15
Warrnambool (C),VIC179,35181,299,11065,849.9,55,6,Warrnambool,14/07/2022,2022-07-15
Wellington (S),VIC218,44380,357,12628,804.4,67,6,Wellington,14/07/2022,2022-07-15
West Wimmera (S),VIC232,3841,37,729,963.3,7,6,West Wimmera,14/07/2022,2022-07-15
Whitehorse (C),VIC196,178739,2082,55807,1164.8,392,7,Whitehorse,14/07/2022,2022-07-15
Whittlesea (C),VIC197,230238,1950,84485,846.9,370,6,Whittlesea,14/07/2022,2022-07-15
Wodonga (C),VIC192,42083,418,14296,993.3,71,6,Wodonga,14/07/2022,2022-07-15
Wyndham (C),VIC221,270487,2478,101337,916.1,390,6,Wyndham,14/07/2022,2022-07-15
Yarra (C),VIC202,101495,867,37398,854.2,144,6,Yarra,14/07/2022,2022-07-15
Yarra Ranges (S),VIC206,159462,1653,51907,1036.6,213,7,Yarra Ranges,14/07/2022,2022-07-15
Yarriambiack (S),VIC200,6639,49,1424,738.1,4,6,Yarriambiack,14/07/2022,2022-07-15
