postcode,population,active,cases,rate,new,band,data_date,file_processed_date
3000,37979,460,19327,1211.2,62,7,03/07/2022,2022-07-04
3001,0,0,0,0,0,0,03/07/2022,2022-07-04
3002,4957,57,1755,1149.9,8,7,03/07/2022,2022-07-04
3003,5516,98,3574,1776.6,12,7,03/07/2022,2022-07-04
3004,9311,101,4312,1084.7,12,7,03/07/2022,2022-07-04
3005,523,0,0,0,0,0,03/07/2022,2022-07-04
3006,18811,208,8870,1105.7,29,7,03/07/2022,2022-07-04
3008,10438,123,5014,1178.4,20,7,03/07/2022,2022-07-04
3010,1595,0,4,0,0,0,03/07/2022,2022-07-04
3011,21464,205,8932,955.1,35,6,03/07/2022,2022-07-04
3012,26295,209,10515,794.8,20,6,03/07/2022,2022-07-04
3013,14967,162,6052,1082.4,22,7,03/07/2022,2022-07-04
3015,17472,161,6858,921.5,17,6,03/07/2022,2022-07-04
3016,15558,112,5416,719.9,16,6,03/07/2022,2022-07-04
3018,12685,82,4053,646.4,11,6,03/07/2022,2022-07-04
3019,9199,55,3407,597.9,5,6,03/07/2022,2022-07-04
3020,44784,189,14821,422,28,5,03/07/2022,2022-07-04
3021,54190,194,16522,358,25,5,03/07/2022,2022-07-04
3022,3102,20,1152,644.7,3,6,03/07/2022,2022-07-04
3023,63974,320,24188,500.2,50,6,03/07/2022,2022-07-04
3024,23852,234,11965,981,40,6,03/07/2022,2022-07-04
3025,12155,88,4742,724,17,6,03/07/2022,2022-07-04
3026,72,34,3327,47222.2,8,7,03/07/2022,2022-07-04
3027,6650,61,3212,917.3,12,6,03/07/2022,2022-07-04
3028,29198,207,9153,709,25,6,03/07/2022,2022-07-04
3029,93946,716,43220,762.1,112,6,03/07/2022,2022-07-04
3030,100311,822,39398,819.5,139,6,03/07/2022,2022-07-04
3031,18533,157,6898,847.1,31,6,03/07/2022,2022-07-04
3032,29449,245,11185,831.9,41,6,03/07/2022,2022-07-04
3033,14512,94,5101,647.7,13,6,03/07/2022,2022-07-04
3034,11633,71,4320,610.3,8,6,03/07/2022,2022-07-04
3036,5921,33,1973,557.3,7,6,03/07/2022,2022-07-04
3037,51156,298,18971,582.5,39,6,03/07/2022,2022-07-04
3038,27258,171,9108,627.3,29,6,03/07/2022,2022-07-04
3039,14252,132,6029,926.2,20,6,03/07/2022,2022-07-04
3040,25939,213,9824,821.2,32,6,03/07/2022,2022-07-04
3041,12412,108,4807,870.1,19,6,03/07/2022,2022-07-04
3042,15762,100,5967,634.4,13,6,03/07/2022,2022-07-04
3043,17715,80,6430,451.6,16,5,03/07/2022,2022-07-04
3044,27116,256,10888,944.1,42,6,03/07/2022,2022-07-04
3045,100,0,116,0,0,0,03/07/2022,2022-07-04
3046,34061,231,13433,678.2,41,6,03/07/2022,2022-07-04
3047,20901,42,7264,200.9,5,5,03/07/2022,2022-07-04
3048,18025,52,5957,288.5,8,5,03/07/2022,2022-07-04
3049,9266,55,3738,593.6,6,6,03/07/2022,2022-07-04
3050,119,0,0,0,0,0,03/07/2022,2022-07-04
3051,14939,152,5710,1017.5,20,7,03/07/2022,2022-07-04
3052,5697,41,2850,719.7,4,6,03/07/2022,2022-07-04
3053,18538,156,6742,841.5,26,6,03/07/2022,2022-07-04
3054,8426,78,3237,925.7,15,6,03/07/2022,2022-07-04
3055,14160,130,5612,918.1,20,6,03/07/2022,2022-07-04
3056,24475,256,10398,1046,39,7,03/07/2022,2022-07-04
3057,11502,139,5558,1208.5,32,7,03/07/2022,2022-07-04
3058,33783,316,13962,935.4,44,6,03/07/2022,2022-07-04
3059,15466,125,7874,808.2,23,6,03/07/2022,2022-07-04
3060,14040,55,4782,391.7,12,5,03/07/2022,2022-07-04
3061,5059,21,1765,415.1,1,5,03/07/2022,2022-07-04
3062,0,0,4,0,0,0,03/07/2022,2022-07-04
3063,574,5,171,871.1,0,6,03/07/2022,2022-07-04
3064,75458,499,40746,661.3,73,6,03/07/2022,2022-07-04
3065,10447,69,4282,660.5,11,6,03/07/2022,2022-07-04
3066,8512,74,3798,869.4,4,6,03/07/2022,2022-07-04
3067,8199,79,3570,963.5,13,6,03/07/2022,2022-07-04
3068,18665,164,7769,878.6,24,6,03/07/2022,2022-07-04
3070,24567,232,10216,944.4,35,6,03/07/2022,2022-07-04
3071,18569,174,7642,937,24,6,03/07/2022,2022-07-04
3072,32848,324,12686,986.4,43,6,03/07/2022,2022-07-04
3073,50479,419,17654,830,69,6,03/07/2022,2022-07-04
3074,20522,92,6559,448.3,13,5,03/07/2022,2022-07-04
3075,22594,142,7848,628.5,21,6,03/07/2022,2022-07-04
