LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,63,3438,491.6,12,5,Alpine,07/07/2022,2022-07-08
Ararat (RC),VIC220,11845,68,2849,574.1,13,6,Ararat,07/07/2022,2022-07-08
Ballarat (C),VIC241,109505,926,37850,845.6,162,6,Ballarat,07/07/2022,2022-07-08
Banyule (C),VIC188,131631,1176,44365,893.4,179,6,Banyule,07/07/2022,2022-07-08
Bass Coast (S),VIC173,36320,322,10999,886.6,64,6,Bass Coast,07/07/2022,2022-07-08
Baw Baw (S),VIC194,53396,424,16871,794.1,77,6,Baw Baw,07/07/2022,2022-07-08
Bayside (C),VIC182,106862,821,34647,768.3,146,6,Bayside,07/07/2022,2022-07-08
Benalla (RC),VIC199,14037,78,3403,555.7,15,6,Benalla,07/07/2022,2022-07-08
Boroondara (C),VIC201,183199,1586,55671,865.7,301,6,Boroondara,07/07/2022,2022-07-08
Brimbank (C),VIC189,209523,964,66073,460.1,196,5,Brimbank,07/07/2022,2022-07-08
Buloke (S),VIC183,6124,51,1128,832.8,12,6,Buloke,07/07/2022,2022-07-08
Campaspe (S),VIC239,37622,217,9991,576.8,42,6,Campaspe,07/07/2022,2022-07-08
Cardinia (S),VIC212,112159,924,39244,823.8,164,6,Cardinia,07/07/2022,2022-07-08
Casey (C),VIC213,353872,2594,124945,733,491,6,Casey,07/07/2022,2022-07-08
Central Goldfields (S),VIC169,13186,88,3157,667.4,17,6,Central Goldfields,07/07/2022,2022-07-08
Colac-Otway (S),VIC224,21564,178,5456,825.4,32,6,Colac-Otway,07/07/2022,2022-07-08
Corangamite (S),VIC231,16020,97,3596,605.5,19,6,Corangamite,07/07/2022,2022-07-08
Darebin (C),VIC205,164184,1455,56217,886.2,264,6,Darebin,07/07/2022,2022-07-08
East Gippsland (S),VIC243,47316,292,11069,617.1,53,6,East Gippsland,07/07/2022,2022-07-08
Frankston (C),VIC227,142643,1096,46657,768.4,226,6,Frankston,07/07/2022,2022-07-08
Gannawarra (S),VIC214,10472,63,2065,601.6,15,6,Gannawarra,07/07/2022,2022-07-08
Glen Eira (C),VIC177,156511,1338,54030,854.9,247,6,Glen Eira,07/07/2022,2022-07-08
Glenelg (S),VIC223,19674,98,4709,498.1,15,5,Glenelg,07/07/2022,2022-07-08
Golden Plains (S),VIC230,23722,191,7300,805.2,41,6,Golden Plains,07/07/2022,2022-07-08
Greater Bendigo (C),VIC193,118093,1281,38537,1084.7,224,7,Greater Bendigo,07/07/2022,2022-07-08
Greater Dandenong (C),VIC247,168201,909,50300,540.4,175,6,Greater Dandenong,07/07/2022,2022-07-08
Greater Geelong (C),VIC215,258934,2447,89371,945,506,6,Greater Geelong,07/07/2022,2022-07-08
Greater Shepparton (C),VIC93,66498,544,20566,818.1,113,6,Greater Shepparton,07/07/2022,2022-07-08
Hepburn (S),VIC94,15975,89,3876,557.1,19,6,Hepburn,07/07/2022,2022-07-08
Hindmarsh (S),VIC152,5588,28,1344,501.1,4,6,Hindmarsh,07/07/2022,2022-07-08
Hobsons Bay (C),VIC235,97751,795,31373,813.3,148,6,Hobsons Bay,07/07/2022,2022-07-08
Horsham (RC),VIC153,19921,144,5800,722.9,36,6,Horsham,07/07/2022,2022-07-08
Hume (C),VIC198,233471,1260,85840,539.7,246,6,Hume,07/07/2022,2022-07-08
Indigo (S),VIC191,16701,108,4490,646.7,14,6,Indigo,07/07/2022,2022-07-08
Interstate,,,103,5549,0,31,0,,07/07/2022,2022-07-08
Kingston (C),VIC226,165782,1395,54892,841.5,235,6,Kingston,07/07/2022,2022-07-08
Knox (C),VIC209,164538,1603,52644,974.2,290,6,Knox,07/07/2022,2022-07-08
Latrobe (C),VIC219,75561,540,23439,714.7,118,6,Latrobe,07/07/2022,2022-07-08
Loddon (S),VIC185,7504,37,1477,493.1,5,5,Loddon,07/07/2022,2022-07-08
Macedon Ranges (S),VIC228,50231,371,14984,738.6,70,6,Macedon Ranges,07/07/2022,2022-07-08
Manningham (C),VIC195,127573,1162,39774,910.9,230,6,Manningham,07/07/2022,2022-07-08
Mansfield (S),VIC244,9176,86,2763,937.2,17,6,Mansfield,07/07/2022,2022-07-08
