LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,82,4015,639.9,15,6,Alpine,04/08/2022,2022-08-05
Ararat (RC),VIC220,11845,106,3380,894.9,9,6,Ararat,04/08/2022,2022-08-05
Ballarat (C),VIC241,109505,952,43648,869.4,153,6,Ballarat,04/08/2022,2022-08-05
Banyule (C),VIC188,131631,1051,50509,798.4,146,6,Banyule,04/08/2022,2022-08-05
Bass Coast (S),VIC173,36320,257,12442,707.6,49,6,Bass Coast,04/08/2022,2022-08-05
Baw Baw (S),VIC194,53396,488,19305,913.9,83,6,Baw Baw,04/08/2022,2022-08-05
Bayside (C),VIC182,106862,733,38820,685.9,106,6,Bayside,04/08/2022,2022-08-05
Benalla (RC),VIC199,14037,85,3937,605.5,9,6,Benalla,04/08/2022,2022-08-05
Boroondara (C),VIC201,183199,1278,63448,697.6,182,6,Boroondara,04/08/2022,2022-08-05
Brimbank (C),VIC189,209523,1058,72579,505,183,6,Brimbank,04/08/2022,2022-08-05
Buloke (S),VIC183,6124,38,1340,620.5,6,6,Buloke,04/08/2022,2022-08-05
Campaspe (S),VIC239,37622,244,11485,648.6,37,6,Campaspe,04/08/2022,2022-08-05
Cardinia (S),VIC212,112159,1054,44648,939.7,159,6,Cardinia,04/08/2022,2022-08-05
Casey (C),VIC213,353872,2810,140533,794.1,387,6,Casey,04/08/2022,2022-08-05
Central Goldfields (S),VIC169,13186,47,3638,356.4,10,5,Central Goldfields,04/08/2022,2022-08-05
Colac-Otway (S),VIC224,21564,141,6291,653.9,20,6,Colac-Otway,04/08/2022,2022-08-05
Corangamite (S),VIC231,16020,81,4084,505.6,17,6,Corangamite,04/08/2022,2022-08-05
Darebin (C),VIC205,164184,1223,63409,744.9,176,6,Darebin,04/08/2022,2022-08-05
East Gippsland (S),VIC243,47316,328,12585,693.2,44,6,East Gippsland,04/08/2022,2022-08-05
Frankston (C),VIC227,142643,1118,52846,783.8,173,6,Frankston,04/08/2022,2022-08-05
Gannawarra (S),VIC214,10472,64,2527,611.2,5,6,Gannawarra,04/08/2022,2022-08-05
Glen Eira (C),VIC177,156511,1139,60661,727.7,179,6,Glen Eira,04/08/2022,2022-08-05
Glenelg (S),VIC223,19674,93,5394,472.7,19,5,Glenelg,04/08/2022,2022-08-05
Golden Plains (S),VIC230,23722,221,8321,931.6,23,6,Golden Plains,04/08/2022,2022-08-05
Greater Bendigo (C),VIC193,118093,1116,45089,945,161,6,Greater Bendigo,04/08/2022,2022-08-05
Greater Dandenong (C),VIC247,168201,916,55619,544.6,151,6,Greater Dandenong,04/08/2022,2022-08-05
Greater Geelong (C),VIC215,258934,2364,101985,913,341,6,Greater Geelong,04/08/2022,2022-08-05
Greater Shepparton (C),VIC93,66498,562,23756,845.1,87,6,Greater Shepparton,04/08/2022,2022-08-05
Hepburn (S),VIC94,15975,99,4491,619.7,11,6,Hepburn,04/08/2022,2022-08-05
Hindmarsh (S),VIC152,5588,33,1563,590.6,3,6,Hindmarsh,04/08/2022,2022-08-05
Hobsons Bay (C),VIC235,97751,696,35719,712,113,6,Hobsons Bay,04/08/2022,2022-08-05
Horsham (RC),VIC153,19921,154,6840,773.1,28,6,Horsham,04/08/2022,2022-08-05
Hume (C),VIC198,233471,1604,94555,687,238,6,Hume,04/08/2022,2022-08-05
Indigo (S),VIC191,16701,109,5165,652.7,13,6,Indigo,04/08/2022,2022-08-05
Interstate,,,84,5968,0,20,0,,04/08/2022,2022-08-05
Kingston (C),VIC226,165782,1182,61738,713,149,6,Kingston,04/08/2022,2022-08-05
Knox (C),VIC209,164538,1348,60827,819.3,195,6,Knox,04/08/2022,2022-08-05
Latrobe (C),VIC219,75561,664,26647,878.8,96,6,Latrobe,04/08/2022,2022-08-05
Loddon (S),VIC185,7504,47,1756,626.3,9,6,Loddon,04/08/2022,2022-08-05
Macedon Ranges (S),VIC228,50231,497,17300,989.4,61,6,Macedon Ranges,04/08/2022,2022-08-05
Manningham (C),VIC195,127573,936,45821,733.7,147,6,Manningham,04/08/2022,2022-08-05
Mansfield (S),VIC244,9176,56,3109,610.3,11,6,Mansfield,04/08/2022,2022-08-05
Maribyrnong (C),VIC234,93448,678,37500,725.5,86,6,Maribyrnong,04/08/2022,2022-08-05
Maroondah (C),VIC207,118558,947,45101,798.8,161,6,Maroondah,04/08/2022,2022-08-05
Melbourne (C),VIC132,178955,1216,68824,679.5,164,6,Melbourne,04/08/2022,2022-08-05
Melton (C),VIC237,164895,1530,74855,927.9,202,6,Melton,04/08/2022,2022-08-05
Mildura (RC),VIC222,55777,537,19641,962.8,89,6,Mildura,04/08/2022,2022-08-05
Mitchell (S),VIC211,46082,472,17704,1024.3,57,7,Mitchell,04/08/2022,2022-08-05
Moira (S),VIC190,29925,153,9007,511.3,34,6,Moira,04/08/2022,2022-08-05
Monash (C),VIC210,202847,1525,71369,751.8,252,6,Monash,04/08/2022,2022-08-05
Moonee Valley (C),VIC121,130294,911,50168,699.2,143,6,Moonee Valley,04/08/2022,2022-08-05
Moorabool (S),VIC236,35049,294,13056,838.8,43,6,Moorabool,04/08/2022,2022-08-05
Moreland (C),VIC131,185767,1410,75060,759,226,6,Moreland,04/08/2022,2022-08-05
Mornington Peninsula (S),VIC204,167636,1102,58641,657.4,167,6,Mornington Peninsula,04/08/2022,2022-08-05
Mount Alexander (S),VIC105,19754,152,6251,769.5,25,6,Mount Alexander,04/08/2022,2022-08-05
Moyne (S),VIC229,16953,95,5013,560.4,16,6,Moyne,04/08/2022,2022-08-05
Murrindindi (S),VIC250,14570,88,3962,604,6,6,Murrindindi,04/08/2022,2022-08-05
Nillumbik (S),VIC216,65094,500,24677,768.1,71,6,Nillumbik,04/08/2022,2022-08-05
Northern Grampians (S),VIC166,11402,110,3540,964.7,21,6,Northern Grampians,04/08/2022,2022-08-05
Overseas,,,6,182,0,2,0,,04/08/2022,2022-08-05
Overseas Traveller,,,0,621,0,0,0,,04/08/2022,2022-08-05
Port Phillip (C),VIC208,115601,685,43078,592.6,103,6,Port Phillip,04/08/2022,2022-08-05
Pyrenees (S),VIC217,7472,59,2101,789.6,9,6,Pyrenees,04/08/2022,2022-08-05
Queenscliffe (B),VIC238,2940,21,1059,714.3,2,6,Queenscliffe,04/08/2022,2022-08-05
South Gippsland (S),VIC178,29914,252,8934,842.4,33,6,South Gippsland,04/08/2022,2022-08-05
Southern Grampians (S),VIC233,16100,118,4961,732.9,16,6,Southern Grampians,04/08/2022,2022-08-05
Stonnington (C),VIC203,117768,711,41196,603.7,140,6,Stonnington,04/08/2022,2022-08-05
Strathbogie (S),VIC110,10781,60,2834,556.5,12,6,Strathbogie,04/08/2022,2022-08-05
Surf Coast (S),VIC225,33456,249,13957,744.3,39,6,Surf Coast,04/08/2022,2022-08-05
Swan Hill (RC),VIC180,20649,111,6310,537.6,15,6,Swan Hill,04/08/2022,2022-08-05
Towong (S),VIC187,6040,30,1470,496.7,5,5,Towong,04/08/2022,2022-08-05
Unincorporated Vic,,,9,413,0,0,0,,04/08/2022,2022-08-05
Unknown,,,160,5536,0,14,0,,04/08/2022,2022-08-05
Wangaratta (RC),VIC186,29187,234,9622,801.7,38,6,Wangaratta,04/08/2022,2022-08-05
Warrnambool (C),VIC179,35181,287,12212,815.8,30,6,Warrnambool,04/08/2022,2022-08-05
Wellington (S),VIC218,44380,304,13923,685,40,6,Wellington,04/08/2022,2022-08-05
West Wimmera (S),VIC232,3841,23,831,598.8,4,6,West Wimmera,04/08/2022,2022-08-05
Whitehorse (C),VIC196,178739,1416,62536,792.2,221,6,Whitehorse,04/08/2022,2022-08-05
