LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,154,3800,1201.8,23,7,Alpine,23/07/2022,2022-07-24
Ararat (RC),VIC220,11845,154,3145,1300.1,23,7,Ararat,23/07/2022,2022-07-24
Ballarat (C),VIC241,109505,1556,41433,1420.9,182,7,Ballarat,23/07/2022,2022-07-24
Banyule (C),VIC188,131631,1577,47959,1198,226,7,Banyule,23/07/2022,2022-07-24
Bass Coast (S),VIC173,36320,315,11907,867.3,37,6,Bass Coast,23/07/2022,2022-07-24
Baw Baw (S),VIC194,53396,548,18218,1026.3,57,7,Baw Baw,23/07/2022,2022-07-24
Bayside (C),VIC182,106862,987,37091,923.6,129,6,Bayside,23/07/2022,2022-07-24
Benalla (RC),VIC199,14037,144,3689,1025.9,21,7,Benalla,23/07/2022,2022-07-24
Boroondara (C),VIC201,183199,1897,60414,1035.5,234,7,Boroondara,23/07/2022,2022-07-24
Brimbank (C),VIC189,209523,1585,69805,756.5,221,6,Brimbank,23/07/2022,2022-07-24
Buloke (S),VIC183,6124,41,1245,669.5,5,6,Buloke,23/07/2022,2022-07-24
Campaspe (S),VIC239,37622,385,10838,1023.3,41,7,Campaspe,23/07/2022,2022-07-24
Cardinia (S),VIC212,112159,1270,42316,1132.3,170,7,Cardinia,23/07/2022,2022-07-24
Casey (C),VIC213,353872,3764,133964,1063.7,529,7,Casey,23/07/2022,2022-07-24
Central Goldfields (S),VIC169,13186,147,3477,1114.8,14,7,Central Goldfields,23/07/2022,2022-07-24
Colac-Otway (S),VIC224,21564,209,5982,969.2,23,6,Colac-Otway,23/07/2022,2022-07-24
Corangamite (S),VIC231,16020,125,3889,780.3,10,6,Corangamite,23/07/2022,2022-07-24
Darebin (C),VIC205,164184,1690,60336,1029.3,241,7,Darebin,23/07/2022,2022-07-24
East Gippsland (S),VIC243,47316,397,11985,839,52,6,East Gippsland,23/07/2022,2022-07-24
Frankston (C),VIC227,142643,1515,50303,1062.1,180,7,Frankston,23/07/2022,2022-07-24
Gannawarra (S),VIC214,10472,115,2371,1098.2,20,7,Gannawarra,23/07/2022,2022-07-24
Glen Eira (C),VIC177,156511,1508,57952,963.5,203,6,Glen Eira,23/07/2022,2022-07-24
Glenelg (S),VIC223,19674,227,5155,1153.8,35,7,Glenelg,23/07/2022,2022-07-24
Golden Plains (S),VIC230,23722,205,7867,864.2,21,6,Golden Plains,23/07/2022,2022-07-24
Greater Bendigo (C),VIC193,118093,1718,42484,1454.8,208,7,Greater Bendigo,23/07/2022,2022-07-24
Greater Dandenong (C),VIC247,168201,1311,53463,779.4,164,6,Greater Dandenong,23/07/2022,2022-07-24
