LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,47,3377,366.8,6,5,Alpine,02/07/2022,2022-07-03
Ararat (RC),VIC220,11845,59,2795,498.1,16,5,Ararat,02/07/2022,2022-07-03
Ballarat (C),VIC241,109505,906,37066,827.4,135,6,Ballarat,02/07/2022,2022-07-03
Banyule (C),VIC188,131631,1031,43375,783.3,180,6,Banyule,02/07/2022,2022-07-03
Bass Coast (S),VIC173,36320,255,10722,702.1,55,6,Bass Coast,02/07/2022,2022-07-03
Baw Baw (S),VIC194,53396,391,16498,732.3,57,6,Baw Baw,02/07/2022,2022-07-03
Bayside (C),VIC182,106862,733,33918,685.9,135,6,Bayside,02/07/2022,2022-07-03
Benalla (RC),VIC199,14037,53,3327,377.6,4,5,Benalla,02/07/2022,2022-07-03
Boroondara (C),VIC201,183199,1313,54287,716.7,232,6,Boroondara,02/07/2022,2022-07-03
Brimbank (C),VIC189,209523,843,65197,402.3,146,5,Brimbank,02/07/2022,2022-07-03
Buloke (S),VIC183,6124,45,1086,734.8,11,6,Buloke,02/07/2022,2022-07-03
Campaspe (S),VIC239,37622,281,9802,746.9,37,6,Campaspe,02/07/2022,2022-07-03
Cardinia (S),VIC212,112159,817,38421,728.4,141,6,Cardinia,02/07/2022,2022-07-03
Casey (C),VIC213,353872,2221,122687,627.6,383,6,Casey,02/07/2022,2022-07-03
Central Goldfields (S),VIC169,13186,77,3082,584,14,6,Central Goldfields,02/07/2022,2022-07-03
Colac-Otway (S),VIC224,21564,133,5303,616.8,30,6,Colac-Otway,02/07/2022,2022-07-03
Corangamite (S),VIC231,16020,88,3511,549.3,14,6,Corangamite,02/07/2022,2022-07-03
Darebin (C),VIC205,164184,1310,54939,797.9,240,6,Darebin,02/07/2022,2022-07-03
East Gippsland (S),VIC243,47316,324,10808,684.8,57,6,East Gippsland,02/07/2022,2022-07-03
Frankston (C),VIC227,142643,1074,45693,752.9,172,6,Frankston,02/07/2022,2022-07-03
Gannawarra (S),VIC214,10472,29,2002,276.9,2,5,Gannawarra,02/07/2022,2022-07-03
Glen Eira (C),VIC177,156511,1137,52856,726.5,222,6,Glen Eira,02/07/2022,2022-07-03
Glenelg (S),VIC223,19674,102,4629,518.5,24,6,Glenelg,02/07/2022,2022-07-03
Golden Plains (S),VIC230,23722,178,7127,750.4,23,6,Golden Plains,02/07/2022,2022-07-03
Greater Bendigo (C),VIC193,118093,1187,37420,1005.1,193,7,Greater Bendigo,02/07/2022,2022-07-03
Greater Dandenong (C),VIC247,168201,817,49520,485.7,138,5,Greater Dandenong,02/07/2022,2022-07-03
Greater Geelong (C),VIC215,258934,2454,87213,947.7,454,6,Greater Geelong,02/07/2022,2022-07-03
Greater Shepparton (C),VIC93,66498,459,20084,690.2,79,6,Greater Shepparton,02/07/2022,2022-07-03
Hepburn (S),VIC94,15975,107,3797,669.8,17,6,Hepburn,02/07/2022,2022-07-03
Hindmarsh (S),VIC152,5588,25,1318,447.4,3,5,Hindmarsh,02/07/2022,2022-07-03
Hobsons Bay (C),VIC235,97751,667,30695,682.3,145,6,Hobsons Bay,02/07/2022,2022-07-03
Horsham (RC),VIC153,19921,121,5680,607.4,24,6,Horsham,02/07/2022,2022-07-03
Hume (C),VIC198,233471,1138,84706,487.4,179,5,Hume,02/07/2022,2022-07-03
Indigo (S),VIC191,16701,75,4392,449.1,10,5,Indigo,02/07/2022,2022-07-03
Interstate,,,108,5478,0,30,0,,02/07/2022,2022-07-03
Kingston (C),VIC226,165782,1275,53663,769.1,208,6,Kingston,02/07/2022,2022-07-03
Knox (C),VIC209,164538,1438,51257,874,248,6,Knox,02/07/2022,2022-07-03
Latrobe (C),VIC219,75561,571,22952,755.7,86,6,Latrobe,02/07/2022,2022-07-03
Loddon (S),VIC185,7504,29,1443,386.5,6,5,Loddon,02/07/2022,2022-07-03
Macedon Ranges (S),VIC228,50231,352,14680,700.8,57,6,Macedon Ranges,02/07/2022,2022-07-03
Manningham (C),VIC195,127573,1044,38794,818.4,201,6,Manningham,02/07/2022,2022-07-03
Mansfield (S),VIC244,9176,82,2693,893.6,14,6,Mansfield,02/07/2022,2022-07-03
Maribyrnong (C),VIC234,93448,701,32679,750.1,115,6,Maribyrnong,02/07/2022,2022-07-03
Maroondah (C),VIC207,118558,1415,37707,1193.5,281,7,Maroondah,02/07/2022,2022-07-03
Melbourne (C),VIC132,178955,1408,59572,786.8,255,6,Melbourne,02/07/2022,2022-07-03
Melton (C),VIC237,164895,992,66108,601.6,206,6,Melton,02/07/2022,2022-07-03
Mildura (RC),VIC222,55777,280,16367,502,38,6,Mildura,02/07/2022,2022-07-03
Mitchell (S),VIC211,46082,381,14900,826.8,74,6,Mitchell,02/07/2022,2022-07-03
Moira (S),VIC190,29925,147,7804,491.2,25,5,Moira,02/07/2022,2022-07-03
Monash (C),VIC210,202847,1582,59858,779.9,283,6,Monash,02/07/2022,2022-07-03
Moonee Valley (C),VIC121,130294,874,43938,670.8,182,6,Moonee Valley,02/07/2022,2022-07-03
Moorabool (S),VIC236,35049,255,11320,727.6,38,6,Moorabool,02/07/2022,2022-07-03
Moreland (C),VIC131,185767,1371,65437,738,246,6,Moreland,02/07/2022,2022-07-03
Mornington Peninsula (S),VIC204,167636,1260,50878,751.6,234,6,Mornington Peninsula,02/07/2022,2022-07-03
Mount Alexander (S),VIC105,19754,159,5025,804.9,31,6,Mount Alexander,02/07/2022,2022-07-03
Moyne (S),VIC229,16953,104,4235,613.5,23,6,Moyne,02/07/2022,2022-07-03
Murrindindi (S),VIC250,14570,88,3322,604,15,6,Murrindindi,02/07/2022,2022-07-03
Nillumbik (S),VIC216,65094,555,21255,852.6,94,6,Nillumbik,02/07/2022,2022-07-03
Northern Grampians (S),VIC166,11402,76,2788,666.5,7,6,Northern Grampians,02/07/2022,2022-07-03
Overseas,,,4,124,0,0,0,,02/07/2022,2022-07-03
Overseas Traveller,,,0,621,0,0,0,,02/07/2022,2022-07-03
Port Phillip (C),VIC208,115601,853,38061,737.9,142,6,Port Phillip,02/07/2022,2022-07-03
Pyrenees (S),VIC217,7472,34,1698,455,2,5,Pyrenees,02/07/2022,2022-07-03
Queenscliffe (B),VIC238,2940,24,878,816.3,1,6,Queenscliffe,02/07/2022,2022-07-03
South Gippsland (S),VIC178,29914,175,7267,585,42,6,South Gippsland,02/07/2022,2022-07-03
Southern Grampians (S),VIC233,16100,103,4130,639.8,10,6,Southern Grampians,02/07/2022,2022-07-03
Stonnington (C),VIC203,117768,779,36168,661.5,133,6,Stonnington,02/07/2022,2022-07-03
