LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Hobsons Bay (C),VIC235,97751,610,30544,624,94,6,Hobsons Bay,01/07/2022,2022-07-02
Horsham (RC),VIC153,19921,116,5656,582.3,17,6,Horsham,01/07/2022,2022-07-02
Hume (C),VIC198,233471,1116,84529,478,151,5,Hume,01/07/2022,2022-07-02
Indigo (S),VIC191,16701,80,4382,479,12,5,Indigo,01/07/2022,2022-07-02
Interstate,,,106,5460,0,31,0,,01/07/2022,2022-07-02
Kingston (C),VIC226,165782,1237,53454,746.2,178,6,Kingston,01/07/2022,2022-07-02
Knox (C),VIC209,164538,1345,51006,817.4,181,6,Knox,01/07/2022,2022-07-02
Latrobe (C),VIC219,75561,539,22868,713.3,71,6,Latrobe,01/07/2022,2022-07-02
Loddon (S),VIC185,7504,25,1437,333.2,8,5,Loddon,01/07/2022,2022-07-02
Macedon Ranges (S),VIC228,50231,339,14621,674.9,46,6,Macedon Ranges,01/07/2022,2022-07-02
Manningham (C),VIC195,127573,974,38592,763.5,143,6,Manningham,01/07/2022,2022-07-02
Mansfield (S),VIC244,9176,77,2679,839.1,11,6,Mansfield,01/07/2022,2022-07-02
Maribyrnong (C),VIC234,93448,667,32565,713.8,79,6,Maribyrnong,01/07/2022,2022-07-02
Maroondah (C),VIC207,118558,1306,37434,1101.6,206,7,Maroondah,01/07/2022,2022-07-02
Melbourne (C),VIC132,178955,1309,59321,731.5,188,6,Melbourne,01/07/2022,2022-07-02
Melton (C),VIC237,164895,912,65901,553.1,144,6,Melton,01/07/2022,2022-07-02
Mildura (RC),VIC222,55777,281,16328,503.8,32,6,Mildura,01/07/2022,2022-07-02
Mitchell (S),VIC211,46082,343,14825,744.3,49,6,Mitchell,01/07/2022,2022-07-02
Moira (S),VIC190,29925,131,7779,437.8,18,5,Moira,01/07/2022,2022-07-02
Monash (C),VIC210,202847,1521,59584,749.8,249,6,Monash,01/07/2022,2022-07-02
Moonee Valley (C),VIC121,130294,808,43752,620.1,105,6,Moonee Valley,01/07/2022,2022-07-02
Moorabool (S),VIC236,35049,236,11280,673.3,45,6,Moorabool,01/07/2022,2022-07-02
Moreland (C),VIC131,185767,1322,65193,711.6,191,6,Moreland,01/07/2022,2022-07-02
Mornington Peninsula (S),VIC204,167636,1162,50639,693.2,171,6,Mornington Peninsula,01/07/2022,2022-07-02
Mount Alexander (S),VIC105,19754,148,4994,749.2,20,6,Mount Alexander,01/07/2022,2022-07-02
Moyne (S),VIC229,16953,94,4212,554.5,11,6,Moyne,01/07/2022,2022-07-02
Murrindindi (S),VIC250,14570,90,3307,617.7,7,6,Murrindindi,01/07/2022,2022-07-02
Nillumbik (S),VIC216,65094,535,21162,821.9,69,6,Nillumbik,01/07/2022,2022-07-02
Northern Grampians (S),VIC166,11402,77,2781,675.3,19,6,Northern Grampians,01/07/2022,2022-07-02
Overseas,,,4,124,0,0,0,,01/07/2022,2022-07-02
Overseas Traveller,,,0,621,0,0,0,,01/07/2022,2022-07-02
Port Phillip (C),VIC208,115601,815,37917,705,106,6,Port Phillip,01/07/2022,2022-07-02
Pyrenees (S),VIC217,7472,38,1696,508.6,7,6,Pyrenees,01/07/2022,2022-07-02
Queenscliffe (B),VIC238,2940,27,877,918.4,8,6,Queenscliffe,01/07/2022,2022-07-02
South Gippsland (S),VIC178,29914,156,7224,521.5,18,6,South Gippsland,01/07/2022,2022-07-02
Southern Grampians (S),VIC233,16100,109,4121,677,13,6,Southern Grampians,01/07/2022,2022-07-02
Stonnington (C),VIC203,117768,746,36035,633.4,96,6,Stonnington,01/07/2022,2022-07-02
Strathbogie (S),VIC110,10781,47,2421,436,5,5,Strathbogie,01/07/2022,2022-07-02
Surf Coast (S),VIC225,33456,334,12259,998.3,48,6,Surf Coast,01/07/2022,2022-07-02
Swan Hill (RC),VIC180,20649,101,5449,489.1,13,5,Swan Hill,01/07/2022,2022-07-02
Towong (S),VIC187,6040,20,1227,331.1,6,5,Towong,01/07/2022,2022-07-02
Unincorporated Vic,,,32,258,0,4,0,,01/07/2022,2022-07-02
Unknown,,,135,8295,0,24,0,,01/07/2022,2022-07-02
Wangaratta (RC),VIC186,29187,149,8167,510.5,18,6,Wangaratta,01/07/2022,2022-07-02
Warrnambool (C),VIC179,35181,269,10473,764.6,35,6,Warrnambool,01/07/2022,2022-07-02
Wellington (S),VIC218,44380,264,11925,594.9,29,6,Wellington,01/07/2022,2022-07-02
West Wimmera (S),VIC232,3841,27,674,702.9,4,6,West Wimmera,01/07/2022,2022-07-02
Whitehorse (C),VIC196,178739,1549,51573,866.6,217,6,Whitehorse,01/07/2022,2022-07-02
Whittlesea (C),VIC197,230238,1398,80613,607.2,219,6,Whittlesea,01/07/2022,2022-07-02
Wodonga (C),VIC192,42083,265,13479,629.7,24,6,Wodonga,01/07/2022,2022-07-02
Wyndham (C),VIC221,270487,1699,96462,628.1,255,6,Wyndham,01/07/2022,2022-07-02
Yarra (C),VIC202,101495,704,35533,693.6,97,6,Yarra,01/07/2022,2022-07-02
Yarra Ranges (S),VIC206,159462,1324,48523,830.3,184,6,Yarra Ranges,01/07/2022,2022-07-02
Yarriambiack (S),VIC200,6639,29,1323,436.8,1,5,Yarriambiack,01/07/2022,2022-07-02
