LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Mansfield (S),VIC244,9176,33,3175,359.6,5,5,Mansfield,2022-08-15,2022-08-16
Maribyrnong (C),VIC234,93448,335,38208,358.5,66,5,Maribyrnong,2022-08-15,2022-08-16
Maroondah (C),VIC207,118558,526,46090,443.7,93,5,Maroondah,2022-08-15,2022-08-16
Melbourne (C),VIC132,178955,649,70142,362.7,137,5,Melbourne,2022-08-15,2022-08-16
Melton (C),VIC237,164895,832,76591,504.6,152,6,Melton,2022-08-15,2022-08-16
Mildura (RC),VIC222,55777,267,20184,478.7,49,5,Mildura,2022-08-15,2022-08-16
Mitchell (S),VIC211,46082,262,18251,568.6,45,6,Mitchell,2022-08-15,2022-08-16
Moira (S),VIC190,29925,109,9229,364.2,21,5,Moira,2022-08-15,2022-08-16
Monash (C),VIC210,202847,810,73033,399.3,132,5,Monash,2022-08-15,2022-08-16
Moonee Valley (C),VIC121,130294,420,51121,322.3,75,5,Moonee Valley,2022-08-15,2022-08-16
Moorabool (S),VIC236,35049,191,13412,545,32,6,Moorabool,2022-08-15,2022-08-16
Moreland (C),VIC131,185767,751,76498,404.3,129,5,Moreland,2022-08-15,2022-08-16
Mornington Peninsula (S),VIC204,167636,633,59923,377.6,117,5,Mornington Peninsula,2022-08-15,2022-08-16
Mount Alexander (S),VIC105,19754,91,6439,460.7,9,5,Mount Alexander,2022-08-15,2022-08-16
Moyne (S),VIC229,16953,58,5129,342.1,17,5,Moyne,2022-08-15,2022-08-16
Murrindindi (S),VIC250,14570,49,4051,336.3,6,5,Murrindindi,2022-08-15,2022-08-16
Nillumbik (S),VIC216,65094,267,25202,410.2,51,5,Nillumbik,2022-08-15,2022-08-16
Northern Grampians (S),VIC166,11402,90,3691,789.3,21,6,Northern Grampians,2022-08-15,2022-08-16
Overseas,,,4,184,0,1,0,,2022-08-15,2022-08-16
Overseas Traveller,,,0,621,0,0,0,,2022-08-15,2022-08-16
Port Phillip (C),VIC208,115601,335,43776,289.8,59,5,Port Phillip,2022-08-15,2022-08-16
Pyrenees (S),VIC217,7472,37,2174,495.2,10,5,Pyrenees,2022-08-15,2022-08-16
Queenscliffe (B),VIC238,2940,14,1084,476.2,8,5,Queenscliffe,2022-08-15,2022-08-16
South Gippsland (S),VIC178,29914,118,9166,394.5,17,5,South Gippsland,2022-08-15,2022-08-16
Southern Grampians (S),VIC233,16100,73,5118,453.4,15,5,Southern Grampians,2022-08-15,2022-08-16
Stonnington (C),VIC203,117768,330,41939,280.2,52,5,Stonnington,2022-08-15,2022-08-16
Strathbogie (S),VIC110,10781,32,2901,296.8,4,5,Strathbogie,2022-08-15,2022-08-16
Surf Coast (S),VIC225,33456,144,14274,430.4,20,5,Surf Coast,2022-08-15,2022-08-16
Swan Hill (RC),VIC180,20649,73,6471,353.5,14,5,Swan Hill,2022-08-15,2022-08-16
Towong (S),VIC187,6040,22,1517,364.2,2,5,Towong,2022-08-15,2022-08-16
Unincorporated Vic,,,8,431,0,2,0,,2022-08-15,2022-08-16
Unknown,,,68,5635,0,10,0,,2022-08-15,2022-08-16
Wangaratta (RC),VIC186,29187,145,9886,496.8,26,5,Wangaratta,2022-08-15,2022-08-16
Warrnambool (C),VIC179,35181,113,12470,321.2,22,5,Warrnambool,2022-08-15,2022-08-16
Wellington (S),VIC218,44380,143,14233,322.2,30,5,Wellington,2022-08-15,2022-08-16
West Wimmera (S),VIC232,3841,7,859,182.2,1,4,West Wimmera,2022-08-15,2022-08-16
Whitehorse (C),VIC196,178739,737,64149,412.3,152,5,Whitehorse,2022-08-15,2022-08-16
Whittlesea (C),VIC197,230238,862,94116,374.4,145,5,Whittlesea,2022-08-15,2022-08-16
Wodonga (C),VIC192,42083,242,16370,575.1,51,6,Wodonga,2022-08-15,2022-08-16
Wyndham (C),VIC221,270487,1480,114943,547.2,275,6,Wyndham,2022-08-15,2022-08-16
Yarra (C),VIC202,101495,320,41025,315.3,66,5,Yarra,2022-08-15,2022-08-16
Yarra Ranges (S),VIC206,159462,622,58628,390.1,104,5,Yarra Ranges,2022-08-15,2022-08-16
Yarriambiack (S),VIC200,6639,13,1732,195.8,4,4,Yarriambiack,2022-08-15,2022-08-16
