LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,65,3449,507.3,11,6,Alpine,08/07/2022,2022-07-09
Ararat (RC),VIC220,11845,72,2866,607.9,17,6,Ararat,08/07/2022,2022-07-09
Ballarat (C),VIC241,109505,951,37988,868.5,139,6,Ballarat,08/07/2022,2022-07-09
Banyule (C),VIC188,131631,1215,44546,923,180,6,Banyule,08/07/2022,2022-07-09
Bass Coast (S),VIC173,36320,336,11051,925.1,55,6,Bass Coast,08/07/2022,2022-07-09
Baw Baw (S),VIC194,53396,415,16925,777.2,54,6,Baw Baw,08/07/2022,2022-07-09
Bayside (C),VIC182,106862,847,34778,792.6,130,6,Bayside,08/07/2022,2022-07-09
Benalla (RC),VIC199,14037,85,3418,605.5,15,6,Benalla,08/07/2022,2022-07-09
Boroondara (C),VIC201,183199,1588,55871,866.8,204,6,Boroondara,08/07/2022,2022-07-09
Brimbank (C),VIC189,209523,989,66227,472,154,5,Brimbank,08/07/2022,2022-07-09
Buloke (S),VIC183,6124,55,1140,898.1,12,6,Buloke,08/07/2022,2022-07-09
Campaspe (S),VIC239,37622,231,10040,614,49,6,Campaspe,08/07/2022,2022-07-09
Cardinia (S),VIC212,112159,938,39386,836.3,140,6,Cardinia,08/07/2022,2022-07-09
Casey (C),VIC213,353872,2697,125390,762.1,447,6,Casey,08/07/2022,2022-07-09
Central Goldfields (S),VIC169,13186,92,3174,697.7,16,6,Central Goldfields,08/07/2022,2022-07-09
Colac-Otway (S),VIC224,21564,184,5482,853.3,25,6,Colac-Otway,08/07/2022,2022-07-09
Corangamite (S),VIC231,16020,98,3615,611.7,20,6,Corangamite,08/07/2022,2022-07-09
Darebin (C),VIC205,164184,1491,56429,908.1,210,6,Darebin,08/07/2022,2022-07-09
East Gippsland (S),VIC243,47316,311,11126,657.3,55,6,East Gippsland,08/07/2022,2022-07-09
Frankston (C),VIC227,142643,1126,46850,789.4,193,6,Frankston,08/07/2022,2022-07-09
Gannawarra (S),VIC214,10472,67,2076,639.8,10,6,Gannawarra,08/07/2022,2022-07-09
Glen Eira (C),VIC177,156511,1396,54256,892,225,6,Glen Eira,08/07/2022,2022-07-09
Glenelg (S),VIC223,19674,93,4718,472.7,9,5,Glenelg,08/07/2022,2022-07-09
Golden Plains (S),VIC230,23722,203,7333,855.7,33,6,Golden Plains,08/07/2022,2022-07-09
Greater Bendigo (C),VIC193,118093,1341,38762,1135.5,226,7,Greater Bendigo,08/07/2022,2022-07-09
Greater Dandenong (C),VIC247,168201,918,50449,545.8,155,6,Greater Dandenong,08/07/2022,2022-07-09
Greater Geelong (C),VIC215,258934,2476,89775,956.2,405,6,Greater Geelong,08/07/2022,2022-07-09
Greater Shepparton (C),VIC93,66498,580,20654,872.2,87,6,Greater Shepparton,08/07/2022,2022-07-09
Hepburn (S),VIC94,15975,95,3904,594.7,26,6,Hepburn,08/07/2022,2022-07-09
Hindmarsh (S),VIC152,5588,29,1348,519,4,6,Hindmarsh,08/07/2022,2022-07-09
Hobsons Bay (C),VIC235,97751,798,31491,816.4,119,6,Hobsons Bay,08/07/2022,2022-07-09
Horsham (RC),VIC153,19921,156,5828,783.1,29,6,Horsham,08/07/2022,2022-07-09
Hume (C),VIC198,233471,1332,86071,570.5,229,6,Hume,08/07/2022,2022-07-09
Indigo (S),VIC191,16701,124,4513,742.5,23,6,Indigo,08/07/2022,2022-07-09
Interstate,,,111,5562,0,28,0,,08/07/2022,2022-07-09
Kingston (C),VIC226,165782,1455,55115,877.7,227,6,Kingston,08/07/2022,2022-07-09
Knox (C),VIC209,164538,1699,52948,1032.6,302,7,Knox,08/07/2022,2022-07-09
Latrobe (C),VIC219,75561,577,23542,763.6,104,6,Latrobe,08/07/2022,2022-07-09
Loddon (S),VIC185,7504,38,1480,506.4,4,6,Loddon,08/07/2022,2022-07-09
Macedon Ranges (S),VIC228,50231,372,15039,740.6,56,6,Macedon Ranges,08/07/2022,2022-07-09
Manningham (C),VIC195,127573,1227,40004,961.8,230,6,Manningham,08/07/2022,2022-07-09
Mansfield (S),VIC244,9176,87,2779,948.1,16,6,Mansfield,08/07/2022,2022-07-09
Maribyrnong (C),VIC234,93448,803,33490,859.3,150,6,Maribyrnong,08/07/2022,2022-07-09
Maroondah (C),VIC207,118558,1464,39172,1234.8,205,7,Maroondah,08/07/2022,2022-07-09
Melbourne (C),VIC132,178955,1628,61202,909.7,232,6,Melbourne,08/07/2022,2022-07-09
Melton (C),VIC237,164895,1076,67157,652.5,191,6,Melton,08/07/2022,2022-07-09
Mildura (RC),VIC222,55777,372,16754,666.9,67,6,Mildura,08/07/2022,2022-07-09
Mitchell (S),VIC211,46082,418,15328,907.1,65,6,Mitchell,08/07/2022,2022-07-09
Moira (S),VIC190,29925,179,7981,598.2,32,6,Moira,08/07/2022,2022-07-09
Monash (C),VIC210,202847,1851,61695,912.5,296,6,Monash,08/07/2022,2022-07-09
Moonee Valley (C),VIC121,130294,1090,45030,836.6,190,6,Moonee Valley,08/07/2022,2022-07-09
Moorabool (S),VIC236,35049,255,11585,727.6,47,6,Moorabool,08/07/2022,2022-07-09
Moreland (C),VIC131,185767,1631,67088,878,249,6,Moreland,08/07/2022,2022-07-09
Mornington Peninsula (S),VIC204,167636,1365,52220,814.3,229,6,Mornington Peninsula,08/07/2022,2022-07-09
Mount Alexander (S),VIC105,19754,218,5265,1103.6,43,7,Mount Alexander,08/07/2022,2022-07-09
Moyne (S),VIC229,16953,132,4364,778.6,21,6,Moyne,08/07/2022,2022-07-09
Murrindindi (S),VIC250,14570,108,3429,741.2,18,6,Murrindindi,08/07/2022,2022-07-09
Nillumbik (S),VIC216,65094,550,21797,844.9,83,6,Nillumbik,08/07/2022,2022-07-09
Northern Grampians (S),VIC166,11402,100,2895,877,35,6,Northern Grampians,08/07/2022,2022-07-09
Overseas,,,19,145,0,3,0,,08/07/2022,2022-07-09
Overseas Traveller,,,0,621,0,0,0,,08/07/2022,2022-07-09
Port Phillip (C),VIC208,115601,902,38966,780.3,139,6,Port Phillip,08/07/2022,2022-07-09
Pyrenees (S),VIC217,7472,33,1735,441.6,5,5,Pyrenees,08/07/2022,2022-07-09
Queenscliffe (B),VIC238,2940,33,912,1122.4,9,7,Queenscliffe,08/07/2022,2022-07-09
South Gippsland (S),VIC178,29914,241,7498,805.6,40,6,South Gippsland,08/07/2022,2022-07-09
Southern Grampians (S),VIC233,16100,91,4224,565.2,11,6,Southern Grampians,08/07/2022,2022-07-09
Stonnington (C),VIC203,117768,886,37081,752.3,118,6,Stonnington,08/07/2022,2022-07-09
Strathbogie (S),VIC110,10781,71,2499,658.6,4,6,Strathbogie,08/07/2022,2022-07-09
Surf Coast (S),VIC225,33456,274,12595,819,49,6,Surf Coast,08/07/2022,2022-07-09
Swan Hill (RC),VIC180,20649,137,5608,663.5,24,6,Swan Hill,08/07/2022,2022-07-09
Towong (S),VIC187,6040,42,1276,695.4,7,6,Towong,08/07/2022,2022-07-09
Unincorporated Vic,,,30,292,0,11,0,,08/07/2022,2022-07-09
Unknown,,,236,8493,0,22,0,,08/07/2022,2022-07-09
Wangaratta (RC),VIC186,29187,209,8414,716.1,38,6,Wangaratta,08/07/2022,2022-07-09
Warrnambool (C),VIC179,35181,242,10763,687.9,51,6,Warrnambool,08/07/2022,2022-07-09
Wellington (S),VIC218,44380,304,12279,685,48,6,Wellington,08/07/2022,2022-07-09
West Wimmera (S),VIC232,3841,18,697,468.6,4,5,West Wimmera,08/07/2022,2022-07-09
Whitehorse (C),VIC196,178739,1831,53723,1024.4,291,7,Whitehorse,08/07/2022,2022-07-09
Whittlesea (C),VIC197,230238,1680,82559,729.7,299,6,Whittlesea,08/07/2022,2022-07-09
Wodonga (C),VIC192,42083,363,13884,862.6,59,6,Wodonga,08/07/2022,2022-07-09
Wyndham (C),VIC221,270487,2057,98860,760.5,335,6,Wyndham,08/07/2022,2022-07-09
Yarra (C),VIC202,101495,872,36524,859.2,144,6,Yarra,08/07/2022,2022-07-09
Yarra Ranges (S),VIC206,159462,1533,50284,961.4,233,6,Yarra Ranges,08/07/2022,2022-07-09
Yarriambiack (S),VIC200,6639,47,1381,707.9,6,6,Yarriambiack,08/07/2022,2022-07-09
