LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,59,3426,460.4,13,5,Alpine,06/07/2022,2022-07-07
Ararat (RC),VIC220,11845,66,2835,557.2,9,6,Ararat,06/07/2022,2022-07-07
Ballarat (C),VIC241,109505,918,37689,838.3,180,6,Ballarat,06/07/2022,2022-07-07
Banyule (C),VIC188,131631,1155,44186,877.5,181,6,Banyule,06/07/2022,2022-07-07
Bass Coast (S),VIC173,36320,295,10934,812.2,57,6,Bass Coast,06/07/2022,2022-07-07
Baw Baw (S),VIC194,53396,415,16793,777.2,78,6,Baw Baw,06/07/2022,2022-07-07
Bayside (C),VIC182,106862,793,34502,742.1,155,6,Bayside,06/07/2022,2022-07-07
Benalla (RC),VIC199,14037,75,3388,534.3,21,6,Benalla,06/07/2022,2022-07-07
Boroondara (C),VIC201,183199,1500,55366,818.8,313,6,Boroondara,06/07/2022,2022-07-07
Brimbank (C),VIC189,209523,917,65878,437.7,189,5,Brimbank,06/07/2022,2022-07-07
Buloke (S),VIC183,6124,45,1116,734.8,11,6,Buloke,06/07/2022,2022-07-07
Campaspe (S),VIC239,37622,224,9949,595.4,44,6,Campaspe,06/07/2022,2022-07-07
Cardinia (S),VIC212,112159,893,39081,796.2,193,6,Cardinia,06/07/2022,2022-07-07
Casey (C),VIC213,353872,2499,124463,706.2,502,6,Casey,06/07/2022,2022-07-07
Central Goldfields (S),VIC169,13186,85,3141,644.6,19,6,Central Goldfields,06/07/2022,2022-07-07
Colac-Otway (S),VIC224,21564,170,5424,788.4,24,6,Colac-Otway,06/07/2022,2022-07-07
Corangamite (S),VIC231,16020,91,3577,568,17,6,Corangamite,06/07/2022,2022-07-07
Darebin (C),VIC205,164184,1430,55952,871,299,6,Darebin,06/07/2022,2022-07-07
East Gippsland (S),VIC243,47316,306,11016,646.7,70,6,East Gippsland,06/07/2022,2022-07-07
Frankston (C),VIC227,142643,1035,46431,725.6,200,6,Frankston,06/07/2022,2022-07-07
Gannawarra (S),VIC214,10472,54,2050,515.7,16,6,Gannawarra,06/07/2022,2022-07-07
Glen Eira (C),VIC177,156511,1279,53783,817.2,236,6,Glen Eira,06/07/2022,2022-07-07
Glenelg (S),VIC223,19674,100,4694,508.3,13,6,Glenelg,06/07/2022,2022-07-07
Golden Plains (S),VIC230,23722,181,7259,763,32,6,Golden Plains,06/07/2022,2022-07-07
Greater Bendigo (C),VIC193,118093,1258,38315,1065.3,251,7,Greater Bendigo,06/07/2022,2022-07-07
Greater Dandenong (C),VIC247,168201,888,50128,527.9,182,6,Greater Dandenong,06/07/2022,2022-07-07
Greater Geelong (C),VIC215,258934,2354,88870,909.1,477,6,Greater Geelong,06/07/2022,2022-07-07
Greater Shepparton (C),VIC93,66498,508,20454,763.9,120,6,Greater Shepparton,06/07/2022,2022-07-07
Hepburn (S),VIC94,15975,87,3857,544.6,17,6,Hepburn,06/07/2022,2022-07-07
Hindmarsh (S),VIC152,5588,37,1340,662.1,5,6,Hindmarsh,06/07/2022,2022-07-07
Hobsons Bay (C),VIC235,97751,806,31224,824.5,151,6,Hobsons Bay,06/07/2022,2022-07-07
Horsham (RC),VIC153,19921,129,5764,647.6,33,6,Horsham,06/07/2022,2022-07-07
Hume (C),VIC198,233471,1217,85600,521.3,293,6,Hume,06/07/2022,2022-07-07
Indigo (S),VIC191,16701,111,4476,664.6,25,6,Indigo,06/07/2022,2022-07-07
Interstate,,,119,5534,0,40,0,,06/07/2022,2022-07-07
Kingston (C),VIC226,165782,1403,54657,846.3,318,6,Kingston,06/07/2022,2022-07-07
Knox (C),VIC209,164538,1585,52351,963.3,295,6,Knox,06/07/2022,2022-07-07
Latrobe (C),VIC219,75561,519,23321,686.9,88,6,Latrobe,06/07/2022,2022-07-07
Loddon (S),VIC185,7504,35,1471,466.4,5,5,Loddon,06/07/2022,2022-07-07
Macedon Ranges (S),VIC228,50231,360,14914,716.7,62,6,Macedon Ranges,06/07/2022,2022-07-07
Manningham (C),VIC195,127573,1099,39547,861.5,197,6,Manningham,06/07/2022,2022-07-07
Mansfield (S),VIC244,9176,78,2745,850,11,6,Mansfield,06/07/2022,2022-07-07
Maribyrnong (C),VIC234,93448,727,33185,778,141,6,Maribyrnong,06/07/2022,2022-07-07
Maroondah (C),VIC207,118558,1499,38699,1264.4,276,7,Maroondah,06/07/2022,2022-07-07
Melbourne (C),VIC132,178955,1585,60697,885.7,344,6,Melbourne,06/07/2022,2022-07-07
Melton (C),VIC237,164895,1039,66780,630.1,213,6,Melton,06/07/2022,2022-07-07
Mildura (RC),VIC222,55777,334,16614,598.8,68,6,Mildura,06/07/2022,2022-07-07
Mitchell (S),VIC211,46082,427,15190,926.6,71,6,Mitchell,06/07/2022,2022-07-07
Moira (S),VIC190,29925,174,7927,581.5,29,6,Moira,06/07/2022,2022-07-07
Monash (C),VIC210,202847,1780,61079,877.5,386,6,Monash,06/07/2022,2022-07-07
Moonee Valley (C),VIC121,130294,1000,44661,767.5,217,6,Moonee Valley,06/07/2022,2022-07-07
Moorabool (S),VIC236,35049,257,11490,733.3,47,6,Moorabool,06/07/2022,2022-07-07
Moreland (C),VIC131,185767,1530,66525,823.6,293,6,Moreland,06/07/2022,2022-07-07
Mornington Peninsula (S),VIC204,167636,1300,51763,775.5,223,6,Mornington Peninsula,06/07/2022,2022-07-07
Mount Alexander (S),VIC105,19754,208,5176,1053,31,7,Mount Alexander,06/07/2022,2022-07-07
Moyne (S),VIC229,16953,131,4329,772.7,25,6,Moyne,06/07/2022,2022-07-07
Murrindindi (S),VIC250,14570,105,3399,720.7,20,6,Murrindindi,06/07/2022,2022-07-07
Nillumbik (S),VIC216,65094,532,21619,817.3,80,6,Nillumbik,06/07/2022,2022-07-07
Northern Grampians (S),VIC166,11402,81,2853,710.4,29,6,Northern Grampians,06/07/2022,2022-07-07
Overseas,,,13,139,0,5,0,,06/07/2022,2022-07-07
Overseas Traveller,,,0,621,0,0,0,,06/07/2022,2022-07-07
Port Phillip (C),VIC208,115601,874,38678,756,186,6,Port Phillip,06/07/2022,2022-07-07
Pyrenees (S),VIC217,7472,33,1724,441.6,7,5,Pyrenees,06/07/2022,2022-07-07
Queenscliffe (B),VIC238,2940,26,895,884.4,5,6,Queenscliffe,06/07/2022,2022-07-07
South Gippsland (S),VIC178,29914,214,7419,715.4,40,6,South Gippsland,06/07/2022,2022-07-07
Southern Grampians (S),VIC233,16100,85,4194,528,16,6,Southern Grampians,06/07/2022,2022-07-07
Stonnington (C),VIC203,117768,879,36821,746.4,211,6,Stonnington,06/07/2022,2022-07-07
Strathbogie (S),VIC110,10781,64,2477,593.6,16,6,Strathbogie,06/07/2022,2022-07-07
Surf Coast (S),VIC225,33456,276,12487,825,40,6,Surf Coast,06/07/2022,2022-07-07
Swan Hill (RC),VIC180,20649,132,5564,639.3,30,6,Swan Hill,06/07/2022,2022-07-07
Towong (S),VIC187,6040,46,1266,761.6,13,6,Towong,06/07/2022,2022-07-07
Unincorporated Vic,,,13,270,0,2,0,,06/07/2022,2022-07-07
Unknown,,,205,8425,0,39,0,,06/07/2022,2022-07-07
Wangaratta (RC),VIC186,29187,197,8343,675,58,6,Wangaratta,06/07/2022,2022-07-07
Warrnambool (C),VIC179,35181,238,10674,676.5,45,6,Warrnambool,06/07/2022,2022-07-07
Wellington (S),VIC218,44380,285,12184,642.2,64,6,Wellington,06/07/2022,2022-07-07
West Wimmera (S),VIC232,3841,17,685,442.6,3,5,West Wimmera,06/07/2022,2022-07-07
Whitehorse (C),VIC196,178739,1794,53109,1003.7,319,7,Whitehorse,06/07/2022,2022-07-07
Whittlesea (C),VIC197,230238,1558,81940,676.7,311,6,Whittlesea,06/07/2022,2022-07-07
Wodonga (C),VIC192,42083,338,13776,803.2,68,6,Wodonga,06/07/2022,2022-07-07
Wyndham (C),VIC221,270487,1951,98190,721.3,378,6,Wyndham,06/07/2022,2022-07-07
