postcode,population,active,cases,rate,new,band,data_date,file_processed_date
3000,37979,102,23085,268.6,26,5,08/09/2022,2022-09-09
3001,0,0,0,0,0,0,08/09/2022,2022-09-09
3002,4957,8,2110,161.4,1,4,08/09/2022,2022-09-09
3003,5516,25,4173,453.2,7,5,08/09/2022,2022-09-09
3004,9311,37,5126,397.4,6,5,08/09/2022,2022-09-09
3005,523,0,0,0,0,0,08/09/2022,2022-09-09
3006,18811,47,10499,249.9,10,5,08/09/2022,2022-09-09
3008,10438,17,6034,162.9,2,4,08/09/2022,2022-09-09
3010,1595,0,4,0,0,0,08/09/2022,2022-09-09
3011,21464,44,10631,205,10,5,08/09/2022,2022-09-09
3012,26295,47,12419,178.7,11,4,08/09/2022,2022-09-09
3013,14967,26,7244,173.7,1,4,08/09/2022,2022-09-09
3015,17472,25,8337,143.1,5,4,08/09/2022,2022-09-09
3016,15558,21,6567,135,1,4,08/09/2022,2022-09-09
3018,12685,17,4960,134,5,4,08/09/2022,2022-09-09
3019,9199,15,3946,163.1,0,4,08/09/2022,2022-09-09
3020,44784,79,17249,176.4,19,4,08/09/2022,2022-09-09
3021,54190,67,18737,123.6,8,4,08/09/2022,2022-09-09
3022,3102,8,1310,257.9,1,5,08/09/2022,2022-09-09
3023,63974,92,28006,143.8,27,4,08/09/2022,2022-09-09
3024,23852,71,14597,297.7,14,5,08/09/2022,2022-09-09
3025,12155,21,5550,172.8,7,4,08/09/2022,2022-09-09
3026,72,12,3829,16666.7,3,7,08/09/2022,2022-09-09
3027,6650,15,3909,225.6,3,5,08/09/2022,2022-09-09
3028,29198,52,11224,178.1,8,4,08/09/2022,2022-09-09
3029,93946,250,51925,266.1,33,5,08/09/2022,2022-09-09
3030,100311,239,48446,238.3,41,5,08/09/2022,2022-09-09
3031,18533,43,8222,232,3,5,08/09/2022,2022-09-09
3032,29449,41,13256,139.2,7,4,08/09/2022,2022-09-09
3033,14512,28,6112,192.9,8,4,08/09/2022,2022-09-09
3034,11633,10,5034,86,3,3,08/09/2022,2022-09-09
3036,5921,6,2232,101.3,0,4,08/09/2022,2022-09-09
3037,51156,60,22018,117.3,14,4,08/09/2022,2022-09-09
3038,27258,35,10536,128.4,6,4,08/09/2022,2022-09-09
3039,14252,23,7083,161.4,2,4,08/09/2022,2022-09-09
3040,25939,43,11532,165.8,15,4,08/09/2022,2022-09-09
3041,12412,17,5642,137,5,4,08/09/2022,2022-09-09
3042,15762,22,7030,139.6,8,4,08/09/2022,2022-09-09
3043,17715,37,7466,208.9,6,5,08/09/2022,2022-09-09
3044,27116,46,12967,169.6,6,4,08/09/2022,2022-09-09
3045,100,0,125,0,0,0,08/09/2022,2022-09-09
3046,34061,49,15769,143.9,14,4,08/09/2022,2022-09-09
