LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Glen Eira (C),VIC177,156511,360,62838,230,66,5,Glen Eira,2022-08-30,2022-08-31
Glenelg (S),VIC223,19674,46,5667,233.8,12,5,Glenelg,2022-08-30,2022-08-31
Golden Plains (S),VIC230,23722,84,8788,354.1,11,5,Golden Plains,2022-08-30,2022-08-31
Greater Bendigo (C),VIC193,118093,319,47020,270.1,64,5,Greater Bendigo,2022-08-30,2022-08-31
Greater Dandenong (C),VIC247,168201,333,57718,198,52,4,Greater Dandenong,2022-08-30,2022-08-31
Greater Geelong (C),VIC215,258934,763,107010,294.7,158,5,Greater Geelong,2022-08-30,2022-08-31
Greater Shepparton (C),VIC93,66498,142,24794,213.5,29,5,Greater Shepparton,2022-08-30,2022-08-31
Hepburn (S),VIC94,15975,43,4748,269.2,10,5,Hepburn,2022-08-30,2022-08-31
Hindmarsh (S),VIC152,5588,21,1618,375.8,1,5,Hindmarsh,2022-08-30,2022-08-31
Hobsons Bay (C),VIC235,97751,212,37123,216.9,31,5,Hobsons Bay,2022-08-30,2022-08-31
Horsham (RC),VIC153,19921,41,7137,205.8,10,5,Horsham,2022-08-30,2022-08-31
Hume (C),VIC198,233471,468,97688,200.5,94,5,Hume,2022-08-30,2022-08-31
Indigo (S),VIC191,16701,44,5446,263.5,5,5,Indigo,2022-08-30,2022-08-31
Interstate,,,36,6074,0,6,0,,2022-08-30,2022-08-31
Kingston (C),VIC226,165782,407,64188,245.5,81,5,Kingston,2022-08-30,2022-08-31
Knox (C),VIC209,164538,411,63671,249.8,73,5,Knox,2022-08-30,2022-08-31
Latrobe (C),VIC219,75561,210,28135,277.9,51,5,Latrobe,2022-08-30,2022-08-31
Loddon (S),VIC185,7504,17,1847,226.5,1,5,Loddon,2022-08-30,2022-08-31
Macedon Ranges (S),VIC228,50231,100,18144,199.1,17,4,Macedon Ranges,2022-08-30,2022-08-31
Manningham (C),VIC195,127573,276,47542,216.3,47,5,Manningham,2022-08-30,2022-08-31
Mansfield (S),VIC244,9176,8,3221,87.2,1,3,Mansfield,2022-08-30,2022-08-31
Maribyrnong (C),VIC234,93448,183,38732,195.8,36,4,Maribyrnong,2022-08-30,2022-08-31
Maroondah (C),VIC207,118558,287,46951,242.1,50,5,Maroondah,2022-08-30,2022-08-31
Melbourne (C),VIC132,178955,341,71209,190.6,67,4,Melbourne,2022-08-30,2022-08-31
Melton (C),VIC237,164895,548,78076,332.3,78,5,Melton,2022-08-30,2022-08-31
Mildura (RC),VIC222,55777,148,20609,265.3,31,5,Mildura,2022-08-30,2022-08-31
Mitchell (S),VIC211,46082,147,18657,319,26,5,Mitchell,2022-08-30,2022-08-31
Moira (S),VIC190,29925,65,9419,217.2,8,5,Moira,2022-08-30,2022-08-31
Monash (C),VIC210,202847,512,74402,252.4,89,5,Monash,2022-08-30,2022-08-31
Moonee Valley (C),VIC121,130294,223,51809,171.2,54,4,Moonee Valley,2022-08-30,2022-08-31
Moorabool (S),VIC236,35049,109,13714,311,14,5,Moorabool,2022-08-30,2022-08-31
Moreland (C),VIC131,185767,319,77598,171.7,67,4,Moreland,2022-08-30,2022-08-31
Mornington Peninsula (S),VIC204,167636,421,61079,251.1,75,5,Mornington Peninsula,2022-08-30,2022-08-31
Mount Alexander (S),VIC105,19754,57,6566,288.5,9,5,Mount Alexander,2022-08-30,2022-08-31
Moyne (S),VIC229,16953,49,5263,289,9,5,Moyne,2022-08-30,2022-08-31
Murrindindi (S),VIC250,14570,29,4127,199,8,4,Murrindindi,2022-08-30,2022-08-31
Nillumbik (S),VIC216,65094,177,25714,271.9,25,5,Nillumbik,2022-08-30,2022-08-31
Northern Grampians (S),VIC166,11402,26,3806,228,6,5,Northern Grampians,2022-08-30,2022-08-31
Overseas,,,4,191,0,0,0,,2022-08-30,2022-08-31
Overseas Traveller,,,0,621,0,0,0,,2022-08-30,2022-08-31
Port Phillip (C),VIC208,115601,203,44403,175.6,28,4,Port Phillip,2022-08-30,2022-08-31
Pyrenees (S),VIC217,7472,3,2201,40.1,1,2,Pyrenees,2022-08-30,2022-08-31
Queenscliffe (B),VIC238,2940,6,1106,204.1,3,5,Queenscliffe,2022-08-30,2022-08-31
South Gippsland (S),VIC178,29914,59,9341,197.2,8,4,South Gippsland,2022-08-30,2022-08-31
Southern Grampians (S),VIC233,16100,28,5218,173.9,1,4,Southern Grampians,2022-08-30,2022-08-31
Stonnington (C),VIC203,117768,187,42527,158.8,30,4,Stonnington,2022-08-30,2022-08-31
Strathbogie (S),VIC110,10781,29,2972,269,5,5,Strathbogie,2022-08-30,2022-08-31
Surf Coast (S),VIC225,33456,75,14528,224.2,15,5,Surf Coast,2022-08-30,2022-08-31
Swan Hill (RC),VIC180,20649,54,6596,261.5,8,5,Swan Hill,2022-08-30,2022-08-31
Towong (S),VIC187,6040,17,1555,281.5,4,5,Towong,2022-08-30,2022-08-31
Unincorporated Vic,,,4,442,0,0,0,,2022-08-30,2022-08-31
Unknown,,,37,5774,0,9,0,,2022-08-30,2022-08-31
Wangaratta (RC),VIC186,29187,86,10140,294.7,14,5,Wangaratta,2022-08-30,2022-08-31
Warrnambool (C),VIC179,35181,127,12844,361,27,5,Warrnambool,2022-08-30,2022-08-31
Wellington (S),VIC218,44380,123,14577,277.2,23,5,Wellington,2022-08-30,2022-08-31
West Wimmera (S),VIC232,3841,7,887,182.2,2,4,West Wimmera,2022-08-30,2022-08-31
Whitehorse (C),VIC196,178739,338,65188,189.1,66,4,Whitehorse,2022-08-30,2022-08-31
Whittlesea (C),VIC197,230238,549,95597,238.4,104,5,Whittlesea,2022-08-30,2022-08-31
Wodonga (C),VIC192,42083,113,16747,268.5,22,5,Wodonga,2022-08-30,2022-08-31
Wyndham (C),VIC221,270487,718,117168,265.4,139,5,Wyndham,2022-08-30,2022-08-31
Yarra (C),VIC202,101495,155,41570,152.7,26,4,Yarra,2022-08-30,2022-08-31
Yarra Ranges (S),VIC206,159462,423,59695,265.3,70,5,Yarra Ranges,2022-08-30,2022-08-31
Yarriambiack (S),VIC200,6639,10,1774,150.6,1,4,Yarriambiack,2022-08-30,2022-08-31
