LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Monash (C),VIC210,202847,447,74549,220.4,75,5,Monash,2022-09-01,2022-09-02
Moonee Valley (C),VIC121,130294,218,51885,167.3,43,4,Moonee Valley,2022-09-01,2022-09-02
Moorabool (S),VIC236,35049,100,13748,285.3,11,5,Moorabool,2022-09-01,2022-09-02
Moreland (C),VIC131,185767,322,77708,173.3,46,4,Moreland,2022-09-01,2022-09-02
Mornington Peninsula (S),VIC204,167636,377,61204,224.9,54,5,Mornington Peninsula,2022-09-01,2022-09-02
Mount Alexander (S),VIC105,19754,51,6583,258.2,8,5,Mount Alexander,2022-09-01,2022-09-02
Moyne (S),VIC229,16953,43,5274,253.6,5,5,Moyne,2022-09-01,2022-09-02
Murrindindi (S),VIC250,14570,28,4132,192.2,4,4,Murrindindi,2022-09-01,2022-09-02
Nillumbik (S),VIC216,65094,168,25774,258.1,37,5,Nillumbik,2022-09-01,2022-09-02
Northern Grampians (S),VIC166,11402,27,3817,236.8,5,5,Northern Grampians,2022-09-01,2022-09-02
Overseas,,,4,191,0,0,0,,2022-09-01,2022-09-02
Overseas Traveller,,,0,621,0,0,0,,2022-09-01,2022-09-02
Port Phillip (C),VIC208,115601,201,44477,173.9,31,4,Port Phillip,2022-09-01,2022-09-02
Pyrenees (S),VIC217,7472,4,2202,53.5,1,3,Pyrenees,2022-09-01,2022-09-02
Queenscliffe (B),VIC238,2940,9,1110,306.1,2,5,Queenscliffe,2022-09-01,2022-09-02
South Gippsland (S),VIC178,29914,51,9351,170.5,7,4,South Gippsland,2022-09-01,2022-09-02
Southern Grampians (S),VIC233,16100,27,5229,167.7,4,4,Southern Grampians,2022-09-01,2022-09-02
Stonnington (C),VIC203,117768,205,42607,174.1,36,4,Stonnington,2022-09-01,2022-09-02
Strathbogie (S),VIC110,10781,28,2977,259.7,4,5,Strathbogie,2022-09-01,2022-09-02
Surf Coast (S),VIC225,33456,64,14551,191.3,8,4,Surf Coast,2022-09-01,2022-09-02
Swan Hill (RC),VIC180,20649,58,6615,280.9,11,5,Swan Hill,2022-09-01,2022-09-02
Towong (S),VIC187,6040,14,1561,231.8,4,5,Towong,2022-09-01,2022-09-02
Unincorporated Vic,,,3,444,0,0,0,,2022-09-01,2022-09-02
Unknown,,,42,5809,0,16,0,,2022-09-01,2022-09-02
Wangaratta (RC),VIC186,29187,81,10165,277.5,12,5,Wangaratta,2022-09-01,2022-09-02
Warrnambool (C),VIC179,35181,118,12866,335.4,12,5,Warrnambool,2022-09-01,2022-09-02
Wellington (S),VIC218,44380,130,14617,292.9,19,5,Wellington,2022-09-01,2022-09-02
West Wimmera (S),VIC232,3841,4,888,104.1,0,4,West Wimmera,2022-09-01,2022-09-02
Whitehorse (C),VIC196,178739,343,65303,191.9,58,4,Whitehorse,2022-09-01,2022-09-02
Whittlesea (C),VIC197,230238,541,95792,235,91,5,Whittlesea,2022-09-01,2022-09-02
Wodonga (C),VIC192,42083,104,16791,247.1,20,5,Wodonga,2022-09-01,2022-09-02
Wyndham (C),VIC221,270487,675,117403,249.5,130,5,Wyndham,2022-09-01,2022-09-02
Yarra (C),VIC202,101495,164,41628,161.6,19,4,Yarra,2022-09-01,2022-09-02
Yarra Ranges (S),VIC206,159462,408,59834,255.9,70,5,Yarra Ranges,2022-09-01,2022-09-02
Yarriambiack (S),VIC200,6639,13,1780,195.8,3,4,Yarriambiack,2022-09-01,2022-09-02
