LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Unincorporated Vic,,,5,442,0,1,0,,2022-08-28,2022-08-29
Unknown,,,57,5778,0,4,0,,2022-08-28,2022-08-29
Wangaratta (RC),VIC186,29187,93,10109,318.6,10,5,Wangaratta,2022-08-28,2022-08-29
Warrnambool (C),VIC179,35181,136,12793,386.6,20,5,Warrnambool,2022-08-28,2022-08-29
Wellington (S),VIC218,44380,122,14529,274.9,16,5,Wellington,2022-08-28,2022-08-29
West Wimmera (S),VIC232,3841,8,884,208.3,0,5,West Wimmera,2022-08-28,2022-08-29
Whitehorse (C),VIC196,178739,352,65066,196.9,43,4,Whitehorse,2022-08-28,2022-08-29
Whittlesea (C),VIC197,230238,576,95392,250.2,59,5,Whittlesea,2022-08-28,2022-08-29
Wodonga (C),VIC192,42083,139,16704,330.3,18,5,Wodonga,2022-08-28,2022-08-29
Wyndham (C),VIC221,270487,769,116912,284.3,95,5,Wyndham,2022-08-28,2022-08-29
Yarra (C),VIC202,101495,171,41507,168.5,15,4,Yarra,2022-08-28,2022-08-29
Yarra Ranges (S),VIC206,159462,452,59547,283.5,65,5,Yarra Ranges,2022-08-28,2022-08-29
Yarriambiack (S),VIC200,6639,13,1772,195.8,1,4,Yarriambiack,2022-08-28,2022-08-29
