LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,33,4222,257.5,1,5,Alpine,2022-09-03,2022-09-04
Ararat (RC),VIC220,11845,28,3700,236.4,3,5,Ararat,2022-09-03,2022-09-04
Ballarat (C),VIC241,109505,303,46215,276.7,36,5,Ballarat,2022-09-03,2022-09-04
Banyule (C),VIC188,131631,242,52694,183.8,27,4,Banyule,2022-09-03,2022-09-04
Bass Coast (S),VIC173,36320,65,13075,179,6,4,Bass Coast,2022-09-03,2022-09-04
Baw Baw (S),VIC194,53396,105,20229,196.6,14,4,Baw Baw,2022-09-03,2022-09-04
Bayside (C),VIC182,106862,180,40269,168.4,22,4,Bayside,2022-09-03,2022-09-04
Benalla (RC),VIC199,14037,82,4385,584.2,8,6,Benalla,2022-09-03,2022-09-04
Boroondara (C),VIC201,183199,315,65967,171.9,36,4,Boroondara,2022-09-03,2022-09-04
Brimbank (C),VIC189,209523,300,74970,143.2,28,4,Brimbank,2022-09-03,2022-09-04
Buloke (S),VIC183,6124,15,1435,244.9,2,5,Buloke,2022-09-03,2022-09-04
Campaspe (S),VIC239,37622,115,12152,305.7,12,5,Campaspe,2022-09-03,2022-09-04
Cardinia (S),VIC212,112159,240,46688,214,22,5,Cardinia,2022-09-03,2022-09-04
Casey (C),VIC213,353872,739,146627,208.8,88,5,Casey,2022-09-03,2022-09-04
Central Goldfields (S),VIC169,13186,26,3809,197.2,1,4,Central Goldfields,2022-09-03,2022-09-04
Colac-Otway (S),VIC224,21564,43,6642,199.4,3,4,Colac-Otway,2022-09-03,2022-09-04
Corangamite (S),VIC231,16020,15,4297,93.6,2,3,Corangamite,2022-09-03,2022-09-04
Darebin (C),VIC205,164184,335,65884,204,35,5,Darebin,2022-09-03,2022-09-04
East Gippsland (S),VIC243,47316,106,13296,224,6,5,East Gippsland,2022-09-03,2022-09-04
Frankston (C),VIC227,142643,342,55538,239.8,36,5,Frankston,2022-09-03,2022-09-04
Gannawarra (S),VIC214,10472,25,2656,238.7,0,5,Gannawarra,2022-09-03,2022-09-04
Glen Eira (C),VIC177,156511,293,63012,187.2,36,4,Glen Eira,2022-09-03,2022-09-04
Glenelg (S),VIC223,19674,35,5682,177.9,7,4,Glenelg,2022-09-03,2022-09-04
Golden Plains (S),VIC230,23722,59,8828,248.7,7,5,Golden Plains,2022-09-03,2022-09-04
Greater Bendigo (C),VIC193,118093,285,47186,241.3,27,5,Greater Bendigo,2022-09-03,2022-09-04
Greater Dandenong (C),VIC247,168201,256,57856,152.2,32,4,Greater Dandenong,2022-09-03,2022-09-04
Greater Geelong (C),VIC215,258934,683,107427,263.8,82,5,Greater Geelong,2022-09-03,2022-09-04
Greater Shepparton (C),VIC93,66498,153,24894,230.1,20,5,Greater Shepparton,2022-09-03,2022-09-04
Hepburn (S),VIC94,15975,52,4784,325.5,4,5,Hepburn,2022-09-03,2022-09-04
Hindmarsh (S),VIC152,5588,16,1624,286.3,2,5,Hindmarsh,2022-09-03,2022-09-04
Hobsons Bay (C),VIC235,97751,196,37258,200.5,18,5,Hobsons Bay,2022-09-03,2022-09-04
Horsham (RC),VIC153,19921,33,7152,165.7,2,4,Horsham,2022-09-03,2022-09-04
Hume (C),VIC198,233471,408,97945,174.8,37,4,Hume,2022-09-03,2022-09-04
Indigo (S),VIC191,16701,37,5469,221.5,6,5,Indigo,2022-09-03,2022-09-04
Interstate,,,20,6083,0,3,0,,2022-09-03,2022-09-04
Kingston (C),VIC226,165782,340,64383,205.1,48,5,Kingston,2022-09-03,2022-09-04
Knox (C),VIC209,164538,362,63897,220,40,5,Knox,2022-09-03,2022-09-04
Latrobe (C),VIC219,75561,213,28275,281.9,17,5,Latrobe,2022-09-03,2022-09-04
Loddon (S),VIC185,7504,7,1849,93.3,1,3,Loddon,2022-09-03,2022-09-04
Macedon Ranges (S),VIC228,50231,95,18210,189.1,16,4,Macedon Ranges,2022-09-03,2022-09-04
Manningham (C),VIC195,127573,244,47684,191.3,30,4,Manningham,2022-09-03,2022-09-04
Mansfield (S),VIC244,9176,10,3228,109,1,4,Mansfield,2022-09-03,2022-09-04
Maribyrnong (C),VIC234,93448,170,38842,181.9,20,4,Maribyrnong,2022-09-03,2022-09-04
Maroondah (C),VIC207,118558,247,47103,208.3,34,5,Maroondah,2022-09-03,2022-09-04
Melbourne (C),VIC132,178955,364,71479,203.4,49,5,Melbourne,2022-09-03,2022-09-04
Melton (C),VIC237,164895,458,78358,277.8,43,5,Melton,2022-09-03,2022-09-04
Mildura (RC),VIC222,55777,148,20693,265.3,15,5,Mildura,2022-09-03,2022-09-04
Mitchell (S),VIC211,46082,126,18732,273.4,18,5,Mitchell,2022-09-03,2022-09-04
Moira (S),VIC190,29925,69,9467,230.6,6,5,Moira,2022-09-03,2022-09-04
Monash (C),VIC210,202847,421,74673,207.5,68,5,Monash,2022-09-03,2022-09-04
Moonee Valley (C),VIC121,130294,215,51935,165,26,4,Moonee Valley,2022-09-03,2022-09-04
Moorabool (S),VIC236,35049,97,13774,276.8,7,5,Moorabool,2022-09-03,2022-09-04
Moreland (C),VIC131,185767,301,77773,162,37,4,Moreland,2022-09-03,2022-09-04
Mornington Peninsula (S),VIC204,167636,355,61298,211.8,47,5,Mornington Peninsula,2022-09-03,2022-09-04
Mount Alexander (S),VIC105,19754,51,6597,258.2,9,5,Mount Alexander,2022-09-03,2022-09-04
Moyne (S),VIC229,16953,50,5293,294.9,5,5,Moyne,2022-09-03,2022-09-04
Murrindindi (S),VIC250,14570,26,4142,178.4,2,4,Murrindindi,2022-09-03,2022-09-04
Nillumbik (S),VIC216,65094,147,25804,225.8,13,5,Nillumbik,2022-09-03,2022-09-04
