LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Greater Shepparton (C),VIC93,66498,176,24961,264.7,37,5,Greater Shepparton,2022-09-05,2022-09-06
Hepburn (S),VIC94,15975,43,4787,269.2,2,5,Hepburn,2022-09-05,2022-09-06
Hindmarsh (S),VIC152,5588,14,1629,250.5,4,5,Hindmarsh,2022-09-05,2022-09-06
Hobsons Bay (C),VIC235,97751,171,37301,174.9,24,4,Hobsons Bay,2022-09-05,2022-09-06
Horsham (RC),VIC153,19921,24,7158,120.5,2,4,Horsham,2022-09-05,2022-09-06
Hume (C),VIC198,233471,381,98057,163.2,66,4,Hume,2022-09-05,2022-09-06
Indigo (S),VIC191,16701,35,5483,209.6,10,5,Indigo,2022-09-05,2022-09-06
Interstate,,,18,6085,0,3,0,,2022-09-05,2022-09-06
Kingston (C),VIC226,165782,299,64469,180.4,51,4,Kingston,2022-09-05,2022-09-06
Knox (C),VIC209,164538,350,64022,212.7,72,5,Knox,2022-09-05,2022-09-06
Latrobe (C),VIC219,75561,186,28330,246.2,34,5,Latrobe,2022-09-05,2022-09-06
Loddon (S),VIC185,7504,5,1854,66.6,2,3,Loddon,2022-09-05,2022-09-06
Macedon Ranges (S),VIC228,50231,102,18250,203.1,30,5,Macedon Ranges,2022-09-05,2022-09-06
Manningham (C),VIC195,127573,207,47750,162.3,38,4,Manningham,2022-09-05,2022-09-06
Mansfield (S),VIC244,9176,11,3232,119.9,3,4,Mansfield,2022-09-05,2022-09-06
Maribyrnong (C),VIC234,93448,146,38888,156.2,27,4,Maribyrnong,2022-09-05,2022-09-06
Maroondah (C),VIC207,118558,230,47174,194,46,4,Maroondah,2022-09-05,2022-09-06
Melbourne (C),VIC132,178955,369,71594,206.2,72,5,Melbourne,2022-09-05,2022-09-06
Melton (C),VIC237,164895,403,78493,244.4,76,5,Melton,2022-09-05,2022-09-06
Mildura (RC),VIC222,55777,152,20753,272.5,32,5,Mildura,2022-09-05,2022-09-06
Mitchell (S),VIC211,46082,126,18771,273.4,27,5,Mitchell,2022-09-05,2022-09-06
Moira (S),VIC190,29925,60,9482,200.5,9,5,Moira,2022-09-05,2022-09-06
Monash (C),VIC210,202847,419,74815,206.6,83,5,Monash,2022-09-05,2022-09-06
Moonee Valley (C),VIC121,130294,179,51978,137.4,21,4,Moonee Valley,2022-09-05,2022-09-06
Moorabool (S),VIC236,35049,71,13797,202.6,12,5,Moorabool,2022-09-05,2022-09-06
Moreland (C),VIC131,185767,269,77854,144.8,48,4,Moreland,2022-09-05,2022-09-06
Mornington Peninsula (S),VIC204,167636,331,61401,197.5,55,4,Mornington Peninsula,2022-09-05,2022-09-06
Mount Alexander (S),VIC105,19754,49,6614,248.1,12,5,Mount Alexander,2022-09-05,2022-09-06
Moyne (S),VIC229,16953,34,5303,200.6,8,5,Moyne,2022-09-05,2022-09-06
Murrindindi (S),VIC250,14570,19,4145,130.4,2,4,Murrindindi,2022-09-05,2022-09-06
Nillumbik (S),VIC216,65094,133,25838,204.3,21,5,Nillumbik,2022-09-05,2022-09-06
Northern Grampians (S),VIC166,11402,32,3838,280.7,7,5,Northern Grampians,2022-09-05,2022-09-06
Overseas,,,4,192,0,1,0,,2022-09-05,2022-09-06
Overseas Traveller,,,0,621,0,0,0,,2022-09-05,2022-09-06
Port Phillip (C),VIC208,115601,173,44587,149.7,33,4,Port Phillip,2022-09-05,2022-09-06
Pyrenees (S),VIC217,7472,4,2204,53.5,0,3,Pyrenees,2022-09-05,2022-09-06
Queenscliffe (B),VIC238,2940,14,1118,476.2,2,5,Queenscliffe,2022-09-05,2022-09-06
South Gippsland (S),VIC178,29914,29,9369,96.9,5,3,South Gippsland,2022-09-05,2022-09-06
Southern Grampians (S),VIC233,16100,15,5238,93.2,1,3,Southern Grampians,2022-09-05,2022-09-06
Stonnington (C),VIC203,117768,163,42697,138.4,31,4,Stonnington,2022-09-05,2022-09-06
Strathbogie (S),VIC110,10781,20,2987,185.5,4,4,Strathbogie,2022-09-05,2022-09-06
Surf Coast (S),VIC225,33456,63,14587,188.3,12,4,Surf Coast,2022-09-05,2022-09-06
Swan Hill (RC),VIC180,20649,40,6640,193.7,7,4,Swan Hill,2022-09-05,2022-09-06
Towong (S),VIC187,6040,11,1567,182.1,5,4,Towong,2022-09-05,2022-09-06
Unincorporated Vic,,,2,444,0,0,0,,2022-09-05,2022-09-06
Unknown,,,40,5812,0,3,0,,2022-09-05,2022-09-06
Wangaratta (RC),VIC186,29187,72,10209,246.7,13,5,Wangaratta,2022-09-05,2022-09-06
Warrnambool (C),VIC179,35181,87,12926,247.3,17,5,Warrnambool,2022-09-05,2022-09-06
Wellington (S),VIC218,44380,93,14663,209.6,10,5,Wellington,2022-09-05,2022-09-06
West Wimmera (S),VIC232,3841,9,895,234.3,1,5,West Wimmera,2022-09-05,2022-09-06
Whitehorse (C),VIC196,178739,313,65493,175.1,63,4,Whitehorse,2022-09-05,2022-09-06
Whittlesea (C),VIC197,230238,433,96013,188.1,72,4,Whittlesea,2022-09-05,2022-09-06
Wodonga (C),VIC192,42083,96,16854,228.1,24,5,Wodonga,2022-09-05,2022-09-06
Wyndham (C),VIC221,270487,597,117795,220.7,124,5,Wyndham,2022-09-05,2022-09-06
Yarra (C),VIC202,101495,135,41714,133,22,4,Yarra,2022-09-05,2022-09-06
Yarra Ranges (S),VIC206,159462,291,60001,182.5,51,4,Yarra Ranges,2022-09-05,2022-09-06
Yarriambiack (S),VIC200,6639,11,1787,165.7,2,4,Yarriambiack,2022-09-05,2022-09-06
