LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Golden Plains (S),VIC230,23722,70,8872,295.1,20,5,Golden Plains,2022-09-06,2022-09-07
Greater Bendigo (C),VIC193,118093,279,47339,236.3,54,5,Greater Bendigo,2022-09-06,2022-09-07
Greater Dandenong (C),VIC247,168201,235,57973,139.7,41,4,Greater Dandenong,2022-09-06,2022-09-07
Greater Geelong (C),VIC215,258934,587,107712,226.7,98,5,Greater Geelong,2022-09-06,2022-09-07
Greater Shepparton (C),VIC93,66498,180,24991,270.7,31,5,Greater Shepparton,2022-09-06,2022-09-07
Hepburn (S),VIC94,15975,34,4791,212.8,5,5,Hepburn,2022-09-06,2022-09-07
Hindmarsh (S),VIC152,5588,13,1631,232.6,2,5,Hindmarsh,2022-09-06,2022-09-07
Hobsons Bay (C),VIC235,97751,172,37333,176,30,4,Hobsons Bay,2022-09-06,2022-09-07
Horsham (RC),VIC153,19921,19,7160,95.4,3,3,Horsham,2022-09-06,2022-09-07
Hume (C),VIC198,233471,376,98125,161,73,4,Hume,2022-09-06,2022-09-07
Indigo (S),VIC191,16701,36,5490,215.6,7,5,Indigo,2022-09-06,2022-09-07
Interstate,,,17,6090,0,6,0,,2022-09-06,2022-09-07
Kingston (C),VIC226,165782,283,64517,170.7,47,4,Kingston,2022-09-06,2022-09-07
Knox (C),VIC209,164538,337,64071,204.8,55,5,Knox,2022-09-06,2022-09-07
Latrobe (C),VIC219,75561,171,28362,226.3,32,5,Latrobe,2022-09-06,2022-09-07
Loddon (S),VIC185,7504,4,1854,53.3,0,3,Loddon,2022-09-06,2022-09-07
Macedon Ranges (S),VIC228,50231,101,18266,201.1,16,5,Macedon Ranges,2022-09-06,2022-09-07
Manningham (C),VIC195,127573,207,47790,162.3,39,4,Manningham,2022-09-06,2022-09-07
Mansfield (S),VIC244,9176,13,3235,141.7,2,4,Mansfield,2022-09-06,2022-09-07
Maribyrnong (C),VIC234,93448,154,38921,164.8,34,4,Maribyrnong,2022-09-06,2022-09-07
Maroondah (C),VIC207,118558,221,47207,186.4,34,4,Maroondah,2022-09-06,2022-09-07
Melbourne (C),VIC132,178955,370,71659,206.8,70,5,Melbourne,2022-09-06,2022-09-07
Melton (C),VIC237,164895,396,78575,240.2,78,5,Melton,2022-09-06,2022-09-07
Mildura (RC),VIC222,55777,163,20790,292.2,36,5,Mildura,2022-09-06,2022-09-07
Mitchell (S),VIC211,46082,116,18796,251.7,24,5,Mitchell,2022-09-06,2022-09-07
Moira (S),VIC190,29925,62,9496,207.2,12,5,Moira,2022-09-06,2022-09-07
Monash (C),VIC210,202847,415,74902,204.6,88,5,Monash,2022-09-06,2022-09-07
Moonee Valley (C),VIC121,130294,185,52023,142,44,4,Moonee Valley,2022-09-06,2022-09-07
Moorabool (S),VIC236,35049,76,13813,216.8,17,5,Moorabool,2022-09-06,2022-09-07
Moreland (C),VIC131,185767,255,77903,137.3,50,4,Moreland,2022-09-06,2022-09-07
Mornington Peninsula (S),VIC204,167636,312,61450,186.1,52,4,Mornington Peninsula,2022-09-06,2022-09-07
Mount Alexander (S),VIC105,19754,48,6619,243,6,5,Mount Alexander,2022-09-06,2022-09-07
Moyne (S),VIC229,16953,36,5310,212.4,9,5,Moyne,2022-09-06,2022-09-07
Murrindindi (S),VIC250,14570,17,4148,116.7,3,4,Murrindindi,2022-09-06,2022-09-07
Nillumbik (S),VIC216,65094,127,25859,195.1,21,4,Nillumbik,2022-09-06,2022-09-07
Northern Grampians (S),VIC166,11402,32,3841,280.7,4,5,Northern Grampians,2022-09-06,2022-09-07
Overseas,,,4,192,0,0,0,,2022-09-06,2022-09-07
Overseas Traveller,,,0,621,0,0,0,,2022-09-06,2022-09-07
Port Phillip (C),VIC208,115601,172,44615,148.8,33,4,Port Phillip,2022-09-06,2022-09-07
Pyrenees (S),VIC217,7472,5,2206,66.9,2,3,Pyrenees,2022-09-06,2022-09-07
Queenscliffe (B),VIC238,2940,13,1118,442.2,0,5,Queenscliffe,2022-09-06,2022-09-07
South Gippsland (S),VIC178,29914,28,9376,93.6,7,3,South Gippsland,2022-09-06,2022-09-07
Southern Grampians (S),VIC233,16100,17,5243,105.6,6,4,Southern Grampians,2022-09-06,2022-09-07
Stonnington (C),VIC203,117768,161,42734,136.7,36,4,Stonnington,2022-09-06,2022-09-07
Strathbogie (S),VIC110,10781,19,2991,176.2,4,4,Strathbogie,2022-09-06,2022-09-07
Surf Coast (S),VIC225,33456,59,14598,176.4,11,4,Surf Coast,2022-09-06,2022-09-07
Swan Hill (RC),VIC180,20649,43,6651,208.2,11,5,Swan Hill,2022-09-06,2022-09-07
Towong (S),VIC187,6040,10,1567,165.6,0,4,Towong,2022-09-06,2022-09-07
Unincorporated Vic,,,2,445,0,1,0,,2022-09-06,2022-09-07
Unknown,,,38,5819,0,4,0,,2022-09-06,2022-09-07
Wangaratta (RC),VIC186,29187,73,10224,250.1,15,5,Wangaratta,2022-09-06,2022-09-07
Warrnambool (C),VIC179,35181,88,12953,250.1,24,5,Warrnambool,2022-09-06,2022-09-07
Wellington (S),VIC218,44380,91,14683,205,20,5,Wellington,2022-09-06,2022-09-07
West Wimmera (S),VIC232,3841,9,897,234.3,2,5,West Wimmera,2022-09-06,2022-09-07
Whitehorse (C),VIC196,178739,329,65560,184.1,67,4,Whitehorse,2022-09-06,2022-09-07
Whittlesea (C),VIC197,230238,402,96074,174.6,64,4,Whittlesea,2022-09-06,2022-09-07
Wodonga (C),VIC192,42083,106,16875,251.9,22,5,Wodonga,2022-09-06,2022-09-07
Wyndham (C),VIC221,270487,600,117903,221.8,109,5,Wyndham,2022-09-06,2022-09-07
Yarra (C),VIC202,101495,129,41743,127.1,27,4,Yarra,2022-09-06,2022-09-07
Yarra Ranges (S),VIC206,159462,266,60041,166.8,40,4,Yarra Ranges,2022-09-06,2022-09-07
Yarriambiack (S),VIC200,6639,9,1787,135.6,0,4,Yarriambiack,2022-09-06,2022-09-07
