postcode,population,active,cases,rate,new,band,data_date,file_processed_date,last7days_new
3045,100,0,126,0,0,0,2022-09-22,2022-09-23,0
3046,34061,47,15879,138,2,4,2022-09-22,2022-09-23,55
3047,20901,22,8181,105.3,3,4,2022-09-22,2022-09-23,28
3048,18025,13,6596,72.1,3,3,2022-09-22,2022-09-23,15
3049,9266,4,4399,43.2,0,2,2022-09-22,2022-09-23,4
3050,119,0,2,0,0,0,2022-09-22,2022-09-23,0
3051,14939,17,7007,113.8,0,4,2022-09-22,2022-09-23,20
3052,5697,8,3501,140.4,2,4,2022-09-22,2022-09-23,8
3053,18538,26,8187,140.3,10,4,2022-09-22,2022-09-23,37
3054,8426,6,3837,71.2,1,3,2022-09-22,2022-09-23,9
3055,14160,19,6818,134.2,2,4,2022-09-22,2022-09-23,25
3056,24475,34,12324,138.9,2,4,2022-09-22,2022-09-23,42
3057,11502,10,6766,86.9,1,3,2022-09-22,2022-09-23,12
3058,33783,38,16700,112.5,9,4,2022-09-22,2022-09-23,47
3059,15466,21,9161,135.8,0,4,2022-09-22,2022-09-23,24
3060,14040,8,5508,57,2,3,2022-09-22,2022-09-23,9
3061,5059,3,1962,59.3,1,3,2022-09-22,2022-09-23,3
3062,0,0,5,0,0,0,2022-09-22,2022-09-23,0
3063,574,0,206,0,0,0,2022-09-22,2022-09-23,0
3064,75458,102,47100,135.2,18,4,2022-09-22,2022-09-23,126
3065,10447,10,4921,95.7,0,3,2022-09-22,2022-09-23,10
3066,8512,8,4408,94,0,3,2022-09-22,2022-09-23,10
3067,8199,21,4282,256.1,2,5,2022-09-22,2022-09-23,25
3068,18665,19,9389,101.8,5,4,2022-09-22,2022-09-23,25
3070,24567,29,12362,118,1,4,2022-09-22,2022-09-23,34
3071,18569,20,9119,107.7,2,4,2022-09-22,2022-09-23,21
3072,32848,53,15443,161.3,7,4,2022-09-22,2022-09-23,62
3073,50479,56,21135,110.9,11,4,2022-09-22,2022-09-23,62
3074,20522,23,7570,112.1,4,4,2022-09-22,2022-09-23,31
3075,22594,12,9111,53.1,1,3,2022-09-22,2022-09-23,19
3076,32395,27,14391,83.3,2,3,2022-09-22,2022-09-23,28
3078,11638,16,5703,137.5,2,4,2022-09-22,2022-09-23,18
3079,15990,14,7238,87.6,2,3,2022-09-22,2022-09-23,16
3081,13424,11,5966,81.9,4,3,2022-09-22,2022-09-23,15
3082,29713,30,11917,101,5,4,2022-09-22,2022-09-23,38
3083,31526,48,12893,152.3,4,4,2022-09-22,2022-09-23,52
3084,25514,41,11180,160.7,5,4,2022-09-22,2022-09-23,42
3085,13882,21,6001,151.3,2,4,2022-09-22,2022-09-23,21
3086,908,0,8,0,0,0,2022-09-22,2022-09-23,0
3087,9033,19,3795,210.3,5,5,2022-09-22,2022-09-23,20
3088,26890,43,11663,159.9,3,4,2022-09-22,2022-09-23,45
3089,11739,18,5475,153.3,1,4,2022-09-22,2022-09-23,19
3090,2362,1,1146,42.3,0,2,2022-09-22,2022-09-23,0
3091,1585,2,490,126.2,0,4,2022-09-22,2022-09-23,2
3093,3891,3,1674,77.1,0,3,2022-09-22,2022-09-23,4
3094,8963,7,3852,78.1,1,3,2022-09-22,2022-09-23,9
3095,27770,36,12174,129.6,3,4,2022-09-22,2022-09-23,40
3096,1966,3,780,152.6,0,4,2022-09-22,2022-09-23,3
3097,1443,3,543,207.9,0,5,2022-09-22,2022-09-23,3
3099,4877,7,1864,143.5,0,4,2022-09-22,2022-09-23,8
3101,24604,16,9769,65,4,3,2022-09-22,2022-09-23,26
3102,6634,8,2797,120.6,2,4,2022-09-22,2022-09-23,9
3103,15343,28,5490,182.5,4,4,2022-09-22,2022-09-23,33
3104,20404,20,8107,98,1,3,2022-09-22,2022-09-23,23
3105,10877,10,4485,91.9,4,3,2022-09-22,2022-09-23,11
3106,16620,12,6471,72.2,2,3,2022-09-22,2022-09-23,16
3107,13557,28,5608,206.5,5,5,2022-09-22,2022-09-23,30
3108,20823,27,9723,129.7,5,4,2022-09-22,2022-09-23,32
3109,28357,35,11573,123.4,2,4,2022-09-22,2022-09-23,43
3111,12348,9,4937,72.9,0,3,2022-09-22,2022-09-23,11
3113,8460,10,3574,118.2,1,4,2022-09-22,2022-09-23,13
3114,3823,5,1487,130.8,0,4,2022-09-22,2022-09-23,6
3115,3799,5,1481,131.6,0,4,2022-09-22,2022-09-23,6
3116,9872,13,4733,131.7,1,4,2022-09-22,2022-09-23,17
3121,30502,26,14110,85.2,7,3,2022-09-22,2022-09-23,30
3122,23508,21,9362,89.3,4,3,2022-09-22,2022-09-23,28
3123,14319,17,6119,118.7,1,4,2022-09-22,2022-09-23,22
3124,22091,19,8981,86,2,3,2022-09-22,2022-09-23,28
3125,15021,19,5858,126.5,0,4,2022-09-22,2022-09-23,23
3126,8060,2,2890,24.8,1,2,2022-09-22,2022-09-23,1
3127,18445,33,7333,178.9,3,4,2022-09-22,2022-09-23,38
3128,19832,29,8519,146.2,5,4,2022-09-22,2022-09-23,35
3129,17374,26,6934,149.6,3,4,2022-09-22,2022-09-23,33
3130,32171,36,13672,111.9,5,4,2022-09-22,2022-09-23,41
3131,22499,39,8970,173.3,3,4,2022-09-22,2022-09-23,49
3132,16148,38,6942,235.3,3,5,2022-09-22,2022-09-23,39
3133,22119,35,8952,158.2,6,4,2022-09-22,2022-09-23,40
3134,32782,46,14354,140.3,5,4,2022-09-22,2022-09-23,54
3135,19954,38,8649,190.4,7,4,2022-09-22,2022-09-23,44
3136,44373,86,19031,193.8,7,4,2022-09-22,2022-09-23,95
3137,13872,24,6186,173,2,4,2022-09-22,2022-09-23,36
3138,21964,26,9761,118.4,6,4,2022-09-22,2022-09-23,34
3139,13722,16,5029,116.6,3,4,2022-09-22,2022-09-23,19
3140,16532,18,6984,108.9,2,4,2022-09-22,2022-09-23,25
3141,25149,28,10510,111.3,3,4,2022-09-22,2022-09-23,32
3142,12912,10,4407,77.4,5,3,2022-09-22,2022-09-23,10
3143,9052,22,3639,243,5,5,2022-09-22,2022-09-23,22
3144,10885,12,4207,110.2,2,4,2022-09-22,2022-09-23,12
3145,23294,24,9742,103,2,4,2022-09-22,2022-09-23,32
3146,25256,28,10581,110.9,9,4,2022-09-22,2022-09-23,32
3147,14634,12,6379,82,3,3,2022-09-22,2022-09-23,17
3148,8643,16,3790,185.1,1,4,2022-09-22,2022-09-23,19
3149,33612,51,13683,151.7,7,4,2022-09-22,2022-09-23,63
3150,60082,75,23489,124.8,13,4,2022-09-22,2022-09-23,94
3151,10269,10,3899,97.4,1,3,2022-09-22,2022-09-23,11
3152,33089,55,13939,166.2,4,4,2022-09-22,2022-09-23,68
3153,20552,37,8912,180,2,4,2022-09-22,2022-09-23,47
3154,4418,14,1952,316.9,3,5,2022-09-22,2022-09-23,18
3155,22193,34,9482,153.2,8,4,2022-09-22,2022-09-23,42
3156,37458,51,15918,136.2,8,4,2022-09-22,2022-09-23,61
3158,6648,10,2950,150.4,3,4,2022-09-22,2022-09-23,10
3159,2652,0,1051,0,0,0,2022-09-22,2022-09-23,0
3160,9014,2,3926,22.2,1,2,2022-09-22,2022-09-23,3
3161,15271,22,7442,144.1,4,4,2022-09-22,2022-09-23,25
3162,17452,14,8098,80.2,1,3,2022-09-22,2022-09-23,17
3163,32355,47,13624,145.3,7,4,2022-09-22,2022-09-23,60
3164,0,0,0,0,0,0,2022-09-22,2022-09-23,0
3165,27636,27,12919,97.7,3,3,2022-09-22,2022-09-23,34
3166,23759,47,10647,197.8,8,4,2022-09-22,2022-09-23,56
3167,9259,7,4018,75.6,2,3,2022-09-22,2022-09-23,8
3168,20200,41,9463,203,3,5,2022-09-22,2022-09-23,49
3169,20122,30,8129,149.1,4,4,2022-09-22,2022-09-23,35
3170,19370,29,8189,149.7,5,4,2022-09-22,2022-09-23,32
3171,21713,19,7685,87.5,1,3,2022-09-22,2022-09-23,20
3172,23091,15,8712,65,2,3,2022-09-22,2022-09-23,20
3173,25785,23,11739,89.2,2,3,2022-09-22,2022-09-23,33
3174,38465,35,14941,91,7,3,2022-09-22,2022-09-23,44
3175,53297,69,19686,129.5,10,4,2022-09-22,2022-09-23,75
3177,11305,1,4021,8.8,0,1,2022-09-22,2022-09-23,2
3178,33669,52,13763,154.4,3,4,2022-09-22,2022-09-23,60
3179,6019,4,2635,66.5,0,3,2022-09-22,2022-09-23,4
3180,7462,11,2999,147.4,4,4,2022-09-22,2022-09-23,12
3181,20267,17,9097,83.9,4,3,2022-09-22,2022-09-23,23
3182,23394,29,10350,124,4,4,2022-09-22,2022-09-23,35
3183,18491,12,8462,64.9,3,3,2022-09-22,2022-09-23,15
3184,15547,8,6371,51.5,0,3,2022-09-22,2022-09-23,12
3185,12932,10,5779,77.3,2,3,2022-09-22,2022-09-23,12
3186,23258,18,8947,77.4,1,3,2022-09-22,2022-09-23,23
3187,15997,19,6991,118.8,4,4,2022-09-22,2022-09-23,23
3188,18082,20,7438,110.6,3,4,2022-09-22,2022-09-23,22
3189,5894,5,2831,84.8,0,3,2022-09-22,2022-09-23,7
3190,10457,8,5168,76.5,0,3,2022-09-22,2022-09-23,12
3191,10242,6,4454,58.6,0,3,2022-09-22,2022-09-23,9
3192,22292,21,10272,94.2,2,3,2022-09-22,2022-09-23,27
3193,19505,24,7758,123,9,4,2022-09-22,2022-09-23,27
3194,12965,23,5490,177.4,5,4,2022-09-22,2022-09-23,25
3195,35867,42,15884,117.1,1,4,2022-09-22,2022-09-23,46
3196,25329,23,10999,90.8,1,3,2022-09-22,2022-09-23,26
3197,11547,10,4513,86.6,3,3,2022-09-22,2022-09-23,12
3198,16462,22,6904,133.6,0,4,2022-09-22,2022-09-23,25
3199,54299,57,22027,105,10,4,2022-09-22,2022-09-23,79
3200,5759,7,2226,121.5,2,4,2022-09-22,2022-09-23,10
3201,20713,27,9066,130.4,4,4,2022-09-22,2022-09-23,34
3202,2907,6,1148,206.4,1,5,2022-09-22,2022-09-23,7
3204,30642,44,13660,143.6,8,4,2022-09-22,2022-09-23,48
3205,10919,15,5032,137.4,1,4,2022-09-22,2022-09-23,16
3206,10366,9,4150,86.8,1,3,2022-09-22,2022-09-23,11
3207,16180,18,7458,111.2,1,4,2022-09-22,2022-09-23,20
3211,1319,1,470,75.8,0,3,2022-09-22,2022-09-23,1
3212,16650,32,8148,192.2,4,4,2022-09-22,2022-09-23,37
3213,4032,0,0,0,0,0,2022-09-22,2022-09-23,0
3214,23960,36,8802,150.3,6,4,2022-09-22,2022-09-23,44
3215,20615,27,8595,131,3,4,2022-09-22,2022-09-23,31
3216,56285,91,24745,161.7,11,4,2022-09-22,2022-09-23,111
3217,6607,37,10537,560,3,6,2022-09-22,2022-09-23,43
3218,13438,22,6351,163.7,3,4,2022-09-22,2022-09-23,26
3219,19719,42,7809,213,7,5,2022-09-22,2022-09-23,49
3220,16352,18,6914,110.1,1,4,2022-09-22,2022-09-23,21
3221,754,0,280,0,0,0,2022-09-22,2022-09-23,0
3222,14962,36,6587,240.6,9,5,2022-09-22,2022-09-23,39
3223,7401,16,2906,216.2,2,5,2022-09-22,2022-09-23,20
3224,14187,31,5961,218.5,4,5,2022-09-22,2022-09-23,33
3225,4058,7,1960,172.5,0,4,2022-09-22,2022-09-23,8
3226,14161,18,7240,127.1,6,4,2022-09-22,2022-09-23,20
3227,4821,8,2018,165.9,0,4,2022-09-22,2022-09-23,8
3228,17939,22,9755,122.6,5,4,2022-09-22,2022-09-23,29
3230,2548,0,1243,0,0,0,2022-09-22,2022-09-23,0
3231,1257,2,645,159.1,0,4,2022-09-22,2022-09-23,2
3232,1111,4,519,360,0,5,2022-09-22,2022-09-23,4
3233,2029,1,609,49.3,0,2,2022-09-22,2022-09-23,1
3234,179,0,0,0,0,0,2022-09-22,2022-09-23,0
3235,380,0,159,0,0,0,2022-09-22,2022-09-23,0
3236,230,0,60,0,0,0,2022-09-22,2022-09-23,0
3237,218,0,48,0,0,0,2022-09-22,2022-09-23,0
3238,219,0,59,0,0,0,2022-09-22,2022-09-23,0
3239,423,0,110,0,0,0,2022-09-22,2022-09-23,0
3240,2026,0,871,0,0,0,2022-09-22,2022-09-23,0
3241,2565,1,939,39,0,2,2022-09-22,2022-09-23,1
3242,828,0,254,0,0,0,2022-09-22,2022-09-23,0
3243,357,0,118,0,0,0,2022-09-22,2022-09-23,0
3249,3204,0,806,0,0,0,2022-09-22,2022-09-23,0
3250,12250,12,4209,98,2,3,2022-09-22,2022-09-23,13
3251,522,0,138,0,0,0,2022-09-22,2022-09-23,0
3254,307,0,125,0,0,0,2022-09-22,2022-09-23,0
3260,4768,1,1253,21,0,2,2022-09-22,2022-09-23,1
3264,2289,1,723,43.7,0,2,2022-09-22,2022-09-23,1
3265,2614,3,752,114.8,0,4,2022-09-22,2022-09-23,3
3266,3071,0,869,0,0,0,2022-09-22,2022-09-23,0
3267,245,0,49,0,0,0,2022-09-22,2022-09-23,0
3268,2601,13,706,499.8,1,5,2022-09-22,2022-09-23,14
3269,729,0,191,0,0,0,2022-09-22,2022-09-23,0
3270,251,0,77,0,0,0,2022-09-22,2022-09-23,0
3271,193,0,29,0,0,0,2022-09-22,2022-09-23,0
3272,1533,0,401,0,0,0,2022-09-22,2022-09-23,0
3273,146,0,25,0,0,0,2022-09-22,2022-09-23,0
3274,242,0,58,0,0,0,2022-09-22,2022-09-23,0
3275,426,0,182,0,0,0,2022-09-22,2022-09-23,0
3276,479,0,131,0,0,0,2022-09-22,2022-09-23,0
3277,1922,2,571,104.1,0,4,2022-09-22,2022-09-23,2
3278,315,0,105,0,0,0,2022-09-22,2022-09-23,0
3279,291,0,107,0,0,0,2022-09-22,2022-09-23,0
3280,31568,29,12357,91.9,4,3,2022-09-22,2022-09-23,44
3281,1702,0,683,0,0,0,2022-09-22,2022-09-23,0
3282,2363,3,916,127,2,4,2022-09-22,2022-09-23,3
3283,1361,0,439,0,0,0,2022-09-22,2022-09-23,0
3284,3437,5,1302,145.5,1,4,2022-09-22,2022-09-23,6
3285,1210,0,410,0,0,0,2022-09-22,2022-09-23,1
3286,564,0,128,0,0,0,2022-09-22,2022-09-23,0
3287,436,0,111,0,0,0,2022-09-22,2022-09-23,0
3289,757,2,195,264.2,0,5,2022-09-22,2022-09-23,2
3292,187,0,24,0,0,0,2022-09-22,2022-09-23,0
3293,302,0,55,0,0,0,2022-09-22,2022-09-23,0
3294,954,2,290,209.6,0,5,2022-09-22,2022-09-23,2
3300,10087,16,3629,158.6,4,4,2022-09-22,2022-09-23,18
3301,1212,0,382,0,0,0,2022-09-22,2022-09-23,0
3302,371,0,101,0,0,0,2022-09-22,2022-09-23,0
3303,338,0,63,0,0,0,2022-09-22,2022-09-23,0
3304,2725,3,664,110.1,1,4,2022-09-22,2022-09-23,2
3305,12815,23,4100,179.5,0,4,2022-09-22,2022-09-23,23
3309,126,0,28,0,0,0,2022-09-22,2022-09-23,0
3310,272,1,53,367.6,0,5,2022-09-22,2022-09-23,1
3311,1696,1,461,59,1,3,2022-09-22,2022-09-23,1
3312,1033,0,164,0,0,0,2022-09-22,2022-09-23,0
3314,525,0,166,0,0,0,2022-09-22,2022-09-23,0
3315,1629,3,428,184.2,0,4,2022-09-22,2022-09-23,4
3317,197,0,61,0,0,0,2022-09-22,2022-09-23,0
3318,1265,1,297,79.1,0,3,2022-09-22,2022-09-23,1
3319,345,0,65,0,0,0,2022-09-22,2022-09-23,0
3321,1519,4,667,263.3,0,5,2022-09-22,2022-09-23,4
3322,176,0,53,0,0,0,2022-09-22,2022-09-23,0
3323,88,0,20,0,0,0,2022-09-22,2022-09-23,0
3324,531,0,111,0,0,0,2022-09-22,2022-09-23,0
3325,480,0,92,0,0,0,2022-09-22,2022-09-23,0
3328,1720,7,890,407,3,5,2022-09-22,2022-09-23,7
3329,284,0,77,0,0,0,2022-09-22,2022-09-23,0
3330,222,0,49,0,0,0,2022-09-22,2022-09-23,0
3331,5996,5,2867,83.4,0,3,2022-09-22,2022-09-23,6
3332,1013,4,404,394.9,0,5,2022-09-22,2022-09-23,4
3333,827,1,241,120.9,0,4,2022-09-22,2022-09-23,1
3334,566,0,134,0,0,0,2022-09-22,2022-09-23,0
3335,5859,12,4719,204.8,1,5,2022-09-22,2022-09-23,14
3336,0,0,0,0,0,0,2022-09-22,2022-09-23,0
3337,36455,42,16757,115.2,2,4,2022-09-22,2022-09-23,55
3338,23419,57,16219,243.4,9,5,2022-09-22,2022-09-23,72
3340,21123,52,9934,246.2,4,5,2022-09-22,2022-09-23,56
3341,1666,2,594,120,0,4,2022-09-22,2022-09-23,2
3342,3440,11,1373,319.8,6,5,2022-09-22,2022-09-23,11
3345,1151,3,468,260.6,0,5,2022-09-22,2022-09-23,3
3350,59147,105,27715,177.5,11,4,2022-09-22,2022-09-23,124
3351,8169,11,3107,134.7,1,4,2022-09-22,2022-09-23,11
3352,16000,20,7082,125,4,4,2022-09-22,2022-09-23,26
3355,13016,23,4675,176.7,2,4,2022-09-22,2022-09-23,25
3356,16322,30,6460,183.8,3,4,2022-09-22,2022-09-23,38
3357,3714,3,1577,80.8,0,3,2022-09-22,2022-09-23,4
3360,765,1,229,130.7,1,4,2022-09-22,2022-09-23,1
3361,680,0,186,0,0,0,2022-09-22,2022-09-23,0
3363,3476,6,1117,172.6,0,4,2022-09-22,2022-09-23,6
3364,2149,3,653,139.6,0,4,2022-09-22,2022-09-23,3
3370,1782,4,545,224.5,0,5,2022-09-22,2022-09-23,5
3371,990,0,256,0,0,0,2022-09-22,2022-09-23,0
3373,2291,3,868,130.9,2,4,2022-09-22,2022-09-23,5
3374,399,0,137,0,0,0,2022-09-22,2022-09-23,0
3375,206,0,98,0,0,0,2022-09-22,2022-09-23,0
3377,9414,9,3174,95.6,3,3,2022-09-22,2022-09-23,11
3378,149,0,36,0,0,0,2022-09-22,2022-09-23,0
3379,801,1,141,124.8,0,4,2022-09-22,2022-09-23,1
3380,6033,13,2317,215.5,2,5,2022-09-22,2022-09-23,16
3381,1211,1,440,82.6,0,3,2022-09-22,2022-09-23,2
3384,547,0,187,0,0,0,2022-09-22,2022-09-23,0
3385,517,1,135,193.4,0,4,2022-09-22,2022-09-23,1
3387,315,0,79,0,0,0,2022-09-22,2022-09-23,0
3388,562,0,144,0,0,0,2022-09-22,2022-09-23,0
3390,914,1,272,109.4,0,4,2022-09-22,2022-09-23,1
3391,172,0,18,0,0,0,2022-09-22,2022-09-23,0
3392,581,2,154,344.2,1,5,2022-09-22,2022-09-23,2
3393,2684,6,823,223.5,0,5,2022-09-22,2022-09-23,6
3395,361,0,80,0,0,0,2022-09-22,2022-09-23,0
3396,738,1,167,135.5,1,4,2022-09-22,2022-09-23,1
3400,14541,29,5595,199.4,1,4,2022-09-22,2022-09-23,33
3401,4418,6,1474,135.8,0,4,2022-09-22,2022-09-23,6
3407,422,0,123,0,0,0,2022-09-22,2022-09-23,0
3409,937,0,234,0,0,0,2022-09-22,2022-09-23,0
3412,299,0,98,0,0,0,2022-09-22,2022-09-23,0
3413,220,0,33,0,0,0,2022-09-22,2022-09-23,0
3414,1824,2,448,109.6,0,4,2022-09-22,2022-09-23,2
3415,40,0,17,0,0,0,2022-09-22,2022-09-23,0
3418,2771,1,922,36.1,0,2,2022-09-22,2022-09-23,1
3419,806,2,195,248.1,0,5,2022-09-22,2022-09-23,2
3420,277,0,57,0,0,0,2022-09-22,2022-09-23,0
3423,480,0,102,0,0,0,2022-09-22,2022-09-23,0
3424,769,2,210,260.1,0,5,2022-09-22,2022-09-23,2
3427,2761,10,2516,362.2,1,5,2022-09-22,2022-09-23,11
3428,680,0,244,0,0,0,2022-09-22,2022-09-23,0
3429,36296,66,15796,181.8,11,4,2022-09-22,2022-09-23,72
3430,322,0,80,0,0,0,2022-09-22,2022-09-23,0
3431,3945,5,1659,126.7,0,4,2022-09-22,2022-09-23,5
3432,196,0,47,0,0,0,2022-09-22,2022-09-23,0
3433,216,2,83,925.9,1,6,2022-09-22,2022-09-23,2
3434,5070,9,2117,177.5,1,4,2022-09-22,2022-09-23,9
3435,2878,2,1085,69.5,0,3,2022-09-22,2022-09-23,2
3437,10445,10,4362,95.7,0,3,2022-09-22,2022-09-23,12
3438,2386,4,1059,167.6,0,4,2022-09-22,2022-09-23,6
3440,2040,5,769,245.1,0,5,2022-09-22,2022-09-23,5
3441,1337,2,491,149.6,0,4,2022-09-22,2022-09-23,2
3442,7463,19,3153,254.6,5,5,2022-09-22,2022-09-23,19
3444,9197,19,3344,206.6,3,5,2022-09-22,2022-09-23,24
3446,1028,0,365,0,0,0,2022-09-22,2022-09-23,0
3447,448,0,157,0,0,0,2022-09-22,2022-09-23,1
3448,878,4,266,455.6,0,5,2022-09-22,2022-09-23,5
3450,6838,7,2621,102.4,2,4,2022-09-22,2022-09-23,12
3451,5654,10,2017,176.9,0,4,2022-09-22,2022-09-23,12
3453,1725,7,689,405.8,0,5,2022-09-22,2022-09-23,7
3458,1947,2,749,102.7,0,4,2022-09-22,2022-09-23,2
3460,2566,2,776,77.9,0,3,2022-09-22,2022-09-23,2
3461,4150,7,1278,168.7,3,4,2022-09-22,2022-09-23,7
3462,1173,0,392,0,0,0,2022-09-22,2022-09-23,0
3463,2454,4,648,163,0,4,2022-09-22,2022-09-23,4
3464,1118,1,412,89.4,0,3,2022-09-22,2022-09-23,1
3465,9770,13,2982,133.1,2,4,2022-09-22,2022-09-23,16
3467,1196,0,324,0,0,0,2022-09-22,2022-09-23,0
3468,284,0,50,0,0,0,2022-09-22,2022-09-23,0
3469,278,0,73,0,0,0,2022-09-22,2022-09-23,0
3472,1482,0,322,0,0,0,2022-09-22,2022-09-23,0
3475,348,0,76,0,0,0,2022-09-22,2022-09-23,0
3477,824,1,187,121.4,0,4,2022-09-22,2022-09-23,1
3478,2457,7,677,284.9,0,5,2022-09-22,2022-09-23,8
3480,1862,4,494,214.8,0,5,2022-09-22,2022-09-23,5
3482,169,0,26,0,0,0,2022-09-22,2022-09-23,0
3483,888,0,191,0,0,0,2022-09-22,2022-09-23,1
3485,302,0,63,0,0,0,2022-09-22,2022-09-23,0
3487,96,0,19,0,0,0,2022-09-22,2022-09-23,0
3488,110,0,26,0,0,0,2022-09-22,2022-09-23,0
3489,53,0,15,0,0,0,2022-09-22,2022-09-23,0
3490,1290,0,316,0,0,0,2022-09-22,2022-09-23,0
3491,133,0,19,0,0,0,2022-09-22,2022-09-23,0
3494,661,0,153,0,0,0,2022-09-22,2022-09-23,0
3496,6224,8,2143,128.5,0,4,2022-09-22,2022-09-23,7
3498,5324,6,2079,112.7,0,4,2022-09-22,2022-09-23,6
3500,32738,45,13676,137.5,7,4,2022-09-22,2022-09-23,50
3501,1939,5,837,257.9,2,5,2022-09-22,2022-09-23,5
3505,4829,7,1680,145,0,4,2022-09-22,2022-09-23,7
3506,37,0,8,0,0,0,2022-09-22,2022-09-23,0
3507,157,0,44,0,0,0,2022-09-22,2022-09-23,0
3509,231,0,55,0,0,0,2022-09-22,2022-09-23,0
3512,371,0,99,0,0,0,2022-09-22,2022-09-23,0
3515,1940,2,1059,103.1,0,4,2022-09-22,2022-09-23,2
3516,694,0,223,0,0,0,2022-09-22,2022-09-23,0
3517,1416,24,398,1694.9,3,7,2022-09-22,2022-09-23,24
3518,1307,4,292,306,0,5,2022-09-22,2022-09-23,4
3520,179,0,32,0,0,0,2022-09-22,2022-09-23,0
3521,660,0,258,0,0,0,2022-09-22,2022-09-23,0
3522,334,0,80,0,0,0,2022-09-22,2022-09-23,0
3523,3619,9,996,248.7,2,5,2022-09-22,2022-09-23,10
3525,1302,2,323,153.6,1,4,2022-09-22,2022-09-23,3
3527,785,4,171,509.6,0,6,2022-09-22,2022-09-23,4
3529,120,0,23,0,0,0,2022-09-22,2022-09-23,0
3530,125,0,20,0,0,0,2022-09-22,2022-09-23,0
3531,191,0,62,0,0,0,2022-09-22,2022-09-23,0
3533,779,0,161,0,0,0,2022-09-22,2022-09-23,0
3537,1042,0,246,0,0,0,2022-09-22,2022-09-23,0
3540,286,0,64,0,0,0,2022-09-22,2022-09-23,0
3542,155,0,29,0,0,0,2022-09-22,2022-09-23,0
3544,249,0,59,0,0,0,2022-09-22,2022-09-23,0
3546,403,0,104,0,0,0,2022-09-22,2022-09-23,0
3549,3527,1,1202,28.4,0,2,2022-09-22,2022-09-23,2
3550,40341,77,16095,190.9,8,4,2022-09-22,2022-09-23,92
3551,29564,41,14489,138.7,9,4,2022-09-22,2022-09-23,48
3555,19688,21,7688,106.7,8,4,2022-09-22,2022-09-23,25
3556,13087,17,5341,129.9,1,4,2022-09-22,2022-09-23,20
3557,785,2,282,254.8,1,5,2022-09-22,2022-09-23,2
3558,916,0,253,0,0,0,2022-09-22,2022-09-23,0
3559,545,1,103,183.5,0,4,2022-09-22,2022-09-23,2
3561,4434,5,1235,112.8,1,4,2022-09-22,2022-09-23,7
3562,278,1,70,359.7,0,5,2022-09-22,2022-09-23,1
3563,808,1,227,123.8,0,4,2022-09-22,2022-09-23,1
