LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Overseas,,,5,192,0,1,0,,2022-09-04,2022-09-05
Overseas Traveller,,,0,621,0,0,0,,2022-09-04,2022-09-05
Port Phillip (C),VIC208,115601,178,44555,154,26,4,Port Phillip,2022-09-04,2022-09-05
Pyrenees (S),VIC217,7472,5,2204,66.9,2,3,Pyrenees,2022-09-04,2022-09-05
Queenscliffe (B),VIC238,2940,14,1116,476.2,2,5,Queenscliffe,2022-09-04,2022-09-05
South Gippsland (S),VIC178,29914,31,9364,103.6,5,4,South Gippsland,2022-09-04,2022-09-05
Southern Grampians (S),VIC233,16100,17,5238,105.6,3,4,Southern Grampians,2022-09-04,2022-09-05
Stonnington (C),VIC203,117768,177,42667,150.3,16,4,Stonnington,2022-09-04,2022-09-05
Strathbogie (S),VIC110,10781,18,2983,167,2,4,Strathbogie,2022-09-04,2022-09-05
Surf Coast (S),VIC225,33456,59,14575,176.4,8,4,Surf Coast,2022-09-04,2022-09-05
Swan Hill (RC),VIC180,20649,43,6632,208.2,9,5,Swan Hill,2022-09-04,2022-09-05
Towong (S),VIC187,6040,11,1562,182.1,0,4,Towong,2022-09-04,2022-09-05
Unincorporated Vic,,,2,444,0,0,0,,2022-09-04,2022-09-05
Unknown,,,49,5812,0,7,0,,2022-09-04,2022-09-05
Wangaratta (RC),VIC186,29187,75,10196,257,12,5,Wangaratta,2022-09-04,2022-09-05
Warrnambool (C),VIC179,35181,98,12909,278.6,14,5,Warrnambool,2022-09-04,2022-09-05
Wellington (S),VIC218,44380,109,14653,245.6,14,5,Wellington,2022-09-04,2022-09-05
West Wimmera (S),VIC232,3841,9,894,234.3,3,5,West Wimmera,2022-09-04,2022-09-05
Whitehorse (C),VIC196,178739,325,65430,181.8,50,4,Whitehorse,2022-09-04,2022-09-05
Whittlesea (C),VIC197,230238,470,95944,204.1,58,5,Whittlesea,2022-09-04,2022-09-05
Wodonga (C),VIC192,42083,100,16830,237.6,13,5,Wodonga,2022-09-04,2022-09-05
Wyndham (C),VIC221,270487,597,117673,220.7,80,5,Wyndham,2022-09-04,2022-09-05
Yarra (C),VIC202,101495,148,41687,145.8,21,4,Yarra,2022-09-04,2022-09-05
Yarra Ranges (S),VIC206,159462,328,59951,205.7,34,5,Yarra Ranges,2022-09-04,2022-09-05
Yarriambiack (S),VIC200,6639,11,1785,165.7,3,4,Yarriambiack,2022-09-04,2022-09-05
