postcode,population,active,cases,rate,new,band,data_date,file_processed_date
3000,37979,126,22896,331.8,31,5,30/08/2022,2022-08-31
3001,0,0,0,0,0,0,30/08/2022,2022-08-31
3002,4957,10,2101,201.7,2,5,30/08/2022,2022-08-31
3003,5516,17,4140,308.2,6,5,30/08/2022,2022-08-31
3004,9311,19,5065,204.1,1,5,30/08/2022,2022-08-31
3005,523,0,0,0,0,0,30/08/2022,2022-08-31
3006,18811,33,10428,175.4,5,4,30/08/2022,2022-08-31
3008,10438,38,6001,364.1,4,5,30/08/2022,2022-08-31
3010,1595,0,4,0,0,0,30/08/2022,2022-08-31
3011,21464,56,10560,260.9,10,5,30/08/2022,2022-08-31
3012,26295,50,12339,190.2,9,4,30/08/2022,2022-08-31
3013,14967,29,7206,193.8,3,4,30/08/2022,2022-08-31
3015,17472,39,8292,223.2,4,5,30/08/2022,2022-08-31
3016,15558,42,6526,270,5,5,30/08/2022,2022-08-31
3018,12685,32,4935,252.3,6,5,30/08/2022,2022-08-31
3019,9199,17,3922,184.8,3,4,30/08/2022,2022-08-31
3020,44784,83,17117,185.3,17,4,30/08/2022,2022-08-31
3021,54190,122,18643,225.1,21,5,30/08/2022,2022-08-31
3022,3102,7,1299,225.7,1,5,30/08/2022,2022-08-31
3023,63974,189,27836,295.4,23,5,30/08/2022,2022-08-31
3024,23852,94,14483,394.1,18,5,30/08/2022,2022-08-31
3025,12155,16,5508,131.6,4,4,30/08/2022,2022-08-31
3026,72,17,3809,23611.1,3,7,30/08/2022,2022-08-31
3027,6650,28,3872,421.1,2,5,30/08/2022,2022-08-31
3028,29198,80,11122,274,11,5,30/08/2022,2022-08-31
3029,93946,293,51512,311.9,69,5,30/08/2022,2022-08-31
3030,100311,309,48056,308,52,5,30/08/2022,2022-08-31
3031,18533,33,8156,178.1,6,4,30/08/2022,2022-08-31
3032,29449,55,13185,186.8,18,4,30/08/2022,2022-08-31
3033,14512,40,6070,275.6,13,5,30/08/2022,2022-08-31
3034,11633,14,5024,120.3,3,4,30/08/2022,2022-08-31
3036,5921,4,2224,67.6,1,3,30/08/2022,2022-08-31
3037,51156,149,21905,291.3,20,5,30/08/2022,2022-08-31
3038,27258,50,10485,183.4,6,4,30/08/2022,2022-08-31
3039,14252,27,7043,189.4,3,4,30/08/2022,2022-08-31
3040,25939,50,11464,192.8,10,4,30/08/2022,2022-08-31
3041,12412,34,5603,273.9,9,5,30/08/2022,2022-08-31
3042,15762,29,6998,184,6,4,30/08/2022,2022-08-31
3043,17715,42,7405,237.1,8,5,30/08/2022,2022-08-31
3044,27116,56,12893,206.5,18,5,30/08/2022,2022-08-31
3045,100,0,125,0,0,0,30/08/2022,2022-08-31
3046,34061,61,15691,179.1,8,4,30/08/2022,2022-08-31
3047,20901,42,8066,200.9,3,5,30/08/2022,2022-08-31
3048,18025,27,6535,149.8,5,4,30/08/2022,2022-08-31
3049,9266,28,4362,302.2,12,5,30/08/2022,2022-08-31
3050,119,0,2,0,0,0,30/08/2022,2022-08-31
3051,14939,36,6891,241,9,5,30/08/2022,2022-08-31
3052,5697,12,3406,210.6,5,5,30/08/2022,2022-08-31
3053,18538,43,8043,232,6,5,30/08/2022,2022-08-31
3054,8426,9,3785,106.8,0,4,30/08/2022,2022-08-31
3055,14160,39,6726,275.4,7,5,30/08/2022,2022-08-31
3056,24475,48,12168,196.1,14,4,30/08/2022,2022-08-31
3057,11502,34,6708,295.6,3,5,30/08/2022,2022-08-31
3058,33783,65,16508,192.4,15,4,30/08/2022,2022-08-31
3059,15466,35,9052,226.3,3,5,30/08/2022,2022-08-31
3060,14040,17,5463,121.1,2,4,30/08/2022,2022-08-31
3061,5059,6,1942,118.6,0,4,30/08/2022,2022-08-31
3062,0,0,5,0,0,0,30/08/2022,2022-08-31
3063,574,0,206,0,0,0,30/08/2022,2022-08-31
3064,75458,199,46574,263.7,44,5,30/08/2022,2022-08-31
3065,10447,12,4882,114.9,1,4,30/08/2022,2022-08-31
3066,8512,21,4355,246.7,3,5,30/08/2022,2022-08-31
3067,8199,19,4221,231.7,2,5,30/08/2022,2022-08-31
3068,18665,27,9273,144.7,3,4,30/08/2022,2022-08-31
3070,24567,48,12214,195.4,9,4,30/08/2022,2022-08-31
3071,18569,43,8991,231.6,5,5,30/08/2022,2022-08-31
3072,32848,105,15195,319.7,15,5,30/08/2022,2022-08-31
3073,50479,113,20818,223.9,21,5,30/08/2022,2022-08-31
3074,20522,37,7481,180.3,10,4,30/08/2022,2022-08-31
