LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Greater Bendigo (C),VIC193,118093,261,47408,221,38,5,Greater Bendigo,2022-09-08,2022-09-09
Greater Dandenong (C),VIC247,168201,223,58042,132.6,29,4,Greater Dandenong,2022-09-08,2022-09-09
Greater Geelong (C),VIC215,258934,583,107927,225.2,102,5,Greater Geelong,2022-09-08,2022-09-09
Greater Shepparton (C),VIC93,66498,205,25068,308.3,47,5,Greater Shepparton,2022-09-08,2022-09-09
Hepburn (S),VIC94,15975,24,4801,150.2,7,4,Hepburn,2022-09-08,2022-09-09
Hindmarsh (S),VIC152,5588,12,1635,214.7,2,5,Hindmarsh,2022-09-08,2022-09-09
Hobsons Bay (C),VIC235,97751,139,37385,142.2,27,4,Hobsons Bay,2022-09-08,2022-09-09
Horsham (RC),VIC153,19921,19,7168,95.4,2,3,Horsham,2022-09-08,2022-09-09
Hume (C),VIC198,233471,354,98249,151.6,68,4,Hume,2022-09-08,2022-09-09
Indigo (S),VIC191,16701,43,5505,257.5,10,5,Indigo,2022-09-08,2022-09-09
Interstate,,,12,6095,0,4,0,,2022-09-08,2022-09-09
Kingston (C),VIC226,165782,261,64602,157.4,43,4,Kingston,2022-09-08,2022-09-09
Knox (C),VIC209,164538,323,64182,196.3,67,4,Knox,2022-09-08,2022-09-09
Latrobe (C),VIC219,75561,164,28431,217,35,5,Latrobe,2022-09-08,2022-09-09
Loddon (S),VIC185,7504,5,1858,66.6,3,3,Loddon,2022-09-08,2022-09-09
Macedon Ranges (S),VIC228,50231,95,18287,189.1,9,4,Macedon Ranges,2022-09-08,2022-09-09
Manningham (C),VIC195,127573,185,47845,145,27,4,Manningham,2022-09-08,2022-09-09
Mansfield (S),VIC244,9176,13,3239,141.7,2,4,Mansfield,2022-09-08,2022-09-09
Maribyrnong (C),VIC234,93448,146,38966,156.2,25,4,Maribyrnong,2022-09-08,2022-09-09
Maroondah (C),VIC207,118558,222,47284,187.3,31,4,Maroondah,2022-09-08,2022-09-09
Melbourne (C),VIC132,178955,363,71815,202.8,82,5,Melbourne,2022-09-08,2022-09-09
Melton (C),VIC237,164895,395,78720,239.5,71,5,Melton,2022-09-08,2022-09-09
Mildura (RC),VIC222,55777,181,20849,324.5,32,5,Mildura,2022-09-08,2022-09-09
Mitchell (S),VIC211,46082,120,18835,260.4,15,5,Mitchell,2022-09-08,2022-09-09
Moira (S),VIC190,29925,45,9503,150.4,6,4,Moira,2022-09-08,2022-09-09
Monash (C),VIC210,202847,457,75080,225.3,81,5,Monash,2022-09-08,2022-09-09
Moonee Valley (C),VIC121,130294,183,52103,140.5,45,4,Moonee Valley,2022-09-08,2022-09-09
Moorabool (S),VIC236,35049,86,13851,245.4,16,5,Moorabool,2022-09-08,2022-09-09
Moreland (C),VIC131,185767,250,77992,134.6,42,4,Moreland,2022-09-08,2022-09-09
Mornington Peninsula (S),VIC204,167636,290,61548,173,55,4,Mornington Peninsula,2022-09-08,2022-09-09
Mount Alexander (S),VIC105,19754,53,6635,268.3,11,5,Mount Alexander,2022-09-08,2022-09-09
Moyne (S),VIC229,16953,44,5336,259.5,12,5,Moyne,2022-09-08,2022-09-09
Murrindindi (S),VIC250,14570,14,4151,96.1,1,3,Murrindindi,2022-09-08,2022-09-09
Nillumbik (S),VIC216,65094,107,25899,164.4,25,4,Nillumbik,2022-09-08,2022-09-09
Northern Grampians (S),VIC166,11402,31,3852,271.9,7,5,Northern Grampians,2022-09-08,2022-09-09
Overseas,,,2,191,0,0,0,,2022-09-08,2022-09-09
Overseas Traveller,,,0,621,0,0,0,,2022-09-08,2022-09-09
Port Phillip (C),VIC208,115601,171,44672,147.9,30,4,Port Phillip,2022-09-08,2022-09-09
Pyrenees (S),VIC217,7472,9,2211,120.4,3,4,Pyrenees,2022-09-08,2022-09-09
Queenscliffe (B),VIC238,2940,11,1121,374.1,1,5,Queenscliffe,2022-09-08,2022-09-09
South Gippsland (S),VIC178,29914,29,9386,96.9,2,3,South Gippsland,2022-09-08,2022-09-09
Southern Grampians (S),VIC233,16100,26,5257,161.5,6,4,Southern Grampians,2022-09-08,2022-09-09
Stonnington (C),VIC203,117768,156,42798,132.5,36,4,Stonnington,2022-09-08,2022-09-09
Strathbogie (S),VIC110,10781,14,2992,129.9,0,4,Strathbogie,2022-09-08,2022-09-09
Surf Coast (S),VIC225,33456,75,14628,224.2,13,5,Surf Coast,2022-09-08,2022-09-09
Swan Hill (RC),VIC180,20649,43,6665,208.2,8,5,Swan Hill,2022-09-08,2022-09-09
Towong (S),VIC187,6040,8,1570,132.5,2,4,Towong,2022-09-08,2022-09-09
Unincorporated Vic,,,1,445,0,0,0,,2022-09-08,2022-09-09
Unknown,,,31,5825,0,7,0,,2022-09-08,2022-09-09
Wangaratta (RC),VIC186,29187,67,10245,229.6,11,5,Wangaratta,2022-09-08,2022-09-09
Warrnambool (C),VIC179,35181,89,12984,253,12,5,Warrnambool,2022-09-08,2022-09-09
Wellington (S),VIC218,44380,83,14708,187,14,4,Wellington,2022-09-08,2022-09-09
West Wimmera (S),VIC232,3841,11,899,286.4,0,5,West Wimmera,2022-09-08,2022-09-09
Whitehorse (C),VIC196,178739,299,65650,167.3,42,4,Whitehorse,2022-09-08,2022-09-09
Whittlesea (C),VIC197,230238,342,96205,148.5,66,4,Whittlesea,2022-09-08,2022-09-09
Wodonga (C),VIC192,42083,104,16906,247.1,16,5,Wodonga,2022-09-08,2022-09-09
Wyndham (C),VIC221,270487,562,118104,207.8,89,5,Wyndham,2022-09-08,2022-09-09
Yarra (C),VIC202,101495,129,41792,127.1,25,4,Yarra,2022-09-08,2022-09-09
Yarra Ranges (S),VIC206,159462,218,60115,136.7,41,4,Yarra Ranges,2022-09-08,2022-09-09
Yarriambiack (S),VIC200,6639,6,1789,90.4,1,3,Yarriambiack,2022-09-08,2022-09-09
