postcode,population,active,cases,rate,new,band,data_date,file_processed_date,last7days_new
3068,18665,35,9563,187.5,6,4,2022-10-27,2022-10-28,41
3070,24567,40,12595,162.8,6,4,2022-10-27,2022-10-28,45
3071,18569,29,9280,156.2,9,4,2022-10-27,2022-10-28,34
3072,32848,43,15658,130.9,10,4,2022-10-27,2022-10-28,45
3073,50479,65,21459,128.8,13,4,2022-10-27,2022-10-28,71
3074,20522,14,7671,68.2,3,3,2022-10-27,2022-10-28,17
3075,22594,19,9223,84.1,3,3,2022-10-27,2022-10-28,22
3076,32395,27,14540,83.3,3,3,2022-10-27,2022-10-28,28
3078,11638,41,5825,352.3,5,5,2022-10-27,2022-10-28,42
3079,15990,26,7354,162.6,6,4,2022-10-27,2022-10-28,29
3081,13424,21,6046,156.4,5,4,2022-10-27,2022-10-28,24
3082,29713,30,12095,101,5,4,2022-10-27,2022-10-28,31
3083,31526,50,13128,158.6,5,4,2022-10-27,2022-10-28,55
3084,25514,69,11465,270.4,10,5,2022-10-27,2022-10-28,77
3085,13882,27,6116,194.5,3,4,2022-10-27,2022-10-28,28
3086,908,0,8,0,0,0,2022-10-27,2022-10-28,0
3087,9033,7,3854,77.5,0,3,2022-10-27,2022-10-28,7
3088,26890,36,11835,133.9,4,4,2022-10-27,2022-10-28,42
3089,11739,19,5560,161.9,3,4,2022-10-27,2022-10-28,20
3090,2362,0,1156,0,0,0,2022-10-27,2022-10-28,0
3091,1585,1,502,63.1,0,3,2022-10-27,2022-10-28,1
3093,3891,3,1702,77.1,0,3,2022-10-27,2022-10-28,3
3094,8963,16,3913,178.5,7,4,2022-10-27,2022-10-28,18
3095,27770,28,12343,100.8,4,4,2022-10-27,2022-10-28,29
3096,1966,23,812,1169.9,4,7,2022-10-27,2022-10-28,24
3097,1443,2,553,138.6,1,4,2022-10-27,2022-10-28,2
3099,4877,8,1893,164,1,4,2022-10-27,2022-10-28,9
3101,24604,43,9954,174.8,9,4,2022-10-27,2022-10-28,47
3102,6634,12,2851,180.9,1,4,2022-10-27,2022-10-28,12
3103,15343,19,5599,123.8,5,4,2022-10-27,2022-10-28,21
3104,20404,33,8238,161.7,13,4,2022-10-27,2022-10-28,35
3105,10877,8,4554,73.5,3,3,2022-10-27,2022-10-28,10
3106,16620,14,6560,84.2,5,3,2022-10-27,2022-10-28,17
3107,13557,6,5664,44.3,2,2,2022-10-27,2022-10-28,6
3108,20823,33,9905,158.5,6,4,2022-10-27,2022-10-28,37
3109,28357,25,11758,88.2,4,3,2022-10-27,2022-10-28,31
3111,12348,14,5018,113.4,3,4,2022-10-27,2022-10-28,14
3113,8460,11,3618,130,0,4,2022-10-27,2022-10-28,13
3114,3823,12,1513,313.9,2,5,2022-10-27,2022-10-28,12
3115,3799,9,1509,236.9,0,5,2022-10-27,2022-10-28,9
3116,9872,9,4792,91.2,1,3,2022-10-27,2022-10-28,10
3121,30502,28,14287,91.8,4,3,2022-10-27,2022-10-28,34
3122,23508,32,9517,136.1,7,4,2022-10-27,2022-10-28,38
3123,14319,18,6215,125.7,4,4,2022-10-27,2022-10-28,19
3124,22091,45,9182,203.7,8,5,2022-10-27,2022-10-28,50
3125,15021,16,5972,106.5,2,4,2022-10-27,2022-10-28,16
3126,8060,13,2943,161.3,1,4,2022-10-27,2022-10-28,12
3127,18445,32,7499,173.5,4,4,2022-10-27,2022-10-28,34
3128,19832,28,8696,141.2,3,4,2022-10-27,2022-10-28,32
3129,17374,20,7046,115.1,7,4,2022-10-27,2022-10-28,21
3130,32171,61,13938,189.6,13,4,2022-10-27,2022-10-28,67
3131,22499,30,9121,133.3,3,4,2022-10-27,2022-10-28,35
3132,16148,16,7032,99.1,5,3,2022-10-27,2022-10-28,19
3133,22119,50,9128,226.1,12,5,2022-10-27,2022-10-28,61
3134,32782,57,14610,173.9,7,4,2022-10-27,2022-10-28,57
3135,19954,30,8795,150.3,1,4,2022-10-27,2022-10-28,34
3136,44373,61,19335,137.5,10,4,2022-10-27,2022-10-28,73
3137,13872,12,6292,86.5,0,3,2022-10-27,2022-10-28,13
3138,21964,33,9907,150.2,3,4,2022-10-27,2022-10-28,35
3139,13722,9,5072,65.6,2,3,2022-10-27,2022-10-28,9
3140,16532,12,7093,72.6,3,3,2022-10-27,2022-10-28,13
3141,25149,37,10663,147.1,8,4,2022-10-27,2022-10-28,41
3142,12912,10,4473,77.4,2,3,2022-10-27,2022-10-28,10
3143,9052,10,3700,110.5,1,4,2022-10-27,2022-10-28,16
3144,10885,11,4259,101.1,2,4,2022-10-27,2022-10-28,12
3145,23294,40,9900,171.7,11,4,2022-10-27,2022-10-28,45
3146,25256,34,10732,134.6,9,4,2022-10-27,2022-10-28,36
3147,14634,33,6493,225.5,7,5,2022-10-27,2022-10-28,40
3148,8643,20,3850,231.4,2,5,2022-10-27,2022-10-28,23
3149,33612,40,13905,119,6,4,2022-10-27,2022-10-28,45
3150,60082,89,23944,148.1,11,4,2022-10-27,2022-10-28,108
3151,10269,13,3967,126.6,0,4,2022-10-27,2022-10-28,15
3152,33089,58,14213,175.3,10,4,2022-10-27,2022-10-28,70
3153,20552,22,9065,107,2,4,2022-10-27,2022-10-28,25
3154,4418,4,1996,90.5,1,3,2022-10-27,2022-10-28,5
3155,22193,35,9685,157.7,8,4,2022-10-27,2022-10-28,38
3156,37458,70,16188,186.9,11,4,2022-10-27,2022-10-28,81
3158,6648,7,2986,105.3,0,4,2022-10-27,2022-10-28,8
3159,2652,4,1064,150.8,0,4,2022-10-27,2022-10-28,4
3160,9014,10,3983,110.9,3,4,2022-10-27,2022-10-28,10
3161,15271,18,7548,117.9,5,4,2022-10-27,2022-10-28,19
3162,17452,23,8181,131.8,2,4,2022-10-27,2022-10-28,24
3163,32355,54,13860,166.9,11,4,2022-10-27,2022-10-28,58
3164,0,0,0,0,0,0,2022-10-27,2022-10-28,0
3165,27636,46,13148,166.4,3,4,2022-10-27,2022-10-28,49
3166,23759,24,10798,101,5,4,2022-10-27,2022-10-28,34
3167,9259,8,4059,86.4,2,3,2022-10-27,2022-10-28,8
3168,20200,38,9645,188.1,10,4,2022-10-27,2022-10-28,42
3169,20122,21,8275,104.4,6,4,2022-10-27,2022-10-28,26
3170,19370,17,8330,87.8,2,3,2022-10-27,2022-10-28,22
3171,21713,20,7801,92.1,2,3,2022-10-27,2022-10-28,21
3172,23091,26,8812,112.6,6,4,2022-10-27,2022-10-28,27
3173,25785,17,11868,65.9,4,3,2022-10-27,2022-10-28,22
3174,38465,29,15111,75.4,4,3,2022-10-27,2022-10-28,35
3175,53297,39,19925,73.2,6,3,2022-10-27,2022-10-28,47
3177,11305,5,4061,44.2,0,2,2022-10-27,2022-10-28,6
3178,33669,37,13999,109.9,4,4,2022-10-27,2022-10-28,41
3179,6019,6,2666,99.7,0,3,2022-10-27,2022-10-28,6
3180,7462,8,3065,107.2,2,4,2022-10-27,2022-10-28,10
3181,20267,20,9227,98.7,5,3,2022-10-27,2022-10-28,27
3182,23394,23,10499,98.3,5,3,2022-10-27,2022-10-28,28
3183,18491,22,8566,119,4,4,2022-10-27,2022-10-28,28
3184,15547,11,6463,70.8,1,3,2022-10-27,2022-10-28,12
3185,12932,13,5851,100.5,1,4,2022-10-27,2022-10-28,16
3186,23258,22,9062,94.6,5,3,2022-10-27,2022-10-28,23
3187,15997,20,7110,125,8,4,2022-10-27,2022-10-28,22
3188,18082,20,7554,110.6,2,4,2022-10-27,2022-10-28,21
3189,5894,7,2866,118.8,0,4,2022-10-27,2022-10-28,9
3190,10457,14,5236,133.9,1,4,2022-10-27,2022-10-28,15
3191,10242,17,4523,166,5,4,2022-10-27,2022-10-28,17
3192,22292,26,10410,116.6,5,4,2022-10-27,2022-10-28,27
3193,19505,28,7889,143.6,5,4,2022-10-27,2022-10-28,33
3194,12965,18,5573,138.8,4,4,2022-10-27,2022-10-28,19
3195,35867,47,16119,131,7,4,2022-10-27,2022-10-28,50
3196,25329,23,11134,90.8,1,3,2022-10-27,2022-10-28,28
3197,11547,11,4583,95.3,3,3,2022-10-27,2022-10-28,12
3198,16462,16,7027,97.2,4,3,2022-10-27,2022-10-28,20
3199,54299,79,22425,145.5,15,4,2022-10-27,2022-10-28,92
3200,5759,17,2287,295.2,0,5,2022-10-27,2022-10-28,21
3201,20713,21,9175,101.4,2,4,2022-10-27,2022-10-28,22
3202,2907,6,1168,206.4,1,5,2022-10-27,2022-10-28,9
3204,30642,53,13874,173,11,4,2022-10-27,2022-10-28,56
3205,10919,46,5153,421.3,3,5,2022-10-27,2022-10-28,46
3206,10366,12,4194,115.8,1,4,2022-10-27,2022-10-28,12
3207,16180,22,7565,136,1,4,2022-10-27,2022-10-28,25
3211,1319,2,478,151.6,0,4,2022-10-27,2022-10-28,2
3212,16650,28,8309,168.2,9,4,2022-10-27,2022-10-28,36
3213,4032,0,0,0,0,0,2022-10-27,2022-10-28,0
3214,23960,31,8980,129.4,7,4,2022-10-27,2022-10-28,34
3215,20615,27,8739,131,6,4,2022-10-27,2022-10-28,31
3216,56285,86,25203,152.8,10,4,2022-10-27,2022-10-28,95
3217,6607,29,10746,438.9,5,5,2022-10-27,2022-10-28,32
3218,13438,17,6437,126.5,1,4,2022-10-27,2022-10-28,21
3219,19719,29,7978,147.1,4,4,2022-10-27,2022-10-28,39
3220,16352,14,7018,85.6,1,3,2022-10-27,2022-10-28,13
3221,754,1,286,132.6,1,4,2022-10-27,2022-10-28,1
3222,14962,21,6694,140.4,5,4,2022-10-27,2022-10-28,24
3223,7401,22,2996,297.3,3,5,2022-10-27,2022-10-28,22
3224,14187,34,6080,239.7,6,5,2022-10-27,2022-10-28,38
3225,4058,8,2011,197.1,2,4,2022-10-27,2022-10-28,9
3226,14161,28,7407,197.7,2,4,2022-10-27,2022-10-28,30
3227,4821,9,2044,186.7,1,4,2022-10-27,2022-10-28,9
3228,17939,35,9906,195.1,5,4,2022-10-27,2022-10-28,39
3230,2548,5,1258,196.2,0,4,2022-10-27,2022-10-28,5
3231,1257,0,666,0,0,0,2022-10-27,2022-10-28,0
3232,1111,0,527,0,0,0,2022-10-27,2022-10-28,0
3233,2029,1,622,49.3,0,2,2022-10-27,2022-10-28,1
3234,179,0,0,0,0,0,2022-10-27,2022-10-28,0
3235,380,1,158,263.2,0,5,2022-10-27,2022-10-28,1
3236,230,0,60,0,0,0,2022-10-27,2022-10-28,0
3237,218,0,49,0,0,0,2022-10-27,2022-10-28,0
3238,219,0,59,0,0,0,2022-10-27,2022-10-28,0
3239,423,0,111,0,0,0,2022-10-27,2022-10-28,0
3240,2026,2,878,98.7,1,3,2022-10-27,2022-10-28,2
3241,2565,1,946,39,0,2,2022-10-27,2022-10-28,1
3242,828,0,255,0,0,0,2022-10-27,2022-10-28,0
3243,357,1,121,280.1,0,5,2022-10-27,2022-10-28,0
3249,3204,2,814,62.4,0,3,2022-10-27,2022-10-28,2
3250,12250,10,4274,81.6,4,3,2022-10-27,2022-10-28,12
3251,522,0,139,0,0,0,2022-10-27,2022-10-28,0
3254,307,0,127,0,0,0,2022-10-27,2022-10-28,0
3260,4768,7,1287,146.8,0,4,2022-10-27,2022-10-28,8
3264,2289,3,733,131.1,0,4,2022-10-27,2022-10-28,3
3265,2614,2,753,76.5,0,3,2022-10-27,2022-10-28,2
3266,3071,1,885,32.6,1,2,2022-10-27,2022-10-28,1
3267,245,0,49,0,0,0,2022-10-27,2022-10-28,0
3268,2601,1,710,38.4,0,2,2022-10-27,2022-10-28,1
3269,729,0,195,0,0,0,2022-10-27,2022-10-28,0
3270,251,0,79,0,0,0,2022-10-27,2022-10-28,0
3271,193,0,29,0,0,0,2022-10-27,2022-10-28,0
3272,1533,1,404,65.2,0,3,2022-10-27,2022-10-28,1
3273,146,0,25,0,0,0,2022-10-27,2022-10-28,0
3274,242,0,58,0,0,0,2022-10-27,2022-10-28,0
3275,426,0,184,0,0,0,2022-10-27,2022-10-28,0
3276,479,0,131,0,0,0,2022-10-27,2022-10-28,0
3277,1922,4,578,208.1,2,5,2022-10-27,2022-10-28,4
3278,315,0,106,0,0,0,2022-10-27,2022-10-28,0
3279,291,1,108,343.6,0,5,2022-10-27,2022-10-28,1
3280,31568,77,12651,243.9,10,5,2022-10-27,2022-10-28,83
3281,1702,1,696,58.8,0,3,2022-10-27,2022-10-28,3
3282,2363,2,927,84.6,0,3,2022-10-27,2022-10-28,3
3283,1361,1,444,73.5,0,3,2022-10-27,2022-10-28,1
3284,3437,3,1315,87.3,1,3,2022-10-27,2022-10-28,5
3285,1210,3,420,247.9,2,5,2022-10-27,2022-10-28,3
3286,564,0,129,0,0,0,2022-10-27,2022-10-28,0
3287,436,0,112,0,0,0,2022-10-27,2022-10-28,0
3289,757,0,200,0,0,0,2022-10-27,2022-10-28,0
3292,187,0,24,0,0,0,2022-10-27,2022-10-28,0
3293,302,2,57,662.3,0,6,2022-10-27,2022-10-28,2
3294,954,1,291,104.8,0,4,2022-10-27,2022-10-28,2
3300,10087,9,3676,89.2,2,3,2022-10-27,2022-10-28,12
3301,1212,3,385,247.5,1,5,2022-10-27,2022-10-28,3
3302,371,0,101,0,0,0,2022-10-27,2022-10-28,0
3303,338,0,66,0,0,0,2022-10-27,2022-10-28,0
3304,2725,2,676,73.4,0,3,2022-10-27,2022-10-28,1
3305,12815,22,4187,171.7,3,4,2022-10-27,2022-10-28,24
3309,126,0,28,0,0,0,2022-10-27,2022-10-28,0
3310,272,0,55,0,0,0,2022-10-27,2022-10-28,0
3311,1696,0,469,0,0,0,2022-10-27,2022-10-28,0
3312,1033,1,167,96.8,0,3,2022-10-27,2022-10-28,1
3314,525,0,166,0,0,0,2022-10-27,2022-10-28,0
3315,1629,0,451,0,0,0,2022-10-27,2022-10-28,2
3317,197,0,63,0,0,0,2022-10-27,2022-10-28,0
3318,1265,1,303,79.1,0,3,2022-10-27,2022-10-28,1
3319,345,0,65,0,0,0,2022-10-27,2022-10-28,0
3321,1519,1,674,65.8,0,3,2022-10-27,2022-10-28,1
3322,176,0,53,0,0,0,2022-10-27,2022-10-28,0
3323,88,0,21,0,0,0,2022-10-27,2022-10-28,0
3324,531,0,111,0,0,0,2022-10-27,2022-10-28,0
3325,480,0,94,0,0,0,2022-10-27,2022-10-28,0
3328,1720,2,912,116.3,1,4,2022-10-27,2022-10-28,2
3329,284,0,77,0,0,0,2022-10-27,2022-10-28,0
3330,222,0,51,0,0,0,2022-10-27,2022-10-28,0
3331,5996,0,2897,0,0,0,2022-10-27,2022-10-28,2
3332,1013,2,413,197.4,0,4,2022-10-27,2022-10-28,3
3333,827,1,251,120.9,0,4,2022-10-27,2022-10-28,1
3334,566,0,134,0,0,0,2022-10-27,2022-10-28,0
3335,5859,10,4770,170.7,2,4,2022-10-27,2022-10-28,10
3336,0,0,0,0,0,0,2022-10-27,2022-10-28,0
3337,36455,33,16985,90.5,3,3,2022-10-27,2022-10-28,38
3338,23419,34,16463,145.2,6,4,2022-10-27,2022-10-28,37
3340,21123,21,10122,99.4,4,3,2022-10-27,2022-10-28,23
3341,1666,1,603,60,1,3,2022-10-27,2022-10-28,1
3342,3440,3,1396,87.2,1,3,2022-10-27,2022-10-28,5
3345,1151,3,479,260.6,0,5,2022-10-27,2022-10-28,3
3350,59147,116,28294,196.1,15,4,2022-10-27,2022-10-28,130
3351,8169,9,3153,110.2,3,4,2022-10-27,2022-10-28,11
3352,16000,28,7216,175,4,4,2022-10-27,2022-10-28,33
3355,13016,17,4777,130.6,4,4,2022-10-27,2022-10-28,19
3356,16322,19,6583,116.4,3,4,2022-10-27,2022-10-28,21
3357,3714,7,1601,188.5,1,4,2022-10-27,2022-10-28,9
3360,765,0,235,0,0,0,2022-10-27,2022-10-28,0
3361,680,0,189,0,0,0,2022-10-27,2022-10-28,0
3363,3476,1,1135,28.8,0,2,2022-10-27,2022-10-28,1
3364,2149,3,668,139.6,1,4,2022-10-27,2022-10-28,3
3370,1782,0,552,0,0,0,2022-10-27,2022-10-28,1
3371,990,2,265,202,0,5,2022-10-27,2022-10-28,2
3373,2291,2,881,87.3,0,3,2022-10-27,2022-10-28,3
3374,399,0,142,0,0,0,2022-10-27,2022-10-28,0
3375,206,0,98,0,0,0,2022-10-27,2022-10-28,0
3377,9414,10,3248,106.2,5,4,2022-10-27,2022-10-28,14
3378,149,0,36,0,0,0,2022-10-27,2022-10-28,0
3379,801,0,142,0,0,0,2022-10-27,2022-10-28,0
3380,6033,3,2365,49.7,0,2,2022-10-27,2022-10-28,3
3381,1211,6,455,495.5,0,5,2022-10-27,2022-10-28,7
3384,547,0,187,0,0,0,2022-10-27,2022-10-28,0
3385,517,0,141,0,0,0,2022-10-27,2022-10-28,0
3387,315,0,79,0,0,0,2022-10-27,2022-10-28,0
3388,562,2,147,355.9,0,5,2022-10-27,2022-10-28,2
3390,914,1,288,109.4,0,4,2022-10-27,2022-10-28,1
3391,172,0,18,0,0,0,2022-10-27,2022-10-28,0
3392,581,2,163,344.2,0,5,2022-10-27,2022-10-28,3
3393,2684,2,835,74.5,0,3,2022-10-27,2022-10-28,2
3395,361,0,80,0,0,0,2022-10-27,2022-10-28,0
3396,738,0,168,0,0,0,2022-10-27,2022-10-28,0
3400,14541,14,5687,96.3,1,3,2022-10-27,2022-10-28,16
3401,4418,7,1516,158.4,1,4,2022-10-27,2022-10-28,8
3407,422,0,128,0,0,0,2022-10-27,2022-10-28,0
3409,937,0,254,0,0,0,2022-10-27,2022-10-28,0
3412,299,0,99,0,0,0,2022-10-27,2022-10-28,0
3413,220,0,35,0,0,0,2022-10-27,2022-10-28,0
3414,1824,3,455,164.5,0,4,2022-10-27,2022-10-28,3
3415,40,0,17,0,0,0,2022-10-27,2022-10-28,0
3418,2771,3,961,108.3,1,4,2022-10-27,2022-10-28,4
3419,806,1,200,124.1,0,4,2022-10-27,2022-10-28,1
3420,277,0,61,0,0,0,2022-10-27,2022-10-28,0
3423,480,0,104,0,0,0,2022-10-27,2022-10-28,0
3424,769,0,215,0,0,0,2022-10-27,2022-10-28,0
3427,2761,4,2565,144.9,1,4,2022-10-27,2022-10-28,5
3428,680,0,246,0,0,0,2022-10-27,2022-10-28,0
3429,36296,72,16070,198.4,11,4,2022-10-27,2022-10-28,82
3430,322,0,80,0,0,0,2022-10-27,2022-10-28,0
3431,3945,2,1686,50.7,0,3,2022-10-27,2022-10-28,2
3432,196,0,50,0,0,0,2022-10-27,2022-10-28,0
3433,216,0,83,0,0,0,2022-10-27,2022-10-28,0
3434,5070,1,2147,19.7,0,1,2022-10-27,2022-10-28,2
3435,2878,3,1101,104.2,0,4,2022-10-27,2022-10-28,4
3437,10445,14,4424,134,3,4,2022-10-27,2022-10-28,14
3438,2386,2,1074,83.8,0,3,2022-10-27,2022-10-28,3
3440,2040,5,789,245.1,2,5,2022-10-27,2022-10-28,5
3441,1337,0,491,0,0,0,2022-10-27,2022-10-28,0
3442,7463,6,3199,80.4,1,3,2022-10-27,2022-10-28,5
3444,9197,13,3430,141.4,3,4,2022-10-27,2022-10-28,13
3446,1028,0,371,0,0,0,2022-10-27,2022-10-28,1
3447,448,1,160,223.2,0,5,2022-10-27,2022-10-28,1
3448,878,1,271,113.9,0,4,2022-10-27,2022-10-28,1
3450,6838,9,2661,131.6,0,4,2022-10-27,2022-10-28,14
3451,5654,4,2054,70.7,0,3,2022-10-27,2022-10-28,5
3453,1725,2,711,115.9,0,4,2022-10-27,2022-10-28,3
3458,1947,5,765,256.8,0,5,2022-10-27,2022-10-28,6
3460,2566,2,798,77.9,1,3,2022-10-27,2022-10-28,2
3461,4150,5,1305,120.5,2,4,2022-10-27,2022-10-28,6
3462,1173,1,402,85.3,0,3,2022-10-27,2022-10-28,1
3463,2454,4,666,163,1,4,2022-10-27,2022-10-28,4
3464,1118,1,417,89.4,0,3,2022-10-27,2022-10-28,1
3465,9770,9,3017,92.1,0,3,2022-10-27,2022-10-28,10
3467,1196,0,328,0,0,0,2022-10-27,2022-10-28,0
3468,284,0,52,0,0,0,2022-10-27,2022-10-28,0
3469,278,0,73,0,0,0,2022-10-27,2022-10-28,0
3472,1482,0,326,0,0,0,2022-10-27,2022-10-28,0
3475,348,1,78,287.4,0,5,2022-10-27,2022-10-28,1
3477,824,0,188,0,0,0,2022-10-27,2022-10-28,0
3478,2457,0,688,0,0,0,2022-10-27,2022-10-28,0
3480,1862,0,503,0,0,0,2022-10-27,2022-10-28,0
3482,169,0,26,0,0,0,2022-10-27,2022-10-28,0
3483,888,0,194,0,0,0,2022-10-27,2022-10-28,0
3485,302,0,63,0,0,0,2022-10-27,2022-10-28,0
3487,96,0,20,0,0,0,2022-10-27,2022-10-28,0
3488,110,0,26,0,0,0,2022-10-27,2022-10-28,0
3489,53,0,15,0,0,0,2022-10-27,2022-10-28,0
3490,1290,0,321,0,0,0,2022-10-27,2022-10-28,0
3491,133,0,19,0,0,0,2022-10-27,2022-10-28,0
3494,661,0,155,0,0,0,2022-10-27,2022-10-28,0
3496,6224,6,2192,96.4,2,3,2022-10-27,2022-10-28,5
3498,5324,4,2113,75.1,0,3,2022-10-27,2022-10-28,5
3500,32738,38,13906,116.1,7,4,2022-10-27,2022-10-28,38
3501,1939,3,843,154.7,0,4,2022-10-27,2022-10-28,3
3505,4829,1,1704,20.7,1,2,2022-10-27,2022-10-28,3
3506,37,0,10,0,0,0,2022-10-27,2022-10-28,0
3507,157,0,45,0,0,0,2022-10-27,2022-10-28,0
3509,231,0,55,0,0,0,2022-10-27,2022-10-28,0
3512,371,0,99,0,0,0,2022-10-27,2022-10-28,0
3515,1940,6,1078,309.3,0,5,2022-10-27,2022-10-28,7
3516,694,1,225,144.1,0,4,2022-10-27,2022-10-28,1
3517,1416,0,410,0,0,0,2022-10-27,2022-10-28,0
3518,1307,0,293,0,0,0,2022-10-27,2022-10-28,0
3520,179,0,32,0,0,0,2022-10-27,2022-10-28,0
3521,660,2,263,303,0,5,2022-10-27,2022-10-28,3
3522,334,1,82,299.4,1,5,2022-10-27,2022-10-28,1
3523,3619,5,1045,138.2,3,4,2022-10-27,2022-10-28,5
3525,1302,0,331,0,0,0,2022-10-27,2022-10-28,0
3527,785,0,177,0,0,0,2022-10-27,2022-10-28,0
3529,120,0,23,0,0,0,2022-10-27,2022-10-28,0
3530,125,0,20,0,0,0,2022-10-27,2022-10-28,0
3531,191,0,62,0,0,0,2022-10-27,2022-10-28,0
3533,779,0,163,0,0,0,2022-10-27,2022-10-28,0
3537,1042,0,247,0,0,0,2022-10-27,2022-10-28,0
3540,286,1,66,349.7,0,5,2022-10-27,2022-10-28,1
3542,155,0,31,0,0,0,2022-10-27,2022-10-28,0
3544,249,0,63,0,0,0,2022-10-27,2022-10-28,0
3546,403,0,106,0,0,0,2022-10-27,2022-10-28,0
3549,3527,0,1205,0,0,0,2022-10-27,2022-10-28,0
3550,40341,59,16422,146.3,9,4,2022-10-27,2022-10-28,63
3551,29564,59,14772,199.6,7,4,2022-10-27,2022-10-28,63
3555,19688,39,7838,198.1,4,4,2022-10-27,2022-10-28,45
3556,13087,17,5441,129.9,6,4,2022-10-27,2022-10-28,16
3557,785,1,293,127.4,0,4,2022-10-27,2022-10-28,1
3558,916,1,254,109.2,0,4,2022-10-27,2022-10-28,1
3559,545,1,104,183.5,0,4,2022-10-27,2022-10-28,1
3561,4434,4,1263,90.2,2,3,2022-10-27,2022-10-28,6
3562,278,0,70,0,0,0,2022-10-27,2022-10-28,0
