postcode,population,active,cases,rate,new,band,data_date,file_processed_date,last7days_new
3125,15021,52,6155,346.2,7,5,2022-11-24,2022-11-25,55
3126,8060,30,3027,372.2,4,5,2022-11-24,2022-11-25,33
3127,18445,73,7753,395.8,14,5,2022-11-24,2022-11-25,83
3128,19832,72,8923,363,10,5,2022-11-24,2022-11-25,78
3129,17374,59,7264,339.6,13,5,2022-11-24,2022-11-25,65
3130,32171,129,14448,401,22,5,2022-11-24,2022-11-25,152
3131,22499,100,9432,444.5,17,5,2022-11-24,2022-11-25,107
3132,16148,68,7253,421.1,18,5,2022-11-24,2022-11-25,78
3133,22119,74,9439,334.6,14,5,2022-11-24,2022-11-25,88
3134,32782,106,15017,323.3,12,5,2022-11-24,2022-11-25,116
3135,19954,102,9103,511.2,16,6,2022-11-24,2022-11-25,120
3136,44373,151,19859,340.3,21,5,2022-11-24,2022-11-25,178
3137,13872,38,6464,273.9,7,5,2022-11-24,2022-11-25,45
3138,21964,79,10201,359.7,16,5,2022-11-24,2022-11-25,93
3139,13722,45,5198,327.9,9,5,2022-11-24,2022-11-25,49
3140,16532,67,7286,405.3,15,5,2022-11-24,2022-11-25,75
3141,25149,79,11008,314.1,14,5,2022-11-24,2022-11-25,84
3142,12912,19,4593,147.1,3,4,2022-11-24,2022-11-25,22
3143,9052,27,3833,298.3,5,5,2022-11-24,2022-11-25,30
3144,10885,24,4395,220.5,6,5,2022-11-24,2022-11-25,28
3145,23294,82,10268,352,9,5,2022-11-24,2022-11-25,91
3146,25256,69,11024,273.2,5,5,2022-11-24,2022-11-25,76
3147,14634,48,6685,328,10,5,2022-11-24,2022-11-25,52
3148,8643,25,3950,289.3,6,5,2022-11-24,2022-11-25,29
3149,33612,138,14360,410.6,28,5,2022-11-24,2022-11-25,152
3150,60082,207,24706,344.5,28,5,2022-11-24,2022-11-25,253
3151,10269,49,4137,477.2,8,5,2022-11-24,2022-11-25,50
3152,33089,96,14638,290.1,19,5,2022-11-24,2022-11-25,105
3153,20552,99,9344,481.7,16,5,2022-11-24,2022-11-25,112
3154,4418,12,2043,271.6,3,5,2022-11-24,2022-11-25,12
3155,22193,80,9991,360.5,13,5,2022-11-24,2022-11-25,86
3156,37458,102,16633,272.3,19,5,2022-11-24,2022-11-25,115
3158,6648,18,3068,270.8,1,5,2022-11-24,2022-11-25,21
3159,2652,1,1089,37.7,0,2,2022-11-24,2022-11-25,3
3160,9014,39,4097,432.7,4,5,2022-11-24,2022-11-25,45
3161,15271,66,7769,432.2,14,5,2022-11-24,2022-11-25,70
3162,17452,62,8411,355.3,10,5,2022-11-24,2022-11-25,74
3163,32355,119,14317,367.8,15,5,2022-11-24,2022-11-25,132
3164,0,0,0,0,0,0,2022-11-24,2022-11-25,0
3165,27636,81,13490,293.1,16,5,2022-11-24,2022-11-25,90
3166,23759,88,11138,370.4,23,5,2022-11-24,2022-11-25,101
3167,9259,19,4138,205.2,3,5,2022-11-24,2022-11-25,22
3168,20200,52,9861,257.4,12,5,2022-11-24,2022-11-25,58
3169,20122,53,8472,263.4,11,5,2022-11-24,2022-11-25,57
3170,19370,41,8523,211.7,5,5,2022-11-24,2022-11-25,45
3171,21713,49,7963,225.7,9,5,2022-11-24,2022-11-25,53
3172,23091,45,8995,194.9,11,4,2022-11-24,2022-11-25,51
3173,25785,64,12119,248.2,14,5,2022-11-24,2022-11-25,67
3174,38465,71,15384,184.6,10,4,2022-11-24,2022-11-25,79
3175,53297,148,20354,277.7,22,5,2022-11-24,2022-11-25,161
3177,11305,35,4146,309.6,3,5,2022-11-24,2022-11-25,38
3178,33669,93,14366,276.2,19,5,2022-11-24,2022-11-25,101
3179,6019,19,2728,315.7,5,5,2022-11-24,2022-11-25,21
3180,7462,26,3163,348.4,2,5,2022-11-24,2022-11-25,29
3181,20267,75,9517,370.1,18,5,2022-11-24,2022-11-25,85
3182,23394,65,10768,277.8,11,5,2022-11-24,2022-11-25,76
3183,18491,63,8788,340.7,16,5,2022-11-24,2022-11-25,75
3184,15547,50,6669,321.6,13,5,2022-11-24,2022-11-25,55
3185,12932,56,6039,433,21,5,2022-11-24,2022-11-25,60
3186,23258,77,9353,331.1,13,5,2022-11-24,2022-11-25,89
3187,15997,53,7293,331.3,16,5,2022-11-24,2022-11-25,56
3188,18082,66,7775,365,12,5,2022-11-24,2022-11-25,71
3189,5894,24,2944,407.2,2,5,2022-11-24,2022-11-25,26
3190,10457,48,5375,459,8,5,2022-11-24,2022-11-25,51
3191,10242,43,4702,419.8,10,5,2022-11-24,2022-11-25,52
3192,22292,112,10765,502.4,22,6,2022-11-24,2022-11-25,120
3193,19505,59,8153,302.5,17,5,2022-11-24,2022-11-25,62
3194,12965,46,5743,354.8,9,5,2022-11-24,2022-11-25,54
3195,35867,117,16539,326.2,21,5,2022-11-24,2022-11-25,127
3196,25329,71,11411,280.3,17,5,2022-11-24,2022-11-25,75
3197,11547,40,4697,346.4,8,5,2022-11-24,2022-11-25,40
3198,16462,45,7223,273.4,9,5,2022-11-24,2022-11-25,47
3199,54299,198,23015,364.6,28,5,2022-11-24,2022-11-25,212
3200,5759,5,2324,86.8,1,3,2022-11-24,2022-11-25,5
3201,20713,77,9387,371.7,16,5,2022-11-24,2022-11-25,81
3202,2907,11,1193,378.4,1,5,2022-11-24,2022-11-25,10
3204,30642,96,14286,313.3,20,5,2022-11-24,2022-11-25,110
3205,10919,48,5312,439.6,13,5,2022-11-24,2022-11-25,52
3206,10366,24,4313,231.5,5,5,2022-11-24,2022-11-25,27
3207,16180,63,7792,389.4,18,5,2022-11-24,2022-11-25,68
3211,1319,2,482,151.6,0,4,2022-11-24,2022-11-25,2
3212,16650,82,8565,492.5,14,5,2022-11-24,2022-11-25,91
3213,4032,0,0,0,0,0,2022-11-24,2022-11-25,0
3214,23960,77,9227,321.4,14,5,2022-11-24,2022-11-25,83
3215,20615,86,8988,417.2,12,5,2022-11-24,2022-11-25,92
3216,56285,231,25942,410.4,49,5,2022-11-24,2022-11-25,252
3217,6607,82,11037,1241.1,13,7,2022-11-24,2022-11-25,95
3218,13438,62,6635,461.4,3,5,2022-11-24,2022-11-25,69
3219,19719,76,8219,385.4,18,5,2022-11-24,2022-11-25,80
3220,16352,58,7237,354.7,14,5,2022-11-24,2022-11-25,65
3221,754,5,297,663.1,0,6,2022-11-24,2022-11-25,5
3222,14962,64,6907,427.8,18,5,2022-11-24,2022-11-25,74
3223,7401,31,3129,418.9,7,5,2022-11-24,2022-11-25,35
3224,14187,53,6274,373.6,5,5,2022-11-24,2022-11-25,66
3225,4058,25,2114,616.1,6,6,2022-11-24,2022-11-25,28
3226,14161,71,7682,501.4,10,6,2022-11-24,2022-11-25,75
3227,4821,16,2096,331.9,1,5,2022-11-24,2022-11-25,19
3228,17939,60,10169,334.5,11,5,2022-11-24,2022-11-25,68
3230,2548,16,1305,627.9,5,6,2022-11-24,2022-11-25,26
3231,1257,5,703,397.8,1,5,2022-11-24,2022-11-25,6
3232,1111,3,541,270,1,5,2022-11-24,2022-11-25,3
3233,2029,4,647,197.1,1,4,2022-11-24,2022-11-25,4
3234,179,0,0,0,0,0,2022-11-24,2022-11-25,0
3235,380,2,162,526.3,0,6,2022-11-24,2022-11-25,2
3236,230,1,64,434.8,0,5,2022-11-24,2022-11-25,1
3237,218,1,52,458.7,0,5,2022-11-24,2022-11-25,1
3238,219,0,61,0,0,0,2022-11-24,2022-11-25,0
3239,423,0,111,0,0,0,2022-11-24,2022-11-25,0
3240,2026,1,894,49.4,0,2,2022-11-24,2022-11-25,1
3241,2565,11,978,428.8,2,5,2022-11-24,2022-11-25,13
3242,828,2,261,241.5,1,5,2022-11-24,2022-11-25,2
3243,357,1,122,280.1,0,5,2022-11-24,2022-11-25,0
3249,3204,7,834,218.5,1,5,2022-11-24,2022-11-25,8
3250,12250,49,4381,400,14,5,2022-11-24,2022-11-25,51
3251,522,2,143,383.1,0,5,2022-11-24,2022-11-25,2
3254,307,0,127,0,0,0,2022-11-24,2022-11-25,0
3260,4768,18,1333,377.5,0,5,2022-11-24,2022-11-25,19
3264,2289,19,773,830.1,6,6,2022-11-24,2022-11-25,20
3265,2614,10,780,382.6,5,5,2022-11-24,2022-11-25,11
3266,3071,14,919,455.9,5,5,2022-11-24,2022-11-25,16
3267,245,2,51,816.3,2,6,2022-11-24,2022-11-25,2
3268,2601,8,734,307.6,2,5,2022-11-24,2022-11-25,13
3269,729,3,200,411.5,1,5,2022-11-24,2022-11-25,3
3270,251,1,81,398.4,0,5,2022-11-24,2022-11-25,2
3271,193,0,29,0,0,0,2022-11-24,2022-11-25,0
3272,1533,3,409,195.7,1,4,2022-11-24,2022-11-25,4
3273,146,0,25,0,0,0,2022-11-24,2022-11-25,0
3274,242,0,58,0,0,0,2022-11-24,2022-11-25,0
3275,426,1,186,234.7,0,5,2022-11-24,2022-11-25,1
3276,479,1,133,208.8,1,5,2022-11-24,2022-11-25,2
3277,1922,6,598,312.2,2,5,2022-11-24,2022-11-25,6
3278,315,0,109,0,0,0,2022-11-24,2022-11-25,0
3279,291,0,108,0,0,0,2022-11-24,2022-11-25,0
3280,31568,123,13125,389.6,26,5,2022-11-24,2022-11-25,154
3281,1702,5,713,293.8,0,5,2022-11-24,2022-11-25,7
3282,2363,15,963,634.8,4,6,2022-11-24,2022-11-25,15
3283,1361,11,460,808.2,3,6,2022-11-24,2022-11-25,11
3284,3437,9,1371,261.9,2,5,2022-11-24,2022-11-25,11
3285,1210,4,431,330.6,1,5,2022-11-24,2022-11-25,4
3286,564,3,139,531.9,1,6,2022-11-24,2022-11-25,3
3287,436,2,114,458.7,2,5,2022-11-24,2022-11-25,2
3289,757,3,206,396.3,2,5,2022-11-24,2022-11-25,4
3292,187,2,38,1069.5,0,7,2022-11-24,2022-11-25,2
3293,302,0,59,0,0,0,2022-11-24,2022-11-25,0
3294,954,2,303,209.6,0,5,2022-11-24,2022-11-25,2
3300,10087,32,3816,317.2,5,5,2022-11-24,2022-11-25,43
3301,1212,7,408,577.6,1,6,2022-11-24,2022-11-25,8
3302,371,0,101,0,0,0,2022-11-24,2022-11-25,0
3303,338,1,68,295.9,1,5,2022-11-24,2022-11-25,1
3304,2725,4,683,146.8,0,4,2022-11-24,2022-11-25,3
3305,12815,45,4342,351.2,4,5,2022-11-24,2022-11-25,49
3309,126,0,28,0,0,0,2022-11-24,2022-11-25,0
3310,272,3,59,1102.9,1,7,2022-11-24,2022-11-25,3
3311,1696,7,485,412.7,0,5,2022-11-24,2022-11-25,7
3312,1033,5,178,484,0,5,2022-11-24,2022-11-25,5
3314,525,1,169,190.5,0,4,2022-11-24,2022-11-25,1
3315,1629,3,459,184.2,1,4,2022-11-24,2022-11-25,3
3317,197,0,66,0,0,0,2022-11-24,2022-11-25,0
3318,1265,8,320,632.4,0,6,2022-11-24,2022-11-25,9
3319,345,0,65,0,0,0,2022-11-24,2022-11-25,0
3321,1519,1,687,65.8,0,3,2022-11-24,2022-11-25,3
3322,176,0,53,0,0,0,2022-11-24,2022-11-25,0
3323,88,0,21,0,0,0,2022-11-24,2022-11-25,0
3324,531,2,117,376.6,0,5,2022-11-24,2022-11-25,2
3325,480,1,99,208.3,0,5,2022-11-24,2022-11-25,1
3328,1720,12,929,697.7,5,6,2022-11-24,2022-11-25,13
3329,284,0,80,0,0,0,2022-11-24,2022-11-25,0
3330,222,0,51,0,0,0,2022-11-24,2022-11-25,0
3331,5996,29,2983,483.7,0,5,2022-11-24,2022-11-25,32
3332,1013,2,419,197.4,0,4,2022-11-24,2022-11-25,2
3333,827,7,266,846.4,0,6,2022-11-24,2022-11-25,9
3334,566,0,136,0,0,0,2022-11-24,2022-11-25,0
3335,5859,22,4845,375.5,4,5,2022-11-24,2022-11-25,24
3336,0,0,0,0,0,0,2022-11-24,2022-11-25,0
3337,36455,111,17341,304.5,25,5,2022-11-24,2022-11-25,121
3338,23419,98,16766,418.5,21,5,2022-11-24,2022-11-25,107
3340,21123,74,10360,350.3,16,5,2022-11-24,2022-11-25,79
3341,1666,1,625,60,0,3,2022-11-24,2022-11-25,2
3342,3440,12,1440,348.8,2,5,2022-11-24,2022-11-25,12
3345,1151,2,496,173.8,0,4,2022-11-24,2022-11-25,3
3350,59147,269,29087,454.8,55,5,2022-11-24,2022-11-25,283
3351,8169,28,3236,342.8,4,5,2022-11-24,2022-11-25,33
3352,16000,47,7377,293.8,8,5,2022-11-24,2022-11-25,50
3355,13016,37,4895,284.3,4,5,2022-11-24,2022-11-25,44
3356,16322,51,6736,312.5,6,5,2022-11-24,2022-11-25,54
3357,3714,13,1642,350,1,5,2022-11-24,2022-11-25,13
3360,765,3,244,392.2,1,5,2022-11-24,2022-11-25,3
3361,680,4,195,588.2,0,6,2022-11-24,2022-11-25,4
3363,3476,9,1162,258.9,1,5,2022-11-24,2022-11-25,11
3364,2149,4,686,186.1,1,4,2022-11-24,2022-11-25,5
3370,1782,3,573,168.4,1,4,2022-11-24,2022-11-25,3
3371,990,0,269,0,0,0,2022-11-24,2022-11-25,0
3373,2291,6,907,261.9,1,5,2022-11-24,2022-11-25,7
3374,399,0,142,0,0,0,2022-11-24,2022-11-25,0
3375,206,0,102,0,0,0,2022-11-24,2022-11-25,0
3377,9414,41,3368,435.5,5,5,2022-11-24,2022-11-25,47
3378,149,1,37,671.1,0,6,2022-11-24,2022-11-25,1
3379,801,12,162,1498.1,0,7,2022-11-24,2022-11-25,13
3380,6033,9,2431,149.2,4,4,2022-11-24,2022-11-25,10
3381,1211,7,473,578,1,6,2022-11-24,2022-11-25,7
3384,547,2,191,365.6,0,5,2022-11-24,2022-11-25,2
3385,517,1,145,193.4,0,4,2022-11-24,2022-11-25,1
3387,315,1,80,317.5,0,5,2022-11-24,2022-11-25,1
3388,562,6,155,1067.6,1,7,2022-11-24,2022-11-25,6
3390,914,15,310,1641.1,2,7,2022-11-24,2022-11-25,15
3391,172,1,19,581.4,0,6,2022-11-24,2022-11-25,1
3392,581,1,164,172.1,0,4,2022-11-24,2022-11-25,1
3393,2684,8,856,298.1,4,5,2022-11-24,2022-11-25,8
3395,361,0,80,0,0,0,2022-11-24,2022-11-25,0
3396,738,1,173,135.5,1,4,2022-11-24,2022-11-25,1
3400,14541,55,5843,378.2,16,5,2022-11-24,2022-11-25,64
3401,4418,14,1565,316.9,6,5,2022-11-24,2022-11-25,20
3407,422,2,133,473.9,0,5,2022-11-24,2022-11-25,2
3409,937,8,270,853.8,1,6,2022-11-24,2022-11-25,8
3412,299,1,100,334.4,0,5,2022-11-24,2022-11-25,1
3413,220,0,35,0,0,0,2022-11-24,2022-11-25,0
3414,1824,7,480,383.8,0,5,2022-11-24,2022-11-25,8
3415,40,0,18,0,0,0,2022-11-24,2022-11-25,0
3418,2771,7,983,252.6,0,5,2022-11-24,2022-11-25,7
3419,806,2,213,248.1,0,5,2022-11-24,2022-11-25,2
3420,277,0,62,0,0,0,2022-11-24,2022-11-25,0
3423,480,2,109,416.7,0,5,2022-11-24,2022-11-25,2
3424,769,1,217,130,1,4,2022-11-24,2022-11-25,1
3427,2761,13,2609,470.8,3,5,2022-11-24,2022-11-25,17
3428,680,1,250,147.1,0,4,2022-11-24,2022-11-25,1
3429,36296,134,16492,369.2,32,5,2022-11-24,2022-11-25,140
3430,322,0,80,0,0,0,2022-11-24,2022-11-25,0
3431,3945,13,1725,329.5,3,5,2022-11-24,2022-11-25,13
3432,196,0,51,0,0,0,2022-11-24,2022-11-25,0
3433,216,0,84,0,0,0,2022-11-24,2022-11-25,0
3434,5070,24,2215,473.4,4,5,2022-11-24,2022-11-25,28
3435,2878,14,1138,486.4,2,5,2022-11-24,2022-11-25,18
3437,10445,40,4547,383,4,5,2022-11-24,2022-11-25,48
3438,2386,11,1101,461,1,5,2022-11-24,2022-11-25,11
3440,2040,5,814,245.1,0,5,2022-11-24,2022-11-25,7
3441,1337,5,504,374,0,5,2022-11-24,2022-11-25,6
3442,7463,21,3323,281.4,10,5,2022-11-24,2022-11-25,23
3444,9197,42,3540,456.7,8,5,2022-11-24,2022-11-25,43
3446,1028,2,380,194.6,1,4,2022-11-24,2022-11-25,2
3447,448,1,170,223.2,1,5,2022-11-24,2022-11-25,2
3448,878,2,279,227.8,0,5,2022-11-24,2022-11-25,2
3450,6838,15,2752,219.4,3,5,2022-11-24,2022-11-25,19
3451,5654,6,2100,106.1,2,4,2022-11-24,2022-11-25,6
3453,1725,7,739,405.8,1,5,2022-11-24,2022-11-25,7
3458,1947,6,800,308.2,2,5,2022-11-24,2022-11-25,8
3460,2566,13,837,506.6,5,6,2022-11-24,2022-11-25,15
3461,4150,27,1381,650.6,0,6,2022-11-24,2022-11-25,32
3462,1173,1,419,85.3,0,3,2022-11-24,2022-11-25,3
3463,2454,8,700,326,3,5,2022-11-24,2022-11-25,8
3464,1118,4,427,357.8,0,5,2022-11-24,2022-11-25,5
3465,9770,30,3118,307.1,3,5,2022-11-24,2022-11-25,31
3467,1196,5,336,418.1,0,5,2022-11-24,2022-11-25,5
3468,284,0,52,0,0,0,2022-11-24,2022-11-25,0
3469,278,0,73,0,0,0,2022-11-24,2022-11-25,0
3472,1482,4,344,269.9,0,5,2022-11-24,2022-11-25,5
3475,348,3,81,862.1,2,6,2022-11-24,2022-11-25,3
3477,824,1,192,121.4,1,4,2022-11-24,2022-11-25,1
3478,2457,5,701,203.5,2,5,2022-11-24,2022-11-25,6
3480,1862,1,510,53.7,0,3,2022-11-24,2022-11-25,1
3482,169,0,26,0,0,0,2022-11-24,2022-11-25,0
3483,888,0,194,0,0,0,2022-11-24,2022-11-25,0
3485,302,0,63,0,0,0,2022-11-24,2022-11-25,0
3487,96,0,20,0,0,0,2022-11-24,2022-11-25,0
3488,110,0,26,0,0,0,2022-11-24,2022-11-25,0
3489,53,0,15,0,0,0,2022-11-24,2022-11-25,0
3490,1290,0,324,0,0,0,2022-11-24,2022-11-25,0
3491,133,0,19,0,0,0,2022-11-24,2022-11-25,0
3494,661,2,158,302.6,0,5,2022-11-24,2022-11-25,2
3496,6224,21,2235,337.4,2,5,2022-11-24,2022-11-25,20
3498,5324,7,2143,131.5,3,4,2022-11-24,2022-11-25,7
3500,32738,61,14153,186.3,8,4,2022-11-24,2022-11-25,67
3501,1939,3,856,154.7,0,4,2022-11-24,2022-11-25,3
3505,4829,5,1733,103.5,0,4,2022-11-24,2022-11-25,5
3506,37,0,10,0,0,0,2022-11-24,2022-11-25,0
3507,157,0,45,0,0,0,2022-11-24,2022-11-25,0
3509,231,1,57,432.9,0,5,2022-11-24,2022-11-25,1
3512,371,0,99,0,0,0,2022-11-24,2022-11-25,0
3515,1940,10,1113,515.5,3,6,2022-11-24,2022-11-25,10
3516,694,3,231,432.3,1,5,2022-11-24,2022-11-25,3
3517,1416,0,415,0,0,0,2022-11-24,2022-11-25,0
3518,1307,5,301,382.6,0,5,2022-11-24,2022-11-25,5
3520,179,1,33,558.7,0,6,2022-11-24,2022-11-25,1
3521,660,2,267,303,0,5,2022-11-24,2022-11-25,2
3522,334,1,84,299.4,1,5,2022-11-24,2022-11-25,1
3523,3619,15,1074,414.5,2,5,2022-11-24,2022-11-25,17
3525,1302,1,333,76.8,0,3,2022-11-24,2022-11-25,1
3527,785,0,181,0,0,0,2022-11-24,2022-11-25,0
3529,120,0,23,0,0,0,2022-11-24,2022-11-25,0
3530,125,0,22,0,0,0,2022-11-24,2022-11-25,0
3531,191,2,66,1047.1,0,7,2022-11-24,2022-11-25,2
3533,779,1,170,128.4,0,4,2022-11-24,2022-11-25,2
3537,1042,1,249,96,0,3,2022-11-24,2022-11-25,1
3540,286,1,66,349.7,0,5,2022-11-24,2022-11-25,1
3542,155,0,31,0,0,0,2022-11-24,2022-11-25,0
3544,249,0,63,0,0,0,2022-11-24,2022-11-25,0
3546,403,0,107,0,0,0,2022-11-24,2022-11-25,0
3549,3527,5,1215,141.8,1,4,2022-11-24,2022-11-25,5
3550,40341,157,17013,389.2,29,5,2022-11-24,2022-11-25,179
3551,29564,127,15288,429.6,20,5,2022-11-24,2022-11-25,137
3555,19688,116,8150,589.2,17,6,2022-11-24,2022-11-25,126
3556,13087,78,5659,596,10,6,2022-11-24,2022-11-25,79
3557,785,3,302,382.2,0,5,2022-11-24,2022-11-25,3
3558,916,3,259,327.5,0,5,2022-11-24,2022-11-25,3
