LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Greater Bendigo (C),VIC193,118093,310,47072,262.5,53,5,Greater Bendigo,2022-08-31,2022-09-01
Greater Dandenong (C),VIC247,168201,294,57751,174.8,39,4,Greater Dandenong,2022-08-31,2022-09-01
Greater Geelong (C),VIC215,258934,747,107149,288.5,143,5,Greater Geelong,2022-08-31,2022-09-01
Greater Shepparton (C),VIC93,66498,148,24820,222.6,27,5,Greater Shepparton,2022-08-31,2022-09-01
Hepburn (S),VIC94,15975,48,4761,300.5,12,5,Hepburn,2022-08-31,2022-09-01
Hindmarsh (S),VIC152,5588,21,1621,375.8,3,5,Hindmarsh,2022-08-31,2022-09-01
Hobsons Bay (C),VIC235,97751,216,37166,221,43,5,Hobsons Bay,2022-08-31,2022-09-01
Horsham (RC),VIC153,19921,38,7143,190.8,6,4,Horsham,2022-08-31,2022-09-01
Hume (C),VIC198,233471,469,97773,200.9,88,5,Hume,2022-08-31,2022-09-01
Indigo (S),VIC191,16701,39,5456,233.5,10,5,Indigo,2022-08-31,2022-09-01
Interstate,,,32,6074,0,6,0,,2022-08-31,2022-09-01
Kingston (C),VIC226,165782,389,64248,234.6,59,5,Kingston,2022-08-31,2022-09-01
Knox (C),VIC209,164538,394,63732,239.5,61,5,Knox,2022-08-31,2022-09-01
Latrobe (C),VIC219,75561,218,28186,288.5,50,5,Latrobe,2022-08-31,2022-09-01
Loddon (S),VIC185,7504,14,1848,186.6,1,4,Loddon,2022-08-31,2022-09-01
Macedon Ranges (S),VIC228,50231,97,18166,193.1,22,4,Macedon Ranges,2022-08-31,2022-09-01
Manningham (C),VIC195,127573,274,47582,214.8,42,5,Manningham,2022-08-31,2022-09-01
Mansfield (S),VIC244,9176,9,3224,98.1,3,3,Mansfield,2022-08-31,2022-09-01
Maribyrnong (C),VIC234,93448,180,38772,192.6,39,4,Maribyrnong,2022-08-31,2022-09-01
Maroondah (C),VIC207,118558,282,46992,237.9,42,5,Maroondah,2022-08-31,2022-09-01
Melbourne (C),VIC132,178955,330,71279,184.4,68,4,Melbourne,2022-08-31,2022-09-01
Melton (C),VIC237,164895,537,78176,325.7,92,5,Melton,2022-08-31,2022-09-01
Mildura (RC),VIC222,55777,147,20635,263.5,26,5,Mildura,2022-08-31,2022-09-01
Mitchell (S),VIC211,46082,148,18687,321.2,31,5,Mitchell,2022-08-31,2022-09-01
Moira (S),VIC190,29925,77,9440,257.3,21,5,Moira,2022-08-31,2022-09-01
Monash (C),VIC210,202847,452,74469,222.8,66,5,Monash,2022-08-31,2022-09-01
Moonee Valley (C),VIC121,130294,217,51842,166.5,37,4,Moonee Valley,2022-08-31,2022-09-01
Moorabool (S),VIC236,35049,105,13737,299.6,23,5,Moorabool,2022-08-31,2022-09-01
Moreland (C),VIC131,185767,321,77661,172.8,63,4,Moreland,2022-08-31,2022-09-01
Mornington Peninsula (S),VIC204,167636,400,61150,238.6,67,5,Mornington Peninsula,2022-08-31,2022-09-01
Mount Alexander (S),VIC105,19754,50,6575,253.1,9,5,Mount Alexander,2022-08-31,2022-09-01
Moyne (S),VIC229,16953,47,5269,277.2,6,5,Moyne,2022-08-31,2022-09-01
Murrindindi (S),VIC250,14570,27,4128,185.3,1,4,Murrindindi,2022-08-31,2022-09-01
Nillumbik (S),VIC216,65094,155,25735,238.1,21,5,Nillumbik,2022-08-31,2022-09-01
Northern Grampians (S),VIC166,11402,30,3812,263.1,6,5,Northern Grampians,2022-08-31,2022-09-01
Overseas,,,4,191,0,0,0,,2022-08-31,2022-09-01
Overseas Traveller,,,0,621,0,0,0,,2022-08-31,2022-09-01
Port Phillip (C),VIC208,115601,209,44452,180.8,46,4,Port Phillip,2022-08-31,2022-09-01
Pyrenees (S),VIC217,7472,3,2201,40.1,1,2,Pyrenees,2022-08-31,2022-09-01
Queenscliffe (B),VIC238,2940,7,1108,238.1,3,5,Queenscliffe,2022-08-31,2022-09-01
South Gippsland (S),VIC178,29914,53,9346,177.2,6,4,South Gippsland,2022-08-31,2022-09-01
Southern Grampians (S),VIC233,16100,25,5223,155.3,4,4,Southern Grampians,2022-08-31,2022-09-01
Stonnington (C),VIC203,117768,193,42567,163.9,40,4,Stonnington,2022-08-31,2022-09-01
Strathbogie (S),VIC110,10781,27,2973,250.4,1,5,Strathbogie,2022-08-31,2022-09-01
Surf Coast (S),VIC225,33456,73,14543,218.2,15,5,Surf Coast,2022-08-31,2022-09-01
Swan Hill (RC),VIC180,20649,55,6604,266.4,8,5,Swan Hill,2022-08-31,2022-09-01
Towong (S),VIC187,6040,12,1557,198.7,2,4,Towong,2022-08-31,2022-09-01
Unincorporated Vic,,,4,444,0,2,0,,2022-08-31,2022-09-01
Unknown,,,43,5788,0,9,0,,2022-08-31,2022-09-01
Wangaratta (RC),VIC186,29187,78,10155,267.2,15,5,Wangaratta,2022-08-31,2022-09-01
Warrnambool (C),VIC179,35181,121,12857,343.9,15,5,Warrnambool,2022-08-31,2022-09-01
Wellington (S),VIC218,44380,126,14598,283.9,23,5,Wellington,2022-08-31,2022-09-01
West Wimmera (S),VIC232,3841,4,888,104.1,1,4,West Wimmera,2022-08-31,2022-09-01
Whitehorse (C),VIC196,178739,338,65248,189.1,62,4,Whitehorse,2022-08-31,2022-09-01
Whittlesea (C),VIC197,230238,540,95706,234.5,107,5,Whittlesea,2022-08-31,2022-09-01
Wodonga (C),VIC192,42083,109,16770,259,22,5,Wodonga,2022-08-31,2022-09-01
Wyndham (C),VIC221,270487,668,117272,247,107,5,Wyndham,2022-08-31,2022-09-01
Yarra (C),VIC202,101495,168,41609,165.5,39,4,Yarra,2022-08-31,2022-09-01
Yarra Ranges (S),VIC206,159462,409,59764,256.5,71,5,Yarra Ranges,2022-08-31,2022-09-01
Yarriambiack (S),VIC200,6639,12,1777,180.8,3,4,Yarriambiack,2022-08-31,2022-09-01
