LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Macedon Ranges (S),VIC228,50231,313,13863,623.1,70,6,Macedon Ranges,16/06/2022,2022-06-17
Manningham (C),VIC195,127573,895,36321,701.6,182,6,Manningham,16/06/2022,2022-06-17
Mansfield (S),VIC244,9176,72,2520,784.7,14,6,Mansfield,16/06/2022,2022-06-17
Maribyrnong (C),VIC234,93448,610,31090,652.8,111,6,Maribyrnong,16/06/2022,2022-06-17
Maroondah (C),VIC207,118558,895,34760,754.9,179,6,Maroondah,16/06/2022,2022-06-17
Melbourne (C),VIC132,178955,940,56313,525.3,167,6,Melbourne,16/06/2022,2022-06-17
Melton (C),VIC237,164895,906,63716,549.4,177,6,Melton,16/06/2022,2022-06-17
Mildura (RC),VIC222,55777,289,15544,518.1,37,6,Mildura,16/06/2022,2022-06-17
Mitchell (S),VIC211,46082,282,14070,612,58,6,Mitchell,16/06/2022,2022-06-17
Moira (S),VIC190,29925,130,7502,434.4,33,5,Moira,16/06/2022,2022-06-17
Monash (C),VIC210,202847,1125,56262,554.6,193,6,Monash,16/06/2022,2022-06-17
Moonee Valley (C),VIC121,130294,698,41824,535.7,119,6,Moonee Valley,16/06/2022,2022-06-17
Moorabool (S),VIC236,35049,174,10764,496.4,25,5,Moorabool,16/06/2022,2022-06-17
Moreland (C),VIC131,185767,1081,62092,581.9,207,6,Moreland,16/06/2022,2022-06-17
Mornington Peninsula (S),VIC204,167636,909,48005,542.2,157,6,Mornington Peninsula,16/06/2022,2022-06-17
Mount Alexander (S),VIC105,19754,127,4667,642.9,43,6,Mount Alexander,16/06/2022,2022-06-17
Moyne (S),VIC229,16953,126,3980,743.2,20,6,Moyne,16/06/2022,2022-06-17
Murrindindi (S),VIC250,14570,74,3094,507.9,14,6,Murrindindi,16/06/2022,2022-06-17
Nillumbik (S),VIC216,65094,515,20026,791.2,103,6,Nillumbik,16/06/2022,2022-06-17
Northern Grampians (S),VIC166,11402,62,2645,543.8,12,6,Northern Grampians,16/06/2022,2022-06-17
Overseas,,,4,116,0,0,0,,16/06/2022,2022-06-17
Overseas Traveller,,,0,621,0,0,0,,16/06/2022,2022-06-17
Port Phillip (C),VIC208,115601,701,36017,606.4,142,6,Port Phillip,16/06/2022,2022-06-17
Pyrenees (S),VIC217,7472,44,1616,588.9,5,6,Pyrenees,16/06/2022,2022-06-17
Queenscliffe (B),VIC238,2940,16,806,544.2,6,6,Queenscliffe,16/06/2022,2022-06-17
South Gippsland (S),VIC178,29914,151,6820,504.8,19,6,South Gippsland,16/06/2022,2022-06-17
Southern Grampians (S),VIC233,16100,105,3884,652.2,13,6,Southern Grampians,16/06/2022,2022-06-17
Stonnington (C),VIC203,117768,615,34368,522.2,111,6,Stonnington,16/06/2022,2022-06-17
Strathbogie (S),VIC110,10781,53,2322,491.6,11,5,Strathbogie,16/06/2022,2022-06-17
Surf Coast (S),VIC225,33456,297,11464,887.7,43,6,Surf Coast,16/06/2022,2022-06-17
Swan Hill (RC),VIC180,20649,83,5231,402,14,5,Swan Hill,16/06/2022,2022-06-17
Towong (S),VIC187,6040,36,1171,596,6,6,Towong,16/06/2022,2022-06-17
Unincorporated Vic,,,15,169,0,2,0,,16/06/2022,2022-06-17
Unknown,,,115,7985,0,28,0,,16/06/2022,2022-06-17
Wangaratta (RC),VIC186,29187,230,7806,788,32,6,Wangaratta,16/06/2022,2022-06-17
Warrnambool (C),VIC179,35181,179,9930,508.8,38,6,Warrnambool,16/06/2022,2022-06-17
Wellington (S),VIC218,44380,320,11123,721,49,6,Wellington,16/06/2022,2022-06-17
West Wimmera (S),VIC232,3841,11,620,286.4,2,5,West Wimmera,16/06/2022,2022-06-17
Whitehorse (C),VIC196,178739,1392,48092,778.8,240,6,Whitehorse,16/06/2022,2022-06-17
Whittlesea (C),VIC197,230238,1320,77309,573.3,236,6,Whittlesea,16/06/2022,2022-06-17
Wodonga (C),VIC192,42083,342,12840,812.7,65,6,Wodonga,16/06/2022,2022-06-17
Wyndham (C),VIC221,270487,1618,92498,598.2,268,6,Wyndham,16/06/2022,2022-06-17
Yarra (C),VIC202,101495,641,33807,631.6,126,6,Yarra,16/06/2022,2022-06-17
Yarra Ranges (S),VIC206,159462,1102,45655,691.1,212,6,Yarra Ranges,16/06/2022,2022-06-17
Yarriambiack (S),VIC200,6639,33,1231,497.1,7,5,Yarriambiack,16/06/2022,2022-06-17
