LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,88,3036,686.7,11,6,Alpine,01/06/2022,2022-06-02
Ararat (RC),VIC220,11845,103,2518,869.6,23,6,Ararat,01/06/2022,2022-06-02
Ballarat (C),VIC241,109505,1464,32989,1336.9,235,7,Ballarat,01/06/2022,2022-06-02
Banyule (C),VIC188,131631,1255,38607,953.4,200,6,Banyule,01/06/2022,2022-06-02
Bass Coast (S),VIC173,36320,434,9322,1194.9,70,7,Bass Coast,01/06/2022,2022-06-02
Baw Baw (S),VIC194,53396,484,14588,906.4,69,6,Baw Baw,01/06/2022,2022-06-02
Bayside (C),VIC182,106862,734,30544,686.9,130,6,Bayside,01/06/2022,2022-06-02
Benalla (RC),VIC199,14037,126,2943,897.6,25,6,Benalla,01/06/2022,2022-06-02
Boroondara (C),VIC201,183199,1490,48327,813.3,276,6,Boroondara,01/06/2022,2022-06-02
Brimbank (C),VIC189,209523,1077,61228,514,200,6,Brimbank,01/06/2022,2022-06-02
Buloke (S),VIC183,6124,43,952,702.2,6,6,Buloke,01/06/2022,2022-06-02
Campaspe (S),VIC239,37622,291,8657,773.5,64,6,Campaspe,01/06/2022,2022-06-02
Cardinia (S),VIC212,112159,973,34730,867.5,178,6,Cardinia,01/06/2022,2022-06-02
Casey (C),VIC213,353872,2770,112545,782.8,545,6,Casey,01/06/2022,2022-06-02
Central Goldfields (S),VIC169,13186,129,2699,978.3,19,6,Central Goldfields,01/06/2022,2022-06-02
Colac-Otway (S),VIC224,21564,192,4722,890.4,31,6,Colac-Otway,01/06/2022,2022-06-02
Corangamite (S),VIC231,16020,108,3083,674.2,14,6,Corangamite,01/06/2022,2022-06-02
Darebin (C),VIC205,164184,1364,49059,830.8,300,6,Darebin,01/06/2022,2022-06-02
East Gippsland (S),VIC243,47316,404,9317,853.8,83,6,East Gippsland,01/06/2022,2022-06-02
Frankston (C),VIC227,142643,1145,41051,802.7,224,6,Frankston,01/06/2022,2022-06-02
Gannawarra (S),VIC214,10472,70,1710,668.4,19,6,Gannawarra,01/06/2022,2022-06-02
Glen Eira (C),VIC177,156511,1194,47720,762.9,228,6,Glen Eira,01/06/2022,2022-06-02
Glenelg (S),VIC223,19674,165,3768,838.7,15,6,Glenelg,01/06/2022,2022-06-02
Golden Plains (S),VIC230,23722,279,6136,1176.1,51,7,Golden Plains,01/06/2022,2022-06-02
Greater Bendigo (C),VIC193,118093,1280,32100,1083.9,254,7,Greater Bendigo,01/06/2022,2022-06-02
Greater Dandenong (C),VIC247,168201,923,46415,548.7,160,6,Greater Dandenong,01/06/2022,2022-06-02
Greater Geelong (C),VIC215,258934,3116,75314,1203.4,648,7,Greater Geelong,01/06/2022,2022-06-02
Greater Shepparton (C),VIC93,66498,464,18099,697.8,87,6,Greater Shepparton,01/06/2022,2022-06-02
Hepburn (S),VIC94,15975,145,3284,907.7,14,6,Hepburn,01/06/2022,2022-06-02
Hindmarsh (S),VIC152,5588,55,1150,984.3,22,6,Hindmarsh,01/06/2022,2022-06-02
Hobsons Bay (C),VIC235,97751,769,27551,786.7,147,6,Hobsons Bay,01/06/2022,2022-06-02
Horsham (RC),VIC153,19921,235,4891,1179.7,47,7,Horsham,01/06/2022,2022-06-02
Hume (C),VIC198,233471,1431,79178,612.9,281,6,Hume,01/06/2022,2022-06-02
Indigo (S),VIC191,16701,172,3818,1029.9,26,7,Indigo,01/06/2022,2022-06-02
Interstate,,,120,5125,0,38,0,,01/06/2022,2022-06-02
Kingston (C),VIC226,165782,1416,48417,854.1,233,6,Kingston,01/06/2022,2022-06-02
Knox (C),VIC209,164538,1403,45134,852.7,260,6,Knox,01/06/2022,2022-06-02
Latrobe (C),VIC219,75561,773,20419,1023,137,7,Latrobe,01/06/2022,2022-06-02
Loddon (S),VIC185,7504,54,1264,719.6,12,6,Loddon,01/06/2022,2022-06-02
Macedon Ranges (S),VIC228,50231,398,13063,792.3,64,6,Macedon Ranges,01/06/2022,2022-06-02
Manningham (C),VIC195,127573,1098,34039,860.7,228,6,Manningham,01/06/2022,2022-06-02
Mansfield (S),VIC244,9176,70,2344,762.9,17,6,Mansfield,01/06/2022,2022-06-02
Maribyrnong (C),VIC234,93448,711,29530,760.9,123,6,Maribyrnong,01/06/2022,2022-06-02
Maroondah (C),VIC207,118558,1198,32509,1010.5,200,7,Maroondah,01/06/2022,2022-06-02
Melbourne (C),VIC132,178955,1265,54010,706.9,269,6,Melbourne,01/06/2022,2022-06-02
Melton (C),VIC237,164895,1348,61442,817.5,233,6,Melton,01/06/2022,2022-06-02
Mildura (RC),VIC222,55777,333,14876,597,74,6,Mildura,01/06/2022,2022-06-02
Mitchell (S),VIC211,46082,439,13350,952.6,65,6,Mitchell,01/06/2022,2022-06-02
Moira (S),VIC190,29925,241,7252,805.3,34,6,Moira,01/06/2022,2022-06-02
Monash (C),VIC210,202847,1706,53229,841,333,6,Monash,01/06/2022,2022-06-02
Moonee Valley (C),VIC121,130294,1013,39976,777.5,187,6,Moonee Valley,01/06/2022,2022-06-02
Moorabool (S),VIC236,35049,319,10288,910.2,39,6,Moorabool,01/06/2022,2022-06-02
Moreland (C),VIC131,185767,1521,59370,818.8,298,6,Moreland,01/06/2022,2022-06-02
Mornington Peninsula (S),VIC204,167636,1285,45834,766.5,228,6,Mornington Peninsula,01/06/2022,2022-06-02
Mount Alexander (S),VIC105,19754,179,4349,906.1,29,6,Mount Alexander,01/06/2022,2022-06-02
Moyne (S),VIC229,16953,112,3706,660.7,25,6,Moyne,01/06/2022,2022-06-02
Murrindindi (S),VIC250,14570,117,2917,803,15,6,Murrindindi,01/06/2022,2022-06-02
Nillumbik (S),VIC216,65094,652,18782,1001.6,110,7,Nillumbik,01/06/2022,2022-06-02
Northern Grampians (S),VIC166,11402,81,2453,710.4,19,6,Northern Grampians,01/06/2022,2022-06-02
Overseas,,,4,105,0,0,0,,01/06/2022,2022-06-02
Overseas Traveller,,,0,621,0,0,0,,01/06/2022,2022-06-02
Port Phillip (C),VIC208,115601,843,34187,729.2,177,6,Port Phillip,01/06/2022,2022-06-02
Pyrenees (S),VIC217,7472,63,1486,843.1,19,6,Pyrenees,01/06/2022,2022-06-02
Queenscliffe (B),VIC238,2940,29,759,986.4,5,6,Queenscliffe,01/06/2022,2022-06-02
South Gippsland (S),VIC178,29914,288,6419,962.8,36,6,South Gippsland,01/06/2022,2022-06-02
Southern Grampians (S),VIC233,16100,164,3572,1018.6,30,7,Southern Grampians,01/06/2022,2022-06-02
