LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,173,2861,1350.1,31,7,Alpine,21/05/2022,2022-05-22
Ararat (RC),VIC220,11845,128,2340,1080.6,15,7,Ararat,21/05/2022,2022-05-22
Ballarat (C),VIC241,109505,2181,30033,1991.7,247,7,Ballarat,21/05/2022,2022-05-22
Banyule (C),VIC188,131631,1586,36264,1204.9,175,7,Banyule,21/05/2022,2022-05-22
Bass Coast (S),VIC173,36320,537,8525,1478.5,72,7,Bass Coast,21/05/2022,2022-05-22
Baw Baw (S),VIC194,53396,731,13568,1369,79,7,Baw Baw,21/05/2022,2022-05-22
Bayside (C),VIC182,106862,1168,29126,1093,150,7,Bayside,21/05/2022,2022-05-22
Benalla (RC),VIC199,14037,129,2710,919,20,6,Benalla,21/05/2022,2022-05-22
Boroondara (C),VIC201,183199,1949,45421,1063.9,242,7,Boroondara,21/05/2022,2022-05-22
Brimbank (C),VIC189,209523,1590,59096,758.9,194,6,Brimbank,21/05/2022,2022-05-22
Buloke (S),VIC183,6124,68,878,1110.4,5,7,Buloke,21/05/2022,2022-05-22
Campaspe (S),VIC239,37622,374,8080,994.1,62,6,Campaspe,21/05/2022,2022-05-22
Cardinia (S),VIC212,112159,1336,32881,1191.2,150,7,Cardinia,21/05/2022,2022-05-22
Casey (C),VIC213,353872,3765,107217,1063.9,462,7,Casey,21/05/2022,2022-05-22
Central Goldfields (S),VIC169,13186,145,2431,1099.7,12,7,Central Goldfields,21/05/2022,2022-05-22
Colac-Otway (S),VIC224,21564,164,4381,760.5,24,6,Colac-Otway,21/05/2022,2022-05-22
Corangamite (S),VIC231,16020,145,2879,905.1,13,6,Corangamite,21/05/2022,2022-05-22
Darebin (C),VIC205,164184,1887,46293,1149.3,226,7,Darebin,21/05/2022,2022-05-22
East Gippsland (S),VIC243,47316,605,8537,1278.6,75,7,East Gippsland,21/05/2022,2022-05-22
Frankston (C),VIC227,142643,1653,38760,1158.8,191,7,Frankston,21/05/2022,2022-05-22
Gannawarra (S),VIC214,10472,106,1577,1012.2,15,7,Gannawarra,21/05/2022,2022-05-22
Glen Eira (C),VIC177,156511,1621,45463,1035.7,201,7,Glen Eira,21/05/2022,2022-05-22
Glenelg (S),VIC223,19674,141,3454,716.7,21,6,Glenelg,21/05/2022,2022-05-22
Golden Plains (S),VIC230,23722,336,5612,1416.4,40,7,Golden Plains,21/05/2022,2022-05-22
Greater Bendigo (C),VIC193,118093,1558,29766,1319.3,191,7,Greater Bendigo,21/05/2022,2022-05-22
Greater Dandenong (C),VIC247,168201,1387,44549,824.6,155,6,Greater Dandenong,21/05/2022,2022-05-22
Greater Geelong (C),VIC215,258934,3505,69475,1353.6,429,7,Greater Geelong,21/05/2022,2022-05-22
Greater Shepparton (C),VIC93,66498,805,17102,1210.6,97,7,Greater Shepparton,21/05/2022,2022-05-22
Hepburn (S),VIC94,15975,191,3005,1195.6,23,7,Hepburn,21/05/2022,2022-05-22
Hindmarsh (S),VIC152,5588,68,1049,1216.9,4,7,Hindmarsh,21/05/2022,2022-05-22
Hobsons Bay (C),VIC235,97751,1132,26009,1158,126,7,Hobsons Bay,21/05/2022,2022-05-22
Horsham (RC),VIC153,19921,271,4434,1360.4,31,7,Horsham,21/05/2022,2022-05-22
Hume (C),VIC198,233471,2062,76417,883.2,263,6,Hume,21/05/2022,2022-05-22
Indigo (S),VIC191,16701,263,3488,1574.8,32,7,Indigo,21/05/2022,2022-05-22
Interstate,,,130,4924,0,19,0,,21/05/2022,2022-05-22
Kingston (C),VIC226,165782,2008,45645,1211.2,206,7,Kingston,21/05/2022,2022-05-22
Knox (C),VIC209,164538,2077,42242,1262.3,267,7,Knox,21/05/2022,2022-05-22
Latrobe (C),VIC219,75561,955,18976,1263.9,107,7,Latrobe,21/05/2022,2022-05-22
Loddon (S),VIC185,7504,80,1160,1066.1,8,7,Loddon,21/05/2022,2022-05-22
Macedon Ranges (S),VIC228,50231,632,12227,1258.2,69,7,Macedon Ranges,21/05/2022,2022-05-22
Manningham (C),VIC195,127573,1413,32005,1107.6,166,7,Manningham,21/05/2022,2022-05-22
Mansfield (S),VIC244,9176,73,2229,795.6,13,6,Mansfield,21/05/2022,2022-05-22
Maribyrnong (C),VIC234,93448,937,28075,1002.7,122,7,Maribyrnong,21/05/2022,2022-05-22
Maroondah (C),VIC207,118558,1638,30260,1381.6,224,7,Maroondah,21/05/2022,2022-05-22
Melbourne (C),VIC132,178955,1608,51606,898.5,240,6,Melbourne,21/05/2022,2022-05-22
Melton (C),VIC237,164895,2197,58587,1332.4,290,7,Melton,21/05/2022,2022-05-22
Mildura (RC),VIC222,55777,445,14186,797.8,53,6,Mildura,21/05/2022,2022-05-22
Mitchell (S),VIC211,46082,504,12551,1093.7,57,7,Mitchell,21/05/2022,2022-05-22
Moira (S),VIC190,29925,360,6777,1203,45,7,Moira,21/05/2022,2022-05-22
