LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,66,3350,515.1,13,6,Alpine,28/06/2022,2022-06-29
Ararat (RC),VIC220,11845,42,2750,354.6,6,5,Ararat,28/06/2022,2022-06-29
Ballarat (C),VIC241,109505,841,36504,768,188,6,Ballarat,28/06/2022,2022-06-29
Banyule (C),VIC188,131631,1051,42811,798.4,283,6,Banyule,28/06/2022,2022-06-29
Bass Coast (S),VIC173,36320,258,10557,710.4,44,6,Bass Coast,28/06/2022,2022-06-29
Baw Baw (S),VIC194,53396,383,16241,717.3,77,6,Baw Baw,28/06/2022,2022-06-29
Bayside (C),VIC182,106862,742,33470,694.4,136,6,Bayside,28/06/2022,2022-06-29
Benalla (RC),VIC199,14037,46,3296,327.7,9,5,Benalla,28/06/2022,2022-06-29
Boroondara (C),VIC201,183199,1251,53451,682.9,255,6,Boroondara,28/06/2022,2022-06-29
Brimbank (C),VIC189,209523,795,64672,379.4,163,5,Brimbank,28/06/2022,2022-06-29
Buloke (S),VIC183,6124,31,1055,506.2,7,6,Buloke,28/06/2022,2022-06-29
Campaspe (S),VIC239,37622,452,9815,1201.4,252,7,Campaspe,28/06/2022,2022-06-29
Cardinia (S),VIC212,112159,808,37949,720.4,183,6,Cardinia,28/06/2022,2022-06-29
Casey (C),VIC213,353872,2160,121297,610.4,463,6,Casey,28/06/2022,2022-06-29
Central Goldfields (S),VIC169,13186,83,3040,629.5,27,6,Central Goldfields,28/06/2022,2022-06-29
Colac-Otway (S),VIC224,21564,125,5215,579.7,18,6,Colac-Otway,28/06/2022,2022-06-29
Corangamite (S),VIC231,16020,94,3460,586.8,18,6,Corangamite,28/06/2022,2022-06-29
Darebin (C),VIC205,164184,1277,54119,777.8,276,6,Darebin,28/06/2022,2022-06-29
East Gippsland (S),VIC243,47316,291,10587,615,59,6,East Gippsland,28/06/2022,2022-06-29
Frankston (C),VIC227,142643,984,45038,689.8,218,6,Frankston,28/06/2022,2022-06-29
Gannawarra (S),VIC214,10472,45,1995,429.7,16,5,Gannawarra,28/06/2022,2022-06-29
Glen Eira (C),VIC177,156511,1021,52133,652.4,220,6,Glen Eira,28/06/2022,2022-06-29
Glenelg (S),VIC223,19674,116,4559,589.6,21,6,Glenelg,28/06/2022,2022-06-29
Golden Plains (S),VIC230,23722,213,7025,897.9,36,6,Golden Plains,28/06/2022,2022-06-29
Greater Bendigo (C),VIC193,118093,1200,36743,1016.1,251,7,Greater Bendigo,28/06/2022,2022-06-29
Greater Dandenong (C),VIC247,168201,618,48981,367.4,137,5,Greater Dandenong,28/06/2022,2022-06-29
Greater Geelong (C),VIC215,258934,2400,85624,926.9,564,6,Greater Geelong,28/06/2022,2022-06-29
Greater Shepparton (C),VIC93,66498,895,20232,1345.9,518,7,Greater Shepparton,28/06/2022,2022-06-29
Hepburn (S),VIC94,15975,157,3776,982.8,59,6,Hepburn,28/06/2022,2022-06-29
Hindmarsh (S),VIC152,5588,23,1301,411.6,2,5,Hindmarsh,28/06/2022,2022-06-29
Hobsons Bay (C),VIC235,97751,594,30227,607.7,112,6,Hobsons Bay,28/06/2022,2022-06-29
Horsham (RC),VIC153,19921,131,5598,657.6,18,6,Horsham,28/06/2022,2022-06-29
Hume (C),VIC198,233471,1154,83982,494.3,223,5,Hume,28/06/2022,2022-06-29
Indigo (S),VIC191,16701,84,4347,503,10,6,Indigo,28/06/2022,2022-06-29
Interstate,,,90,5414,0,39,0,,28/06/2022,2022-06-29
Kingston (C),VIC226,165782,1163,52854,701.5,241,6,Kingston,28/06/2022,2022-06-29
Knox (C),VIC209,164538,1221,50303,742.1,251,6,Knox,28/06/2022,2022-06-29
Latrobe (C),VIC219,75561,548,22643,725.2,125,6,Latrobe,28/06/2022,2022-06-29
Loddon (S),VIC185,7504,18,1420,239.9,3,5,Loddon,28/06/2022,2022-06-29
Macedon Ranges (S),VIC228,50231,555,14684,1104.9,296,7,Macedon Ranges,28/06/2022,2022-06-29
Manningham (C),VIC195,127573,992,38132,777.6,208,6,Manningham,28/06/2022,2022-06-29
Mansfield (S),VIC244,9176,73,2645,795.6,10,6,Mansfield,28/06/2022,2022-06-29
Maribyrnong (C),VIC234,93448,669,32261,715.9,153,6,Maribyrnong,28/06/2022,2022-06-29
Maroondah (C),VIC207,118558,1126,36757,949.7,241,6,Maroondah,28/06/2022,2022-06-29
Melbourne (C),VIC132,178955,1266,58682,707.4,265,6,Melbourne,28/06/2022,2022-06-29
Melton (C),VIC237,164895,912,65464,553.1,198,6,Melton,28/06/2022,2022-06-29
Mildura (RC),VIC222,55777,299,16180,536.1,57,6,Mildura,28/06/2022,2022-06-29
Mitchell (S),VIC211,46082,412,14730,894.1,149,6,Mitchell,28/06/2022,2022-06-29
Moira (S),VIC190,29925,180,7780,601.5,83,6,Moira,28/06/2022,2022-06-29
Monash (C),VIC210,202847,1401,58810,690.7,288,6,Monash,28/06/2022,2022-06-29
Moonee Valley (C),VIC121,130294,833,43378,639.3,170,6,Moonee Valley,28/06/2022,2022-06-29
Moorabool (S),VIC236,35049,183,11132,522.1,35,6,Moorabool,28/06/2022,2022-06-29
Moreland (C),VIC131,185767,1357,64577,730.5,251,6,Moreland,28/06/2022,2022-06-29
Mornington Peninsula (S),VIC204,167636,1093,50050,652,218,6,Mornington Peninsula,28/06/2022,2022-06-29
Mount Alexander (S),VIC105,19754,360,5136,1822.4,243,7,Mount Alexander,28/06/2022,2022-06-29
Moyne (S),VIC229,16953,98,4170,578.1,16,6,Moyne,28/06/2022,2022-06-29
Murrindindi (S),VIC250,14570,104,3287,713.8,37,6,Murrindindi,28/06/2022,2022-06-29
Nillumbik (S),VIC216,65094,517,20933,794.2,137,6,Nillumbik,28/06/2022,2022-06-29
Northern Grampians (S),VIC166,11402,55,2737,482.4,9,5,Northern Grampians,28/06/2022,2022-06-29
Overseas,,,3,122,0,1,0,,28/06/2022,2022-06-29
Overseas Traveller,,,0,621,0,0,0,,28/06/2022,2022-06-29
Port Phillip (C),VIC208,115601,811,37512,701.6,171,6,Port Phillip,28/06/2022,2022-06-29
Pyrenees (S),VIC217,7472,35,1677,468.4,7,5,Pyrenees,28/06/2022,2022-06-29
Queenscliffe (B),VIC238,2940,26,861,884.4,3,6,Queenscliffe,28/06/2022,2022-06-29
South Gippsland (S),VIC178,29914,165,7154,551.6,40,6,South Gippsland,28/06/2022,2022-06-29
Southern Grampians (S),VIC233,16100,101,4074,627.3,24,6,Southern Grampians,28/06/2022,2022-06-29
Stonnington (C),VIC203,117768,683,35660,580,149,6,Stonnington,28/06/2022,2022-06-29
Strathbogie (S),VIC110,10781,47,2405,436,22,5,Strathbogie,28/06/2022,2022-06-29
Surf Coast (S),VIC225,33456,344,12112,1028.2,97,7,Surf Coast,28/06/2022,2022-06-29
Swan Hill (RC),VIC180,20649,97,5407,469.8,26,5,Swan Hill,28/06/2022,2022-06-29
Towong (S),VIC187,6040,13,1213,215.2,1,5,Towong,28/06/2022,2022-06-29
Unincorporated Vic,,,46,251,0,11,0,,28/06/2022,2022-06-29
Unknown,,,164,8269,0,78,0,,28/06/2022,2022-06-29
Wangaratta (RC),VIC186,29187,155,8096,531.1,26,6,Wangaratta,28/06/2022,2022-06-29
Warrnambool (C),VIC179,35181,238,10351,676.5,56,6,Warrnambool,28/06/2022,2022-06-29
Wellington (S),VIC218,44380,317,11832,714.3,74,6,Wellington,28/06/2022,2022-06-29
West Wimmera (S),VIC232,3841,18,656,468.6,4,5,West Wimmera,28/06/2022,2022-06-29
Whitehorse (C),VIC196,178739,1449,50768,810.7,293,6,Whitehorse,28/06/2022,2022-06-29
Whittlesea (C),VIC197,230238,1361,79946,591.1,307,6,Whittlesea,28/06/2022,2022-06-29
Wodonga (C),VIC192,42083,257,13359,610.7,63,6,Wodonga,28/06/2022,2022-06-29
Wyndham (C),VIC221,270487,1705,95643,630.3,298,6,Wyndham,28/06/2022,2022-06-29
Yarra (C),VIC202,101495,749,35190,738,151,6,Yarra,28/06/2022,2022-06-29
Yarra Ranges (S),VIC206,159462,1233,47874,773.2,259,6,Yarra Ranges,28/06/2022,2022-06-29
Yarriambiack (S),VIC200,6639,37,1311,557.3,11,6,Yarriambiack,28/06/2022,2022-06-29
