LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,75,3210,585.3,17,6,Alpine,15/06/2022,2022-06-16
Ararat (RC),VIC220,11845,40,2666,337.7,8,5,Ararat,15/06/2022,2022-06-16
Ballarat (C),VIC241,109505,720,34808,657.5,144,6,Ballarat,15/06/2022,2022-06-16
Banyule (C),VIC188,131631,912,40754,692.8,171,6,Banyule,15/06/2022,2022-06-16
Bass Coast (S),VIC173,36320,327,10010,900.3,56,6,Bass Coast,15/06/2022,2022-06-16
Baw Baw (S),VIC194,53396,376,15411,704.2,75,6,Baw Baw,15/06/2022,2022-06-16
Bayside (C),VIC182,106862,597,32068,558.7,116,6,Bayside,15/06/2022,2022-06-16
Benalla (RC),VIC199,14037,78,3172,555.7,18,6,Benalla,15/06/2022,2022-06-16
Boroondara (C),VIC201,183199,1072,50908,585.2,214,6,Boroondara,15/06/2022,2022-06-16
Brimbank (C),VIC189,209523,784,63015,374.2,171,5,Brimbank,15/06/2022,2022-06-16
Buloke (S),VIC183,6124,30,1006,489.9,2,5,Buloke,15/06/2022,2022-06-16
Campaspe (S),VIC239,37622,217,9130,576.8,58,6,Campaspe,15/06/2022,2022-06-16
Cardinia (S),VIC212,112159,668,36317,595.6,138,6,Cardinia,15/06/2022,2022-06-16
Casey (C),VIC213,353872,1915,116872,541.2,398,6,Casey,15/06/2022,2022-06-16
Central Goldfields (S),VIC169,13186,76,2892,576.4,6,6,Central Goldfields,15/06/2022,2022-06-16
Colac-Otway (S),VIC224,21564,83,4947,384.9,24,5,Colac-Otway,15/06/2022,2022-06-16
Corangamite (S),VIC231,16020,74,3257,461.9,17,5,Corangamite,15/06/2022,2022-06-16
Darebin (C),VIC205,164184,1072,51601,652.9,209,6,Darebin,15/06/2022,2022-06-16
East Gippsland (S),VIC243,47316,275,9983,581.2,50,6,East Gippsland,15/06/2022,2022-06-16
Frankston (C),VIC227,142643,916,43076,642.2,164,6,Frankston,15/06/2022,2022-06-16
Gannawarra (S),VIC214,10472,83,1889,792.6,26,6,Gannawarra,15/06/2022,2022-06-16
Glen Eira (C),VIC177,156511,869,49957,555.2,184,6,Glen Eira,15/06/2022,2022-06-16
Glenelg (S),VIC223,19674,196,4238,996.2,39,6,Glenelg,15/06/2022,2022-06-16
Golden Plains (S),VIC230,23722,199,6614,838.9,31,6,Golden Plains,15/06/2022,2022-06-16
Greater Bendigo (C),VIC193,118093,1015,34434,859.5,184,6,Greater Bendigo,15/06/2022,2022-06-16
Greater Dandenong (C),VIC247,168201,534,47713,317.5,126,5,Greater Dandenong,15/06/2022,2022-06-16
Greater Geelong (C),VIC215,258934,2279,80492,880.1,490,6,Greater Geelong,15/06/2022,2022-06-16
Greater Shepparton (C),VIC93,66498,339,18886,509.8,87,6,Greater Shepparton,15/06/2022,2022-06-16
Hepburn (S),VIC94,15975,95,3515,594.7,16,6,Hepburn,15/06/2022,2022-06-16
Hindmarsh (S),VIC152,5588,44,1238,787.4,11,6,Hindmarsh,15/06/2022,2022-06-16
Hobsons Bay (C),VIC235,97751,552,28968,564.7,100,6,Hobsons Bay,15/06/2022,2022-06-16
Horsham (RC),VIC153,19921,185,5274,928.7,41,6,Horsham,15/06/2022,2022-06-16
Hume (C),VIC198,233471,1153,81666,493.9,204,5,Hume,15/06/2022,2022-06-16
Indigo (S),VIC191,16701,127,4121,760.4,34,6,Indigo,15/06/2022,2022-06-16
Interstate,,,60,5281,0,17,0,,15/06/2022,2022-06-16
Kingston (C),VIC226,165782,895,50582,539.9,166,6,Kingston,15/06/2022,2022-06-16
Knox (C),VIC209,164538,1082,47705,657.6,253,6,Knox,15/06/2022,2022-06-16
Latrobe (C),VIC219,75561,473,21537,626,92,6,Latrobe,15/06/2022,2022-06-16
Loddon (S),VIC185,7504,49,1368,653,15,6,Loddon,15/06/2022,2022-06-16
Macedon Ranges (S),VIC228,50231,292,13796,581.3,62,6,Macedon Ranges,15/06/2022,2022-06-16
Manningham (C),VIC195,127573,873,36137,684.3,118,6,Manningham,15/06/2022,2022-06-16
Mansfield (S),VIC244,9176,68,2506,741.1,16,6,Mansfield,15/06/2022,2022-06-16
Maribyrnong (C),VIC234,93448,613,30983,656,123,6,Maribyrnong,15/06/2022,2022-06-16
Maroondah (C),VIC207,118558,897,34586,756.6,169,6,Maroondah,15/06/2022,2022-06-16
Melbourne (C),VIC132,178955,929,56153,519.1,187,6,Melbourne,15/06/2022,2022-06-16
Melton (C),VIC237,164895,892,63533,541,172,6,Melton,15/06/2022,2022-06-16
Mildura (RC),VIC222,55777,293,15508,525.3,60,6,Mildura,15/06/2022,2022-06-16
Mitchell (S),VIC211,46082,267,14011,579.4,59,6,Mitchell,15/06/2022,2022-06-16
Moira (S),VIC190,29925,122,7469,407.7,22,5,Moira,15/06/2022,2022-06-16
Monash (C),VIC210,202847,1129,56065,556.6,223,6,Monash,15/06/2022,2022-06-16
Moonee Valley (C),VIC121,130294,702,41707,538.8,134,6,Moonee Valley,15/06/2022,2022-06-16
Moorabool (S),VIC236,35049,187,10740,533.5,36,6,Moorabool,15/06/2022,2022-06-16
Moreland (C),VIC131,185767,1057,61890,569,202,6,Moreland,15/06/2022,2022-06-16
Mornington Peninsula (S),VIC204,167636,881,47849,525.5,189,6,Mornington Peninsula,15/06/2022,2022-06-16
Mount Alexander (S),VIC105,19754,102,4623,516.4,16,6,Mount Alexander,15/06/2022,2022-06-16
Moyne (S),VIC229,16953,121,3960,713.7,23,6,Moyne,15/06/2022,2022-06-16
Murrindindi (S),VIC250,14570,67,3080,459.8,13,5,Murrindindi,15/06/2022,2022-06-16
Nillumbik (S),VIC216,65094,476,19924,731.3,100,6,Nillumbik,15/06/2022,2022-06-16
Northern Grampians (S),VIC166,11402,66,2633,578.8,10,6,Northern Grampians,15/06/2022,2022-06-16
Overseas,,,4,116,0,0,0,,15/06/2022,2022-06-16
Overseas Traveller,,,0,621,0,0,0,,15/06/2022,2022-06-16
Port Phillip (C),VIC208,115601,671,35875,580.4,144,6,Port Phillip,15/06/2022,2022-06-16
Pyrenees (S),VIC217,7472,45,1611,602.2,8,6,Pyrenees,15/06/2022,2022-06-16
Queenscliffe (B),VIC238,2940,15,799,510.2,2,6,Queenscliffe,15/06/2022,2022-06-16
South Gippsland (S),VIC178,29914,155,6801,518.2,33,6,South Gippsland,15/06/2022,2022-06-16
Southern Grampians (S),VIC233,16100,105,3873,652.2,22,6,Southern Grampians,15/06/2022,2022-06-16
Stonnington (C),VIC203,117768,588,34262,499.3,123,5,Stonnington,15/06/2022,2022-06-16
Strathbogie (S),VIC110,10781,48,2311,445.2,7,5,Strathbogie,15/06/2022,2022-06-16
Surf Coast (S),VIC225,33456,296,11421,884.7,61,6,Surf Coast,15/06/2022,2022-06-16
Swan Hill (RC),VIC180,20649,77,5217,372.9,16,5,Swan Hill,15/06/2022,2022-06-16
Towong (S),VIC187,6040,37,1165,612.6,5,6,Towong,15/06/2022,2022-06-16
Unincorporated Vic,,,14,167,0,1,0,,15/06/2022,2022-06-16
Unknown,,,85,7937,0,9,0,,15/06/2022,2022-06-16
Wangaratta (RC),VIC186,29187,237,7774,812,41,6,Wangaratta,15/06/2022,2022-06-16
Warrnambool (C),VIC179,35181,165,9891,469,39,5,Warrnambool,15/06/2022,2022-06-16
Wellington (S),VIC218,44380,328,11076,739.1,58,6,Wellington,15/06/2022,2022-06-16
West Wimmera (S),VIC232,3841,13,618,338.5,1,5,West Wimmera,15/06/2022,2022-06-16
Whitehorse (C),VIC196,178739,1384,47859,774.3,257,6,Whitehorse,15/06/2022,2022-06-16
Whittlesea (C),VIC197,230238,1281,77075,556.4,254,6,Whittlesea,15/06/2022,2022-06-16
Wodonga (C),VIC192,42083,341,12774,810.3,87,6,Wodonga,15/06/2022,2022-06-16
Wyndham (C),VIC221,270487,1625,92230,600.8,291,6,Wyndham,15/06/2022,2022-06-16
Yarra (C),VIC202,101495,639,33681,629.6,118,6,Yarra,15/06/2022,2022-06-16
Yarra Ranges (S),VIC206,159462,1091,45445,684.2,199,6,Yarra Ranges,15/06/2022,2022-06-16
Yarriambiack (S),VIC200,6639,39,1224,587.4,7,6,Yarriambiack,15/06/2022,2022-06-16
