LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Loddon (S),VIC185,7504,60,1217,799.6,10,6,Loddon,27/05/2022,2022-05-28
Macedon Ranges (S),VIC228,50231,511,12748,1017.3,62,7,Macedon Ranges,27/05/2022,2022-05-28
Manningham (C),VIC195,127573,1130,33118,885.8,160,6,Manningham,27/05/2022,2022-05-28
Mansfield (S),VIC244,9176,56,2284,610.3,12,6,Mansfield,27/05/2022,2022-05-28
Maribyrnong (C),VIC234,93448,882,28942,943.8,109,6,Maribyrnong,27/05/2022,2022-05-28
Maroondah (C),VIC207,118558,1341,31562,1131.1,180,7,Maroondah,27/05/2022,2022-05-28
Melbourne (C),VIC132,178955,1401,52975,782.9,172,6,Melbourne,27/05/2022,2022-05-28
Melton (C),VIC237,164895,1930,60468,1170.4,229,7,Melton,27/05/2022,2022-05-28
Mildura (RC),VIC222,55777,421,14605,754.8,60,6,Mildura,27/05/2022,2022-05-28
Mitchell (S),VIC211,46082,466,13007,1011.2,52,7,Mitchell,27/05/2022,2022-05-28
Moira (S),VIC190,29925,288,7056,962.4,43,6,Moira,27/05/2022,2022-05-28
Monash (C),VIC210,202847,2096,51866,1033.3,282,7,Monash,27/05/2022,2022-05-28
Moonee Valley (C),VIC121,130294,1190,39172,913.3,147,6,Moonee Valley,27/05/2022,2022-05-28
Moorabool (S),VIC236,35049,485,10063,1383.8,54,7,Moorabool,27/05/2022,2022-05-28
Moreland (C),VIC131,185767,1770,58203,952.8,247,6,Moreland,27/05/2022,2022-05-28
Mornington Peninsula (S),VIC204,167636,1569,44836,936,206,6,Mornington Peninsula,27/05/2022,2022-05-28
Mount Alexander (S),VIC105,19754,194,4204,982.1,26,6,Mount Alexander,27/05/2022,2022-05-28
Moyne (S),VIC229,16953,166,3622,979.2,23,6,Moyne,27/05/2022,2022-05-28
Murrindindi (S),VIC250,14570,159,2819,1091.3,19,7,Murrindindi,27/05/2022,2022-05-28
Nillumbik (S),VIC216,65094,739,18276,1135.3,97,7,Nillumbik,27/05/2022,2022-05-28
Northern Grampians (S),VIC166,11402,68,2384,596.4,7,6,Northern Grampians,27/05/2022,2022-05-28
Overseas,,,10,101,0,1,0,,27/05/2022,2022-05-28
Overseas Traveller,,,0,621,0,0,0,,27/05/2022,2022-05-28
Port Phillip (C),VIC208,115601,929,33511,803.6,145,6,Port Phillip,27/05/2022,2022-05-28
Pyrenees (S),VIC217,7472,79,1431,1057.3,6,7,Pyrenees,27/05/2022,2022-05-28
Queenscliffe (B),VIC238,2940,17,737,578.2,6,6,Queenscliffe,27/05/2022,2022-05-28
South Gippsland (S),VIC178,29914,309,6198,1033,58,7,South Gippsland,27/05/2022,2022-05-28
Southern Grampians (S),VIC233,16100,204,3446,1267.1,28,7,Southern Grampians,27/05/2022,2022-05-28
Stonnington (C),VIC203,117768,868,32262,737,115,6,Stonnington,27/05/2022,2022-05-28
Strathbogie (S),VIC110,10781,105,2141,973.9,9,6,Strathbogie,27/05/2022,2022-05-28
Surf Coast (S),VIC225,33456,386,10459,1153.8,58,7,Surf Coast,27/05/2022,2022-05-28
Swan Hill (RC),VIC180,20649,141,4951,682.8,19,6,Swan Hill,27/05/2022,2022-05-28
Towong (S),VIC187,6040,64,1055,1059.6,8,7,Towong,27/05/2022,2022-05-28
Unincorporated Vic,,,9,136,0,0,0,,27/05/2022,2022-05-28
Unknown,,,138,7496,0,26,0,,27/05/2022,2022-05-28
Wangaratta (RC),VIC186,29187,340,6996,1164.9,31,7,Wangaratta,27/05/2022,2022-05-28
Warrnambool (C),VIC179,35181,377,9321,1071.6,58,7,Warrnambool,27/05/2022,2022-05-28
Wellington (S),VIC218,44380,587,9872,1322.7,89,7,Wellington,27/05/2022,2022-05-28
West Wimmera (S),VIC232,3841,36,551,937.3,2,6,West Wimmera,27/05/2022,2022-05-28
Whitehorse (C),VIC196,178739,1955,43536,1093.8,306,7,Whitehorse,27/05/2022,2022-05-28
Whittlesea (C),VIC197,230238,1990,72946,864.3,290,6,Whittlesea,27/05/2022,2022-05-28
Wodonga (C),VIC192,42083,606,11586,1440,72,7,Wodonga,27/05/2022,2022-05-28
Wyndham (C),VIC221,270487,2774,86917,1025.6,361,7,Wyndham,27/05/2022,2022-05-28
Yarra (C),VIC202,101495,1054,31529,1038.5,124,7,Yarra,27/05/2022,2022-05-28
Yarra Ranges (S),VIC206,159462,1676,41690,1051,215,7,Yarra Ranges,27/05/2022,2022-05-28
Yarriambiack (S),VIC200,6639,60,1046,903.8,10,6,Yarriambiack,27/05/2022,2022-05-28
