LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Greater Bendigo (C),VIC193,118093,1280,36990,1083.9,271,7,Greater Bendigo,29/06/2022,2022-06-30
Greater Dandenong (C),VIC247,168201,678,49138,403.1,166,5,Greater Dandenong,29/06/2022,2022-06-30
Greater Geelong (C),VIC215,258934,2504,86183,967,594,6,Greater Geelong,29/06/2022,2022-06-30
Greater Shepparton (C),VIC93,66498,467,20085,702.3,99,6,Greater Shepparton,29/06/2022,2022-06-30
Hepburn (S),VIC94,15975,114,3766,713.6,14,6,Hepburn,29/06/2022,2022-06-30
Hindmarsh (S),VIC152,5588,20,1304,357.9,2,5,Hindmarsh,29/06/2022,2022-06-30
Hobsons Bay (C),VIC235,97751,613,30342,627.1,119,6,Hobsons Bay,29/06/2022,2022-06-30
Horsham (RC),VIC153,19921,128,5626,642.5,29,6,Horsham,29/06/2022,2022-06-30
Hume (C),VIC198,233471,1148,84209,491.7,241,5,Hume,29/06/2022,2022-06-30
Indigo (S),VIC191,16701,83,4362,497,15,5,Indigo,29/06/2022,2022-06-30
Interstate,,,91,5424,0,29,0,,29/06/2022,2022-06-30
Kingston (C),VIC226,165782,1211,53108,730.5,250,6,Kingston,29/06/2022,2022-06-30
Knox (C),VIC209,164538,1273,50600,773.7,297,6,Knox,29/06/2022,2022-06-30
Latrobe (C),VIC219,75561,569,22751,753,111,6,Latrobe,29/06/2022,2022-06-30
Loddon (S),VIC185,7504,16,1422,213.2,2,5,Loddon,29/06/2022,2022-06-30
Macedon Ranges (S),VIC228,50231,332,14630,660.9,79,6,Macedon Ranges,29/06/2022,2022-06-30
Manningham (C),VIC195,127573,977,38302,765.8,196,6,Manningham,29/06/2022,2022-06-30
Mansfield (S),VIC244,9176,75,2657,817.3,12,6,Mansfield,29/06/2022,2022-06-30
Maribyrnong (C),VIC234,93448,671,32397,718,141,6,Maribyrnong,29/06/2022,2022-06-30
Maroondah (C),VIC207,118558,1216,37031,1025.7,283,7,Maroondah,29/06/2022,2022-06-30
Melbourne (C),VIC132,178955,1300,58957,726.4,280,6,Melbourne,29/06/2022,2022-06-30
Melton (C),VIC237,164895,960,65686,582.2,247,6,Melton,29/06/2022,2022-06-30
Mildura (RC),VIC222,55777,298,16246,534.3,66,6,Mildura,29/06/2022,2022-06-30
Mitchell (S),VIC211,46082,366,14774,794.2,96,6,Mitchell,29/06/2022,2022-06-30
Moira (S),VIC190,29925,137,7778,457.8,30,5,Moira,29/06/2022,2022-06-30
Monash (C),VIC210,202847,1464,59133,721.7,329,6,Monash,29/06/2022,2022-06-30
Moonee Valley (C),VIC121,130294,853,43560,654.7,186,6,Moonee Valley,29/06/2022,2022-06-30
Moorabool (S),VIC236,35049,227,11209,647.7,78,6,Moorabool,29/06/2022,2022-06-30
Moreland (C),VIC131,185767,1331,64817,716.5,253,6,Moreland,29/06/2022,2022-06-30
Mornington Peninsula (S),VIC204,167636,1149,50307,685.4,262,6,Mornington Peninsula,29/06/2022,2022-06-30
Mount Alexander (S),VIC105,19754,149,4958,754.3,23,6,Mount Alexander,29/06/2022,2022-06-30
Moyne (S),VIC229,16953,104,4193,613.5,23,6,Moyne,29/06/2022,2022-06-30
Murrindindi (S),VIC250,14570,91,3294,624.6,19,6,Murrindindi,29/06/2022,2022-06-30
Nillumbik (S),VIC216,65094,541,21028,831.1,131,6,Nillumbik,29/06/2022,2022-06-30
Northern Grampians (S),VIC166,11402,64,2757,561.3,20,6,Northern Grampians,29/06/2022,2022-06-30
Overseas,,,3,122,0,0,0,,29/06/2022,2022-06-30
Overseas Traveller,,,0,621,0,0,0,,29/06/2022,2022-06-30
Port Phillip (C),VIC208,115601,836,37690,723.2,179,6,Port Phillip,29/06/2022,2022-06-30
Pyrenees (S),VIC217,7472,31,1684,414.9,7,5,Pyrenees,29/06/2022,2022-06-30
Queenscliffe (B),VIC238,2940,25,862,850.3,1,6,Queenscliffe,29/06/2022,2022-06-30
South Gippsland (S),VIC178,29914,154,7175,514.8,22,6,South Gippsland,29/06/2022,2022-06-30
Southern Grampians (S),VIC233,16100,112,4096,695.7,22,6,Southern Grampians,29/06/2022,2022-06-30
Stonnington (C),VIC203,117768,716,35833,608,171,6,Stonnington,29/06/2022,2022-06-30
Strathbogie (S),VIC110,10781,43,2412,398.8,13,5,Strathbogie,29/06/2022,2022-06-30
Surf Coast (S),VIC225,33456,344,12170,1028.2,68,7,Surf Coast,29/06/2022,2022-06-30
Swan Hill (RC),VIC180,20649,93,5427,450.4,23,5,Swan Hill,29/06/2022,2022-06-30
Towong (S),VIC187,6040,12,1216,198.7,3,4,Towong,29/06/2022,2022-06-30
Unincorporated Vic,,,42,252,0,1,0,,29/06/2022,2022-06-30
Unknown,,,118,8265,0,17,0,,29/06/2022,2022-06-30
Wangaratta (RC),VIC186,29187,160,8131,548.2,35,6,Wangaratta,29/06/2022,2022-06-30
Warrnambool (C),VIC179,35181,257,10402,730.5,56,6,Warrnambool,29/06/2022,2022-06-30
Wellington (S),VIC218,44380,299,11875,673.7,49,6,Wellington,29/06/2022,2022-06-30
West Wimmera (S),VIC232,3841,23,664,598.8,8,6,West Wimmera,29/06/2022,2022-06-30
Whitehorse (C),VIC196,178739,1534,51112,858.2,349,6,Whitehorse,29/06/2022,2022-06-30
Whittlesea (C),VIC197,230238,1378,80214,598.5,304,6,Whittlesea,29/06/2022,2022-06-30
Wodonga (C),VIC192,42083,269,13415,639.2,59,6,Wodonga,29/06/2022,2022-06-30
Wyndham (C),VIC221,270487,1825,96068,674.7,443,6,Wyndham,29/06/2022,2022-06-30
Yarra (C),VIC202,101495,757,35346,745.8,164,6,Yarra,29/06/2022,2022-06-30
Yarra Ranges (S),VIC206,159462,1291,48137,809.6,268,6,Yarra Ranges,29/06/2022,2022-06-30
Yarriambiack (S),VIC200,6639,32,1315,482,8,5,Yarriambiack,29/06/2022,2022-06-30
