postcode,population,active,cases,rate,new,band,data_date,file_processed_date
3000,37979,471,16798,1240.2,82,7,20/05/2022,2022-05-21
3001,0,0,0,0,0,0,20/05/2022,2022-05-21
3002,4957,60,1442,1210.4,13,7,20/05/2022,2022-05-21
3003,5516,95,3054,1722.3,14,7,20/05/2022,2022-05-21
3004,9311,106,3681,1138.4,16,7,20/05/2022,2022-05-21
3005,523,0,0,0,0,0,20/05/2022,2022-05-21
3006,18811,232,7615,1233.3,32,7,20/05/2022,2022-05-21
3008,10438,118,4313,1130.5,21,7,20/05/2022,2022-05-21
3010,1595,0,4,0,0,0,20/05/2022,2022-05-21
3011,21464,283,7525,1318.5,42,7,20/05/2022,2022-05-21
3012,26295,306,8943,1163.7,43,7,20/05/2022,2022-05-21
3013,14967,218,5083,1456.5,33,7,20/05/2022,2022-05-21
3015,17472,267,5819,1528.2,36,7,20/05/2022,2022-05-21
3016,15558,192,4474,1234.1,22,7,20/05/2022,2022-05-21
3018,12685,175,3273,1379.6,28,7,20/05/2022,2022-05-21
3019,9199,65,3063,706.6,11,6,20/05/2022,2022-05-21
3020,44784,418,13191,933.4,62,6,20/05/2022,2022-05-21
3021,54190,311,15159,573.9,58,6,20/05/2022,2022-05-21
3022,3102,33,1033,1063.8,6,7,20/05/2022,2022-05-21
3023,63974,694,21655,1084.8,98,7,20/05/2022,2022-05-21
3024,23852,493,10355,2066.9,64,7,20/05/2022,2022-05-21
3025,12155,149,4133,1225.8,24,7,20/05/2022,2022-05-21
3026,72,85,3007,118055.6,10,7,20/05/2022,2022-05-21
3027,6650,117,2817,1759.4,18,7,20/05/2022,2022-05-21
3028,29198,360,7734,1233,61,7,20/05/2022,2022-05-21
3029,93946,1308,38082,1392.3,195,7,20/05/2022,2022-05-21
3030,100311,1577,33147,1572.1,233,7,20/05/2022,2022-05-21
3031,18533,203,5760,1095.3,40,7,20/05/2022,2022-05-21
3032,29449,324,9556,1100.2,38,7,20/05/2022,2022-05-21
3033,14512,159,4455,1095.6,22,7,20/05/2022,2022-05-21
3034,11633,172,3740,1478.6,26,7,20/05/2022,2022-05-21
3036,5921,63,1762,1064,10,7,20/05/2022,2022-05-21
3037,51156,510,16838,997,81,6,20/05/2022,2022-05-21
3038,27258,250,8079,917.2,40,6,20/05/2022,2022-05-21
3039,14252,208,5075,1459.4,39,7,20/05/2022,2022-05-21
3040,25939,302,8490,1164.3,52,7,20/05/2022,2022-05-21
3041,12412,156,4122,1256.8,25,7,20/05/2022,2022-05-21
3042,15762,197,5198,1249.8,27,7,20/05/2022,2022-05-21
3043,17715,190,5652,1072.5,33,7,20/05/2022,2022-05-21
3044,27116,378,9300,1394,47,7,20/05/2022,2022-05-21
3045,100,2,111,2000,0,7,20/05/2022,2022-05-21
3046,34061,385,11896,1130.3,58,7,20/05/2022,2022-05-21
3047,20901,139,6744,665,27,6,20/05/2022,2022-05-21
3048,18025,110,5528,610.3,14,6,20/05/2022,2022-05-21
3049,9266,76,3296,820.2,6,6,20/05/2022,2022-05-21
3050,119,0,0,0,0,0,20/05/2022,2022-05-21
3051,14939,186,4803,1245.1,38,7,20/05/2022,2022-05-21
3052,5697,76,2500,1334,13,7,20/05/2022,2022-05-21
3053,18538,170,5797,917,28,6,20/05/2022,2022-05-21
3054,8426,118,2700,1400.4,27,7,20/05/2022,2022-05-21
3055,14160,212,4668,1497.2,39,7,20/05/2022,2022-05-21
3056,24475,349,8757,1425.9,58,7,20/05/2022,2022-05-21
3057,11502,173,4650,1504.1,17,7,20/05/2022,2022-05-21
3058,33783,473,11722,1400.1,82,7,20/05/2022,2022-05-21
3059,15466,178,7058,1150.9,32,7,20/05/2022,2022-05-21
3060,14040,87,4386,619.7,22,6,20/05/2022,2022-05-21
3061,5059,20,1614,395.3,4,5,20/05/2022,2022-05-21
3062,0,0,5,0,0,0,20/05/2022,2022-05-21
3063,574,4,149,696.9,1,6,20/05/2022,2022-05-21
3064,75458,1003,36837,1329.2,148,7,20/05/2022,2022-05-21
3065,10447,115,3690,1100.8,26,7,20/05/2022,2022-05-21
3066,8512,102,3277,1198.3,16,7,20/05/2022,2022-05-21
3067,8199,103,2944,1256.3,21,7,20/05/2022,2022-05-21
3068,18665,272,6557,1457.3,50,7,20/05/2022,2022-05-21
3070,24567,325,8448,1322.9,46,7,20/05/2022,2022-05-21
3071,18569,275,6291,1481,39,7,20/05/2022,2022-05-21
3072,32848,437,10598,1330.4,59,7,20/05/2022,2022-05-21
3073,50479,618,15036,1224.3,99,7,20/05/2022,2022-05-21
3074,20522,151,5899,735.8,21,6,20/05/2022,2022-05-21
3075,22594,200,7030,885.2,28,6,20/05/2022,2022-05-21
3076,32395,298,10659,919.9,38,6,20/05/2022,2022-05-21
3078,11638,194,3798,1667,32,7,20/05/2022,2022-05-21
3079,15990,203,4841,1269.5,26,7,20/05/2022,2022-05-21
3081,13424,155,4154,1154.6,19,7,20/05/2022,2022-05-21
3082,29713,295,8536,992.8,39,6,20/05/2022,2022-05-21
3083,31526,381,9038,1208.5,63,7,20/05/2022,2022-05-21
3084,25514,280,7544,1097.4,39,7,20/05/2022,2022-05-21
3085,13882,203,3954,1462.3,28,7,20/05/2022,2022-05-21
3086,908,1,6,110.1,0,4,20/05/2022,2022-05-21
3087,9033,117,2604,1295.3,19,7,20/05/2022,2022-05-21
3088,26890,436,8040,1621.4,53,7,20/05/2022,2022-05-21
3089,11739,181,3768,1541.9,33,7,20/05/2022,2022-05-21
3090,2362,31,822,1312.4,4,7,20/05/2022,2022-05-21
3091,1585,18,385,1135.6,8,7,20/05/2022,2022-05-21
3093,3891,46,1172,1182.2,10,7,20/05/2022,2022-05-21
3094,8963,156,2582,1740.5,27,7,20/05/2022,2022-05-21
3095,27770,462,8063,1663.7,66,7,20/05/2022,2022-05-21
3096,1966,19,526,966.4,1,6,20/05/2022,2022-05-21
3097,1443,26,369,1801.8,4,7,20/05/2022,2022-05-21
3099,4877,60,1192,1230.3,7,7,20/05/2022,2022-05-21
3101,24604,262,6677,1064.9,40,7,20/05/2022,2022-05-21
3102,6634,93,1925,1401.9,19,7,20/05/2022,2022-05-21
3103,15343,165,3568,1075.4,22,7,20/05/2022,2022-05-21
3104,20404,238,5332,1166.4,35,7,20/05/2022,2022-05-21
3105,10877,120,3196,1103.2,16,7,20/05/2022,2022-05-21
3106,16620,202,4351,1215.4,61,7,20/05/2022,2022-05-21
3107,13557,143,3773,1054.8,22,7,20/05/2022,2022-05-21
3108,20823,299,6288,1435.9,36,7,20/05/2022,2022-05-21
3109,28357,383,7391,1350.6,81,7,20/05/2022,2022-05-21
3111,12348,154,3254,1247.2,24,7,20/05/2022,2022-05-21
3113,8460,113,2417,1335.7,12,7,20/05/2022,2022-05-21
3114,3823,46,1032,1203.2,3,7,20/05/2022,2022-05-21
3115,3799,45,1011,1184.5,9,7,20/05/2022,2022-05-21
3116,9872,158,3131,1600.5,25,7,20/05/2022,2022-05-21
3121,30502,338,10640,1108.1,51,7,20/05/2022,2022-05-21
3122,23508,263,6570,1118.8,43,7,20/05/2022,2022-05-21
3123,14319,179,4207,1250.1,32,7,20/05/2022,2022-05-21
3124,22091,269,6066,1217.7,46,7,20/05/2022,2022-05-21
3125,15021,166,3852,1105.1,25,7,20/05/2022,2022-05-21
3126,8060,82,1963,1017.4,9,7,20/05/2022,2022-05-21
3127,18445,259,4835,1404.2,39,7,20/05/2022,2022-05-21
3128,19832,262,5408,1321.1,28,7,20/05/2022,2022-05-21
3129,17374,205,4346,1179.9,32,7,20/05/2022,2022-05-21
3130,32171,493,8654,1532.4,96,7,20/05/2022,2022-05-21
3131,22499,248,5537,1102.3,39,7,20/05/2022,2022-05-21
3132,16148,214,4267,1325.2,34,7,20/05/2022,2022-05-21
3133,22119,348,5319,1573.3,54,7,20/05/2022,2022-05-21
3134,32782,471,9027,1436.8,69,7,20/05/2022,2022-05-21
3135,19954,326,5449,1633.8,48,7,20/05/2022,2022-05-21
3136,44373,636,11909,1433.3,101,7,20/05/2022,2022-05-21
3137,13872,162,3975,1167.8,23,7,20/05/2022,2022-05-21
3138,21964,319,6497,1452.4,42,7,20/05/2022,2022-05-21
3139,13722,150,3476,1093.1,28,7,20/05/2022,2022-05-21
3140,16532,198,4575,1197.7,32,7,20/05/2022,2022-05-21
3141,25149,216,7855,858.9,36,6,20/05/2022,2022-05-21
3142,12912,80,3166,619.6,12,6,20/05/2022,2022-05-21
3143,9052,72,2604,795.4,12,6,20/05/2022,2022-05-21
3144,10885,103,3034,946.3,7,6,20/05/2022,2022-05-21
3145,23294,307,6752,1317.9,44,7,20/05/2022,2022-05-21
3146,25256,322,7424,1274.9,57,7,20/05/2022,2022-05-21
3147,14634,214,4264,1462.3,36,7,20/05/2022,2022-05-21
3148,8643,91,2537,1052.9,10,7,20/05/2022,2022-05-21
3149,33612,485,8521,1442.9,80,7,20/05/2022,2022-05-21
3150,60082,851,14885,1416.4,135,7,20/05/2022,2022-05-21
3151,10269,131,2437,1275.7,24,7,20/05/2022,2022-05-21
3152,33089,529,8790,1598.7,68,7,20/05/2022,2022-05-21
3153,20552,319,5777,1552.2,55,7,20/05/2022,2022-05-21
3154,4418,64,1283,1448.6,17,7,20/05/2022,2022-05-21
3155,22193,272,6093,1225.6,42,7,20/05/2022,2022-05-21
3156,37458,587,10503,1567.1,85,7,20/05/2022,2022-05-21
3158,6648,78,1882,1173.3,16,7,20/05/2022,2022-05-21
3159,2652,38,671,1432.9,4,7,20/05/2022,2022-05-21
3160,9014,144,2540,1597.5,25,7,20/05/2022,2022-05-21
3161,15271,157,5517,1028.1,32,7,20/05/2022,2022-05-21
3162,17452,199,5918,1140.3,29,7,20/05/2022,2022-05-21
3163,32355,390,9234,1205.4,73,7,20/05/2022,2022-05-21
3164,0,0,0,0,0,0,20/05/2022,2022-05-21
3165,27636,360,9151,1302.6,50,7,20/05/2022,2022-05-21
3166,23759,303,7173,1275.3,47,7,20/05/2022,2022-05-21
3167,9259,97,2800,1047.6,16,7,20/05/2022,2022-05-21
3168,20200,253,6351,1252.5,33,7,20/05/2022,2022-05-21
3169,20122,232,5786,1153,33,7,20/05/2022,2022-05-21
3170,19370,226,5708,1166.8,37,7,20/05/2022,2022-05-21
3171,21713,170,5856,782.9,31,6,20/05/2022,2022-05-21
3172,23091,251,6464,1087,34,7,20/05/2022,2022-05-21
3173,25785,367,8881,1423.3,65,7,20/05/2022,2022-05-21
3174,38465,372,11161,967.1,51,6,20/05/2022,2022-05-21
3175,53297,439,15305,823.7,67,6,20/05/2022,2022-05-21
3177,11305,94,3087,831.5,14,6,20/05/2022,2022-05-21
3178,33669,410,9233,1217.7,59,7,20/05/2022,2022-05-21
3179,6019,77,1679,1279.3,21,7,20/05/2022,2022-05-21
3180,7462,94,1902,1259.7,12,7,20/05/2022,2022-05-21
3181,20267,162,6925,799.3,27,6,20/05/2022,2022-05-21
3182,23394,188,7718,803.6,27,6,20/05/2022,2022-05-21
3183,18491,161,6546,870.7,19,6,20/05/2022,2022-05-21
3184,15547,134,4673,861.9,16,6,20/05/2022,2022-05-21
3185,12932,151,4239,1167.6,31,7,20/05/2022,2022-05-21
3186,23258,253,6514,1087.8,37,7,20/05/2022,2022-05-21
3187,15997,207,5062,1294,28,7,20/05/2022,2022-05-21
3188,18082,226,5281,1249.9,31,7,20/05/2022,2022-05-21
3189,5894,89,2026,1510,13,7,20/05/2022,2022-05-21
3190,10457,154,3624,1472.7,24,7,20/05/2022,2022-05-21
3191,10242,143,3070,1396.2,22,7,20/05/2022,2022-05-21
3192,22292,301,7150,1350.3,55,7,20/05/2022,2022-05-21
3193,19505,235,5470,1204.8,30,7,20/05/2022,2022-05-21
3194,12965,162,3846,1249.5,21,7,20/05/2022,2022-05-21
3195,35867,552,11117,1539,88,7,20/05/2022,2022-05-21
3196,25329,360,7499,1421.3,43,7,20/05/2022,2022-05-21
3197,11547,170,3148,1472.2,21,7,20/05/2022,2022-05-21
3198,16462,183,4716,1111.7,23,7,20/05/2022,2022-05-21
3199,54299,764,15099,1407,116,7,20/05/2022,2022-05-21
3200,5759,42,1490,729.3,11,6,20/05/2022,2022-05-21
3201,20713,253,6226,1221.5,40,7,20/05/2022,2022-05-21
3202,2907,37,784,1272.8,3,7,20/05/2022,2022-05-21
3204,30642,408,9483,1331.5,60,7,20/05/2022,2022-05-21
3205,10919,104,3506,952.5,15,6,20/05/2022,2022-05-21
3206,10366,92,2971,887.5,11,6,20/05/2022,2022-05-21
3207,16180,204,5327,1260.8,24,7,20/05/2022,2022-05-21
3211,1319,12,333,909.8,1,6,20/05/2022,2022-05-21
3212,16650,274,4822,1645.6,44,7,20/05/2022,2022-05-21
3213,4032,0,0,0,0,0,20/05/2022,2022-05-21
3214,23960,280,5609,1168.6,44,7,20/05/2022,2022-05-21
3215,20615,293,5505,1421.3,61,7,20/05/2022,2022-05-21
3216,56285,816,15798,1449.8,110,7,20/05/2022,2022-05-21
3217,6607,349,6880,5282.3,65,7,20/05/2022,2022-05-21
3218,13438,216,4063,1607.4,28,7,20/05/2022,2022-05-21
3219,19719,261,4768,1323.6,35,7,20/05/2022,2022-05-21
3220,16352,204,4493,1247.6,37,7,20/05/2022,2022-05-21
3221,754,11,204,1458.9,3,7,20/05/2022,2022-05-21
3222,14962,240,4165,1604.1,41,7,20/05/2022,2022-05-21
3223,7401,107,1770,1445.8,28,7,20/05/2022,2022-05-21
3224,14187,229,3669,1614.2,28,7,20/05/2022,2022-05-21
3225,4058,39,1227,961.1,5,6,20/05/2022,2022-05-21
3226,14161,226,4693,1595.9,33,7,20/05/2022,2022-05-21
3227,4821,59,1261,1223.8,8,7,20/05/2022,2022-05-21
3228,17939,265,6841,1477.2,47,7,20/05/2022,2022-05-21
3230,2548,47,765,1844.6,6,7,20/05/2022,2022-05-21
3231,1257,9,411,716,1,6,20/05/2022,2022-05-21
3232,1111,11,367,990.1,2,6,20/05/2022,2022-05-21
3233,2029,21,388,1035,2,7,20/05/2022,2022-05-21
