postcode,population,active,cases,rate,new,band,data_date,file_processed_date
3000,37979,309,18395,813.6,54,6,19/06/2022,2022-06-20
3001,0,0,0,0,0,0,19/06/2022,2022-06-20
3002,4957,34,1650,685.9,4,6,19/06/2022,2022-06-20
3003,5516,61,3400,1105.9,7,7,19/06/2022,2022-06-20
3004,9311,87,4127,934.4,16,6,19/06/2022,2022-06-20
3005,523,0,0,0,0,0,19/06/2022,2022-06-20
3006,18811,153,8436,813.4,23,6,19/06/2022,2022-06-20
3008,10438,76,4736,728.1,12,6,19/06/2022,2022-06-20
3010,1595,0,4,0,0,0,19/06/2022,2022-06-20
3011,21464,185,8514,861.9,19,6,19/06/2022,2022-06-20
3012,26295,170,10060,646.5,13,6,19/06/2022,2022-06-20
3013,14967,136,5750,908.7,22,6,19/06/2022,2022-06-20
3015,17472,113,6528,646.7,18,6,19/06/2022,2022-06-20
3016,15558,105,5151,674.9,12,6,19/06/2022,2022-06-20
3018,12685,90,3844,709.5,8,6,19/06/2022,2022-06-20
3019,9199,39,3296,424,5,5,19/06/2022,2022-06-20
3020,44784,208,14376,464.5,33,5,19/06/2022,2022-06-20
3021,54190,189,16132,348.8,28,5,19/06/2022,2022-06-20
3022,3102,17,1114,548,0,6,19/06/2022,2022-06-20
3023,63974,290,23488,453.3,30,5,19/06/2022,2022-06-20
3024,23852,191,11501,800.8,25,6,19/06/2022,2022-06-20
3025,12155,53,4557,436,11,5,19/06/2022,2022-06-20
3026,72,30,3234,41666.7,5,7,19/06/2022,2022-06-20
3027,6650,44,3096,661.7,6,6,19/06/2022,2022-06-20
3028,29198,172,8709,589.1,28,6,19/06/2022,2022-06-20
3029,93946,619,41623,658.9,78,6,19/06/2022,2022-06-20
3030,100311,717,37635,714.8,86,6,19/06/2022,2022-06-20
3031,18533,179,6551,965.8,26,6,19/06/2022,2022-06-20
3032,29449,196,10666,665.6,18,6,19/06/2022,2022-06-20
3033,14512,79,4921,544.4,13,6,19/06/2022,2022-06-20
3034,11633,77,4176,661.9,12,6,19/06/2022,2022-06-20
3036,5921,34,1920,574.2,4,6,19/06/2022,2022-06-20
3037,51156,262,18341,512.2,26,6,19/06/2022,2022-06-20
3038,27258,128,8776,469.6,19,5,19/06/2022,2022-06-20
3039,14252,106,5713,743.8,17,6,19/06/2022,2022-06-20
3040,25939,150,9393,578.3,20,6,19/06/2022,2022-06-20
3041,12412,71,4585,572,18,6,19/06/2022,2022-06-20
3042,15762,85,5728,539.3,8,6,19/06/2022,2022-06-20
3043,17715,110,6205,620.9,18,6,19/06/2022,2022-06-20
3044,27116,180,10401,663.8,16,6,19/06/2022,2022-06-20
3045,100,1,114,1000,0,7,19/06/2022,2022-06-20
3046,34061,149,12967,437.5,25,5,19/06/2022,2022-06-20
3047,20901,69,7150,330.1,7,5,19/06/2022,2022-06-20
3048,18025,41,5835,227.5,5,5,19/06/2022,2022-06-20
3049,9266,57,3607,615.2,8,6,19/06/2022,2022-06-20
3050,119,0,0,0,0,0,19/06/2022,2022-06-20
3051,14939,95,5378,635.9,16,6,19/06/2022,2022-06-20
3052,5697,56,2733,983,9,6,19/06/2022,2022-06-20
3053,18538,117,6422,631.1,13,6,19/06/2022,2022-06-20
3054,8426,62,3064,735.8,9,6,19/06/2022,2022-06-20
3055,14160,142,5300,1002.8,11,7,19/06/2022,2022-06-20
3056,24475,175,9788,715,17,6,19/06/2022,2022-06-20
3057,11502,122,5231,1060.7,18,7,19/06/2022,2022-06-20
3058,33783,268,13226,793.3,54,6,19/06/2022,2022-06-20
3059,15466,88,7598,569,7,6,19/06/2022,2022-06-20
3060,14040,42,4656,299.1,4,5,19/06/2022,2022-06-20
3061,5059,20,1719,395.3,6,5,19/06/2022,2022-06-20
3062,0,0,4,0,0,0,19/06/2022,2022-06-20
3063,574,4,162,696.9,2,6,19/06/2022,2022-06-20
3064,75458,497,39695,658.6,71,6,19/06/2022,2022-06-20
3065,10447,85,4102,813.6,17,6,19/06/2022,2022-06-20
3066,8512,65,3632,763.6,9,6,19/06/2022,2022-06-20
3067,8199,73,3382,890.4,7,6,19/06/2022,2022-06-20
3068,18665,145,7394,776.9,21,6,19/06/2022,2022-06-20
3070,24567,191,9720,777.5,32,6,19/06/2022,2022-06-20
3071,18569,183,7222,985.5,35,6,19/06/2022,2022-06-20
3072,32848,251,11967,764.1,33,6,19/06/2022,2022-06-20
3073,50479,282,16760,558.6,37,6,19/06/2022,2022-06-20
3074,20522,112,6374,545.8,14,6,19/06/2022,2022-06-20
3075,22594,115,7584,509,14,6,19/06/2022,2022-06-20
3076,32395,205,11745,632.8,30,6,19/06/2022,2022-06-20
3078,11638,102,4405,876.4,9,6,19/06/2022,2022-06-20
3079,15990,113,5560,706.7,13,6,19/06/2022,2022-06-20
3081,13424,96,4705,715.1,9,6,19/06/2022,2022-06-20
3082,29713,187,9469,629.4,22,6,19/06/2022,2022-06-20
3083,31526,227,10177,720,32,6,19/06/2022,2022-06-20
3084,25514,230,8574,901.5,19,6,19/06/2022,2022-06-20
3085,13882,99,4658,713.2,21,6,19/06/2022,2022-06-20
3086,908,0,7,0,0,0,19/06/2022,2022-06-20
