postcode,population,active,cases,rate,new,band,data_date,file_processed_date
3000,37979,344,18592,905.8,56,6,22/06/2022,2022-06-23
3001,0,0,0,0,0,0,22/06/2022,2022-06-23
3002,4957,34,1674,685.9,11,6,22/06/2022,2022-06-23
3003,5516,57,3428,1033.4,11,7,22/06/2022,2022-06-23
3004,9311,75,4163,805.5,14,6,22/06/2022,2022-06-23
3005,523,0,0,0,0,0,22/06/2022,2022-06-23
3006,18811,161,8528,855.9,22,6,22/06/2022,2022-06-23
3008,10438,114,4813,1092.2,23,7,22/06/2022,2022-06-23
3010,1595,0,4,0,0,0,22/06/2022,2022-06-23
3011,21464,194,8613,903.8,36,6,22/06/2022,2022-06-23
3012,26295,172,10157,654.1,30,6,22/06/2022,2022-06-23
3013,14967,121,5799,808.4,14,6,22/06/2022,2022-06-23
3015,17472,126,6596,721.2,20,6,22/06/2022,2022-06-23
3016,15558,105,5216,674.9,16,6,22/06/2022,2022-06-23
3018,12685,103,3898,812,19,6,22/06/2022,2022-06-23
3019,9199,36,3318,391.3,6,5,22/06/2022,2022-06-23
3020,44784,196,14487,437.7,30,5,22/06/2022,2022-06-23
3021,54190,168,16210,310,30,5,22/06/2022,2022-06-23
3022,3102,6,1118,193.4,0,4,22/06/2022,2022-06-23
3023,63974,304,23651,475.2,63,5,22/06/2022,2022-06-23
3024,23852,189,11596,792.4,28,6,22/06/2022,2022-06-23
3025,12155,70,4601,575.9,15,6,22/06/2022,2022-06-23
3026,72,47,3261,65277.8,12,7,22/06/2022,2022-06-23
3027,6650,46,3121,691.7,6,6,22/06/2022,2022-06-23
3028,29198,174,8797,595.9,24,6,22/06/2022,2022-06-23
3029,93946,650,42001,691.9,113,6,22/06/2022,2022-06-23
3030,100311,748,38037,745.7,133,6,22/06/2022,2022-06-23
3031,18533,174,6630,938.9,20,6,22/06/2022,2022-06-23
3032,29449,189,10769,641.8,31,6,22/06/2022,2022-06-23
3033,14512,76,4960,523.7,12,6,22/06/2022,2022-06-23
3034,11633,61,4204,524.4,9,6,22/06/2022,2022-06-23
3036,5921,20,1923,337.8,0,5,22/06/2022,2022-06-23
3037,51156,238,18474,465.2,48,5,22/06/2022,2022-06-23
3038,27258,121,8836,443.9,23,5,22/06/2022,2022-06-23
3039,14252,123,5791,863,21,6,22/06/2022,2022-06-23
3040,25939,155,9478,597.6,27,6,22/06/2022,2022-06-23
3041,12412,86,4629,692.9,13,6,22/06/2022,2022-06-23
3042,15762,89,5779,564.6,21,6,22/06/2022,2022-06-23
3043,17715,95,6255,536.3,23,6,22/06/2022,2022-06-23
3044,27116,183,10508,674.9,28,6,22/06/2022,2022-06-23
3045,100,0,114,0,0,0,22/06/2022,2022-06-23
3046,34061,162,13060,475.6,24,5,22/06/2022,2022-06-23
3047,20901,54,7182,258.4,7,5,22/06/2022,2022-06-23
3048,18025,42,5860,233,9,5,22/06/2022,2022-06-23
3049,9266,62,3641,669.1,17,6,22/06/2022,2022-06-23
3050,119,0,0,0,0,0,22/06/2022,2022-06-23
3051,14939,123,5458,823.3,21,6,22/06/2022,2022-06-23
3052,5697,61,2767,1070.7,13,7,22/06/2022,2022-06-23
3053,18538,134,6484,722.8,22,6,22/06/2022,2022-06-23
3054,8426,61,3099,723.9,15,6,22/06/2022,2022-06-23
3055,14160,119,5368,840.4,26,6,22/06/2022,2022-06-23
3056,24475,236,9948,964.2,48,6,22/06/2022,2022-06-23
3057,11502,152,5320,1321.5,36,7,22/06/2022,2022-06-23
3058,33783,288,13378,852.5,43,6,22/06/2022,2022-06-23
3059,15466,93,7657,601.3,26,6,22/06/2022,2022-06-23
3060,14040,32,4676,227.9,7,5,22/06/2022,2022-06-23
3061,5059,22,1732,434.9,5,5,22/06/2022,2022-06-23
3062,0,0,4,0,0,0,22/06/2022,2022-06-23
3063,574,5,164,871.1,1,6,22/06/2022,2022-06-23
3064,75458,500,39948,662.6,85,6,22/06/2022,2022-06-23
3065,10447,78,4140,746.6,14,6,22/06/2022,2022-06-23
3066,8512,80,3676,939.8,14,6,22/06/2022,2022-06-23
3067,8199,78,3440,951.3,14,6,22/06/2022,2022-06-23
3068,18665,149,7480,798.3,37,6,22/06/2022,2022-06-23
3070,24567,195,9837,793.7,42,6,22/06/2022,2022-06-23
3071,18569,187,7335,1007.1,33,7,22/06/2022,2022-06-23
3072,32848,287,12128,873.7,50,6,22/06/2022,2022-06-23
3073,50479,358,16966,709.2,82,6,22/06/2022,2022-06-23
3074,20522,103,6413,501.9,11,6,22/06/2022,2022-06-23
3075,22594,106,7638,469.2,24,5,22/06/2022,2022-06-23
3076,32395,213,11861,657.5,34,6,22/06/2022,2022-06-23
3078,11638,97,4452,833.5,21,6,22/06/2022,2022-06-23
3079,15990,121,5635,756.7,31,6,22/06/2022,2022-06-23
3081,13424,100,4768,744.9,18,6,22/06/2022,2022-06-23
3082,29713,184,9578,619.3,49,6,22/06/2022,2022-06-23
3083,31526,214,10293,678.8,39,6,22/06/2022,2022-06-23
3084,25514,196,8662,768.2,25,6,22/06/2022,2022-06-23
3085,13882,116,4718,835.6,13,6,22/06/2022,2022-06-23
3086,908,0,7,0,0,0,22/06/2022,2022-06-23
3087,9033,63,2969,697.4,12,6,22/06/2022,2022-06-23
3088,26890,227,9341,844.2,53,6,22/06/2022,2022-06-23
3089,11739,78,4357,664.5,12,6,22/06/2022,2022-06-23
3090,2362,14,929,592.7,1,6,22/06/2022,2022-06-23
3091,1585,3,416,189.3,2,4,22/06/2022,2022-06-23
3093,3891,16,1316,411.2,0,5,22/06/2022,2022-06-23
3094,8963,74,3042,825.6,13,6,22/06/2022,2022-06-23
3095,27770,202,9488,727.4,42,6,22/06/2022,2022-06-23
3096,1966,15,604,763,1,6,22/06/2022,2022-06-23
3097,1443,5,443,346.5,0,5,22/06/2022,2022-06-23
3099,4877,53,1404,1086.7,8,7,22/06/2022,2022-06-23
3101,24604,184,7759,747.8,31,6,22/06/2022,2022-06-23
3102,6634,42,2212,633.1,7,6,22/06/2022,2022-06-23
3103,15343,87,4162,567,11,6,22/06/2022,2022-06-23
3104,20404,163,6246,798.9,22,6,22/06/2022,2022-06-23
3105,10877,55,3640,505.7,12,6,22/06/2022,2022-06-23
3106,16620,106,5040,637.8,21,6,22/06/2022,2022-06-23
3107,13557,110,4375,811.4,26,6,22/06/2022,2022-06-23
3108,20823,192,7377,922.1,33,6,22/06/2022,2022-06-23
3109,28357,212,8752,747.6,36,6,22/06/2022,2022-06-23
3111,12348,99,3791,801.7,18,6,22/06/2022,2022-06-23
3113,8460,43,2820,508.3,11,6,22/06/2022,2022-06-23
3114,3823,33,1196,863.2,9,6,22/06/2022,2022-06-23
3115,3799,23,1169,605.4,2,6,22/06/2022,2022-06-23
3116,9872,80,3691,810.4,12,6,22/06/2022,2022-06-23
3121,30502,232,11929,760.6,49,6,22/06/2022,2022-06-23
3122,23508,152,7526,646.6,25,6,22/06/2022,2022-06-23
3123,14319,97,4830,677.4,16,6,22/06/2022,2022-06-23
3124,22091,171,7024,774.1,28,6,22/06/2022,2022-06-23
