LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,105,2982,819.4,17,6,Alpine,28/05/2022,2022-05-29
Ararat (RC),VIC220,11845,101,2453,852.7,9,6,Ararat,28/05/2022,2022-05-29
Ballarat (C),VIC241,109505,1913,32115,1747,225,7,Ballarat,28/05/2022,2022-05-29
Banyule (C),VIC188,131631,1403,37813,1065.9,165,7,Banyule,28/05/2022,2022-05-29
Bass Coast (S),VIC173,36320,435,9037,1197.7,58,7,Bass Coast,28/05/2022,2022-05-29
Baw Baw (S),VIC194,53396,628,14264,1176.1,59,7,Baw Baw,28/05/2022,2022-05-29
Bayside (C),VIC182,106862,844,30078,789.8,110,6,Bayside,28/05/2022,2022-05-29
Benalla (RC),VIC199,14037,114,2849,812.1,12,6,Benalla,28/05/2022,2022-05-29
Boroondara (C),VIC201,183199,1701,47338,928.5,226,6,Boroondara,28/05/2022,2022-05-29
Brimbank (C),VIC189,209523,1270,60531,606.1,149,6,Brimbank,28/05/2022,2022-05-29
Buloke (S),VIC183,6124,48,931,783.8,9,6,Buloke,28/05/2022,2022-05-29
Campaspe (S),VIC239,37622,319,8445,847.9,42,6,Campaspe,28/05/2022,2022-05-29
Cardinia (S),VIC212,112159,1065,34074,949.5,128,6,Cardinia,28/05/2022,2022-05-29
Casey (C),VIC213,353872,3057,110656,863.9,366,6,Casey,28/05/2022,2022-05-29
Central Goldfields (S),VIC169,13186,173,2622,1312,24,7,Central Goldfields,28/05/2022,2022-05-29
Colac-Otway (S),VIC224,21564,177,4585,820.8,32,6,Colac-Otway,28/05/2022,2022-05-29
Corangamite (S),VIC231,16020,109,3006,680.4,19,6,Corangamite,28/05/2022,2022-05-29
Darebin (C),VIC205,164184,1598,48115,973.3,180,6,Darebin,28/05/2022,2022-05-29
East Gippsland (S),VIC243,47316,437,9039,923.6,58,6,East Gippsland,28/05/2022,2022-05-29
Frankston (C),VIC227,142643,1355,40278,949.9,142,6,Frankston,28/05/2022,2022-05-29
Gannawarra (S),VIC214,10472,74,1662,706.6,7,6,Gannawarra,28/05/2022,2022-05-29
Glen Eira (C),VIC177,156511,1342,46950,857.4,178,6,Glen Eira,28/05/2022,2022-05-29
Glenelg (S),VIC223,19674,188,3672,955.6,24,6,Glenelg,28/05/2022,2022-05-29
Golden Plains (S),VIC230,23722,306,5961,1289.9,37,7,Golden Plains,28/05/2022,2022-05-29
Greater Bendigo (C),VIC193,118093,1413,31340,1196.5,174,7,Greater Bendigo,28/05/2022,2022-05-29
Greater Dandenong (C),VIC247,168201,1123,45838,667.7,119,6,Greater Dandenong,28/05/2022,2022-05-29
Greater Geelong (C),VIC215,258934,3475,73301,1342,426,7,Greater Geelong,28/05/2022,2022-05-29
Greater Shepparton (C),VIC93,66498,619,17800,930.9,65,6,Greater Shepparton,28/05/2022,2022-05-29
Hepburn (S),VIC94,15975,182,3203,1139.3,27,7,Hepburn,28/05/2022,2022-05-29
Hindmarsh (S),VIC152,5588,53,1110,948.5,3,6,Hindmarsh,28/05/2022,2022-05-29
Hobsons Bay (C),VIC235,97751,880,27022,900.2,87,6,Hobsons Bay,28/05/2022,2022-05-29
Horsham (RC),VIC153,19921,293,4755,1470.8,27,7,Horsham,28/05/2022,2022-05-29
Hume (C),VIC198,233471,1662,78279,711.9,175,6,Hume,28/05/2022,2022-05-29
Indigo (S),VIC191,16701,191,3705,1143.6,16,7,Indigo,28/05/2022,2022-05-29
Interstate,,,132,5049,0,31,0,,28/05/2022,2022-05-29
Kingston (C),VIC226,165782,1627,47491,981.4,179,6,Kingston,28/05/2022,2022-05-29
Knox (C),VIC209,164538,1779,44252,1081.2,195,7,Knox,28/05/2022,2022-05-29
Latrobe (C),VIC219,75561,860,19909,1138.2,95,7,Latrobe,28/05/2022,2022-05-29
Loddon (S),VIC185,7504,57,1223,759.6,6,6,Loddon,28/05/2022,2022-05-29
Macedon Ranges (S),VIC228,50231,478,12793,951.6,52,6,Macedon Ranges,28/05/2022,2022-05-29
Manningham (C),VIC195,127573,1123,33285,880.3,176,6,Manningham,28/05/2022,2022-05-29
Mansfield (S),VIC244,9176,57,2293,621.2,9,6,Mansfield,28/05/2022,2022-05-29
Maribyrnong (C),VIC234,93448,851,29026,910.7,82,6,Maribyrnong,28/05/2022,2022-05-29
Maroondah (C),VIC207,118558,1309,31717,1104.1,171,7,Maroondah,28/05/2022,2022-05-29
Melbourne (C),VIC132,178955,1360,53151,760,179,6,Melbourne,28/05/2022,2022-05-29
Melton (C),VIC237,164895,1779,60592,1078.9,165,7,Melton,28/05/2022,2022-05-29
Mildura (RC),VIC222,55777,403,14645,722.5,41,6,Mildura,28/05/2022,2022-05-29
Mitchell (S),VIC211,46082,463,13056,1004.7,56,7,Mitchell,28/05/2022,2022-05-29
Moira (S),VIC190,29925,271,7075,905.6,20,6,Moira,28/05/2022,2022-05-29
Monash (C),VIC210,202847,2027,52101,999.3,254,6,Monash,28/05/2022,2022-05-29
Moonee Valley (C),VIC121,130294,1161,39311,891.1,144,6,Moonee Valley,28/05/2022,2022-05-29
Moorabool (S),VIC236,35049,441,10093,1258.2,39,7,Moorabool,28/05/2022,2022-05-29
Moreland (C),VIC131,185767,1720,58383,925.9,195,6,Moreland,28/05/2022,2022-05-29
Mornington Peninsula (S),VIC204,167636,1493,44994,890.6,162,6,Mornington Peninsula,28/05/2022,2022-05-29
Mount Alexander (S),VIC105,19754,183,4223,926.4,20,6,Mount Alexander,28/05/2022,2022-05-29
Moyne (S),VIC229,16953,147,3633,867.1,14,6,Moyne,28/05/2022,2022-05-29
Murrindindi (S),VIC250,14570,162,2840,1111.9,18,7,Murrindindi,28/05/2022,2022-05-29
Nillumbik (S),VIC216,65094,697,18338,1070.8,67,7,Nillumbik,28/05/2022,2022-05-29
Northern Grampians (S),VIC166,11402,71,2397,622.7,14,6,Northern Grampians,28/05/2022,2022-05-29
Overseas,,,9,100,0,0,0,,28/05/2022,2022-05-29
Overseas Traveller,,,0,621,0,0,0,,28/05/2022,2022-05-29
Port Phillip (C),VIC208,115601,853,33569,737.9,68,6,Port Phillip,28/05/2022,2022-05-29
Pyrenees (S),VIC217,7472,67,1434,896.7,5,6,Pyrenees,28/05/2022,2022-05-29
Queenscliffe (B),VIC238,2940,24,744,816.3,7,6,Queenscliffe,28/05/2022,2022-05-29
South Gippsland (S),VIC178,29914,311,6236,1039.6,40,7,South Gippsland,28/05/2022,2022-05-29
Southern Grampians (S),VIC233,16100,208,3469,1291.9,23,7,Southern Grampians,28/05/2022,2022-05-29
Stonnington (C),VIC203,117768,843,32361,715.8,104,6,Stonnington,28/05/2022,2022-05-29
Strathbogie (S),VIC110,10781,88,2150,816.3,9,6,Strathbogie,28/05/2022,2022-05-29
Surf Coast (S),VIC225,33456,365,10484,1091,40,7,Surf Coast,28/05/2022,2022-05-29
Swan Hill (RC),VIC180,20649,134,4963,648.9,12,6,Swan Hill,28/05/2022,2022-05-29
Towong (S),VIC187,6040,62,1063,1026.5,10,7,Towong,28/05/2022,2022-05-29
Unincorporated Vic,,,8,136,0,0,0,,28/05/2022,2022-05-29
Unknown,,,149,7524,0,19,0,,28/05/2022,2022-05-29
Wangaratta (RC),VIC186,29187,315,7063,1079.2,70,7,Wangaratta,28/05/2022,2022-05-29
Warrnambool (C),VIC179,35181,356,9341,1011.9,30,7,Warrnambool,28/05/2022,2022-05-29
Wellington (S),VIC218,44380,544,9911,1225.8,44,7,Wellington,28/05/2022,2022-05-29
West Wimmera (S),VIC232,3841,30,554,781,4,6,West Wimmera,28/05/2022,2022-05-29
Whitehorse (C),VIC196,178739,1883,43736,1053.5,227,7,Whitehorse,28/05/2022,2022-05-29
Whittlesea (C),VIC197,230238,1907,73132,828.3,208,6,Whittlesea,28/05/2022,2022-05-29
Wodonga (C),VIC192,42083,592,11644,1406.7,64,7,Wodonga,28/05/2022,2022-05-29
Wyndham (C),VIC221,270487,2669,87182,986.7,303,6,Wyndham,28/05/2022,2022-05-29
Yarra (C),VIC202,101495,1033,31644,1017.8,117,7,Yarra,28/05/2022,2022-05-29
Yarra Ranges (S),VIC206,159462,1614,41853,1012.2,177,7,Yarra Ranges,28/05/2022,2022-05-29
Yarriambiack (S),VIC200,6639,60,1052,903.8,12,6,Yarriambiack,28/05/2022,2022-05-29
