LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Kingston (C),VIC226,165782,1363,37976,822.2,320,6,Kingston,26/04/2022,2022-04-27
Knox (C),VIC209,164538,1279,34638,777.3,274,6,Knox,26/04/2022,2022-04-27
Latrobe (C),VIC219,75561,589,15804,779.5,104,6,Latrobe,26/04/2022,2022-04-27
Loddon (S),VIC185,7504,25,868,333.2,5,5,Loddon,26/04/2022,2022-04-27
Macedon Ranges (S),VIC228,50231,412,9904,820.2,79,6,Macedon Ranges,26/04/2022,2022-04-27
Manningham (C),VIC195,127573,990,26699,776,200,6,Manningham,26/04/2022,2022-04-27
Mansfield (S),VIC244,9176,64,1864,697.5,10,6,Mansfield,26/04/2022,2022-04-27
Maribyrnong (C),VIC234,93448,760,23976,813.3,171,6,Maribyrnong,26/04/2022,2022-04-27
Maroondah (C),VIC207,118558,1000,24757,843.5,203,6,Maroondah,26/04/2022,2022-04-27
Melbourne (C),VIC132,178955,1628,45147,909.7,330,6,Melbourne,26/04/2022,2022-04-27
Melton (C),VIC237,164895,1244,51410,754.4,266,6,Melton,26/04/2022,2022-04-27
Mildura (RC),VIC222,55777,467,12286,837.3,89,6,Mildura,26/04/2022,2022-04-27
Mitchell (S),VIC211,46082,302,10587,655.4,68,6,Mitchell,26/04/2022,2022-04-27
Moira (S),VIC190,29925,179,5543,598.2,49,6,Moira,26/04/2022,2022-04-27
Monash (C),VIC210,202847,1729,41102,852.4,343,6,Monash,26/04/2022,2022-04-27
Moonee Valley (C),VIC121,130294,983,32732,754.4,203,6,Moonee Valley,26/04/2022,2022-04-27
Moorabool (S),VIC236,35049,232,8043,661.9,45,6,Moorabool,26/04/2022,2022-04-27
Moreland (C),VIC131,185767,1576,48738,848.4,315,6,Moreland,26/04/2022,2022-04-27
Mornington Peninsula (S),VIC204,167636,1258,36593,750.4,265,6,Mornington Peninsula,26/04/2022,2022-04-27
Mount Alexander (S),VIC105,19754,137,2953,693.5,26,6,Mount Alexander,26/04/2022,2022-04-27
Moyne (S),VIC229,16953,101,2657,595.8,19,6,Moyne,26/04/2022,2022-04-27
Murrindindi (S),VIC250,14570,107,2181,734.4,23,6,Murrindindi,26/04/2022,2022-04-27
Nillumbik (S),VIC216,65094,480,14323,737.4,78,6,Nillumbik,26/04/2022,2022-04-27
Northern Grampians (S),VIC166,11402,93,1899,815.6,17,6,Northern Grampians,26/04/2022,2022-04-27
Other,,,1,1,0,0,0,,26/04/2022,2022-04-27
Overseas,,,2,80,0,1,0,,26/04/2022,2022-04-27
Overseas Traveller,,,0,621,0,0,0,,26/04/2022,2022-04-27
Port Phillip (C),VIC208,115601,903,28651,781.1,181,6,Port Phillip,26/04/2022,2022-04-27
Pyrenees (S),VIC217,7472,34,1044,455,6,5,Pyrenees,26/04/2022,2022-04-27
Queenscliffe (B),VIC238,2940,23,616,782.3,2,6,Queenscliffe,26/04/2022,2022-04-27
South Gippsland (S),VIC178,29914,225,4751,752.2,43,6,South Gippsland,26/04/2022,2022-04-27
Southern Grampians (S),VIC233,16100,134,2523,832.3,30,6,Southern Grampians,26/04/2022,2022-04-27
Stonnington (C),VIC203,117768,920,27344,781.2,200,6,Stonnington,26/04/2022,2022-04-27
Strathbogie (S),VIC110,10781,58,1622,538,10,6,Strathbogie,26/04/2022,2022-04-27
Surf Coast (S),VIC225,33456,291,8580,869.8,45,6,Surf Coast,26/04/2022,2022-04-27
Swan Hill (RC),VIC180,20649,112,4168,542.4,18,6,Swan Hill,26/04/2022,2022-04-27
Towong (S),VIC187,6040,28,722,463.6,7,5,Towong,26/04/2022,2022-04-27
Unincorporated Vic,,,3,106,0,0,0,,26/04/2022,2022-04-27
Unknown,,,121,6759,0,25,0,,26/04/2022,2022-04-27
Wangaratta (RC),VIC186,29187,294,5453,1007.3,54,7,Wangaratta,26/04/2022,2022-04-27
Warrnambool (C),VIC179,35181,287,6902,815.8,54,6,Warrnambool,26/04/2022,2022-04-27
Wellington (S),VIC218,44380,398,7321,896.8,69,6,Wellington,26/04/2022,2022-04-27
West Wimmera (S),VIC232,3841,35,344,911.2,5,6,West Wimmera,26/04/2022,2022-04-27
Whitehorse (C),VIC196,178739,1483,33551,829.7,289,6,Whitehorse,26/04/2022,2022-04-27
Whittlesea (C),VIC197,230238,1678,62407,728.8,363,6,Whittlesea,26/04/2022,2022-04-27
Wodonga (C),VIC192,42083,434,8522,1031.3,77,7,Wodonga,26/04/2022,2022-04-27
Wyndham (C),VIC221,270487,2084,72680,770.5,601,6,Wyndham,26/04/2022,2022-04-27
Yarra (C),VIC202,101495,856,26402,843.4,178,6,Yarra,26/04/2022,2022-04-27
Yarra Ranges (S),VIC206,159462,1258,33284,788.9,257,6,Yarra Ranges,26/04/2022,2022-04-27
Yarriambiack (S),VIC200,6639,42,790,632.6,8,6,Yarriambiack,2022-04-26,2022-04-27
