LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Moreland (C),VIC131,185767,1240,61091,667.5,187,6,Moreland,10/06/2022,2022-06-11
Mornington Peninsula (S),VIC204,167636,900,47141,536.9,126,6,Mornington Peninsula,10/06/2022,2022-06-11
Mount Alexander (S),VIC105,19754,137,4547,693.5,16,6,Mount Alexander,10/06/2022,2022-06-11
Moyne (S),VIC229,16953,116,3858,684.2,11,6,Moyne,10/06/2022,2022-06-11
Murrindindi (S),VIC250,14570,73,3028,501,13,6,Murrindindi,10/06/2022,2022-06-11
Nillumbik (S),VIC216,65094,547,19545,840.3,69,6,Nillumbik,10/06/2022,2022-06-11
Northern Grampians (S),VIC166,11402,97,2588,850.7,10,6,Northern Grampians,10/06/2022,2022-06-11
Overseas,,,5,113,0,1,0,,10/06/2022,2022-06-11
Overseas Traveller,,,0,621,0,0,0,,10/06/2022,2022-06-11
Port Phillip (C),VIC208,115601,821,35333,710.2,104,6,Port Phillip,10/06/2022,2022-06-11
Pyrenees (S),VIC217,7472,73,1575,977,7,6,Pyrenees,10/06/2022,2022-06-11
Queenscliffe (B),VIC238,2940,23,790,782.3,2,6,Queenscliffe,10/06/2022,2022-06-11
South Gippsland (S),VIC178,29914,187,6677,625.1,20,6,South Gippsland,10/06/2022,2022-06-11
Southern Grampians (S),VIC233,16100,140,3797,869.6,15,6,Southern Grampians,10/06/2022,2022-06-11
Stonnington (C),VIC203,117768,644,33791,546.8,96,6,Stonnington,10/06/2022,2022-06-11
Strathbogie (S),VIC110,10781,38,2267,352.5,7,5,Strathbogie,10/06/2022,2022-06-11
Surf Coast (S),VIC225,33456,408,11214,1219.5,73,7,Surf Coast,10/06/2022,2022-06-11
Swan Hill (RC),VIC180,20649,104,5157,503.7,10,6,Swan Hill,10/06/2022,2022-06-11
Towong (S),VIC187,6040,40,1139,662.3,7,6,Towong,10/06/2022,2022-06-11
Unincorporated Vic,,,13,155,0,1,0,,10/06/2022,2022-06-11
Unknown,,,117,7904,0,12,0,,10/06/2022,2022-06-11
Wangaratta (RC),VIC186,29187,267,7590,914.8,38,6,Wangaratta,10/06/2022,2022-06-11
Warrnambool (C),VIC179,35181,169,9753,480.4,20,5,Warrnambool,10/06/2022,2022-06-11
Wellington (S),VIC218,44380,442,10833,995.9,58,6,Wellington,10/06/2022,2022-06-11
West Wimmera (S),VIC232,3841,19,611,494.7,2,5,West Wimmera,10/06/2022,2022-06-11
Whitehorse (C),VIC196,178739,1417,46768,792.8,189,6,Whitehorse,10/06/2022,2022-06-11
Whittlesea (C),VIC197,230238,1440,76077,625.4,196,6,Whittlesea,10/06/2022,2022-06-11
Wodonga (C),VIC192,42083,428,12520,1017,61,7,Wodonga,10/06/2022,2022-06-11
Wyndham (C),VIC221,270487,1872,91077,692.1,277,6,Wyndham,10/06/2022,2022-06-11
Yarra (C),VIC202,101495,773,33195,761.6,103,6,Yarra,10/06/2022,2022-06-11
Yarra Ranges (S),VIC206,159462,1260,44589,790.2,169,6,Yarra Ranges,10/06/2022,2022-06-11
Yarriambiack (S),VIC200,6639,97,1206,1461.1,6,7,Yarriambiack,10/06/2022,2022-06-11
