LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Latrobe (C),VIC219,75561,512,22197,677.6,90,6,Latrobe,23/06/2022,2022-06-24
Loddon (S),VIC185,7504,29,1409,386.5,4,5,Loddon,23/06/2022,2022-06-24
Macedon Ranges (S),VIC228,50231,311,14200,619.1,55,6,Macedon Ranges,23/06/2022,2022-06-24
Manningham (C),VIC195,127573,890,37344,697.6,182,6,Manningham,23/06/2022,2022-06-24
Mansfield (S),VIC244,9176,52,2583,566.7,7,6,Mansfield,23/06/2022,2022-06-24
Maribyrnong (C),VIC234,93448,620,31752,663.5,125,6,Maribyrnong,23/06/2022,2022-06-24
Maroondah (C),VIC207,118558,932,35856,786.1,192,6,Maroondah,23/06/2022,2022-06-24
Melbourne (C),VIC132,178955,1208,57665,675,211,6,Melbourne,23/06/2022,2022-06-24
Melton (C),VIC237,164895,889,64744,539.1,169,6,Melton,23/06/2022,2022-06-24
Mildura (RC),VIC222,55777,320,15922,573.7,55,6,Mildura,23/06/2022,2022-06-24
Mitchell (S),VIC211,46082,277,14387,601.1,57,6,Mitchell,23/06/2022,2022-06-24
Moira (S),VIC190,29925,101,7621,337.5,20,5,Moira,23/06/2022,2022-06-24
Monash (C),VIC210,202847,1231,57671,606.9,239,6,Monash,23/06/2022,2022-06-24
Moonee Valley (C),VIC121,130294,816,42733,626.3,175,6,Moonee Valley,23/06/2022,2022-06-24
Moorabool (S),VIC236,35049,200,10994,570.6,36,6,Moorabool,23/06/2022,2022-06-24
Moreland (C),VIC131,185767,1235,63498,664.8,245,6,Moreland,23/06/2022,2022-06-24
Mornington Peninsula (S),VIC204,167636,1011,49174,603.1,177,6,Mornington Peninsula,23/06/2022,2022-06-24
Mount Alexander (S),VIC105,19754,132,4813,668.2,34,6,Mount Alexander,23/06/2022,2022-06-24
Moyne (S),VIC229,16953,90,4090,530.9,15,6,Moyne,23/06/2022,2022-06-24
Murrindindi (S),VIC250,14570,85,3196,583.4,10,6,Murrindindi,23/06/2022,2022-06-24
Nillumbik (S),VIC216,65094,407,20500,625.2,58,6,Nillumbik,23/06/2022,2022-06-24
Northern Grampians (S),VIC166,11402,48,2692,421,8,5,Northern Grampians,23/06/2022,2022-06-24
Overseas,,,1,120,0,1,0,,23/06/2022,2022-06-24
Overseas Traveller,,,0,621,0,0,0,,23/06/2022,2022-06-24
Port Phillip (C),VIC208,115601,767,36886,663.5,167,6,Port Phillip,23/06/2022,2022-06-24
Pyrenees (S),VIC217,7472,34,1654,455,6,5,Pyrenees,23/06/2022,2022-06-24
Queenscliffe (B),VIC238,2940,21,836,714.3,5,6,Queenscliffe,23/06/2022,2022-06-24
South Gippsland (S),VIC178,29914,179,7028,598.4,41,6,South Gippsland,23/06/2022,2022-06-24
Southern Grampians (S),VIC233,16100,89,3988,552.8,18,6,Southern Grampians,23/06/2022,2022-06-24
Stonnington (C),VIC203,117768,655,35127,556.2,120,6,Stonnington,23/06/2022,2022-06-24
Strathbogie (S),VIC110,10781,29,2360,269,5,5,Strathbogie,23/06/2022,2022-06-24
Surf Coast (S),VIC225,33456,296,11818,884.7,63,6,Surf Coast,23/06/2022,2022-06-24
Swan Hill (RC),VIC180,20649,89,5331,431,23,5,Swan Hill,23/06/2022,2022-06-24
Towong (S),VIC187,6040,30,1203,496.7,3,5,Towong,23/06/2022,2022-06-24
Unincorporated Vic,,,41,214,0,8,0,,23/06/2022,2022-06-24
Unknown,,,105,8096,0,7,0,,23/06/2022,2022-06-24
Wangaratta (RC),VIC186,29187,154,7976,527.6,27,6,Wangaratta,23/06/2022,2022-06-24
Warrnambool (C),VIC179,35181,198,10157,562.8,38,6,Warrnambool,23/06/2022,2022-06-24
Wellington (S),VIC218,44380,316,11575,712,42,6,Wellington,23/06/2022,2022-06-24
West Wimmera (S),VIC232,3841,22,641,572.8,4,6,West Wimmera,23/06/2022,2022-06-24
Whitehorse (C),VIC196,178739,1309,49591,732.4,232,6,Whitehorse,23/06/2022,2022-06-24
Whittlesea (C),VIC197,230238,1380,78873,599.4,241,6,Whittlesea,23/06/2022,2022-06-24
Wodonga (C),VIC192,42083,273,13147,648.7,40,6,Wodonga,23/06/2022,2022-06-24
Wyndham (C),VIC221,270487,1638,94319,605.6,280,6,Wyndham,23/06/2022,2022-06-24
Yarra (C),VIC202,101495,723,34613,712.4,120,6,Yarra,23/06/2022,2022-06-24
Yarra Ranges (S),VIC206,159462,1082,46878,678.5,202,6,Yarra Ranges,23/06/2022,2022-06-24
Yarriambiack (S),VIC200,6639,43,1282,647.7,6,6,Yarriambiack,23/06/2022,2022-06-24
