LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Mornington Peninsula (S),VIC204,167636,935,48162,557.8,155,6,Mornington Peninsula,17/06/2022,2022-06-18
Mount Alexander (S),VIC105,19754,128,4684,648,18,6,Mount Alexander,17/06/2022,2022-06-18
Moyne (S),VIC229,16953,131,3997,772.7,17,6,Moyne,17/06/2022,2022-06-18
Murrindindi (S),VIC250,14570,67,3110,459.8,14,5,Murrindindi,17/06/2022,2022-06-18
Nillumbik (S),VIC216,65094,536,20109,823.4,84,6,Nillumbik,17/06/2022,2022-06-18
Northern Grampians (S),VIC166,11402,57,2648,499.9,3,5,Northern Grampians,17/06/2022,2022-06-18
Overseas,,,3,117,0,1,0,,17/06/2022,2022-06-18
Overseas Traveller,,,0,621,0,0,0,,17/06/2022,2022-06-18
Port Phillip (C),VIC208,115601,715,36127,618.5,111,6,Port Phillip,17/06/2022,2022-06-18
Pyrenees (S),VIC217,7472,44,1622,588.9,6,6,Pyrenees,17/06/2022,2022-06-18
Queenscliffe (B),VIC238,2940,19,811,646.3,5,6,Queenscliffe,17/06/2022,2022-06-18
South Gippsland (S),VIC178,29914,154,6845,514.8,25,6,South Gippsland,17/06/2022,2022-06-18
Southern Grampians (S),VIC233,16100,106,3900,658.4,16,6,Southern Grampians,17/06/2022,2022-06-18
Stonnington (C),VIC203,117768,622,34474,528.2,109,6,Stonnington,17/06/2022,2022-06-18
Strathbogie (S),VIC110,10781,57,2333,528.7,11,6,Strathbogie,17/06/2022,2022-06-18
Surf Coast (S),VIC225,33456,275,11506,822,40,6,Surf Coast,17/06/2022,2022-06-18
Swan Hill (RC),VIC180,20649,84,5244,406.8,14,5,Swan Hill,17/06/2022,2022-06-18
Towong (S),VIC187,6040,35,1177,579.5,6,6,Towong,17/06/2022,2022-06-18
Unincorporated Vic,,,18,174,0,5,0,,17/06/2022,2022-06-18
Unknown,,,121,8017,0,27,0,,17/06/2022,2022-06-18
Wangaratta (RC),VIC186,29187,203,7826,695.5,20,6,Wangaratta,17/06/2022,2022-06-18
Warrnambool (C),VIC179,35181,187,9960,531.5,30,6,Warrnambool,17/06/2022,2022-06-18
Wellington (S),VIC218,44380,313,11170,705.3,47,6,Wellington,17/06/2022,2022-06-18
West Wimmera (S),VIC232,3841,12,621,312.4,1,5,West Wimmera,17/06/2022,2022-06-18
Whitehorse (C),VIC196,178739,1415,48304,791.7,214,6,Whitehorse,17/06/2022,2022-06-18
Whittlesea (C),VIC197,230238,1367,77549,593.7,244,6,Whittlesea,17/06/2022,2022-06-18
Wodonga (C),VIC192,42083,336,12886,798.4,47,6,Wodonga,17/06/2022,2022-06-18
Wyndham (C),VIC221,270487,1596,92771,590,269,6,Wyndham,17/06/2022,2022-06-18
Yarra (C),VIC202,101495,650,33900,640.4,92,6,Yarra,17/06/2022,2022-06-18
Yarra Ranges (S),VIC206,159462,1082,45805,678.5,152,6,Yarra Ranges,17/06/2022,2022-06-18
Yarriambiack (S),VIC200,6639,37,1237,557.3,6,6,Yarriambiack,17/06/2022,2022-06-18
