LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,169,2879,1318.9,18,7,Alpine,22/05/2022,2022-05-23
Ararat (RC),VIC220,11845,114,2349,962.4,9,6,Ararat,22/05/2022,2022-05-23
Ballarat (C),VIC241,109505,2083,30261,1902.2,230,7,Ballarat,22/05/2022,2022-05-23
Banyule (C),VIC188,131631,1568,36469,1191.2,204,7,Banyule,22/05/2022,2022-05-23
Bass Coast (S),VIC173,36320,528,8594,1453.7,68,7,Bass Coast,22/05/2022,2022-05-23
Baw Baw (S),VIC194,53396,707,13665,1324.1,96,7,Baw Baw,22/05/2022,2022-05-23
Bayside (C),VIC182,106862,1086,29233,1016.3,111,7,Bayside,22/05/2022,2022-05-23
Benalla (RC),VIC199,14037,124,2727,883.4,17,6,Benalla,22/05/2022,2022-05-23
Boroondara (C),VIC201,183199,1867,45688,1019.1,268,7,Boroondara,22/05/2022,2022-05-23
Brimbank (C),VIC189,209523,1499,59264,715.4,171,6,Brimbank,22/05/2022,2022-05-23
Buloke (S),VIC183,6124,66,885,1077.7,6,7,Buloke,22/05/2022,2022-05-23
Campaspe (S),VIC239,37622,363,8126,964.9,46,6,Campaspe,22/05/2022,2022-05-23
Cardinia (S),VIC212,112159,1258,33038,1121.6,149,7,Cardinia,22/05/2022,2022-05-23
Casey (C),VIC213,353872,3522,107609,995.3,397,6,Casey,22/05/2022,2022-05-23
Central Goldfields (S),VIC169,13186,133,2444,1008.6,13,7,Central Goldfields,22/05/2022,2022-05-23
Colac-Otway (S),VIC224,21564,163,4403,755.9,22,6,Colac-Otway,22/05/2022,2022-05-23
Corangamite (S),VIC231,16020,142,2895,886.4,16,6,Corangamite,22/05/2022,2022-05-23
Darebin (C),VIC205,164184,1872,46565,1140.2,283,7,Darebin,22/05/2022,2022-05-23
East Gippsland (S),VIC243,47316,580,8612,1225.8,75,7,East Gippsland,22/05/2022,2022-05-23
Frankston (C),VIC227,142643,1577,38954,1105.6,194,7,Frankston,22/05/2022,2022-05-23
Gannawarra (S),VIC214,10472,99,1585,945.4,8,6,Gannawarra,22/05/2022,2022-05-23
Glen Eira (C),VIC177,156511,1537,45636,982,178,6,Glen Eira,22/05/2022,2022-05-23
Glenelg (S),VIC223,19674,149,3481,757.3,26,6,Glenelg,22/05/2022,2022-05-23
Golden Plains (S),VIC230,23722,326,5645,1374.3,32,7,Golden Plains,22/05/2022,2022-05-23
Greater Bendigo (C),VIC193,118093,1475,29944,1249,182,7,Greater Bendigo,22/05/2022,2022-05-23
Greater Dandenong (C),VIC247,168201,1329,44714,790.1,167,6,Greater Dandenong,22/05/2022,2022-05-23
Greater Geelong (C),VIC215,258934,3385,69912,1307.3,439,7,Greater Geelong,22/05/2022,2022-05-23
Greater Shepparton (C),VIC93,66498,771,17196,1159.4,95,7,Greater Shepparton,22/05/2022,2022-05-23
Hepburn (S),VIC94,15975,176,3021,1101.7,16,7,Hepburn,22/05/2022,2022-05-23
Hindmarsh (S),VIC152,5588,59,1058,1055.8,9,7,Hindmarsh,22/05/2022,2022-05-23
Hobsons Bay (C),VIC235,97751,1077,26138,1101.8,133,7,Hobsons Bay,22/05/2022,2022-05-23
Horsham (RC),VIC153,19921,283,4470,1420.6,37,7,Horsham,22/05/2022,2022-05-23
Hume (C),VIC198,233471,2004,76662,858.4,254,6,Hume,22/05/2022,2022-05-23
Indigo (S),VIC191,16701,250,3519,1496.9,31,7,Indigo,22/05/2022,2022-05-23
Interstate,,,132,4937,0,27,0,,22/05/2022,2022-05-23
Kingston (C),VIC226,165782,1897,45857,1144.3,211,7,Kingston,22/05/2022,2022-05-23
Knox (C),VIC209,164538,2007,42501,1219.8,258,7,Knox,22/05/2022,2022-05-23
Latrobe (C),VIC219,75561,910,19078,1204.3,103,7,Latrobe,22/05/2022,2022-05-23
Loddon (S),VIC185,7504,74,1166,986.1,6,6,Loddon,22/05/2022,2022-05-23
Macedon Ranges (S),VIC228,50231,603,12318,1200.5,92,7,Macedon Ranges,22/05/2022,2022-05-23
Manningham (C),VIC195,127573,1382,32189,1083.3,182,7,Manningham,22/05/2022,2022-05-23
Mansfield (S),VIC244,9176,73,2239,795.6,10,6,Mansfield,22/05/2022,2022-05-23
Maribyrnong (C),VIC234,93448,888,28186,950.3,109,6,Maribyrnong,22/05/2022,2022-05-23
Maroondah (C),VIC207,118558,1532,30437,1292.2,177,7,Maroondah,22/05/2022,2022-05-23
Melbourne (C),VIC132,178955,1602,51801,895.2,200,6,Melbourne,22/05/2022,2022-05-23
Melton (C),VIC237,164895,2149,58834,1303.3,246,7,Melton,22/05/2022,2022-05-23
Mildura (RC),VIC222,55777,425,14241,762,56,6,Mildura,22/05/2022,2022-05-23
Mitchell (S),VIC211,46082,477,12617,1035.1,65,7,Mitchell,22/05/2022,2022-05-23
Moira (S),VIC190,29925,318,6807,1062.7,29,7,Moira,22/05/2022,2022-05-23
Monash (C),VIC210,202847,2276,50078,1122,316,7,Monash,22/05/2022,2022-05-23
Moonee Valley (C),VIC121,130294,1328,38170,1019.2,167,7,Moonee Valley,22/05/2022,2022-05-23
Moorabool (S),VIC236,35049,546,9651,1557.8,57,7,Moorabool,22/05/2022,2022-05-23
Moreland (C),VIC131,185767,1947,56691,1048.1,221,7,Moreland,22/05/2022,2022-05-23
Mornington Peninsula (S),VIC204,167636,1790,43520,1067.8,243,7,Mornington Peninsula,22/05/2022,2022-05-23
Mount Alexander (S),VIC105,19754,232,4039,1174.4,27,7,Mount Alexander,22/05/2022,2022-05-23
Moyne (S),VIC229,16953,256,3484,1510.1,14,7,Moyne,22/05/2022,2022-05-23
Murrindindi (S),VIC250,14570,117,2681,803,20,6,Murrindindi,22/05/2022,2022-05-23
Nillumbik (S),VIC216,65094,859,17670,1319.6,114,7,Nillumbik,22/05/2022,2022-05-23
Northern Grampians (S),VIC166,11402,106,2327,929.7,9,6,Northern Grampians,22/05/2022,2022-05-23
Overseas,,,3,91,0,1,0,,22/05/2022,2022-05-23
Overseas Traveller,,,0,621,0,0,0,,22/05/2022,2022-05-23
Port Phillip (C),VIC208,115601,961,32711,831.3,118,6,Port Phillip,22/05/2022,2022-05-23
Pyrenees (S),VIC217,7472,102,1369,1365.1,12,7,Pyrenees,22/05/2022,2022-05-23
Queenscliffe (B),VIC238,2940,23,725,782.3,3,6,Queenscliffe,22/05/2022,2022-05-23
South Gippsland (S),VIC178,29914,315,5932,1053,43,7,South Gippsland,22/05/2022,2022-05-23
Southern Grampians (S),VIC233,16100,200,3263,1242.2,22,7,Southern Grampians,22/05/2022,2022-05-23
Stonnington (C),VIC203,117768,923,31533,783.7,104,6,Stonnington,22/05/2022,2022-05-23
Strathbogie (S),VIC110,10781,119,2060,1103.8,14,7,Strathbogie,22/05/2022,2022-05-23
Surf Coast (S),VIC225,33456,367,10117,1097,40,7,Surf Coast,22/05/2022,2022-05-23
Swan Hill (RC),VIC180,20649,173,4821,837.8,22,6,Swan Hill,22/05/2022,2022-05-23
Towong (S),VIC187,6040,102,1001,1688.7,11,7,Towong,22/05/2022,2022-05-23
Unincorporated Vic,,,6,128,0,0,0,,22/05/2022,2022-05-23
Unknown,,,190,7449,0,11,0,,22/05/2022,2022-05-23
Wangaratta (RC),VIC186,29187,398,6734,1363.6,56,7,Wangaratta,22/05/2022,2022-05-23
Warrnambool (C),VIC179,35181,447,8967,1270.6,45,7,Warrnambool,22/05/2022,2022-05-23
Wellington (S),VIC218,44380,612,9381,1379,83,7,Wellington,22/05/2022,2022-05-23
West Wimmera (S),VIC232,3841,56,522,1458,3,7,West Wimmera,22/05/2022,2022-05-23
