postcode,population,active,cases,rate,new,band,data_date,file_processed_date
3000,37979,446,17220,1174.3,70,7,26/05/2022,2022-05-27
3001,0,0,0,0,0,0,26/05/2022,2022-05-27
3002,4957,46,1484,928,8,6,26/05/2022,2022-05-27
3003,5516,108,3160,1957.9,23,7,26/05/2022,2022-05-27
3004,9311,129,3805,1385.5,11,7,26/05/2022,2022-05-27
3005,523,0,0,0,0,0,26/05/2022,2022-05-27
3006,18811,200,7819,1063.2,36,7,26/05/2022,2022-05-27
3008,10438,118,4424,1130.5,24,7,26/05/2022,2022-05-27
3010,1595,0,4,0,0,0,26/05/2022,2022-05-27
3011,21464,245,7774,1141.4,42,7,26/05/2022,2022-05-27
3012,26295,323,9260,1228.4,49,7,26/05/2022,2022-05-27
3013,14967,156,5230,1042.3,22,7,26/05/2022,2022-05-27
3015,17472,224,6021,1282.1,43,7,26/05/2022,2022-05-27
3016,15558,146,4627,938.4,25,6,26/05/2022,2022-05-27
3018,12685,198,3478,1560.9,40,7,26/05/2022,2022-05-27
3019,9199,75,3138,815.3,13,6,26/05/2022,2022-05-27
3020,44784,360,13542,803.9,47,6,26/05/2022,2022-05-27
3021,54190,291,15443,537,45,6,26/05/2022,2022-05-27
3022,3102,20,1047,644.7,1,6,26/05/2022,2022-05-27
3023,63974,557,22189,870.7,90,6,26/05/2022,2022-05-27
3024,23852,383,10726,1605.7,70,7,26/05/2022,2022-05-27
3025,12155,107,4238,880.3,22,6,26/05/2022,2022-05-27
3026,72,72,3077,100000,14,7,26/05/2022,2022-05-27
3027,6650,86,2901,1293.2,12,7,26/05/2022,2022-05-27
3028,29198,265,8005,907.6,73,6,26/05/2022,2022-05-27
3029,93946,1061,39110,1129.4,159,7,26/05/2022,2022-05-27
3030,100311,1367,34457,1362.8,228,7,26/05/2022,2022-05-27
3031,18533,188,5933,1014.4,21,7,26/05/2022,2022-05-27
3032,29449,306,9857,1039.1,50,7,26/05/2022,2022-05-27
3033,14512,111,4561,764.9,16,6,26/05/2022,2022-05-27
3034,11633,134,3875,1151.9,25,7,26/05/2022,2022-05-27
3036,5921,33,1794,557.3,6,6,26/05/2022,2022-05-27
3037,51156,428,17245,836.7,84,6,26/05/2022,2022-05-27
3038,27258,210,8287,770.4,35,6,26/05/2022,2022-05-27
3039,14252,202,5270,1417.3,26,7,26/05/2022,2022-05-27
3040,25939,273,8748,1052.5,50,7,26/05/2022,2022-05-27
3041,12412,139,4248,1119.9,13,7,26/05/2022,2022-05-27
3042,15762,144,5337,913.6,17,6,26/05/2022,2022-05-27
3043,17715,175,5817,987.9,23,6,26/05/2022,2022-05-27
3044,27116,335,9625,1235.4,64,7,26/05/2022,2022-05-27
3045,100,2,113,2000,0,7,26/05/2022,2022-05-27
3046,34061,332,12204,974.7,59,6,26/05/2022,2022-05-27
3047,20901,112,6847,535.9,21,6,26/05/2022,2022-05-27
3048,18025,82,5615,454.9,18,5,26/05/2022,2022-05-27
3049,9266,89,3388,960.5,15,6,26/05/2022,2022-05-27
3050,119,0,0,0,0,0,26/05/2022,2022-05-27
3051,14939,168,4969,1124.6,28,7,26/05/2022,2022-05-27
3052,5697,57,2552,1000.5,9,7,26/05/2022,2022-05-27
3053,18538,171,5976,922.4,25,6,26/05/2022,2022-05-27
3054,8426,92,2780,1091.9,12,7,26/05/2022,2022-05-27
3055,14160,177,4825,1250,34,7,26/05/2022,2022-05-27
3056,24475,292,9031,1193.1,50,7,26/05/2022,2022-05-27
3057,11502,128,4779,1112.8,20,7,26/05/2022,2022-05-27
3058,33783,437,12145,1293.6,61,7,26/05/2022,2022-05-27
3059,15466,179,7235,1157.4,37,7,26/05/2022,2022-05-27
3060,14040,89,4463,633.9,12,6,26/05/2022,2022-05-27
3061,5059,13,1630,257,0,5,26/05/2022,2022-05-27
3062,0,0,5,0,0,0,26/05/2022,2022-05-27
3063,574,1,148,174.2,0,4,26/05/2022,2022-05-27
3064,75458,821,37637,1088,126,7,26/05/2022,2022-05-27
3065,10447,121,3805,1158.2,33,7,26/05/2022,2022-05-27
3066,8512,93,3373,1092.6,12,7,26/05/2022,2022-05-27
3067,8199,115,3062,1402.6,25,7,26/05/2022,2022-05-27
3068,18665,240,6776,1285.8,46,7,26/05/2022,2022-05-27
3070,24567,369,8812,1502,48,7,26/05/2022,2022-05-27
3071,18569,223,6515,1200.9,29,7,26/05/2022,2022-05-27
3072,32848,415,10999,1263.4,57,7,26/05/2022,2022-05-27
3073,50479,529,15523,1048,90,7,26/05/2022,2022-05-27
3074,20522,107,6007,521.4,12,6,26/05/2022,2022-05-27
3075,22594,162,7177,717,23,6,26/05/2022,2022-05-27
3076,32395,340,10989,1049.5,51,7,26/05/2022,2022-05-27
3078,11638,167,3955,1435,17,7,26/05/2022,2022-05-27
3079,15990,182,5008,1138.2,30,7,26/05/2022,2022-05-27
3081,13424,129,4277,961,20,6,26/05/2022,2022-05-27
3082,29713,261,8792,878.4,42,6,26/05/2022,2022-05-27
3083,31526,317,9337,1005.5,55,7,26/05/2022,2022-05-27
3084,25514,281,7807,1101.4,60,7,26/05/2022,2022-05-27
3085,13882,212,4155,1527.2,35,7,26/05/2022,2022-05-27
3086,908,0,6,0,0,0,26/05/2022,2022-05-27
3087,9033,106,2698,1173.5,25,7,26/05/2022,2022-05-27
3088,26890,363,8378,1349.9,48,7,26/05/2022,2022-05-27
3089,11739,153,3909,1303.3,29,7,26/05/2022,2022-05-27
3090,2362,17,839,719.7,3,6,26/05/2022,2022-05-27
3091,1585,16,397,1009.5,3,7,26/05/2022,2022-05-27
3093,3891,46,1214,1182.2,4,7,26/05/2022,2022-05-27
3094,8963,140,2705,1562,15,7,26/05/2022,2022-05-27
3095,27770,371,8416,1336,53,7,26/05/2022,2022-05-27
3096,1966,20,548,1017.3,3,7,26/05/2022,2022-05-27
3097,1443,9,378,623.7,4,6,26/05/2022,2022-05-27
3099,4877,44,1238,902.2,13,6,26/05/2022,2022-05-27
3101,24604,264,6936,1073,38,7,26/05/2022,2022-05-27
3102,6634,80,1997,1205.9,18,7,26/05/2022,2022-05-27
3103,15343,158,3716,1029.8,27,7,26/05/2022,2022-05-27
3104,20404,218,5545,1068.4,30,7,26/05/2022,2022-05-27
3105,10877,91,3280,836.6,19,6,26/05/2022,2022-05-27
3106,16620,149,4481,896.5,17,6,26/05/2022,2022-05-27
3107,13557,122,3889,899.9,23,6,26/05/2022,2022-05-27
3108,20823,235,6529,1128.6,35,7,26/05/2022,2022-05-27
3109,28357,329,7693,1160.2,43,7,26/05/2022,2022-05-27
3111,12348,123,3365,996.1,23,6,26/05/2022,2022-05-27
3113,8460,109,2531,1288.4,13,7,26/05/2022,2022-05-27
3114,3823,34,1065,889.4,4,6,26/05/2022,2022-05-27
3115,3799,50,1053,1316.1,9,7,26/05/2022,2022-05-27
3116,9872,175,3298,1772.7,20,7,26/05/2022,2022-05-27
3121,30502,363,10978,1190.1,56,7,26/05/2022,2022-05-27
3122,23508,221,6783,940.1,37,6,26/05/2022,2022-05-27
3123,14319,153,4349,1068.5,27,7,26/05/2022,2022-05-27
3124,22091,270,6318,1222.2,48,7,26/05/2022,2022-05-27
3125,15021,171,4025,1138.4,27,7,26/05/2022,2022-05-27
3126,8060,96,2056,1191.1,10,7,26/05/2022,2022-05-27
3127,18445,195,5020,1057.2,39,7,26/05/2022,2022-05-27
3128,19832,256,5657,1290.8,50,7,26/05/2022,2022-05-27
3129,17374,195,4531,1122.4,27,7,26/05/2022,2022-05-27
3130,32171,396,9022,1230.9,72,7,26/05/2022,2022-05-27
3131,22499,228,5766,1013.4,35,7,26/05/2022,2022-05-27
3132,16148,223,4476,1381,51,7,26/05/2022,2022-05-27
3133,22119,315,5616,1424.1,45,7,26/05/2022,2022-05-27
3134,32782,440,9450,1342.2,74,7,26/05/2022,2022-05-27
3135,19954,297,5740,1488.4,33,7,26/05/2022,2022-05-27
3136,44373,519,12407,1169.6,84,7,26/05/2022,2022-05-27
3137,13872,138,4114,994.8,30,6,26/05/2022,2022-05-27
3138,21964,282,6758,1283.9,52,7,26/05/2022,2022-05-27
3139,13722,130,3601,947.4,21,6,26/05/2022,2022-05-27
3140,16532,200,4769,1209.8,41,7,26/05/2022,2022-05-27
3141,25149,215,8067,854.9,43,6,26/05/2022,2022-05-27
3142,12912,96,3257,743.5,17,6,26/05/2022,2022-05-27
3143,9052,77,2674,850.6,14,6,26/05/2022,2022-05-27
3144,10885,91,3125,836,8,6,26/05/2022,2022-05-27
3145,23294,245,6991,1051.8,39,7,26/05/2022,2022-05-27
3146,25256,299,7710,1183.9,50,7,26/05/2022,2022-05-27
3147,14634,139,4393,949.8,14,6,26/05/2022,2022-05-27
3148,8643,104,2645,1203.3,18,7,26/05/2022,2022-05-27
3149,33612,431,8955,1282.3,51,7,26/05/2022,2022-05-27
3150,60082,783,15658,1303.2,117,7,26/05/2022,2022-05-27
3151,10269,120,2555,1168.6,23,7,26/05/2022,2022-05-27
3152,33089,493,9274,1489.9,75,7,26/05/2022,2022-05-27
3153,20552,262,6017,1274.8,52,7,26/05/2022,2022-05-27
3154,4418,70,1343,1584.4,7,7,26/05/2022,2022-05-27
3155,22193,284,6370,1279.7,57,7,26/05/2022,2022-05-27
3156,37458,462,10946,1233.4,69,7,26/05/2022,2022-05-27
3158,6648,86,1969,1293.6,13,7,26/05/2022,2022-05-27
3159,2652,46,717,1734.5,7,7,26/05/2022,2022-05-27
3160,9014,124,2656,1375.6,23,7,26/05/2022,2022-05-27
3161,15271,169,5674,1106.7,24,7,26/05/2022,2022-05-27
3162,17452,169,6085,968.4,41,6,26/05/2022,2022-05-27
3163,32355,308,9536,951.9,41,6,26/05/2022,2022-05-27
3164,0,0,0,0,0,0,26/05/2022,2022-05-27
3165,27636,278,9429,1005.9,46,7,26/05/2022,2022-05-27
3166,23759,297,7460,1250.1,51,7,26/05/2022,2022-05-27
3167,9259,89,2889,961.2,15,6,26/05/2022,2022-05-27
3168,20200,201,6552,995,21,6,26/05/2022,2022-05-27
3169,20122,203,5984,1008.8,29,7,26/05/2022,2022-05-27
3170,19370,201,5911,1037.7,32,7,26/05/2022,2022-05-27
3171,21713,154,6009,709.3,19,6,26/05/2022,2022-05-27
3172,23091,192,6644,831.5,34,6,26/05/2022,2022-05-27
3173,25785,294,9169,1140.2,52,7,26/05/2022,2022-05-27
3174,38465,301,11472,782.5,56,6,26/05/2022,2022-05-27
3175,53297,350,15656,656.7,53,6,26/05/2022,2022-05-27
3177,11305,73,3158,645.7,11,6,26/05/2022,2022-05-27
3178,33669,362,9596,1075.2,54,7,26/05/2022,2022-05-27
3179,6019,81,1753,1345.7,7,7,26/05/2022,2022-05-27
3180,7462,78,1979,1045.3,11,7,26/05/2022,2022-05-27
3181,20267,154,7069,759.9,33,6,26/05/2022,2022-05-27
3182,23394,168,7882,718.1,33,6,26/05/2022,2022-05-27
3183,18491,144,6690,778.8,22,6,26/05/2022,2022-05-27
3184,15547,119,4795,765.4,17,6,26/05/2022,2022-05-27
3185,12932,135,4363,1043.9,17,7,26/05/2022,2022-05-27
3186,23258,183,6692,786.8,34,6,26/05/2022,2022-05-27
3187,15997,158,5209,987.7,24,6,26/05/2022,2022-05-27
3188,18082,187,5471,1034.2,34,7,26/05/2022,2022-05-27
3189,5894,45,2073,763.5,10,6,26/05/2022,2022-05-27
3190,10457,129,3745,1233.6,22,7,26/05/2022,2022-05-27
3191,10242,98,3171,956.8,16,6,26/05/2022,2022-05-27
3192,22292,295,7432,1323.3,69,7,26/05/2022,2022-05-27
3193,19505,162,5625,830.6,32,6,26/05/2022,2022-05-27
3194,12965,151,4003,1164.7,24,7,26/05/2022,2022-05-27
3195,35867,397,11497,1106.9,62,7,26/05/2022,2022-05-27
3196,25329,285,7786,1125.2,53,7,26/05/2022,2022-05-27
3197,11547,148,3282,1281.7,30,7,26/05/2022,2022-05-27
3198,16462,192,4911,1166.3,43,7,26/05/2022,2022-05-27
3199,54299,588,15665,1082.9,78,7,26/05/2022,2022-05-27
3200,5759,58,1544,1007.1,7,7,26/05/2022,2022-05-27
3201,20713,249,6464,1202.1,50,7,26/05/2022,2022-05-27
3202,2907,30,815,1032,7,7,26/05/2022,2022-05-27
3204,30642,309,9774,1008.4,40,7,26/05/2022,2022-05-27
3205,10919,101,3606,925,17,6,26/05/2022,2022-05-27
3206,10366,89,3061,858.6,19,6,26/05/2022,2022-05-27
3207,16180,166,5502,1026,35,7,26/05/2022,2022-05-27
3211,1319,10,344,758.2,3,6,26/05/2022,2022-05-27
3212,16650,313,5137,1879.9,49,7,26/05/2022,2022-05-27
3213,4032,0,0,0,0,0,26/05/2022,2022-05-27
3214,23960,315,5914,1314.7,55,7,26/05/2022,2022-05-27
3215,20615,275,5784,1334,43,7,26/05/2022,2022-05-27
3216,56285,762,16536,1353.8,153,7,26/05/2022,2022-05-27
3217,6607,327,7189,4949.3,56,7,26/05/2022,2022-05-27
3218,13438,206,4259,1533,54,7,26/05/2022,2022-05-27
3219,19719,262,5022,1328.7,58,7,26/05/2022,2022-05-27
3220,16352,222,4707,1357.6,51,7,26/05/2022,2022-05-27
3221,754,7,209,928.4,2,6,26/05/2022,2022-05-27
3222,14962,213,4363,1423.6,35,7,26/05/2022,2022-05-27
3223,7401,98,1855,1324.1,21,7,26/05/2022,2022-05-27
3224,14187,230,3887,1621.2,38,7,26/05/2022,2022-05-27
3225,4058,43,1272,1059.6,9,7,26/05/2022,2022-05-27
3226,14161,248,4932,1751.3,65,7,26/05/2022,2022-05-27
3227,4821,58,1322,1203.1,16,7,26/05/2022,2022-05-27
3228,17939,260,7091,1449.4,49,7,26/05/2022,2022-05-27
3230,2548,36,802,1412.9,5,7,26/05/2022,2022-05-27
3231,1257,10,422,795.5,3,6,26/05/2022,2022-05-27
3232,1111,9,375,810.1,0,6,26/05/2022,2022-05-27
3233,2029,10,400,492.9,3,5,26/05/2022,2022-05-27
3234,179,0,0,0,0,0,26/05/2022,2022-05-27
3235,380,9,111,2368.4,1,7,26/05/2022,2022-05-27
3236,230,2,31,869.6,0,6,26/05/2022,2022-05-27
3237,218,0,27,0,0,0,26/05/2022,2022-05-27
3238,219,1,32,456.6,0,5,26/05/2022,2022-05-27
3239,423,2,78,472.8,1,5,26/05/2022,2022-05-27
3240,2026,25,581,1234,10,7,26/05/2022,2022-05-27
3241,2565,27,569,1052.6,9,7,26/05/2022,2022-05-27
3242,828,8,170,966.2,4,6,26/05/2022,2022-05-27
3243,357,1,82,280.1,0,5,26/05/2022,2022-05-27
3249,3204,12,553,374.5,2,5,26/05/2022,2022-05-27
3250,12250,116,2874,946.9,19,6,26/05/2022,2022-05-27
3251,522,3,92,574.7,0,6,26/05/2022,2022-05-27
3254,307,3,88,977.2,0,6,26/05/2022,2022-05-27
3260,4768,27,859,566.3,3,6,26/05/2022,2022-05-27
3264,2289,24,515,1048.5,7,7,26/05/2022,2022-05-27
3265,2614,18,519,688.6,0,6,26/05/2022,2022-05-27
3266,3071,24,622,781.5,1,6,26/05/2022,2022-05-27
3267,245,1,38,408.2,0,5,26/05/2022,2022-05-27
3268,2601,14,481,538.3,0,6,26/05/2022,2022-05-27
3269,729,0,137,0,0,0,26/05/2022,2022-05-27
3270,251,2,59,796.8,0,6,26/05/2022,2022-05-27
3271,193,3,22,1554.4,0,7,26/05/2022,2022-05-27
3272,1533,16,274,1043.7,3,7,26/05/2022,2022-05-27
3273,146,3,18,2054.8,3,7,26/05/2022,2022-05-27
3274,242,2,32,826.4,2,6,26/05/2022,2022-05-27
3275,426,10,137,2347.4,1,7,26/05/2022,2022-05-27
3276,479,3,99,626.3,0,6,26/05/2022,2022-05-27
3277,1922,5,403,260.1,0,5,26/05/2022,2022-05-27
3278,315,2,80,634.9,2,6,26/05/2022,2022-05-27
3279,291,2,63,687.3,0,6,26/05/2022,2022-05-27
3280,31568,385,8762,1219.6,87,7,26/05/2022,2022-05-27
3281,1702,16,475,940.1,3,6,26/05/2022,2022-05-27
3282,2363,33,634,1396.5,5,7,26/05/2022,2022-05-27
3283,1361,21,279,1543,4,7,26/05/2022,2022-05-27
3284,3437,40,805,1163.8,9,7,26/05/2022,2022-05-27
3285,1210,11,259,909.1,4,6,26/05/2022,2022-05-27
3286,564,3,71,531.9,0,6,26/05/2022,2022-05-27
3287,436,11,79,2522.9,0,7,26/05/2022,2022-05-27
3289,757,9,124,1188.9,0,7,26/05/2022,2022-05-27
3292,187,3,16,1604.3,1,7,26/05/2022,2022-05-27
3293,302,1,33,331.1,0,5,26/05/2022,2022-05-27
3294,954,17,210,1782,1,7,26/05/2022,2022-05-27
3300,10087,130,2255,1288.8,18,7,26/05/2022,2022-05-27
3301,1212,15,252,1237.6,5,7,26/05/2022,2022-05-27
3302,371,2,68,539.1,1,6,26/05/2022,2022-05-27
3303,338,3,41,887.6,0,6,26/05/2022,2022-05-27
3304,2725,18,437,660.6,1,6,26/05/2022,2022-05-27
3305,12815,146,2513,1139.3,28,7,26/05/2022,2022-05-27
3309,126,1,23,793.7,1,6,26/05/2022,2022-05-27
3310,272,1,35,367.6,1,5,26/05/2022,2022-05-27
3311,1696,16,341,943.4,2,6,26/05/2022,2022-05-27
3312,1033,2,108,193.6,0,4,26/05/2022,2022-05-27
3314,525,9,125,1714.3,1,7,26/05/2022,2022-05-27
3315,1629,15,280,920.8,2,6,26/05/2022,2022-05-27
3317,197,3,41,1522.8,0,7,26/05/2022,2022-05-27
3318,1265,17,170,1343.9,6,7,26/05/2022,2022-05-27
3319,345,1,54,289.9,0,5,26/05/2022,2022-05-27
3321,1519,24,467,1580,7,7,26/05/2022,2022-05-27
3322,176,1,28,568.2,1,6,26/05/2022,2022-05-27
3323,88,2,12,2272.7,2,7,26/05/2022,2022-05-27
3324,531,3,54,565,0,6,26/05/2022,2022-05-27
3325,480,2,40,416.7,1,5,26/05/2022,2022-05-27
3328,1720,38,525,2209.3,3,7,26/05/2022,2022-05-27
3329,284,1,45,352.1,0,5,26/05/2022,2022-05-27
3330,222,2,38,900.9,0,6,26/05/2022,2022-05-27
3331,5996,106,1865,1767.8,17,7,26/05/2022,2022-05-27
3332,1013,13,268,1283.3,4,7,26/05/2022,2022-05-27
3333,827,12,165,1451,3,7,26/05/2022,2022-05-27
3334,566,6,97,1060.1,0,7,26/05/2022,2022-05-27
3335,5859,100,3857,1706.8,18,7,26/05/2022,2022-05-27
3336,0,0,0,0,0,0,26/05/2022,2022-05-27
3337,36455,486,12645,1333.2,64,7,26/05/2022,2022-05-27
3338,23419,498,12205,2126.5,85,7,26/05/2022,2022-05-27
3340,21123,372,7235,1761.1,59,7,26/05/2022,2022-05-27
3341,1666,21,411,1260.5,1,7,26/05/2022,2022-05-27
3342,3440,57,960,1657,13,7,26/05/2022,2022-05-27
3345,1151,21,331,1824.5,5,7,26/05/2022,2022-05-27
3350,59147,1211,18785,2047.4,195,7,26/05/2022,2022-05-27
3351,8169,119,2098,1456.7,27,7,26/05/2022,2022-05-27
3352,16000,263,4846,1643.8,43,7,26/05/2022,2022-05-27
