postcode,population,active,cases,rate,new,band,data_date,file_processed_date
3000,37979,300,18341,789.9,43,6,18/06/2022,2022-06-19
3001,0,0,0,0,0,0,18/06/2022,2022-06-19
3002,4957,39,1646,786.8,2,6,18/06/2022,2022-06-19
3003,5516,59,3392,1069.6,10,7,18/06/2022,2022-06-19
3004,9311,78,4111,837.7,13,6,18/06/2022,2022-06-19
3005,523,0,0,0,0,0,18/06/2022,2022-06-19
3006,18811,146,8413,776.1,17,6,18/06/2022,2022-06-19
3008,10438,84,4724,804.8,10,6,18/06/2022,2022-06-19
3010,1595,0,4,0,0,0,18/06/2022,2022-06-19
3011,21464,187,8495,871.2,26,6,18/06/2022,2022-06-19
3012,26295,187,10048,711.2,29,6,18/06/2022,2022-06-19
3013,14967,135,5731,902,20,6,18/06/2022,2022-06-19
3015,17472,107,6509,612.4,15,6,18/06/2022,2022-06-19
3016,15558,117,5140,752,13,6,18/06/2022,2022-06-19
3018,12685,90,3836,709.5,14,6,18/06/2022,2022-06-19
3019,9199,36,3291,391.3,1,5,18/06/2022,2022-06-19
3020,44784,198,14343,442.1,27,5,18/06/2022,2022-06-19
3021,54190,186,16104,343.2,22,5,18/06/2022,2022-06-19
3022,3102,19,1114,612.5,1,6,18/06/2022,2022-06-19
3023,63974,292,23462,456.4,47,5,18/06/2022,2022-06-19
3024,23852,191,11477,800.8,30,6,18/06/2022,2022-06-19
3025,12155,54,4547,444.3,10,5,18/06/2022,2022-06-19
3026,72,28,3229,38888.9,6,7,18/06/2022,2022-06-19
3027,6650,42,3090,631.6,4,6,18/06/2022,2022-06-19
3028,29198,164,8682,561.7,26,6,18/06/2022,2022-06-19
3029,93946,622,41551,662.1,68,6,18/06/2022,2022-06-19
3030,100311,737,37551,734.7,92,6,18/06/2022,2022-06-19
3031,18533,179,6528,965.8,24,6,18/06/2022,2022-06-19
3032,29449,203,10648,689.3,23,6,18/06/2022,2022-06-19
3033,14512,77,4907,530.6,16,6,18/06/2022,2022-06-19
3034,11633,69,4164,593.1,9,6,18/06/2022,2022-06-19
3036,5921,33,1916,557.3,3,6,18/06/2022,2022-06-19
3037,51156,273,18314,533.7,42,6,18/06/2022,2022-06-19
3038,27258,128,8758,469.6,16,5,18/06/2022,2022-06-19
3039,14252,105,5699,736.7,13,6,18/06/2022,2022-06-19
3040,25939,150,9373,578.3,21,6,18/06/2022,2022-06-19
3041,12412,65,4568,523.7,8,6,18/06/2022,2022-06-19
3042,15762,89,5721,564.6,8,6,18/06/2022,2022-06-19
3043,17715,107,6187,604,12,6,18/06/2022,2022-06-19
3044,27116,188,10387,693.3,24,6,18/06/2022,2022-06-19
3045,100,1,114,1000,0,7,18/06/2022,2022-06-19
3046,34061,140,12942,411,17,5,18/06/2022,2022-06-19
3047,20901,75,7144,358.8,6,5,18/06/2022,2022-06-19
3048,18025,46,5830,255.2,2,5,18/06/2022,2022-06-19
3049,9266,56,3599,604.4,8,6,18/06/2022,2022-06-19
3050,119,0,0,0,0,0,18/06/2022,2022-06-19
3051,14939,98,5362,656,8,6,18/06/2022,2022-06-19
3052,5697,49,2725,860.1,6,6,18/06/2022,2022-06-19
3053,18538,120,6406,647.3,19,6,18/06/2022,2022-06-19
3054,8426,62,3055,735.8,9,6,18/06/2022,2022-06-19
3055,14160,141,5290,995.8,18,6,18/06/2022,2022-06-19
3056,24475,193,9773,788.6,25,6,18/06/2022,2022-06-19
3057,11502,126,5213,1095.5,17,7,18/06/2022,2022-06-19
