LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,74,3101,577.5,24,6,Alpine,06/06/2022,2022-06-07
Ararat (RC),VIC220,11845,119,2600,1004.6,21,7,Ararat,06/06/2022,2022-06-07
Ballarat (C),VIC241,109505,1117,33708,1020,242,7,Ballarat,06/06/2022,2022-06-07
Banyule (C),VIC188,131631,1136,39397,863,212,6,Banyule,06/06/2022,2022-06-07
Bass Coast (S),VIC173,36320,320,9567,881.1,64,6,Bass Coast,06/06/2022,2022-06-07
Baw Baw (S),VIC194,53396,379,14853,709.8,68,6,Baw Baw,06/06/2022,2022-06-07
Bayside (C),VIC182,106862,787,31143,736.5,122,6,Bayside,06/06/2022,2022-06-07
Benalla (RC),VIC199,14037,144,3046,1025.9,25,7,Benalla,06/06/2022,2022-06-07
Boroondara (C),VIC201,183199,1381,49279,753.8,238,6,Boroondara,06/06/2022,2022-06-07
Brimbank (C),VIC189,209523,919,61838,438.6,187,5,Brimbank,06/06/2022,2022-06-07
Buloke (S),VIC183,6124,31,971,506.2,6,6,Buloke,06/06/2022,2022-06-07
Campaspe (S),VIC239,37622,260,8832,691.1,42,6,Campaspe,06/06/2022,2022-06-07
Cardinia (S),VIC212,112159,869,35326,774.8,162,6,Cardinia,06/06/2022,2022-06-07
Casey (C),VIC213,353872,2401,114082,678.5,461,6,Casey,06/06/2022,2022-06-07
Central Goldfields (S),VIC169,13186,104,2767,788.7,19,6,Central Goldfields,06/06/2022,2022-06-07
Colac-Otway (S),VIC224,21564,145,4811,672.4,17,6,Colac-Otway,06/06/2022,2022-06-07
Corangamite (S),VIC231,16020,97,3157,605.5,16,6,Corangamite,06/06/2022,2022-06-07
Darebin (C),VIC205,164184,1376,50020,838.1,240,6,Darebin,06/06/2022,2022-06-07
East Gippsland (S),VIC243,47316,357,9541,754.5,61,6,East Gippsland,06/06/2022,2022-06-07
Frankston (C),VIC227,142643,995,41720,697.5,167,6,Frankston,06/06/2022,2022-06-07
Gannawarra (S),VIC214,10472,102,1779,974,15,6,Gannawarra,06/06/2022,2022-06-07
Glen Eira (C),VIC177,156511,1208,48631,771.8,265,6,Glen Eira,06/06/2022,2022-06-07
Glenelg (S),VIC223,19674,217,3945,1103,51,7,Glenelg,06/06/2022,2022-06-07
Golden Plains (S),VIC230,23722,263,6306,1108.7,53,7,Golden Plains,06/06/2022,2022-06-07
Greater Bendigo (C),VIC193,118093,1257,32962,1064.4,230,7,Greater Bendigo,06/06/2022,2022-06-07
Greater Dandenong (C),VIC247,168201,720,46893,428.1,137,5,Greater Dandenong,06/06/2022,2022-06-07
Greater Geelong (C),VIC215,258934,2778,77183,1072.9,486,7,Greater Geelong,06/06/2022,2022-06-07
Greater Shepparton (C),VIC93,66498,393,18382,591,77,6,Greater Shepparton,06/06/2022,2022-06-07
Hepburn (S),VIC94,15975,106,3363,663.5,24,6,Hepburn,06/06/2022,2022-06-07
Hindmarsh (S),VIC152,5588,63,1179,1127.4,8,7,Hindmarsh,06/06/2022,2022-06-07
Hobsons Bay (C),VIC235,97751,796,28129,814.3,143,6,Hobsons Bay,06/06/2022,2022-06-07
Horsham (RC),VIC153,19921,188,5015,943.7,44,6,Horsham,06/06/2022,2022-06-07
Hume (C),VIC198,233471,1249,80000,535,248,6,Hume,06/06/2022,2022-06-07
Indigo (S),VIC191,16701,140,3917,838.3,29,6,Indigo,06/06/2022,2022-06-07
Interstate,,,89,5187,0,16,0,,06/06/2022,2022-06-07
Kingston (C),VIC226,165782,1156,49195,697.3,193,6,Kingston,06/06/2022,2022-06-07
Knox (C),VIC209,164538,1353,46086,822.3,231,6,Knox,06/06/2022,2022-06-07
