LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Kingston (C),VIC226,165782,1119,52411,675,154,6,Kingston,26/06/2022,2022-06-27
Knox (C),VIC209,164538,1168,49841,709.9,166,6,Knox,26/06/2022,2022-06-27
Latrobe (C),VIC219,75561,500,22406,661.7,82,6,Latrobe,26/06/2022,2022-06-27
Loddon (S),VIC185,7504,21,1413,279.9,3,5,Loddon,26/06/2022,2022-06-27
Macedon Ranges (S),VIC228,50231,297,14325,591.3,39,6,Macedon Ranges,26/06/2022,2022-06-27
Manningham (C),VIC195,127573,963,37761,754.9,154,6,Manningham,26/06/2022,2022-06-27
Mansfield (S),VIC244,9176,67,2620,730.2,17,6,Mansfield,26/06/2022,2022-06-27
Maribyrnong (C),VIC234,93448,611,31998,653.8,88,6,Maribyrnong,26/06/2022,2022-06-27
Maroondah (C),VIC207,118558,1063,36347,896.6,193,6,Maroondah,26/06/2022,2022-06-27
Melbourne (C),VIC132,178955,1230,58185,687.3,171,6,Melbourne,26/06/2022,2022-06-27
Melton (C),VIC237,164895,915,65129,554.9,129,6,Melton,26/06/2022,2022-06-27
Mildura (RC),VIC222,55777,336,16083,602.4,46,6,Mildura,26/06/2022,2022-06-27
Mitchell (S),VIC211,46082,307,14528,666.2,44,6,Mitchell,26/06/2022,2022-06-27
Moira (S),VIC190,29925,112,7677,374.3,24,5,Moira,26/06/2022,2022-06-27
Monash (C),VIC210,202847,1319,58280,650.2,192,6,Monash,26/06/2022,2022-06-27
Moonee Valley (C),VIC121,130294,821,43075,630.1,121,6,Moonee Valley,26/06/2022,2022-06-27
Moorabool (S),VIC236,35049,187,11066,533.5,29,6,Moorabool,26/06/2022,2022-06-27
Moreland (C),VIC131,185767,1384,64101,745,215,6,Moreland,26/06/2022,2022-06-27
Mornington Peninsula (S),VIC204,167636,1086,49639,647.8,153,6,Mornington Peninsula,26/06/2022,2022-06-27
Mount Alexander (S),VIC105,19754,150,4874,759.3,24,6,Mount Alexander,26/06/2022,2022-06-27
Moyne (S),VIC229,16953,87,4132,513.2,13,6,Moyne,26/06/2022,2022-06-27
Murrindindi (S),VIC250,14570,70,3233,480.4,17,5,Murrindindi,26/06/2022,2022-06-27
Nillumbik (S),VIC216,65094,419,20698,643.7,75,6,Nillumbik,26/06/2022,2022-06-27
Northern Grampians (S),VIC166,11402,54,2713,473.6,9,5,Northern Grampians,26/06/2022,2022-06-27
Overseas,,,1,119,0,0,0,,26/06/2022,2022-06-27
Overseas Traveller,,,0,621,0,0,0,,26/06/2022,2022-06-27
Port Phillip (C),VIC208,115601,769,37192,665.2,109,6,Port Phillip,26/06/2022,2022-06-27
Pyrenees (S),VIC217,7472,28,1662,374.7,3,5,Pyrenees,26/06/2022,2022-06-27
Queenscliffe (B),VIC238,2940,29,852,986.4,3,6,Queenscliffe,26/06/2022,2022-06-27
South Gippsland (S),VIC178,29914,173,7095,578.3,25,6,South Gippsland,26/06/2022,2022-06-27
Southern Grampians (S),VIC233,16100,85,4027,528,14,6,Southern Grampians,26/06/2022,2022-06-27
Stonnington (C),VIC203,117768,652,35393,553.6,96,6,Stonnington,26/06/2022,2022-06-27
Strathbogie (S),VIC110,10781,30,2374,278.3,5,5,Strathbogie,26/06/2022,2022-06-27
Surf Coast (S),VIC225,33456,336,11969,1004.3,51,7,Surf Coast,26/06/2022,2022-06-27
Swan Hill (RC),VIC180,20649,69,5352,334.2,7,5,Swan Hill,26/06/2022,2022-06-27
Towong (S),VIC187,6040,20,1208,331.1,3,5,Towong,26/06/2022,2022-06-27
Unincorporated Vic,,,36,231,0,5,0,,26/06/2022,2022-06-27
Unknown,,,111,8148,0,6,0,,26/06/2022,2022-06-27
Wangaratta (RC),VIC186,29187,170,8049,582.5,34,6,Wangaratta,26/06/2022,2022-06-27
Warrnambool (C),VIC179,35181,209,10252,594.1,45,6,Warrnambool,26/06/2022,2022-06-27
Wellington (S),VIC218,44380,303,11700,682.7,46,6,Wellington,26/06/2022,2022-06-27
West Wimmera (S),VIC232,3841,23,648,598.8,4,6,West Wimmera,26/06/2022,2022-06-27
Whitehorse (C),VIC196,178739,1395,50248,780.5,196,6,Whitehorse,26/06/2022,2022-06-27
Whittlesea (C),VIC197,230238,1333,79417,579,205,6,Whittlesea,26/06/2022,2022-06-27
Wodonga (C),VIC192,42083,241,13247,572.7,30,6,Wodonga,26/06/2022,2022-06-27
Wyndham (C),VIC221,270487,1707,95069,631.1,261,6,Wyndham,26/06/2022,2022-06-27
Yarra (C),VIC202,101495,766,34935,754.7,110,6,Yarra,26/06/2022,2022-06-27
Yarra Ranges (S),VIC206,159462,1161,47399,728.1,170,6,Yarra Ranges,26/06/2022,2022-06-27
Yarriambiack (S),VIC200,6639,36,1291,542.3,0,6,Yarriambiack,26/06/2022,2022-06-27
