LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,68,3310,530.7,13,6,Alpine,24/06/2022,2022-06-25
Ararat (RC),VIC220,11845,37,2727,312.4,9,5,Ararat,24/06/2022,2022-06-25
Ballarat (C),VIC241,109505,841,35970,768,108,6,Ballarat,24/06/2022,2022-06-25
Banyule (C),VIC188,131631,932,42119,708,126,6,Banyule,24/06/2022,2022-06-25
Bass Coast (S),VIC173,36320,233,10379,641.5,31,6,Bass Coast,24/06/2022,2022-06-25
Baw Baw (S),VIC194,53396,411,16021,769.7,81,6,Baw Baw,24/06/2022,2022-06-25
Bayside (C),VIC182,106862,627,32969,586.7,119,6,Bayside,24/06/2022,2022-06-25
Benalla (RC),VIC199,14037,60,3264,427.4,6,5,Benalla,24/06/2022,2022-06-25
Boroondara (C),VIC201,183199,1221,52658,666.5,201,6,Boroondara,24/06/2022,2022-06-25
Brimbank (C),VIC189,209523,768,64156,366.5,126,5,Brimbank,24/06/2022,2022-06-25
Buloke (S),VIC183,6124,26,1039,424.6,4,5,Buloke,24/06/2022,2022-06-25
Campaspe (S),VIC239,37622,227,9457,603.4,32,6,Campaspe,24/06/2022,2022-06-25
Cardinia (S),VIC212,112159,746,37408,665.1,103,6,Cardinia,24/06/2022,2022-06-25
Casey (C),VIC213,353872,2117,119935,598.2,354,6,Casey,24/06/2022,2022-06-25
Central Goldfields (S),VIC169,13186,60,2981,455,13,5,Central Goldfields,24/06/2022,2022-06-25
Colac-Otway (S),VIC224,21564,126,5132,584.3,16,6,Colac-Otway,24/06/2022,2022-06-25
Corangamite (S),VIC231,16020,90,3387,561.8,11,6,Corangamite,24/06/2022,2022-06-25
Darebin (C),VIC205,164184,1226,53311,746.7,186,6,Darebin,24/06/2022,2022-06-25
East Gippsland (S),VIC243,47316,267,10398,564.3,38,6,East Gippsland,24/06/2022,2022-06-25
Frankston (C),VIC227,142643,889,44366,623.2,134,6,Frankston,24/06/2022,2022-06-25
Gannawarra (S),VIC214,10472,47,1967,448.8,6,5,Gannawarra,24/06/2022,2022-06-25
Glen Eira (C),VIC177,156511,1030,51474,658.1,165,6,Glen Eira,24/06/2022,2022-06-25
Glenelg (S),VIC223,19674,171,4488,869.2,17,6,Glenelg,24/06/2022,2022-06-25
Golden Plains (S),VIC230,23722,197,6892,830.5,33,6,Golden Plains,24/06/2022,2022-06-25
Greater Bendigo (C),VIC193,118093,1068,35946,904.4,181,6,Greater Bendigo,24/06/2022,2022-06-25
Greater Dandenong (C),VIC247,168201,588,48574,349.6,109,5,Greater Dandenong,24/06/2022,2022-06-25
Greater Geelong (C),VIC215,258934,2351,84014,908,355,6,Greater Geelong,24/06/2022,2022-06-25
Greater Shepparton (C),VIC93,66498,458,19518,688.7,71,6,Greater Shepparton,24/06/2022,2022-06-25
Hepburn (S),VIC94,15975,109,3660,682.3,12,6,Hepburn,24/06/2022,2022-06-25
Hindmarsh (S),VIC152,5588,38,1291,680,4,6,Hindmarsh,24/06/2022,2022-06-25
Hobsons Bay (C),VIC235,97751,614,29857,628.1,96,6,Hobsons Bay,24/06/2022,2022-06-25
Horsham (RC),VIC153,19921,149,5516,748,22,6,Horsham,24/06/2022,2022-06-25
Hume (C),VIC198,233471,1101,83258,471.6,170,5,Hume,24/06/2022,2022-06-25
Indigo (S),VIC191,16701,106,4295,634.7,6,6,Indigo,24/06/2022,2022-06-25
Interstate,,,84,5376,0,20,0,,24/06/2022,2022-06-25
Kingston (C),VIC226,165782,1066,52103,643,183,6,Kingston,24/06/2022,2022-06-25
Knox (C),VIC209,164538,1170,49501,711.1,170,6,Knox,24/06/2022,2022-06-25
Latrobe (C),VIC219,75561,507,22264,671,67,6,Latrobe,24/06/2022,2022-06-25
Loddon (S),VIC185,7504,27,1410,359.8,1,5,Loddon,24/06/2022,2022-06-25
Macedon Ranges (S),VIC228,50231,308,14244,613.2,45,6,Macedon Ranges,24/06/2022,2022-06-25
Manningham (C),VIC195,127573,926,37497,725.9,157,6,Manningham,24/06/2022,2022-06-25
Mansfield (S),VIC244,9176,54,2592,588.5,9,6,Mansfield,24/06/2022,2022-06-25
Maribyrnong (C),VIC234,93448,588,31835,629.2,81,6,Maribyrnong,24/06/2022,2022-06-25
Maroondah (C),VIC207,118558,955,35999,805.5,146,6,Maroondah,24/06/2022,2022-06-25
Melbourne (C),VIC132,178955,1233,57867,689,206,6,Melbourne,24/06/2022,2022-06-25
Melton (C),VIC237,164895,910,64881,551.9,139,6,Melton,24/06/2022,2022-06-25
Mildura (RC),VIC222,55777,338,15984,606,63,6,Mildura,24/06/2022,2022-06-25
Mitchell (S),VIC211,46082,292,14443,633.7,55,6,Mitchell,24/06/2022,2022-06-25
Moira (S),VIC190,29925,102,7643,340.9,23,5,Moira,24/06/2022,2022-06-25
Monash (C),VIC210,202847,1250,57880,616.2,213,6,Monash,24/06/2022,2022-06-25
Moonee Valley (C),VIC121,130294,805,42844,617.8,106,6,Moonee Valley,24/06/2022,2022-06-25
Moorabool (S),VIC236,35049,194,11018,553.5,25,6,Moorabool,24/06/2022,2022-06-25
Moreland (C),VIC131,185767,1293,63698,696,202,6,Moreland,24/06/2022,2022-06-25
Mornington Peninsula (S),VIC204,167636,1064,49347,634.7,172,6,Mornington Peninsula,24/06/2022,2022-06-25
Mount Alexander (S),VIC105,19754,137,4835,693.5,22,6,Mount Alexander,24/06/2022,2022-06-25
Moyne (S),VIC229,16953,95,4107,560.4,18,6,Moyne,24/06/2022,2022-06-25
Murrindindi (S),VIC250,14570,83,3206,569.7,11,6,Murrindindi,24/06/2022,2022-06-25
Nillumbik (S),VIC216,65094,406,20577,623.7,77,6,Nillumbik,24/06/2022,2022-06-25
Northern Grampians (S),VIC166,11402,46,2694,403.4,6,5,Northern Grampians,24/06/2022,2022-06-25
Overseas,,,0,118,0,0,0,,24/06/2022,2022-06-25
Overseas Traveller,,,0,621,0,0,0,,24/06/2022,2022-06-25
Port Phillip (C),VIC208,115601,771,36997,666.9,109,6,Port Phillip,24/06/2022,2022-06-25
Pyrenees (S),VIC217,7472,35,1658,468.4,4,5,Pyrenees,24/06/2022,2022-06-25
Queenscliffe (B),VIC238,2940,25,843,850.3,7,6,Queenscliffe,24/06/2022,2022-06-25
South Gippsland (S),VIC178,29914,176,7052,588.4,24,6,South Gippsland,24/06/2022,2022-06-25
