LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Maroondah (C),VIC207,118558,1459,30946,1230.6,294,7,Maroondah,24/05/2022,2022-05-25
Melbourne (C),VIC132,178955,1518,52284,848.3,248,6,Melbourne,24/05/2022,2022-05-25
Melton (C),VIC237,164895,2114,59597,1282,419,7,Melton,24/05/2022,2022-05-25
Mildura (RC),VIC222,55777,395,14394,708.2,91,6,Mildura,24/05/2022,2022-05-25
Mitchell (S),VIC211,46082,472,12787,1024.3,80,7,Mitchell,24/05/2022,2022-05-25
Moira (S),VIC190,29925,307,6919,1025.9,59,7,Moira,24/05/2022,2022-05-25
Monash (C),VIC210,202847,2253,50904,1110.7,417,7,Monash,24/05/2022,2022-05-25
Moonee Valley (C),VIC121,130294,1293,38614,992.4,247,6,Moonee Valley,24/05/2022,2022-05-25
Moorabool (S),VIC236,35049,536,9838,1529.3,93,7,Moorabool,24/05/2022,2022-05-25
Moreland (C),VIC131,185767,1882,57344,1013.1,334,7,Moreland,24/05/2022,2022-05-25
Mornington Peninsula (S),VIC204,167636,1632,44075,973.5,303,6,Mornington Peninsula,24/05/2022,2022-05-25
Mount Alexander (S),VIC105,19754,194,4105,982.1,27,6,Mount Alexander,24/05/2022,2022-05-25
Moyne (S),VIC229,16953,202,3531,1191.5,24,7,Moyne,24/05/2022,2022-05-25
Murrindindi (S),VIC250,14570,138,2747,947.2,36,6,Murrindindi,24/05/2022,2022-05-25
Nillumbik (S),VIC216,65094,815,17930,1252,145,7,Nillumbik,24/05/2022,2022-05-25
Northern Grampians (S),VIC166,11402,94,2351,824.4,15,6,Northern Grampians,24/05/2022,2022-05-25
Overseas,,,3,92,0,0,0,,24/05/2022,2022-05-25
Overseas Traveller,,,0,621,0,0,0,,24/05/2022,2022-05-25
Port Phillip (C),VIC208,115601,915,33042,791.5,187,6,Port Phillip,24/05/2022,2022-05-25
Pyrenees (S),VIC217,7472,87,1403,1164.3,20,7,Pyrenees,24/05/2022,2022-05-25
Queenscliffe (B),VIC238,2940,13,724,442.2,1,5,Queenscliffe,24/05/2022,2022-05-25
South Gippsland (S),VIC178,29914,325,6039,1086.4,50,7,South Gippsland,24/05/2022,2022-05-25
Southern Grampians (S),VIC233,16100,208,3353,1291.9,44,7,Southern Grampians,24/05/2022,2022-05-25
Stonnington (C),VIC203,117768,888,31828,754,165,6,Stonnington,24/05/2022,2022-05-25
Strathbogie (S),VIC110,10781,113,2099,1048.1,18,7,Strathbogie,24/05/2022,2022-05-25
Surf Coast (S),VIC225,33456,353,10257,1055.1,90,7,Surf Coast,24/05/2022,2022-05-25
Swan Hill (RC),VIC180,20649,170,4881,823.3,26,6,Swan Hill,24/05/2022,2022-05-25
Towong (S),VIC187,6040,82,1025,1357.6,11,7,Towong,24/05/2022,2022-05-25
Unincorporated Vic,,,13,135,0,2,0,,24/05/2022,2022-05-25
Unknown,,,174,7505,0,28,0,,24/05/2022,2022-05-25
Wangaratta (RC),VIC186,29187,399,6863,1367,58,7,Wangaratta,24/05/2022,2022-05-25
Warrnambool (C),VIC179,35181,419,9123,1191,85,7,Warrnambool,24/05/2022,2022-05-25
Wellington (S),VIC218,44380,574,9588,1293.4,101,7,Wellington,24/05/2022,2022-05-25
West Wimmera (S),VIC232,3841,42,531,1093.5,5,7,West Wimmera,24/05/2022,2022-05-25
Whitehorse (C),VIC196,178739,2024,42605,1132.4,428,7,Whitehorse,24/05/2022,2022-05-25
Whittlesea (C),VIC197,230238,2142,72061,930.3,388,6,Whittlesea,24/05/2022,2022-05-25
Wodonga (C),VIC192,42083,628,11314,1492.3,119,7,Wodonga,24/05/2022,2022-05-25
Wyndham (C),VIC221,270487,2994,85593,1106.9,510,7,Wyndham,24/05/2022,2022-05-25
Yarra (C),VIC202,101495,1106,31030,1089.7,223,7,Yarra,24/05/2022,2022-05-25
Yarra Ranges (S),VIC206,159462,1787,40915,1120.6,354,7,Yarra Ranges,24/05/2022,2022-05-25
Yarriambiack (S),VIC200,6639,77,1016,1159.8,9,7,Yarriambiack,24/05/2022,2022-05-25
