postcode,population,active,cases,rate,new,band,data_date,file_processed_date
3000,37979,374,17729,984.8,61,6,04/06/2022,2022-06-05
3001,0,0,0,0,0,0,04/06/2022,2022-06-05
3002,4957,45,1550,907.8,6,6,04/06/2022,2022-06-05
3003,5516,81,3276,1468.5,13,7,04/06/2022,2022-06-05
3004,9311,115,3954,1235.1,25,7,04/06/2022,2022-06-05
3005,523,0,0,0,0,0,04/06/2022,2022-06-05
3006,18811,182,8080,967.5,17,6,04/06/2022,2022-06-05
3008,10438,104,4555,996.4,14,6,04/06/2022,2022-06-05
3010,1595,0,4,0,0,0,04/06/2022,2022-06-05
3011,21464,228,8090,1062.2,30,7,04/06/2022,2022-06-05
3012,26295,266,9620,1011.6,38,7,04/06/2022,2022-06-05
3013,14967,156,5431,1042.3,25,7,04/06/2022,2022-06-05
3015,17472,175,6251,1001.6,35,7,04/06/2022,2022-06-05
3016,15558,182,4859,1169.8,28,7,04/06/2022,2022-06-05
3018,12685,132,3659,1040.6,19,7,04/06/2022,2022-06-05
3019,9199,37,3200,402.2,3,5,04/06/2022,2022-06-05
3020,44784,227,13900,506.9,29,6,04/06/2022,2022-06-05
3021,54190,224,15749,413.4,25,5,04/06/2022,2022-06-05
3022,3102,12,1063,386.8,0,5,04/06/2022,2022-06-05
3023,63974,502,22854,784.7,92,6,04/06/2022,2022-06-05
3024,23852,244,11080,1023,26,7,04/06/2022,2022-06-05
3025,12155,110,4380,905,11,6,04/06/2022,2022-06-05
3026,72,54,3139,75000,3,7,04/06/2022,2022-06-05
3027,6650,59,2983,887.2,7,6,04/06/2022,2022-06-05
3028,29198,217,8295,743.2,39,6,04/06/2022,2022-06-05
3029,93946,782,40205,832.4,116,6,04/06/2022,2022-06-05
3030,100311,1109,35960,1105.6,140,7,04/06/2022,2022-06-05
3031,18533,180,6189,971.2,13,6,04/06/2022,2022-06-05
3032,29449,222,10190,753.8,21,6,04/06/2022,2022-06-05
3033,14512,124,4721,854.5,8,6,04/06/2022,2022-06-05
3034,11633,120,4039,1031.5,11,7,04/06/2022,2022-06-05
3036,5921,35,1855,591.1,6,6,04/06/2022,2022-06-05
3037,51156,325,17707,635.3,58,6,04/06/2022,2022-06-05
3038,27258,120,8483,440.2,14,5,04/06/2022,2022-06-05
3039,14252,141,5463,989.3,11,6,04/06/2022,2022-06-05
