LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,65,3246,507.3,10,6,Alpine,19/06/2022,2022-06-20
Ararat (RC),VIC220,11845,43,2695,363,6,5,Ararat,19/06/2022,2022-06-20
Ballarat (C),VIC241,109505,760,35254,694,101,6,Ballarat,19/06/2022,2022-06-20
Banyule (C),VIC188,131631,971,41303,737.7,115,6,Banyule,19/06/2022,2022-06-20
Bass Coast (S),VIC173,36320,308,10188,848,37,6,Bass Coast,19/06/2022,2022-06-20
Baw Baw (S),VIC194,53396,412,15657,771.6,58,6,Baw Baw,19/06/2022,2022-06-20
Bayside (C),VIC182,106862,593,32426,554.9,65,6,Bayside,19/06/2022,2022-06-20
Benalla (RC),VIC199,14037,88,3224,626.9,11,6,Benalla,19/06/2022,2022-06-20
Boroondara (C),VIC201,183199,1157,51652,631.6,203,6,Boroondara,19/06/2022,2022-06-20
Brimbank (C),VIC189,209523,821,63497,391.8,112,5,Brimbank,19/06/2022,2022-06-20
Buloke (S),VIC183,6124,18,1016,293.9,2,5,Buloke,19/06/2022,2022-06-20
Campaspe (S),VIC239,37622,218,9260,579.4,22,6,Campaspe,19/06/2022,2022-06-20
Cardinia (S),VIC212,112159,710,36739,633,82,6,Cardinia,19/06/2022,2022-06-20
Casey (C),VIC213,353872,2033,118114,574.5,307,6,Casey,19/06/2022,2022-06-20
Central Goldfields (S),VIC169,13186,61,2929,462.6,5,5,Central Goldfields,19/06/2022,2022-06-20
Colac-Otway (S),VIC224,21564,107,5020,496.2,13,5,Colac-Otway,19/06/2022,2022-06-20
Corangamite (S),VIC231,16020,84,3309,524.3,12,6,Corangamite,19/06/2022,2022-06-20
Darebin (C),VIC205,164184,1051,52242,640.1,150,6,Darebin,19/06/2022,2022-06-20
East Gippsland (S),VIC243,47316,302,10168,638.3,32,6,East Gippsland,19/06/2022,2022-06-20
Frankston (C),VIC227,142643,901,43615,631.6,119,6,Frankston,19/06/2022,2022-06-20
Gannawarra (S),VIC214,10472,81,1930,773.5,10,6,Gannawarra,19/06/2022,2022-06-20
Glen Eira (C),VIC177,156511,1000,50584,638.9,127,6,Glen Eira,19/06/2022,2022-06-20
Glenelg (S),VIC223,19674,207,4357,1052.2,36,7,Glenelg,19/06/2022,2022-06-20
Golden Plains (S),VIC230,23722,201,6732,847.3,35,6,Golden Plains,19/06/2022,2022-06-20
Greater Bendigo (C),VIC193,118093,1038,35022,879,127,6,Greater Bendigo,19/06/2022,2022-06-20
Greater Dandenong (C),VIC247,168201,562,48060,334.1,76,5,Greater Dandenong,19/06/2022,2022-06-20
Greater Geelong (C),VIC215,258934,2413,81968,931.9,317,6,Greater Geelong,19/06/2022,2022-06-20
