LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,62,3286,483.8,14,5,Alpine,22/06/2022,2022-06-23
Ararat (RC),VIC220,11845,44,2712,371.5,6,5,Ararat,22/06/2022,2022-06-23
Ballarat (C),VIC241,109505,823,35725,751.6,163,6,Ballarat,22/06/2022,2022-06-23
Banyule (C),VIC188,131631,952,41813,723.2,162,6,Banyule,22/06/2022,2022-06-23
Bass Coast (S),VIC173,36320,245,10304,674.6,42,6,Bass Coast,22/06/2022,2022-06-23
Baw Baw (S),VIC194,53396,408,15871,764.1,61,6,Baw Baw,22/06/2022,2022-06-23
Bayside (C),VIC182,106862,596,32751,557.7,120,6,Bayside,22/06/2022,2022-06-23
Benalla (RC),VIC199,14037,71,3248,505.8,4,6,Benalla,22/06/2022,2022-06-23
Boroondara (C),VIC201,183199,1189,52255,649,199,6,Boroondara,22/06/2022,2022-06-23
Brimbank (C),VIC189,209523,763,63897,364.2,140,5,Brimbank,22/06/2022,2022-06-23
Buloke (S),VIC183,6124,24,1032,391.9,9,5,Buloke,22/06/2022,2022-06-23
Campaspe (S),VIC239,37622,218,9378,579.4,38,6,Campaspe,22/06/2022,2022-06-23
Cardinia (S),VIC212,112159,748,37176,666.9,127,6,Cardinia,22/06/2022,2022-06-23
Casey (C),VIC213,353872,2055,119194,580.7,357,6,Casey,22/06/2022,2022-06-23
Central Goldfields (S),VIC169,13186,58,2958,439.9,14,5,Central Goldfields,22/06/2022,2022-06-23
Colac-Otway (S),VIC224,21564,123,5087,570.4,18,6,Colac-Otway,22/06/2022,2022-06-23
Corangamite (S),VIC231,16020,95,3363,593,17,6,Corangamite,22/06/2022,2022-06-23
Darebin (C),VIC205,164184,1160,52913,706.5,237,6,Darebin,22/06/2022,2022-06-23
East Gippsland (S),VIC243,47316,276,10310,583.3,44,6,East Gippsland,22/06/2022,2022-06-23
Frankston (C),VIC227,142643,886,44083,621.1,158,6,Frankston,22/06/2022,2022-06-23
