LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Stonnington (C),VIC203,117768,840,32472,713.3,115,6,Stonnington,29/05/2022,2022-05-30
Strathbogie (S),VIC110,10781,81,2165,751.3,15,6,Strathbogie,29/05/2022,2022-05-30
Surf Coast (S),VIC225,33456,360,10529,1076,51,7,Surf Coast,29/05/2022,2022-05-30
Swan Hill (RC),VIC180,20649,132,4981,639.3,19,6,Swan Hill,29/05/2022,2022-05-30
Towong (S),VIC187,6040,59,1068,976.8,2,6,Towong,29/05/2022,2022-05-30
Unincorporated Vic,,,7,136,0,0,0,,29/05/2022,2022-05-30
Unknown,,,140,7537,0,17,0,,29/05/2022,2022-05-30
Wangaratta (RC),VIC186,29187,317,7111,1086.1,50,7,Wangaratta,29/05/2022,2022-05-30
Warrnambool (C),VIC179,35181,330,9371,938,34,6,Warrnambool,29/05/2022,2022-05-30
Wellington (S),VIC218,44380,523,9976,1178.5,68,7,Wellington,29/05/2022,2022-05-30
West Wimmera (S),VIC232,3841,28,556,729,3,6,West Wimmera,29/05/2022,2022-05-30
Whitehorse (C),VIC196,178739,1892,43990,1058.5,277,7,Whitehorse,29/05/2022,2022-05-30
Whittlesea (C),VIC197,230238,1799,73363,781.4,239,6,Whittlesea,29/05/2022,2022-05-30
Wodonga (C),VIC192,42083,573,11713,1361.6,75,7,Wodonga,29/05/2022,2022-05-30
Wyndham (C),VIC221,270487,2499,87461,923.9,304,6,Wyndham,29/05/2022,2022-05-30
Yarra (C),VIC202,101495,975,31741,960.6,104,6,Yarra,29/05/2022,2022-05-30
Yarra Ranges (S),VIC206,159462,1591,42071,997.7,226,6,Yarra Ranges,29/05/2022,2022-05-30
Yarriambiack (S),VIC200,6639,60,1063,903.8,12,6,Yarriambiack,29/05/2022,2022-05-30
