LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,46,1427,359,7,5,Alpine,01/03/2022,2022-03-02
Ararat (RC),VIC220,11845,70,1200,591,15,6,Ararat,01/03/2022,2022-03-02
Ballarat (C),VIC241,109505,1274,14049,1163.4,238,7,Ballarat,01/03/2022,2022-03-02
Banyule (C),VIC188,131631,800,18771,607.8,155,6,Banyule,01/03/2022,2022-03-02
Bass Coast (S),VIC173,36320,145,4227,399.2,26,5,Bass Coast,01/03/2022,2022-03-02
Baw Baw (S),VIC194,53396,435,7379,814.7,84,6,Baw Baw,01/03/2022,2022-03-02
Bayside (C),VIC182,106862,786,16246,735.5,135,6,Bayside,01/03/2022,2022-03-02
Benalla (RC),VIC199,14037,116,1375,826.4,27,6,Benalla,01/03/2022,2022-03-02
Boroondara (C),VIC201,183199,1174,23401,640.8,232,6,Boroondara,01/03/2022,2022-03-02
Brimbank (C),VIC189,209523,862,42201,411.4,145,5,Brimbank,01/03/2022,2022-03-02
Buloke (S),VIC183,6124,19,382,310.3,2,5,Buloke,01/03/2022,2022-03-02
Campaspe (S),VIC239,37622,344,4368,914.4,53,6,Campaspe,01/03/2022,2022-03-02
Cardinia (S),VIC212,112159,965,19542,860.4,144,6,Cardinia,01/03/2022,2022-03-02
Casey (C),VIC213,353872,2663,69451,752.5,408,6,Casey,01/03/2022,2022-03-02
Central Goldfields (S),VIC169,13186,46,823,348.9,6,5,Central Goldfields,01/03/2022,2022-03-02
Colac-Otway (S),VIC224,21564,143,2405,663.1,27,6,Colac-Otway,01/03/2022,2022-03-02
Corangamite (S),VIC231,16020,64,1458,399.5,8,5,Corangamite,01/03/2022,2022-03-02
Darebin (C),VIC205,164184,938,26378,571.3,168,6,Darebin,01/03/2022,2022-03-02
East Gippsland (S),VIC243,47316,132,3845,279,16,5,East Gippsland,01/03/2022,2022-03-02
Frankston (C),VIC227,142643,1001,21959,701.8,170,6,Frankston,01/03/2022,2022-03-02
Gannawarra (S),VIC214,10472,46,708,439.3,12,5,Gannawarra,01/03/2022,2022-03-02
Glen Eira (C),VIC177,156511,1107,25355,707.3,224,6,Glen Eira,01/03/2022,2022-03-02
Glenelg (S),VIC223,19674,76,1415,386.3,11,5,Glenelg,01/03/2022,2022-03-02
Golden Plains (S),VIC230,23722,208,2711,876.8,25,6,Golden Plains,01/03/2022,2022-03-02
Greater Bendigo (C),VIC193,118093,772,12677,653.7,190,6,Greater Bendigo,01/03/2022,2022-03-02
Greater Dandenong (C),VIC247,168201,610,31047,362.7,84,5,Greater Dandenong,01/03/2022,2022-03-02
Greater Geelong (C),VIC215,258934,1408,36418,543.8,209,6,Greater Geelong,01/03/2022,2022-03-02
Greater Shepparton (C),VIC93,66498,412,10422,619.6,59,6,Greater Shepparton,01/03/2022,2022-03-02
Hepburn (S),VIC94,15975,83,1268,519.6,14,6,Hepburn,01/03/2022,2022-03-02
Hindmarsh (S),VIC152,5588,26,401,465.3,6,5,Hindmarsh,01/03/2022,2022-03-02
Hobsons Bay (C),VIC235,97751,477,15186,488,89,5,Hobsons Bay,01/03/2022,2022-03-02
Horsham (RC),VIC153,19921,183,1979,918.6,25,6,Horsham,01/03/2022,2022-03-02
Hume (C),VIC198,233471,1332,55843,570.5,200,6,Hume,01/03/2022,2022-03-02
Indigo (S),VIC191,16701,61,1389,365.2,12,5,Indigo,01/03/2022,2022-03-02
Interstate,,,81,4085,0,17,0,,01/03/2022,2022-03-02
Kingston (C),VIC226,165782,1017,25741,613.5,166,6,Kingston,01/03/2022,2022-03-02
Knox (C),VIC209,164538,1216,21751,739,227,6,Knox,01/03/2022,2022-03-02
Latrobe (C),VIC219,75561,550,10194,727.9,78,6,Latrobe,01/03/2022,2022-03-02
Loddon (S),VIC185,7504,17,370,226.5,4,5,Loddon,01/03/2022,2022-03-02
Macedon Ranges (S),VIC228,50231,261,5823,519.6,48,6,Macedon Ranges,01/03/2022,2022-03-02
Manningham (C),VIC195,127573,774,17368,606.7,142,6,Manningham,01/03/2022,2022-03-02
Mansfield (S),VIC244,9176,60,946,653.9,7,6,Mansfield,01/03/2022,2022-03-02
Maribyrnong (C),VIC234,93448,459,17023,491.2,86,5,Maribyrnong,01/03/2022,2022-03-02
Maroondah (C),VIC207,118558,722,15830,609,128,6,Maroondah,01/03/2022,2022-03-02
Melbourne (C),VIC132,178955,1134,31631,633.7,251,6,Melbourne,01/03/2022,2022-03-02
Melton (C),VIC237,164895,1239,40004,751.4,232,6,Melton,01/03/2022,2022-03-02
Mildura (RC),VIC222,55777,620,7604,1111.6,76,7,Mildura,01/03/2022,2022-03-02
Mitchell (S),VIC211,46082,393,6958,852.8,77,6,Mitchell,01/03/2022,2022-03-02
Moira (S),VIC190,29925,167,3825,558.1,27,6,Moira,01/03/2022,2022-03-02
Monash (C),VIC210,202847,1311,27016,646.3,223,6,Monash,01/03/2022,2022-03-02
Moonee Valley (C),VIC121,130294,686,23383,526.5,123,6,Moonee Valley,01/03/2022,2022-03-02
Moorabool (S),VIC236,35049,281,5498,801.7,44,6,Moorabool,01/03/2022,2022-03-02
Moreland (C),VIC131,185767,1020,34380,549.1,191,6,Moreland,01/03/2022,2022-03-02
Mornington Peninsula (S),VIC204,167636,971,24231,579.2,172,6,Mornington Peninsula,01/03/2022,2022-03-02
Mount Alexander (S),VIC105,19754,105,1723,531.5,17,6,Mount Alexander,01/03/2022,2022-03-02
Moyne (S),VIC229,16953,55,1557,324.4,8,5,Moyne,01/03/2022,2022-03-02
Murrindindi (S),VIC250,14570,74,1316,507.9,18,6,Murrindindi,01/03/2022,2022-03-02
Nillumbik (S),VIC216,65094,358,9133,550,59,6,Nillumbik,01/03/2022,2022-03-02
Northern Grampians (S),VIC166,11402,34,1248,298.2,4,5,Northern Grampians,01/03/2022,2022-03-02
Overseas,,,2,80,0,0,0,,01/03/2022,2022-03-02
Overseas Traveller,,,0,621,0,0,0,,01/03/2022,2022-03-02
Port Phillip (C),VIC208,115601,715,20164,618.5,140,6,Port Phillip,01/03/2022,2022-03-02
Pyrenees (S),VIC217,7472,42,647,562.1,2,6,Pyrenees,01/03/2022,2022-03-02
Queenscliffe (B),VIC238,2940,8,399,272.1,0,5,Queenscliffe,01/03/2022,2022-03-02
South Gippsland (S),VIC178,29914,125,2560,417.9,11,5,South Gippsland,01/03/2022,2022-03-02
Southern Grampians (S),VIC233,16100,50,1521,310.6,5,5,Southern Grampians,01/03/2022,2022-03-02
Stonnington (C),VIC203,117768,612,18553,519.7,112,6,Stonnington,01/03/2022,2022-03-02
Strathbogie (S),VIC110,10781,43,993,398.8,7,5,Strathbogie,01/03/2022,2022-03-02
Surf Coast (S),VIC225,33456,201,5107,600.8,32,6,Surf Coast,01/03/2022,2022-03-02
Swan Hill (RC),VIC180,20649,107,2725,518.2,14,6,Swan Hill,01/03/2022,2022-03-02
Towong (S),VIC187,6040,22,364,364.2,7,5,Towong,01/03/2022,2022-03-02
Unincorporated Vic,,,1,70,0,0,0,,01/03/2022,2022-03-02
Unknown,,,142,5214,0,18,0,,01/03/2022,2022-03-02
Wangaratta (RC),VIC186,29187,231,3147,791.4,36,6,Wangaratta,01/03/2022,2022-03-02
Warrnambool (C),VIC179,35181,125,4294,355.3,17,5,Warrnambool,01/03/2022,2022-03-02
Wellington (S),VIC218,44380,266,4258,599.4,36,6,Wellington,01/03/2022,2022-03-02
West Wimmera (S),VIC232,3841,10,181,260.3,1,5,West Wimmera,01/03/2022,2022-03-02
Whitehorse (C),VIC196,178739,1091,20279,610.4,191,6,Whitehorse,01/03/2022,2022-03-02
Whittlesea (C),VIC197,230238,1663,46099,722.3,262,6,Whittlesea,01/03/2022,2022-03-02
Wodonga (C),VIC192,42083,241,5115,572.7,49,6,Wodonga,01/03/2022,2022-03-02
Wyndham (C),VIC221,270487,1401,56227,518,224,6,Wyndham,01/03/2022,2022-03-02
Yarra (C),VIC202,101495,447,18022,440.4,102,5,Yarra,01/03/2022,2022-03-02
Yarra Ranges (S),VIC206,159462,1154,20989,723.7,205,6,Yarra Ranges,01/03/2022,2022-03-02
Yarriambiack (S),VIC200,6639,29,444,436.8,4,5,Yarriambiack,01/03/2022,2022-03-02
