LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,54,652,421.4,9,5,Alpine,29/01/2022,2022-01-30
Ararat (RC),VIC220,11845,56,564,472.8,4,5,Ararat,29/01/2022,2022-01-30
Ballarat (C),VIC241,109505,652,5605,595.4,75,6,Ballarat,29/01/2022,2022-01-30
Banyule (C),VIC188,131631,621,9800,471.8,75,5,Banyule,29/01/2022,2022-01-30
Bass Coast (S),VIC173,36320,149,2057,410.2,25,5,Bass Coast,29/01/2022,2022-01-30
Baw Baw (S),VIC194,53396,307,3333,574.9,41,6,Baw Baw,29/01/2022,2022-01-30
Bayside (C),VIC182,106862,510,9000,477.3,68,5,Bayside,29/01/2022,2022-01-30
Benalla (RC),VIC199,14037,30,470,213.7,7,5,Benalla,29/01/2022,2022-01-30
Boroondara (C),VIC201,183199,495,11796,270.2,83,5,Boroondara,29/01/2022,2022-01-30
Brimbank (C),VIC189,209523,1446,29046,690.1,155,6,Brimbank,29/01/2022,2022-01-30
Buloke (S),VIC183,6124,21,206,342.9,7,5,Buloke,29/01/2022,2022-01-30
Campaspe (S),VIC239,37622,64,1495,170.1,14,4,Campaspe,29/01/2022,2022-01-30
Cardinia (S),VIC212,112159,663,8309,591.1,77,6,Cardinia,29/01/2022,2022-01-30
Casey (C),VIC213,353872,1806,35606,510.4,198,6,Casey,29/01/2022,2022-01-30
Central Goldfields (S),VIC169,13186,30,313,227.5,7,5,Central Goldfields,29/01/2022,2022-01-30
Colac-Otway (S),VIC224,21564,54,1033,250.4,15,5,Colac-Otway,29/01/2022,2022-01-30
Corangamite (S),VIC231,16020,72,667,449.4,3,5,Corangamite,29/01/2022,2022-01-30
Darebin (C),VIC205,164184,996,15269,606.6,125,6,Darebin,29/01/2022,2022-01-30
East Gippsland (S),VIC243,47316,74,1719,156.4,13,4,East Gippsland,29/01/2022,2022-01-30
Frankston (C),VIC227,142643,475,9981,333,67,5,Frankston,29/01/2022,2022-01-30
Gannawarra (S),VIC214,10472,34,263,324.7,8,5,Gannawarra,29/01/2022,2022-01-30
Glen Eira (C),VIC177,156511,809,13127,516.9,121,6,Glen Eira,29/01/2022,2022-01-30
Glenelg (S),VIC223,19674,23,653,116.9,5,4,Glenelg,29/01/2022,2022-01-30
Golden Plains (S),VIC230,23722,127,901,535.4,12,6,Golden Plains,29/01/2022,2022-01-30
Greater Bendigo (C),VIC193,118093,621,5156,525.9,67,6,Greater Bendigo,29/01/2022,2022-01-30
Greater Dandenong (C),VIC247,168201,859,18590,510.7,115,6,Greater Dandenong,29/01/2022,2022-01-30
Greater Geelong (C),VIC215,258934,1379,15937,532.6,221,6,Greater Geelong,29/01/2022,2022-01-30
Greater Shepparton (C),VIC93,66498,327,4905,491.7,61,5,Greater Shepparton,29/01/2022,2022-01-30
