postcode,population,active,cases,rate,new,band,data_date,file_processed_date
3000,37979,277,9888,729.4,40,6,18/02/2022,2022-02-19
3001,0,0,0,0,0,0,18/02/2022,2022-02-19
3002,4957,23,764,464,1,5,18/02/2022,2022-02-19
3003,5516,49,1761,888.3,6,6,18/02/2022,2022-02-19
3004,9311,73,2211,784,6,6,18/02/2022,2022-02-19
3005,523,0,0,0,0,0,18/02/2022,2022-02-19
3006,18811,107,4613,568.8,15,6,18/02/2022,2022-02-19
3008,10438,66,2601,632.3,9,6,18/02/2022,2022-02-19
3010,1595,0,0,0,0,0,18/02/2022,2022-02-19
3011,21464,146,4419,680.2,22,6,18/02/2022,2022-02-19
3012,26295,186,5150,707.4,27,6,18/02/2022,2022-02-19
3013,14967,105,2536,701.5,13,6,18/02/2022,2022-02-19
3015,17472,141,2994,807,29,6,18/02/2022,2022-02-19
3016,15558,92,2253,591.3,12,6,18/02/2022,2022-02-19
3018,12685,84,1641,662.2,11,6,18/02/2022,2022-02-19
3019,9199,48,2222,521.8,10,6,18/02/2022,2022-02-19
3020,44784,259,9279,578.3,32,6,18/02/2022,2022-02-19
3021,54190,237,11403,437.4,27,5,18/02/2022,2022-02-19
3022,3102,14,682,451.3,0,5,18/02/2022,2022-02-19
3023,63974,465,14875,726.9,64,6,18/02/2022,2022-02-19
3024,23852,235,6532,985.2,30,6,18/02/2022,2022-02-19
3025,12155,68,2727,559.4,3,6,18/02/2022,2022-02-19
3026,72,50,2123,69444.4,6,7,18/02/2022,2022-02-19
3027,6650,69,1780,1037.6,10,7,18/02/2022,2022-02-19
3028,29198,150,4531,513.7,17,6,18/02/2022,2022-02-19
3029,93946,932,26218,992.1,110,6,18/02/2022,2022-02-19
3030,100311,870,19772,867.3,112,6,18/02/2022,2022-02-19
3031,18533,75,3354,404.7,13,5,18/02/2022,2022-02-19
3032,29449,242,5583,821.8,27,6,18/02/2022,2022-02-19
3033,14512,105,2684,723.5,26,6,18/02/2022,2022-02-19
3034,11633,119,2358,1023,17,7,18/02/2022,2022-02-19
3036,5921,47,1132,793.8,2,6,18/02/2022,2022-02-19
3037,51156,417,11191,815.2,62,6,18/02/2022,2022-02-19
3038,27258,122,5129,447.6,15,5,18/02/2022,2022-02-19
3039,14252,123,2842,863,14,6,18/02/2022,2022-02-19
3040,25939,222,4927,855.9,33,6,18/02/2022,2022-02-19
3041,12412,122,2365,982.9,10,6,18/02/2022,2022-02-19
3042,15762,114,3161,723.3,18,6,18/02/2022,2022-02-19
3043,17715,135,3536,762.1,23,6,18/02/2022,2022-02-19
3044,27116,197,5156,726.5,20,6,18/02/2022,2022-02-19
3045,100,4,78,4000,4,7,18/02/2022,2022-02-19
3046,34061,248,7975,728.1,27,6,18/02/2022,2022-02-19
3047,20901,143,5389,684.2,13,6,18/02/2022,2022-02-19
3048,18025,105,4419,582.5,13,6,18/02/2022,2022-02-19
3049,9266,82,2175,885,10,6,18/02/2022,2022-02-19
3050,119,0,0,0,0,0,18/02/2022,2022-02-19
3051,14939,78,2771,522.1,8,6,18/02/2022,2022-02-19
3052,5697,31,1225,544.1,8,6,18/02/2022,2022-02-19
3053,18538,74,3344,399.2,8,5,18/02/2022,2022-02-19
3054,8426,37,1485,439.1,7,5,18/02/2022,2022-02-19
