LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,44,665,343.4,4,5,Alpine,31/01/2022,2022-02-01
Ararat (RC),VIC220,11845,39,568,329.3,2,5,Ararat,31/01/2022,2022-02-01
Ballarat (C),VIC241,109505,555,5746,506.8,66,6,Ballarat,31/01/2022,2022-02-01
Banyule (C),VIC188,131631,564,9956,428.5,96,5,Banyule,31/01/2022,2022-02-01
Bass Coast (S),VIC173,36320,125,2087,344.2,8,5,Bass Coast,31/01/2022,2022-02-01
Baw Baw (S),VIC194,53396,300,3424,561.8,36,6,Baw Baw,31/01/2022,2022-02-01
Bayside (C),VIC182,106862,466,9148,436.1,67,5,Bayside,31/01/2022,2022-02-01
Benalla (RC),VIC199,14037,20,475,142.5,4,4,Benalla,31/01/2022,2022-02-01
Boroondara (C),VIC201,183199,434,11933,236.9,58,5,Boroondara,31/01/2022,2022-02-01
Brimbank (C),VIC189,209523,1211,29362,578,192,6,Brimbank,31/01/2022,2022-02-01
Buloke (S),VIC183,6124,24,211,391.9,1,5,Buloke,31/01/2022,2022-02-01
Campaspe (S),VIC239,37622,46,1509,122.3,9,4,Campaspe,31/01/2022,2022-02-01
Cardinia (S),VIC212,112159,640,8527,570.6,99,6,Cardinia,31/01/2022,2022-02-01
Casey (C),VIC213,353872,1559,36092,440.6,212,5,Casey,31/01/2022,2022-02-01
Central Goldfields (S),VIC169,13186,22,316,166.8,0,4,Central Goldfields,31/01/2022,2022-02-01
Colac-Otway (S),VIC224,21564,30,1038,139.1,1,4,Colac-Otway,31/01/2022,2022-02-01
Corangamite (S),VIC231,16020,55,684,343.3,16,5,Corangamite,31/01/2022,2022-02-01
Darebin (C),VIC205,164184,885,15481,539,144,6,Darebin,31/01/2022,2022-02-01
East Gippsland (S),VIC243,47316,75,1734,158.5,2,4,East Gippsland,31/01/2022,2022-02-01
Frankston (C),VIC227,142643,413,10097,289.5,54,5,Frankston,31/01/2022,2022-02-01
Gannawarra (S),VIC214,10472,30,268,286.5,2,5,Gannawarra,31/01/2022,2022-02-01
Glen Eira (C),VIC177,156511,744,13374,475.4,104,5,Glen Eira,31/01/2022,2022-02-01
Glenelg (S),VIC223,19674,16,655,81.3,1,3,Glenelg,31/01/2022,2022-02-01
Golden Plains (S),VIC230,23722,109,927,459.5,10,5,Golden Plains,31/01/2022,2022-02-01
Greater Bendigo (C),VIC193,118093,567,5310,480.1,57,5,Greater Bendigo,31/01/2022,2022-02-01
Greater Dandenong (C),VIC247,168201,598,18753,355.5,54,5,Greater Dandenong,31/01/2022,2022-02-01
Greater Geelong (C),VIC215,258934,1217,16292,470,130,5,Greater Geelong,31/01/2022,2022-02-01
Greater Shepparton (C),VIC93,66498,267,4975,401.5,44,5,Greater Shepparton,31/01/2022,2022-02-01
Hepburn (S),VIC94,15975,35,535,219.1,2,5,Hepburn,31/01/2022,2022-02-01
Hindmarsh (S),VIC152,5588,28,233,501.1,3,6,Hindmarsh,31/01/2022,2022-02-01
Hobsons Bay (C),VIC235,97751,477,8839,488,75,5,Hobsons Bay,31/01/2022,2022-02-01
Horsham (RC),VIC153,19921,95,802,476.9,4,5,Horsham,31/01/2022,2022-02-01
Hume (C),VIC198,233471,1754,36924,751.3,317,6,Hume,31/01/2022,2022-02-01
Indigo (S),VIC191,16701,43,607,257.5,9,5,Indigo,31/01/2022,2022-02-01
Interstate,,,107,3368,0,26,0,,31/01/2022,2022-02-01
Kingston (C),VIC226,165782,458,12727,276.3,66,5,Kingston,31/01/2022,2022-02-01
Knox (C),VIC209,164538,525,8968,319.1,66,5,Knox,31/01/2022,2022-02-01
Latrobe (C),VIC219,75561,322,4911,426.1,40,5,Latrobe,31/01/2022,2022-02-01
Loddon (S),VIC185,7504,15,163,199.9,0,4,Loddon,31/01/2022,2022-02-01
Macedon Ranges (S),VIC228,50231,152,2677,302.6,5,5,Macedon Ranges,31/01/2022,2022-02-01
Manningham (C),VIC195,127573,659,9543,516.6,82,6,Manningham,31/01/2022,2022-02-01
Mansfield (S),VIC244,9176,19,399,207.1,3,5,Mansfield,31/01/2022,2022-02-01
Maribyrnong (C),VIC234,93448,460,11002,492.3,66,5,Maribyrnong,31/01/2022,2022-02-01
Maroondah (C),VIC207,118558,509,7009,429.3,74,5,Maroondah,31/01/2022,2022-02-01
Melbourne (C),VIC132,178955,714,21325,399,143,5,Melbourne,31/01/2022,2022-02-01
Melton (C),VIC237,164895,1358,25427,823.6,146,6,Melton,31/01/2022,2022-02-01
Mildura (RC),VIC222,55777,199,3288,356.8,7,5,Mildura,31/01/2022,2022-02-01
Mitchell (S),VIC211,46082,145,2865,314.7,18,5,Mitchell,31/01/2022,2022-02-01
Moira (S),VIC190,29925,72,1700,240.6,10,5,Moira,31/01/2022,2022-02-01
Monash (C),VIC210,202847,538,13217,265.2,81,5,Monash,31/01/2022,2022-02-01
Moonee Valley (C),VIC121,130294,688,13926,528,113,6,Moonee Valley,31/01/2022,2022-02-01
Moorabool (S),VIC236,35049,218,2649,622,37,6,Moorabool,31/01/2022,2022-02-01
Moreland (C),VIC131,185767,902,21253,485.6,135,5,Moreland,31/01/2022,2022-02-01
Mornington Peninsula (S),VIC204,167636,593,11564,353.7,114,5,Mornington Peninsula,31/01/2022,2022-02-01
Mount Alexander (S),VIC105,19754,52,757,263.2,8,5,Mount Alexander,31/01/2022,2022-02-01
Moyne (S),VIC229,16953,39,768,230,4,5,Moyne,31/01/2022,2022-02-01
Murrindindi (S),VIC250,14570,25,536,171.6,3,4,Murrindindi,31/01/2022,2022-02-01
Nillumbik (S),VIC216,65094,274,4308,420.9,43,5,Nillumbik,31/01/2022,2022-02-01
Northern Grampians (S),VIC166,11402,74,567,649,7,6,Northern Grampians,31/01/2022,2022-02-01
Overseas,,,2,71,0,0,0,,31/01/2022,2022-02-01
Overseas Traveller,,,0,621,0,0,0,,31/01/2022,2022-02-01
Port Phillip (C),VIC208,115601,400,12504,346,58,5,Port Phillip,31/01/2022,2022-02-01
Pyrenees (S),VIC217,7472,45,262,602.2,1,6,Pyrenees,31/01/2022,2022-02-01
Queenscliffe (B),VIC238,2940,11,205,374.1,1,5,Queenscliffe,31/01/2022,2022-02-01
