postcode,population,active,cases,rate,new,band,data_date,file_processed_date
3000,37979,284,10161,747.8,36,6,25/02/2022,2022-02-26
3001,0,0,0,0,0,0,25/02/2022,2022-02-26
3002,4957,17,776,342.9,4,5,25/02/2022,2022-02-26
3003,5516,42,1803,761.4,2,6,25/02/2022,2022-02-26
3004,9311,59,2270,633.7,8,6,25/02/2022,2022-02-26
3005,523,0,0,0,0,0,25/02/2022,2022-02-26
3006,18811,136,4741,723,22,6,25/02/2022,2022-02-26
3008,10438,59,2662,565.2,12,6,25/02/2022,2022-02-26
3010,1595,0,0,0,0,0,25/02/2022,2022-02-26
3011,21464,141,4541,656.9,19,6,25/02/2022,2022-02-26
3012,26295,130,5288,494.4,16,5,25/02/2022,2022-02-26
3013,14967,103,2640,688.2,17,6,25/02/2022,2022-02-26
3015,17472,93,3088,532.3,14,6,25/02/2022,2022-02-26
3016,15558,80,2333,514.2,10,6,25/02/2022,2022-02-26
3018,12685,67,1706,528.2,13,6,25/02/2022,2022-02-26
3019,9199,30,2249,326.1,5,5,25/02/2022,2022-02-26
3020,44784,198,9459,442.1,28,5,25/02/2022,2022-02-26
3021,54190,232,11627,428.1,26,5,25/02/2022,2022-02-26
3022,3102,8,691,257.9,4,5,25/02/2022,2022-02-26
3023,63974,431,15310,673.7,47,6,25/02/2022,2022-02-26
3024,23852,206,6726,863.7,28,6,25/02/2022,2022-02-26
3025,12155,60,2785,493.6,8,5,25/02/2022,2022-02-26
3026,72,51,2169,70833.3,8,7,25/02/2022,2022-02-26
3027,6650,37,1816,556.4,10,6,25/02/2022,2022-02-26
3028,29198,111,4641,380.2,12,5,25/02/2022,2022-02-26
3029,93946,726,26938,772.8,93,6,25/02/2022,2022-02-26
3030,100311,664,20459,661.9,85,6,25/02/2022,2022-02-26
3031,18533,64,3409,345.3,8,5,25/02/2022,2022-02-26
3032,29449,166,5749,563.7,27,6,25/02/2022,2022-02-26
3033,14512,105,2792,723.5,13,6,25/02/2022,2022-02-26
3034,11633,90,2455,773.7,11,6,25/02/2022,2022-02-26
3036,5921,28,1164,472.9,6,5,25/02/2022,2022-02-26
3037,51156,285,11482,557.1,37,6,25/02/2022,2022-02-26
3038,27258,151,5284,554,21,6,25/02/2022,2022-02-26
3039,14252,107,2950,750.8,11,6,25/02/2022,2022-02-26
3040,25939,145,5067,559,30,6,25/02/2022,2022-02-26
3041,12412,106,2479,854,12,6,25/02/2022,2022-02-26
3042,15762,67,3230,425.1,12,5,25/02/2022,2022-02-26
3043,17715,130,3671,733.8,17,6,25/02/2022,2022-02-26
3044,27116,166,5321,612.2,36,6,25/02/2022,2022-02-26
3045,100,1,78,1000,0,7,25/02/2022,2022-02-26
3046,34061,192,8173,563.7,24,6,25/02/2022,2022-02-26
3047,20901,89,5468,425.8,14,5,25/02/2022,2022-02-26
3048,18025,57,4471,316.2,9,5,25/02/2022,2022-02-26
3049,9266,49,2228,528.8,13,6,25/02/2022,2022-02-26
3050,119,0,0,0,0,0,25/02/2022,2022-02-26
3051,14939,71,2837,475.3,10,5,25/02/2022,2022-02-26
3052,5697,59,1278,1035.6,16,7,25/02/2022,2022-02-26
3053,18538,93,3434,501.7,14,6,25/02/2022,2022-02-26
3054,8426,54,1537,640.9,6,6,25/02/2022,2022-02-26
3055,14160,72,2574,508.5,10,6,25/02/2022,2022-02-26
3056,24475,119,4868,486.2,17,5,25/02/2022,2022-02-26
3057,11502,68,2557,591.2,12,6,25/02/2022,2022-02-26
3058,33783,198,6551,586.1,26,6,25/02/2022,2022-02-26
3059,15466,135,5017,872.9,15,6,25/02/2022,2022-02-26
3060,14040,97,3230,690.9,15,6,25/02/2022,2022-02-26
3061,5059,22,1353,434.9,2,5,25/02/2022,2022-02-26
3062,0,0,3,0,0,0,25/02/2022,2022-02-26
3063,574,1,91,174.2,0,4,25/02/2022,2022-02-26
3064,75458,811,27553,1074.8,92,7,25/02/2022,2022-02-26
3065,10447,62,2281,593.5,13,6,25/02/2022,2022-02-26
3066,8512,37,2029,434.7,4,5,25/02/2022,2022-02-26
3067,8199,32,1687,390.3,2,5,25/02/2022,2022-02-26
3068,18665,112,3511,600.1,13,6,25/02/2022,2022-02-26
3070,24567,170,4268,692,26,6,25/02/2022,2022-02-26
3071,18569,95,3389,511.6,12,6,25/02/2022,2022-02-26
3072,32848,239,6003,727.6,33,6,25/02/2022,2022-02-26
3073,50479,294,9070,582.4,44,6,25/02/2022,2022-02-26
3074,20522,131,4209,638.3,20,6,25/02/2022,2022-02-26
3075,22594,122,4920,540,12,6,25/02/2022,2022-02-26
3076,32395,221,7258,682.2,32,6,25/02/2022,2022-02-26
3078,11638,54,1833,464,7,5,25/02/2022,2022-02-26
3079,15990,83,2443,519.1,14,6,25/02/2022,2022-02-26
3081,13424,89,2524,663,12,6,25/02/2022,2022-02-26
3082,29713,197,5258,663,22,6,25/02/2022,2022-02-26
3083,31526,181,5398,574.1,28,6,25/02/2022,2022-02-26
3084,25514,146,3518,572.2,21,6,25/02/2022,2022-02-26
3085,13882,78,1887,561.9,8,6,25/02/2022,2022-02-26
3086,908,1,1,110.1,0,4,25/02/2022,2022-02-26
3087,9033,70,1363,774.9,11,6,25/02/2022,2022-02-26
3088,26890,156,4078,580.1,16,6,25/02/2022,2022-02-26
3089,11739,99,1887,843.3,13,6,25/02/2022,2022-02-26
3090,2362,22,462,931.4,3,6,25/02/2022,2022-02-26
3091,1585,5,230,315.5,1,5,25/02/2022,2022-02-26
3093,3891,18,597,462.6,3,5,25/02/2022,2022-02-26
3094,8963,50,1173,557.8,3,6,25/02/2022,2022-02-26
3095,27770,161,3961,579.8,24,6,25/02/2022,2022-02-26
3096,1966,7,262,356.1,0,5,25/02/2022,2022-02-26
3097,1443,4,186,277.2,0,5,25/02/2022,2022-02-26
3099,4877,24,678,492.1,6,5,25/02/2022,2022-02-26
3101,24604,130,3387,528.4,9,6,25/02/2022,2022-02-26
3102,6634,36,979,542.7,6,6,25/02/2022,2022-02-26
3103,15343,72,1719,469.3,10,5,25/02/2022,2022-02-26
3104,20404,126,2629,617.5,17,6,25/02/2022,2022-02-26
3105,10877,66,1804,606.8,9,6,25/02/2022,2022-02-26
3106,16620,112,2323,673.9,17,6,25/02/2022,2022-02-26
3107,13557,66,2059,486.8,8,5,25/02/2022,2022-02-26
3108,20823,103,3279,494.6,10,5,25/02/2022,2022-02-26
3109,28357,151,3766,532.5,35,6,25/02/2022,2022-02-26
3111,12348,66,1716,534.5,6,6,25/02/2022,2022-02-26
3113,8460,64,1278,756.5,7,6,25/02/2022,2022-02-26
3114,3823,21,522,549.3,3,6,25/02/2022,2022-02-26
3115,3799,28,532,737,4,6,25/02/2022,2022-02-26
3116,9872,102,1609,1033.2,12,7,25/02/2022,2022-02-26
3121,30502,138,6455,452.4,20,5,25/02/2022,2022-02-26
3122,23508,131,3461,557.3,16,6,25/02/2022,2022-02-26
3123,14319,96,2272,670.4,13,6,25/02/2022,2022-02-26
3124,22091,154,3075,697.1,18,6,25/02/2022,2022-02-26
3125,15021,86,1989,572.5,17,6,25/02/2022,2022-02-26
3126,8060,38,947,471.5,3,5,25/02/2022,2022-02-26
3127,18445,109,2197,590.9,25,6,25/02/2022,2022-02-26
