LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,63,1399,491.6,8,5,Alpine,25/02/2022,2022-02-26
Ararat (RC),VIC220,11845,53,1157,447.4,12,5,Ararat,25/02/2022,2022-02-26
Ballarat (C),VIC241,109505,1234,13278,1126.9,165,7,Ballarat,25/02/2022,2022-02-26
Banyule (C),VIC188,131631,698,18258,530.3,90,6,Banyule,25/02/2022,2022-02-26
Bass Coast (S),VIC173,36320,193,4149,531.4,23,6,Bass Coast,25/02/2022,2022-02-26
Baw Baw (S),VIC194,53396,404,7109,756.6,65,6,Baw Baw,25/02/2022,2022-02-26
Bayside (C),VIC182,106862,624,15741,583.9,97,6,Bayside,25/02/2022,2022-02-26
Benalla (RC),VIC199,14037,103,1293,733.8,13,6,Benalla,25/02/2022,2022-02-26
Boroondara (C),VIC201,183199,965,22620,526.7,128,6,Boroondara,25/02/2022,2022-02-26
Brimbank (C),VIC189,209523,915,41736,436.7,121,5,Brimbank,25/02/2022,2022-02-26
Buloke (S),VIC183,6124,25,374,408.2,2,5,Buloke,25/02/2022,2022-02-26
Campaspe (S),VIC239,37622,285,4157,757.5,40,6,Campaspe,25/02/2022,2022-02-26
Cardinia (S),VIC212,112159,1060,19001,945.1,182,6,Cardinia,25/02/2022,2022-02-26
Casey (C),VIC213,353872,2760,67924,779.9,386,6,Casey,25/02/2022,2022-02-26
Central Goldfields (S),VIC169,13186,62,798,470.2,11,5,Central Goldfields,25/02/2022,2022-02-26
Colac-Otway (S),VIC224,21564,155,2324,718.8,19,6,Colac-Otway,25/02/2022,2022-02-26
Corangamite (S),VIC231,16020,73,1423,455.7,7,5,Corangamite,25/02/2022,2022-02-26
Darebin (C),VIC205,164184,908,25828,553,133,6,Darebin,25/02/2022,2022-02-26
East Gippsland (S),VIC243,47316,140,3763,295.9,18,5,East Gippsland,25/02/2022,2022-02-26
Frankston (C),VIC227,142643,1015,21388,711.6,152,6,Frankston,25/02/2022,2022-02-26
Gannawarra (S),VIC214,10472,39,679,372.4,5,5,Gannawarra,25/02/2022,2022-02-26
Glen Eira (C),VIC177,156511,955,24670,610.2,151,6,Glen Eira,25/02/2022,2022-02-26
Glenelg (S),VIC223,19674,69,1369,350.7,12,5,Glenelg,25/02/2022,2022-02-26
Golden Plains (S),VIC230,23722,240,2599,1011.7,29,7,Golden Plains,25/02/2022,2022-02-26
Greater Bendigo (C),VIC193,118093,645,12151,546.2,87,6,Greater Bendigo,25/02/2022,2022-02-26
Greater Dandenong (C),VIC247,168201,688,30738,409,101,5,Greater Dandenong,25/02/2022,2022-02-26
Greater Geelong (C),VIC215,258934,1539,35591,594.4,227,6,Greater Geelong,25/02/2022,2022-02-26
Greater Shepparton (C),VIC93,66498,463,10176,696.3,60,6,Greater Shepparton,25/02/2022,2022-02-26
Hepburn (S),VIC94,15975,92,1221,575.9,17,6,Hepburn,25/02/2022,2022-02-26
Hindmarsh (S),VIC152,5588,18,383,322.1,3,5,Hindmarsh,25/02/2022,2022-02-26
Hobsons Bay (C),VIC235,97751,420,14882,429.7,57,5,Hobsons Bay,25/02/2022,2022-02-26
Horsham (RC),VIC153,19921,247,1891,1239.9,33,7,Horsham,25/02/2022,2022-02-26
Hume (C),VIC198,233471,1520,55087,651,182,6,Hume,25/02/2022,2022-02-26
Indigo (S),VIC191,16701,72,1355,431.1,9,5,Indigo,25/02/2022,2022-02-26
Interstate,,,65,4031,0,12,0,,25/02/2022,2022-02-26
Kingston (C),VIC226,165782,1104,25157,665.9,157,6,Kingston,25/02/2022,2022-02-26
Knox (C),VIC209,164538,1082,21008,657.6,172,6,Knox,25/02/2022,2022-02-26
Latrobe (C),VIC219,75561,618,9904,817.9,89,6,Latrobe,25/02/2022,2022-02-26
Loddon (S),VIC185,7504,11,357,146.6,2,4,Loddon,25/02/2022,2022-02-26
Macedon Ranges (S),VIC228,50231,233,5656,463.9,36,5,Macedon Ranges,25/02/2022,2022-02-26
Manningham (C),VIC195,127573,638,16839,500.1,91,6,Manningham,25/02/2022,2022-02-26
